Mon Jan 27 00:00:00 UTC 2014	http://snomnhipt.cloudapp.net:8080/ipt/resource.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/eml.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/archive.do?r=mammals	Mammals Specimens	SNOMNH	The Collection of Mammals of the OMNH was begun in 1899 and has developed into a significant local, regional, national, and international resource. The collection is the core for the division’s scholarly research and the museum’s exhibits, and formal and informal science education programs.   The SNOMNH mammal collection consists of about 40,000 cataloged specimens, representing 24 of the 29 mammalian orders and 93 of 153 mammalian families.	Janet Braun	Sam Noble Oklahoma Museum of Natural History	jkbraun@ou.edu	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	63769		MaNIS	92093b93-6c2f-4b72-a14d-469cc9718c61	55672						Preserved Specimen			22416	Mammals		North America			United States		Comanche			29			In collection													Yes										Needs georeferencing																OMNH										Ft. Sill, LCTA Plot 57, 3.5 mi NNE Cache																					5							skeleton			Stancampiano, A. J. and Braun, J. K.						UK, J				M		Oklahoma												1990																							Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		attwateri		Peromyscus attwateri																						
Mon Jan 27 00:00:00 UTC 2014	http://snomnhipt.cloudapp.net:8080/ipt/resource.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/eml.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/archive.do?r=mammals	Mammals Specimens	SNOMNH	The Collection of Mammals of the OMNH was begun in 1899 and has developed into a significant local, regional, national, and international resource. The collection is the core for the division’s scholarly research and the museum’s exhibits, and formal and informal science education programs.   The SNOMNH mammal collection consists of about 40,000 cataloged specimens, representing 24 of the 29 mammalian orders and 93 of 153 mammalian families.	Janet Braun	Sam Noble Oklahoma Museum of Natural History	jkbraun@ou.edu	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	63769		MaNIS	9a3bf92e-8c74-4fc1-9d54-61574e140e03	55673						Preserved Specimen			22431	Mammals		North America			United States		Comanche			26			In collection													Yes										Needs georeferencing																OMNH										Ft. Sill, LCTA Plot 57, near 57, 3.5 mi NNE Cache																					5							skeleton			Braun, J. K. and Stancampiano, A. J.						no embryo				F		Oklahoma												1990																							Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		attwateri		Peromyscus attwateri																						
Mon Jan 27 00:00:00 UTC 2014	http://snomnhipt.cloudapp.net:8080/ipt/resource.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/eml.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/archive.do?r=mammals	Mammals Specimens	SNOMNH	The Collection of Mammals of the OMNH was begun in 1899 and has developed into a significant local, regional, national, and international resource. The collection is the core for the division’s scholarly research and the museum’s exhibits, and formal and informal science education programs.   The SNOMNH mammal collection consists of about 40,000 cataloged specimens, representing 24 of the 29 mammalian orders and 93 of 153 mammalian families.	Janet Braun	Sam Noble Oklahoma Museum of Natural History	jkbraun@ou.edu	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	63769		MaNIS	649b1e1c-fa83-48af-87ea-8792d702ad32	55674						Preserved Specimen			22432	Mammals		North America			United States		Comanche			26			In collection													Yes										Needs georeferencing																OMNH										Ft. Sill, LCTA Plot 57, near 57, 3.5 mi NNE Cache																					5							skeleton			Braun, J. K. and Stancampiano, A. J.						no embryo, A				F		Oklahoma												1990																							Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		attwateri		Peromyscus attwateri																						
Mon Jan 27 00:00:00 UTC 2014	http://snomnhipt.cloudapp.net:8080/ipt/resource.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/eml.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/archive.do?r=mammals	Mammals Specimens	SNOMNH	The Collection of Mammals of the OMNH was begun in 1899 and has developed into a significant local, regional, national, and international resource. The collection is the core for the division’s scholarly research and the museum’s exhibits, and formal and informal science education programs.   The SNOMNH mammal collection consists of about 40,000 cataloged specimens, representing 24 of the 29 mammalian orders and 93 of 153 mammalian families.	Janet Braun	Sam Noble Oklahoma Museum of Natural History	jkbraun@ou.edu	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	63769		MaNIS	2ccf0211-05d6-40b7-837a-d6ea733023a5	55675						Preserved Specimen			22434	Mammals		North America			United States		Comanche			28			In collection													Yes										Needs georeferencing																OMNH										Ft. Sill, LCTA Plot 57, near 57, 3.5 mi NNE Cache																					5							skeleton			Braun, J. K. and Stancampiano, A. J.						no embryo, subadult				F		Oklahoma												1990																							Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		attwateri		Peromyscus attwateri																						
Mon Jan 27 00:00:00 UTC 2014	http://snomnhipt.cloudapp.net:8080/ipt/resource.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/eml.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/archive.do?r=mammals	Mammals Specimens	SNOMNH	The Collection of Mammals of the OMNH was begun in 1899 and has developed into a significant local, regional, national, and international resource. The collection is the core for the division’s scholarly research and the museum’s exhibits, and formal and informal science education programs.   The SNOMNH mammal collection consists of about 40,000 cataloged specimens, representing 24 of the 29 mammalian orders and 93 of 153 mammalian families.	Janet Braun	Sam Noble Oklahoma Museum of Natural History	jkbraun@ou.edu	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	63769		MaNIS	fb37f2d9-5a2a-43e3-8468-74afbeac31db	55676						Preserved Specimen			22435	Mammals		North America			United States		Comanche			28			In collection													Yes										Needs georeferencing																OMNH										Ft. Sill, LCTA Plot 57, near 57, 3.5 mi NNE Cache																					5							skeleton			Braun, J. K. and Stancampiano, A. J.						no embryo, SA				F		Oklahoma												1990																							Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		attwateri		Peromyscus attwateri																						
Mon Jan 27 00:00:00 UTC 2014	http://snomnhipt.cloudapp.net:8080/ipt/resource.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/eml.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/archive.do?r=mammals	Mammals Specimens	SNOMNH	The Collection of Mammals of the OMNH was begun in 1899 and has developed into a significant local, regional, national, and international resource. The collection is the core for the division’s scholarly research and the museum’s exhibits, and formal and informal science education programs.   The SNOMNH mammal collection consists of about 40,000 cataloged specimens, representing 24 of the 29 mammalian orders and 93 of 153 mammalian families.	Janet Braun	Sam Noble Oklahoma Museum of Natural History	jkbraun@ou.edu	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	63769		MaNIS	9e97daba-2252-4e62-a26e-cad457e82c67	55677						Preserved Specimen			22436	Mammals		North America			United States		Comanche			28			In collection													Yes										Needs georeferencing																OMNH										Ft. Sill, LCTA Plot 57, near 57, 3.5 mi NNE Cache																					5							skeleton			Braun, J. K. and Stancampiano, A. J.						no embryo, A				F		Oklahoma												1990																							Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		attwateri		Peromyscus attwateri																						
Mon Jan 27 00:00:00 UTC 2014	http://snomnhipt.cloudapp.net:8080/ipt/resource.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/eml.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/archive.do?r=mammals	Mammals Specimens	SNOMNH	The Collection of Mammals of the OMNH was begun in 1899 and has developed into a significant local, regional, national, and international resource. The collection is the core for the division’s scholarly research and the museum’s exhibits, and formal and informal science education programs.   The SNOMNH mammal collection consists of about 40,000 cataloged specimens, representing 24 of the 29 mammalian orders and 93 of 153 mammalian families.	Janet Braun	Sam Noble Oklahoma Museum of Natural History	jkbraun@ou.edu	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	63769		MaNIS	4b235391-3f67-414e-89a2-f7147ed54e5a	55678						Preserved Specimen			22438	Mammals		North America			United States		Comanche			29			In collection													Yes										Needs georeferencing																OMNH										Ft. Sill, LCTA Plot 57, near 57, 3.5 mi NNE Cache																					5							skeleton			Braun, J. K. and Stancampiano, A. J.						no embryo, lactating, A				F		Oklahoma												1990																							Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		attwateri		Peromyscus attwateri																						
Mon Jan 27 00:00:00 UTC 2014	http://snomnhipt.cloudapp.net:8080/ipt/resource.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/eml.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/archive.do?r=mammals	Mammals Specimens	SNOMNH	The Collection of Mammals of the OMNH was begun in 1899 and has developed into a significant local, regional, national, and international resource. The collection is the core for the division’s scholarly research and the museum’s exhibits, and formal and informal science education programs.   The SNOMNH mammal collection consists of about 40,000 cataloged specimens, representing 24 of the 29 mammalian orders and 93 of 153 mammalian families.	Janet Braun	Sam Noble Oklahoma Museum of Natural History	jkbraun@ou.edu	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	63769		MaNIS	e3430124-2914-4910-b2cb-d5ae6185b819	55679						Preserved Specimen			22439	Mammals		North America			United States		Comanche			29			In collection													Yes										Needs georeferencing																OMNH										Ft. Sill, LCTA Plot 57, near 57, 3.5 mi NNE Cache																					5							skeleton			Braun, J. K. and Stancampiano, A. J.						Abd. (8 x 3), A				M		Oklahoma												1990																							Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		attwateri		Peromyscus attwateri																						
Mon Jan 27 00:00:00 UTC 2014	http://snomnhipt.cloudapp.net:8080/ipt/resource.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/eml.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/archive.do?r=mammals	Mammals Specimens	SNOMNH	The Collection of Mammals of the OMNH was begun in 1899 and has developed into a significant local, regional, national, and international resource. The collection is the core for the division’s scholarly research and the museum’s exhibits, and formal and informal science education programs.   The SNOMNH mammal collection consists of about 40,000 cataloged specimens, representing 24 of the 29 mammalian orders and 93 of 153 mammalian families.	Janet Braun	Sam Noble Oklahoma Museum of Natural History	jkbraun@ou.edu	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	63769		MaNIS	a6b0161b-5ebe-4e12-9513-9830d99ed9e3	55680						Preserved Specimen			22443	Mammals		North America			United States		Coryell			5			In collection													Yes										Needs georeferencing																OMNH										Ft. Hood LCTA Plot 166, 20.3 mi ENE Copperas Cove																					8							skeleton			Stancampiano, A. J.						A, T- 8 x 3				M		Texas												1991																							Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		attwateri		Peromyscus attwateri																						
Mon Jan 27 00:00:00 UTC 2014	http://snomnhipt.cloudapp.net:8080/ipt/resource.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/eml.do?r=mammals	http://snomnhipt.cloudapp.net:8080/ipt/archive.do?r=mammals	Mammals Specimens	SNOMNH	The Collection of Mammals of the OMNH was begun in 1899 and has developed into a significant local, regional, national, and international resource. The collection is the core for the division’s scholarly research and the museum’s exhibits, and formal and informal science education programs.   The SNOMNH mammal collection consists of about 40,000 cataloged specimens, representing 24 of the 29 mammalian orders and 93 of 153 mammalian families.	Janet Braun	Sam Noble Oklahoma Museum of Natural History	jkbraun@ou.edu	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	63769		MaNIS	c384dc76-c5bb-46cd-8056-a189851f3a35	55681						Preserved Specimen			22448	Mammals		North America			United States		Bell			5			In collection													Yes										Needs georeferencing																OMNH										Ft. Hood, LCTA Plot 173, 11.6 mi NE Killeen																					8							skeleton			Stancampiano, A. J.						A				U		Texas												1991																							Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		attwateri		Peromyscus attwateri																						
