Fri Jan 31 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-amphibians	Ohio State University Tetrapod Division - Amphibian Collection (OSUM)	OSUM	Vouchered occurrence records for amphibians from the Ohio State University Tetrapod Division.	Angelika Nelson	Ohio State University	nelson.794@osu.edu		4972		HerpNET	c820577f-fedd-4585-8fc6-fce94bdd7750	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__10						PreservedSpecimen			OSUM Amphibians 10	Amphibians					United States		Ashtabula		2012		40.2503	-83.0002														no date, Species on tag: Notophthalmus viridescens viridescens; Shelf Unit: 2; Tray Number: 36								Locality: Tetrapods	GeoNames (Auto-Correction)														7			Ohio State University - Amphibian Division, Columbus, OH (OSUM)								adult		near Jefferson, Ashtabula Co., Ohio																															Sim, R. J. (Robert J.)									none specified	undetermined		Ohio							No Date																																					Notophthalmus viridescens viridescens	urn:lsid:biosci.ohio-state.edu:osuc_names:316998																					
Fri Jan 31 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-amphibians	Ohio State University Tetrapod Division - Amphibian Collection (OSUM)	OSUM	Vouchered occurrence records for amphibians from the Ohio State University Tetrapod Division.	Angelika Nelson	Ohio State University	nelson.794@osu.edu		4972		HerpNET	dd24cb25-e833-4751-8ee3-b6eea38641f3	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__100						PreservedSpecimen			OSUM Amphibians 100	Amphibians					United States		Scioto		2012		40.2503	-83.0002														Second collector C. F. Walker, 14 Jul 1928, Species on tag: Hyla versicolor; Shelf Unit: 13; Tray Number: 210								Locality: Tetrapods	GeoNames (Auto-Correction)														2			Ohio State University - Amphibian Division, Columbus, OH (OSUM)								adult		Turkey Run, Scioto Co., Ohio																															Trautman, M. B. (Milton Bernard) & Walker, C. F. (Charles F.)									none specified	undetermined		Ohio							14 July 1928																																					Hyla versicolor	urn:lsid:biosci.ohio-state.edu:osuc_names:310129																					
Fri Jan 31 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-amphibians	Ohio State University Tetrapod Division - Amphibian Collection (OSUM)	OSUM	Vouchered occurrence records for amphibians from the Ohio State University Tetrapod Division.	Angelika Nelson	Ohio State University	nelson.794@osu.edu		4972		HerpNET	4a46e723-f996-4a87-9e70-ad455c9b1757	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1000						PreservedSpecimen			OSUM Amphibians 1000	Amphibians					United States		Ottawa		2012		40.2503	-83.0002														Alcohol changed 2/1/2011, 5-6 Feb 1941, Species on tag: Necturus maculosus maculosus; Shelf Unit: 1; Tray Number: 4								Locality: Tetrapods	GeoNames (Auto-Correction)														5			Ohio State University - Amphibian Division, Columbus, OH (OSUM)								adult		Put-in-Bay: South Bass Isl, Ottawa Co., Ohio																															Doan, K. H.									none specified	undetermined		Ohio							5 February 1941 - 6 February 1941																																					Necturus maculosus	urn:lsid:biosci.ohio-state.edu:osuc_names:316888																					
Fri Jan 31 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-amphibians	Ohio State University Tetrapod Division - Amphibian Collection (OSUM)	OSUM	Vouchered occurrence records for amphibians from the Ohio State University Tetrapod Division.	Angelika Nelson	Ohio State University	nelson.794@osu.edu		4972		HerpNET	c6b2887a-867e-4fc5-9a2d-be92767d6b70	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1001						PreservedSpecimen			OSUM Amphibians 1001	Amphibians					United States		Ottawa		2012		40.2503	-83.0002														Alcohol changed 2/1/2011, 18 Feb 1947, Species on tag: Necturus maculosus maculosus; Shelf Unit: 1; Tray Number: 4								Locality: Tetrapods	GeoNames (Auto-Correction)														4			Ohio State University - Amphibian Division, Columbus, OH (OSUM)								adult		Put-in-Bay: hatchery on South Bass Isl, Ottawa Co., Ohio																																								none specified	undetermined		Ohio							18 February 1947																																					Necturus maculosus	urn:lsid:biosci.ohio-state.edu:osuc_names:316888																					
Fri Jan 31 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-amphibians	Ohio State University Tetrapod Division - Amphibian Collection (OSUM)	OSUM	Vouchered occurrence records for amphibians from the Ohio State University Tetrapod Division.	Angelika Nelson	Ohio State University	nelson.794@osu.edu		4972		HerpNET	cbe345c4-c5e3-4f95-85ec-ed2d9bf46c10	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1002						PreservedSpecimen			OSUM Amphibians 1002	Amphibians					United States		Jackson		2012		40.2503	-83.0002														8 Sept. 1941, Species on tag: Ambystoma opacum; Shelf Unit: 2; Tray Number: 23								Locality: Tetrapods	GeoNames (Auto-Correction)														1			Ohio State University - Amphibian Division, Columbus, OH (OSUM)								adult		near Latrobe Furnace, Jackson Co., Ohio																															Rausch, R.									none specified	undetermined		Ohio							8 September 1941																																					Ambystoma opacum	urn:lsid:biosci.ohio-state.edu:osuc_names:316903																					
Fri Jan 31 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-amphibians	Ohio State University Tetrapod Division - Amphibian Collection (OSUM)	OSUM	Vouchered occurrence records for amphibians from the Ohio State University Tetrapod Division.	Angelika Nelson	Ohio State University	nelson.794@osu.edu		4972		HerpNET	fb78fad3-1231-4724-926c-5d0e0d9df570	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1004						PreservedSpecimen			OSUM Amphibians 1004	Amphibians					United States				2012		31.2504	-99.2506														22 Feb 1942, Species on tag: Bufo valliceps; Shelf Unit: 11; Tray Number: 181								Locality: Tetrapods	GeoNames (Auto-Correction)														1			Ohio State University - Amphibian Division, Columbus, OH (OSUM)								adult		Palmento State Park, Texas																															Rausch, R.									none specified	undetermined		Texas							22 February 1942																																					Bufo valliceps	urn:lsid:biosci.ohio-state.edu:osuc_names:316952																					
Fri Jan 31 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-amphibians	Ohio State University Tetrapod Division - Amphibian Collection (OSUM)	OSUM	Vouchered occurrence records for amphibians from the Ohio State University Tetrapod Division.	Angelika Nelson	Ohio State University	nelson.794@osu.edu		4972		HerpNET	58d35906-a348-47de-b0b6-e03d77099d05	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1005						PreservedSpecimen			OSUM Amphibians 1005	Amphibians					United States				2012		31.2504	-99.2506														25 Apr 1942, Species on tag: Bufo punctatus; Shelf Unit: 11; Tray Number: 172								Locality: Tetrapods	GeoNames (Auto-Correction)														3			Ohio State University - Amphibian Division, Columbus, OH (OSUM)								adult		Wimberly, Texas																															Rausch, R.									none specified	undetermined		Texas							25 April 1942																																					Bufo punctatus	urn:lsid:biosci.ohio-state.edu:osuc_names:316916																					
Fri Jan 31 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-amphibians	Ohio State University Tetrapod Division - Amphibian Collection (OSUM)	OSUM	Vouchered occurrence records for amphibians from the Ohio State University Tetrapod Division.	Angelika Nelson	Ohio State University	nelson.794@osu.edu		4972		HerpNET	2b268942-87c6-46c9-b4bb-04f05740439a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1006						PreservedSpecimen			OSUM Amphibians 1006	Amphibians					United States		Travis		2012		31.2504	-99.2506														#160, 06 Apr 1942, Species on tag: Bufo compactillus; specimen(s) missing								Locality: Tetrapods	GeoNames (Auto-Correction)														2			Ohio State University - Amphibian Division, Columbus, OH (OSUM)								adult		Travis Co., Texas																															Rausch, R.									none specified	undetermined		Texas							6 April 1942																																					Bufo compactillus	urn:lsid:biosci.ohio-state.edu:osuc_names:316847																					
Fri Jan 31 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-amphibians	Ohio State University Tetrapod Division - Amphibian Collection (OSUM)	OSUM	Vouchered occurrence records for amphibians from the Ohio State University Tetrapod Division.	Angelika Nelson	Ohio State University	nelson.794@osu.edu		4972		HerpNET	ad21c58b-5e45-460e-a6c9-04c3ed965ac3	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1007						PreservedSpecimen			OSUM Amphibians 1007	Amphibians					United States				2012		35.7504	-86.2503														19 Jun 1942, Species on tag: Desmognathus ochrophaeus; Shelf Unit: 3; Tray Number: 62								Locality: Tetrapods	GeoNames (Auto-Correction)														1			Ohio State University - Amphibian Division, Columbus, OH (OSUM)								adult		near Gatlinburg: Mt. Le Conte, Tennessee																															Rausch, R.									none specified	undetermined		Tennessee							19 June 1942																																					Desmognathus imitator	urn:lsid:biosci.ohio-state.edu:osuc_names:316875																					
Fri Jan 31 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-amphibians	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-amphibians	Ohio State University Tetrapod Division - Amphibian Collection (OSUM)	OSUM	Vouchered occurrence records for amphibians from the Ohio State University Tetrapod Division.	Angelika Nelson	Ohio State University	nelson.794@osu.edu		4972		HerpNET	5769b4e7-9aae-4691-aeb0-b1329c8ce594	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__1008						PreservedSpecimen			OSUM Amphibians 1008	Amphibians					United States				2012		35.7504	-86.2503														16 Jun 1942, Species on tag: Desmognathus carolinensis; Shelf Unit: 3; Tray Number: 62								Locality: Tetrapods	GeoNames (Auto-Correction)														2			Ohio State University - Amphibian Division, Columbus, OH (OSUM)								adult		near Gatlinburg: Webb Mt., Tennessee																															Rausch, R.									none specified	undetermined		Tennessee							16 June 1942																																					Desmognathus fuscus	urn:lsid:biosci.ohio-state.edu:osuc_names:305877																					
