YPM	Vertebrate Zoology Division - Herpetology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_her	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_her		861d3d64-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	urn:uuid:0000b1f1-c99c-4525-9bd6-b05a4a5e7da7									YPM HERR 011321	North America		212.433408	USA		Ellis County		28	36.3210292	-99.7414402									1996-06-28					WJ41					NAD27										North America; USA; Oklahoma; Ellis County; Gage									1										Gage Artisian Lakes													6	Gage	urn:uuid:0000b1f1-c99c-4525-9bd6-b05a4a5e7da7									skeleton		W. G. Joyce					female		Oklahoma												1996	PhysicalObject	2009-12-21T10:07:26.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Trachemys scripta elegans (YPM HERR 011321)					YPM	VZ		YPM	PreservedSpecimen												Trachemys scripta elegans							Animalia; Chordata; Vertebrata; Amniota; Reptilia; Testudinata; Testudines; Cryptodira; Cryptoderinea; Emydidae	Animalia	Chordata	Reptilia	Testudines	Emydidae	Trachemys		scripta	elegans	Subspecies		(Maximillian zu Wied-Neuwied, 1838)		ICZN			
YPM	Vertebrate Zoology Division - Herpetology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_her	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_her		861d3d64-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	urn:uuid:0001cfd3-4daa-4776-b518-712f3b0ffc35									YPM HERA 000298																			1875																													1																									urn:uuid:0001cfd3-4daa-4776-b518-712f3b0ffc35									10% form.->70% alc.																					1875	PhysicalObject	2012-05-14T10:33:25.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Proteus anguinus (YPM HERA 000298)					YPM	VZ		YPM	PreservedSpecimen												Proteus anguinus							Animalia; Chordata; Vertebrata; Amphibia; Caudata; Proteidae	Animalia	Chordata	Amphibia	Caudata	Proteidae	Proteus		anguinus		Species		Laurenti, 1768		ICZN			
YPM	Vertebrate Zoology Division - Herpetology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_her	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_her		861d3d64-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	urn:uuid:00041fb1-158d-460e-b5a1-4ffaff431301									YPM HERA 012148	North America			Costa Rica					10.28214	-84.04547														TL 1183															North America; Costa Rica; Heredia Province; Las Horquetas de Sarapiqui								G. J. Watkins-Colwell	1										Rara Avis Rainforest Preserve								750				650		Las Horquetas de Sarapiqui	urn:uuid:00041fb1-158d-460e-b5a1-4ffaff431301									10% form.->70% alc.		A. A. Leenders, G. S. Bradburd							Heredia Province					650-750 m								PhysicalObject	2012-03-22T13:59:14.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Rana warszewitschii (YPM HERA 012148)					YPM	VZ		YPM	PreservedSpecimen												Rana warszewitschii							Animalia; Chordata; Vertebrata; Amphibia; Anura; Ranidae	Animalia	Chordata	Amphibia	Anura	Ranidae	Rana		warszewitschii		Species		(Schmidt, 1857)		ICZN			
YPM	Vertebrate Zoology Division - Herpetology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_her	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_her		861d3d64-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	urn:uuid:00044636-1b93-4668-8213-79f58530a127									YPM HERR 017763																																															G. J. Watkins-Colwell	1								juvenile																	urn:uuid:00044636-1b93-4668-8213-79f58530a127									10% form.->70% alc.																						PhysicalObject	2012-10-22T11:08:34.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Ophisaurus koellikeri (YPM HERR 017763)					YPM	VZ		YPM	PreservedSpecimen												Ophisaurus koellikeri							Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Autarchoglossa; Anguidae; Anguinae	Animalia	Chordata	Reptilia	Squamata	Anguidae	Ophisaurus		koellikeri		Species		(Gunther, 1873)		ICZN			
YPM	Vertebrate Zoology Division - Herpetology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_her	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_her		861d3d64-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	urn:uuid:0005fc71-dac3-4bb2-946e-682f05f76778									YPM HERA 009171	Africa			Cameroon			2012	20											1973-05-20					YPM-AA 9666															Africa; Cameroon								G. J. Watkins-Colwell	1								adult		Banga Bakundu													5		urn:uuid:0005fc71-dac3-4bb2-946e-682f05f76778									10% form.->70% alc.		C. D. Miller																			1973	PhysicalObject	2012-02-06T11:07:12.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Bufo superciliaris (YPM HERA 009171)					YPM	VZ		YPM	PreservedSpecimen												Bufo superciliaris							Animalia; Chordata; Vertebrata; Amphibia; Anura; Bufonidae	Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufo		superciliaris		Species		Boulenger, 1887		ICZN			
YPM	Vertebrate Zoology Division - Herpetology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_her	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_her		861d3d64-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	urn:uuid:0006af88-a9ac-46a4-8c6d-13c6cbc2cea0									YPM HERA 010996	North America		7332.411769	USA		Tolland County		22	41.99298389	-72.160282									2001-06-22					599					WGS84										North America; USA; Connecticut; Tolland County; Union									13								G&D 46-48: larva w/no hind limb digits		Yale Myers Forest. On east side of rt 190, next to Union salt shed (Skelly site: YM-21, Salt Shed)													6	Union	urn:uuid:0006af88-a9ac-46a4-8c6d-13c6cbc2cea0									70% alc.		S. R. Bolden, N. A. Cothran, J. C. Joseph							Connecticut												2001	PhysicalObject	2015-03-06T23:36:26.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Notophthalmus viridescens (YPM HERA 010996)					YPM	VZ		YPM	PreservedSpecimen												Notophthalmus viridescens							Animalia; Chordata; Vertebrata; Amphibia; Caudata; Salamandroidea; Salamandridae	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Notophthalmus		viridescens		Species		(Rafinesque, 1820)	Red-spotted Newt	ICZN			
YPM	Vertebrate Zoology Division - Herpetology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_her	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_her		861d3d64-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	urn:uuid:0006d339-ca1f-4a4a-b581-8cddfdc07a99									YPM HERA 006233																																																1																									urn:uuid:0006d339-ca1f-4a4a-b581-8cddfdc07a99									skeleton (incomplete)																						PhysicalObject	2009-12-01T11:49:00.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Ichthyophis kohtaoensis (YPM HERA 006233)					YPM	VZ		YPM	PreservedSpecimen												Ichthyophis kohtaoensis							Animalia; Chordata; Vertebrata; Amphibia; Gymnophiona; Ichthyophiidae	Animalia	Chordata	Amphibia	Gymnophiona	Ichthyophiidae	Ichthyophis		kohtaoensis		Species		Taylor, 1960		ICZN			
YPM	Vertebrate Zoology Division - Herpetology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_her	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_her		861d3d64-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	urn:uuid:0009db59-862a-42b8-8d04-252ba0b6312d									YPM HERA 010517	North America		13665.28747	USA		Carroll County		19	44.08019282	-71.23304521									2005-08-19					GWC 1071					WGS84										North America; USA; New Hampshire; Carroll County; Bartlett								G. J. Watkins-Colwell	1								Gosner 46: anuran metamorph		Skate Pond at The Seasons Resort													8	Bartlett	urn:uuid:0009db59-862a-42b8-8d04-252ba0b6312d									tissue (undetermined); tissue in EtOH; 10% form.->70% alc.		G. J. Watkins-Colwell							New Hampshire												2005	PhysicalObject	2015-03-06T23:36:26.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Rana palustris (YPM HERA 010517)					YPM	VZ		YPM	PreservedSpecimen												Rana palustris							Animalia; Chordata; Vertebrata; Amphibia; Anura; Ranidae	Animalia	Chordata	Amphibia	Anura	Ranidae	Rana		palustris		Species		LeConte, 1825	Pickerel Frog	ICZN			
YPM	Vertebrate Zoology Division - Herpetology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_her	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_her		861d3d64-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	urn:uuid:000a02b7-c6f7-4755-b293-d746e01e401c									YPM HERR 000158	North America			USA		Palm Beach County	2012	20	26.6233	-80.1256									1938-02-20					R 38104															North America; USA; Florida; Palm Beach County; Greenacres								G. J. Watkins-Colwell	1																							2	Greenacres	urn:uuid:000a02b7-c6f7-4755-b293-d746e01e401c									10% form.->70% alc.		M. B. Bishop							Florida												1938	PhysicalObject	2012-11-19T11:03:08.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Pantherophis alleghaniensis (YPM HERR 000158)					YPM	VZ		YPM	PreservedSpecimen												Pantherophis alleghaniensis							Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Serpentes; Colubridae; Colubrinae	Animalia	Chordata	Reptilia	Squamata	Colubridae	Pantherophis		alleghaniensis		Species		(Holbrook, 1836)		ICZN			
YPM	Vertebrate Zoology Division - Herpetology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_her	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_her		861d3d64-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_her	urn:uuid:000c2113-2e13-478a-bf92-b19cc821937f									YPM HERA 003939	North America			USA		Tarrant County		29	32.6531	-97.4564									1968-05-29					O-416															North America; USA; Texas; Tarrant County; Benbrook lake								G. J. Watkins-Colwell	1										w of Benbrook Lake													5	Benbrook lake	urn:uuid:000c2113-2e13-478a-bf92-b19cc821937f									10% form.->70% alc.		R. W. Van Devender, A. Mitchell							Texas												1968	PhysicalObject	2012-02-08T13:28:30.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Bufo compactilis (YPM HERA 003939)					YPM	VZ		YPM	PreservedSpecimen												Bufo compactilis							Animalia; Chordata; Vertebrata; Amphibia; Anura; Bufonidae	Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufo		compactilis		Species		Wiegmann, 1833		ICZN			
