WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	8d10c837-d448-4424-b4f8-c516fedfe9db									A10096	Asia			Indonesia	ID													native																					| Indonesia |  |  |  |  |  |									1										Java ;															8d10c837-d448-4424-b4f8-c516fedfe9db		present									Houwing,J.															Indonesia | Java ;					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a10096				WAM	AVIF			PreservedSpecimen												Sterna sumatrana							|  |  | CHARADRIIFORMES | LARIDAE | Sterna	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		sumatrana		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	40404a68-9fbd-425a-abdf-240a1fee3380									A10097																		native																														1																									40404a68-9fbd-425a-abdf-240a1fee3380		present																													PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a10097				WAM	AVIF			PreservedSpecimen												Sterna sumatrana							|  |  | CHARADRIIFORMES | LARIDAE | Sterna	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		sumatrana		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	6ac90690-3c41-4675-9db5-60137bc2d348									A10098	Australasia			Australia	AU				-31.46667	159.15								native											not recorded (forced WGS84)							requires verification			| Australia | New South Wales |  |  |  |  |									1										Lord Howe Island															6ac90690-3c41-4675-9db5-60137bc2d348		present									White,H.L.							New South Wales								Australia | New South Wales | Lord Howe Island					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a10098				WAM	AVIF			PreservedSpecimen												Gygis alba							|  |  | CHARADRIIFORMES | LARIDAE | Gygis	Animalia	Chordata	Aves	Charadriiformes	Laridae	Gygis		alba		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	aee4ed88-40ce-4710-8844-2d113e44031b									A10099	Australasia			Australia	AU				-28.75	113.783333								native											not recorded (forced WGS84)							requires verification			| Australia | Western Australia |  |  |  |  |									1										Houtman Abrolhos Islands															aee4ed88-40ce-4710-8844-2d113e44031b		present									Edgar,D.							Western Australia								Australia | Western Australia | Houtman Abrolhos Islands					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a10099				WAM	AVIF			PreservedSpecimen												Sterna fuliginosa							|  |  | CHARADRIIFORMES | LARIDAE | Sterna	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		fuliginosa		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	adb7cea3-44ac-47a0-a263-09d02530bf5a									A101	Australasia			Australia	AU													native																					| Australia | Tasmania |  |  |  |  |									1																									adb7cea3-44ac-47a0-a263-09d02530bf5a		present																Tasmania								Australia | Tasmania					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a101				WAM	AVIF			PreservedSpecimen												Certhionyx niger							|  |  | PASSERIFORMES | MELIPHAGIDAE | Sugomel	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Certhionyx		niger		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	e58df4f1-02c8-46bb-a381-220626af429f									A1010	Australasia			Australia	AU													native																					| Australia |  |  |  |  |  |									1																									e58df4f1-02c8-46bb-a381-220626af429f		present																								Australia					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a1010				WAM	AVIF			PreservedSpecimen												Melopsittacus undulatus							|  |  | PSITTACIFORMES | PSITTACIDAE | Melopsittacus	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Melopsittacus		undulatus		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	a566cd4b-ce65-4653-826d-92736927e549									A10100																		native																														1										Ascension ;															a566cd4b-ce65-4653-826d-92736927e549		present																								Ascension ;					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a10100				WAM	AVIF			PreservedSpecimen												Sterna fuliginosa							|  |  | CHARADRIIFORMES | LARIDAE | Sterna	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		fuliginosa		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	59470923-fb08-4732-9d21-70dce774179d									A10101																		native																														1																									59470923-fb08-4732-9d21-70dce774179d		present																													PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a10101				WAM	AVIF			PreservedSpecimen												Sterna fuliginosa							|  |  | CHARADRIIFORMES | LARIDAE | Sterna	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		fuliginosa		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	56659178-4131-4f3a-bc08-15133fd0d3ac									A10102	Australasia			Australia	AU				-28.75	113.783333								native											not recorded (forced WGS84)							requires verification			| Australia | Western Australia |  |  |  |  |									1										Houtman Abrolhos Islands															56659178-4131-4f3a-bc08-15133fd0d3ac		present									Edgar,D.							Western Australia								Australia | Western Australia | Houtman Abrolhos Islands					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a10102				WAM	AVIF			PreservedSpecimen												Sterna fuliginosa							|  |  | CHARADRIIFORMES | LARIDAE | Sterna	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		fuliginosa		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	3dab8336-4296-4aa5-bd75-dc5047354f30									A1	Australasia			Australia	AU													native																					| Australia |  |  |  |  |  |									1																									3dab8336-4296-4aa5-bd75-dc5047354f30		present									Ludwigsen,Mr															Australia					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a1				WAM	AVIF			PreservedSpecimen												Lanius tigrinus							|  |  | Procellariiformes | Laniidae | Lanius	Animalia	Chordata	Aves	Passeriformes	Laniidae	Lanius		tigrinus		species				ICZN			
