FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	0374D1F8-BE65-4D82-914C-BF92F6D017B7									108622				Trinidad		St. Andrew		20																																																															June		0374D1F8-BE65-4D82-914C-BF92F6D017B7											C.T. Collins													June/20/1964						1964		10/13/2014										FLMNH	Herpetology			Occurrence												Hyla minuta										Amphibia		Hylidae	Hyla		minuta									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	2D6F3022-3E79-40E3-96A0-64BE42BE4166									108623				Trinidad		St. George		26																																																															August		2D6F3022-3E79-40E3-96A0-64BE42BE4166											C.T. Collins													August/26/1964						1964		10/13/2014										FLMNH	Herpetology			Occurrence												Hyla minuta										Amphibia		Hylidae	Hyla		minuta									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	721C5AF4-B41A-4A4D-8F2F-48E82D846C0E									108624				Trinidad		St. George		26																																																															August		721C5AF4-B41A-4A4D-8F2F-48E82D846C0E											C.T. Collins													August/26/1964						1964		10/13/2014										FLMNH	Herpetology			Occurrence												Hyla minuta										Amphibia		Hylidae	Hyla		minuta									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	88CCF7D2-6B7C-430B-8A77-1ACDC634FF0E									108625				Trinidad		St. George		26																																																															August		88CCF7D2-6B7C-430B-8A77-1ACDC634FF0E											C.T. Collins													August/26/1964						1964		10/13/2014										FLMNH	Herpetology			Occurrence												Hyla minuta										Amphibia		Hylidae	Hyla		minuta									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	A5EEA4E9-CFB9-44FA-8013-E9E687B2F0C1									108626				Costa Rica				30																																																															June		A5EEA4E9-CFB9-44FA-8013-E9E687B2F0C1											Dale R. Jackson & Steven P. Christman							Cartago Provinc						June/30/1973						1973		10/13/2014										FLMNH	Herpetology			Occurrence												Hyla phlebodes										Amphibia		Hylidae	Hyla		phlebodes									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	E55E657F-395C-4703-ADD1-8D5CAEF21758									108627				Costa Rica																																																																			July		E55E657F-395C-4703-ADD1-8D5CAEF21758											Dale R. Jackson & Steven P. Christman							Cartago Provinc												1973		10/13/2014										FLMNH	Herpetology			Occurrence												Hyla phlebodes										Amphibia		Hylidae	Hyla		phlebodes									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	F0AF6CA8-03CD-449F-AD2A-E5FDE7469F87									108628				Costa Rica				18																																																															August		F0AF6CA8-03CD-449F-AD2A-E5FDE7469F87											Peter A. Meylan							Limon Province						August/18/1977						1977		10/13/2014										FLMNH	Herpetology			Occurrence												Hyla phebodes										Amphibia		Hylidae	Hyla		phebodes									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	A1D441FA-87B8-4336-85BE-D25964578891									108629				Costa Rica				18																																																															August		A1D441FA-87B8-4336-85BE-D25964578891											Peter A. Meylan							Limon Province						August/18/1977						1977		10/13/2014										FLMNH	Herpetology			Occurrence												Hyla phlebodes										Amphibia		Hylidae	Hyla		phlebodes									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	38BCDB07-4E01-4A86-A3F2-1CBCFB34BD32									108630				Panama				3																																																															February		38BCDB07-4E01-4A86-A3F2-1CBCFB34BD32											Fred G. Thompson & Walter Auffenberg							Darien Province						February/3/1967						1967		10/13/2014										FLMNH	Herpetology			Occurrence												Hyla phlebodes										Amphibia		Hylidae	Hyla		phlebodes									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	896EAAA1-F68D-4DBD-AA05-95DB14E76722									108631				Panama				3																																																															February		896EAAA1-F68D-4DBD-AA05-95DB14E76722											Fred G. Thompson & Walter Auffenberg							Darien Province						February/3/1967						1967		10/13/2014										FLMNH	Herpetology			Occurrence												Hyla phlebodes										Amphibia		Hylidae	Hyla		phlebodes									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	9E04E358-3B5B-4A36-8977-06C134E4C3DA									108632				Mexico				21																																																															April		9E04E358-3B5B-4A36-8977-06C134E4C3DA											John B. Iverson et al.							Veracruz-Llave						April/21/1981						1981		10/13/2014										FLMNH	Herpetology			Occurrence												Hyla picta										Amphibia		Hylidae	Hyla		picta									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	5E55EE2C-E376-44CA-A6E1-80546F22ACC0									108633				Bolivia																																																																					5E55EE2C-E376-44CA-A6E1-80546F22ACC0											Louis Porras							La Paz Dept.														10/13/2014										FLMNH	Herpetology			Occurrence												Hyla pulchella										Amphibia		Hylidae	Hyla		pulchella									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	68CC3332-9387-44EF-A689-C691E254BA09									108634				Bolivia																																																																					68CC3332-9387-44EF-A689-C691E254BA09											Louis Porras							La Paz Dept.														10/13/2014										FLMNH	Herpetology			Occurrence												Hyla pulchella										Amphibia		Hylidae	Hyla		pulchella									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	D41FD7DD-3AD3-41D6-9856-7A8903DFEAF2									108635				Venezuela				26																																																															March		D41FD7DD-3AD3-41D6-9856-7A8903DFEAF2											Richard Franz et al.							Portuguesa						March/26/1981						1981		10/13/2014										FLMNH	Herpetology			Occurrence												Hyla punctata										Amphibia		Hylidae	Hyla		punctata									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	5DFB61E6-9CA8-4AB3-B78C-716968EB9C50									108636				Suriname																																																																					5DFB61E6-9CA8-4AB3-B78C-716968EB9C50																																10/13/2014										FLMNH	Herpetology			Occurrence												Hyla punctata										Amphibia		Hylidae	Hyla		punctata									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	9C14AC23-43E4-450A-9ADB-413A9337B835									108637				Suriname																																																																					9C14AC23-43E4-450A-9ADB-413A9337B835																																10/13/2014										FLMNH	Herpetology			Occurrence												Hyla punctata										Amphibia		Hylidae	Hyla		punctata									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	1E913FBD-C37E-46F5-8944-37B970D8D307									108638				Suriname																																																																					1E913FBD-C37E-46F5-8944-37B970D8D307																																10/13/2014										FLMNH	Herpetology			Occurrence												Hyla punctata										Amphibia		Hylidae	Hyla		punctata									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	4CA77412-5AAF-4A3F-AEE8-0E3E38A87485									108639				Suriname																																																																					4CA77412-5AAF-4A3F-AEE8-0E3E38A87485																																10/13/2014										FLMNH	Herpetology			Occurrence												Hyla punctata										Amphibia		Hylidae	Hyla		punctata									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	7AF0DC37-50B9-45E7-81C0-9663E625F6BE									108640				Suriname																																																																					7AF0DC37-50B9-45E7-81C0-9663E625F6BE																																10/13/2014										FLMNH	Herpetology			Occurrence												Hyla punctata										Amphibia		Hylidae	Hyla		punctata									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	D764FE8E-4A79-4301-8ED7-36C6EB81F0BE									108641				Suriname																																																																					D764FE8E-4A79-4301-8ED7-36C6EB81F0BE																																10/13/2014										FLMNH	Herpetology			Occurrence												Hyla punctata										Amphibia		Hylidae	Hyla		punctata									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	44BDC183-51EF-402E-8C79-DDA177D0375A									108642				Suriname																																																																					44BDC183-51EF-402E-8C79-DDA177D0375A																																10/13/2014										FLMNH	Herpetology			Occurrence												Hyla punctata										Amphibia		Hylidae	Hyla		punctata									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	27E6CC14-2487-4B83-8A37-19DF50366192									108643				Suriname																																																																					27E6CC14-2487-4B83-8A37-19DF50366192																																10/13/2014										FLMNH	Herpetology			Occurrence												Hyla punctata										Amphibia		Hylidae	Hyla		punctata									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	893F4B7E-1B4F-43DB-B231-C2C3C909A4D9									108644				Suriname																																																																					893F4B7E-1B4F-43DB-B231-C2C3C909A4D9																																10/13/2014										FLMNH	Herpetology			Occurrence												Hyla punctata										Amphibia		Hylidae	Hyla		punctata									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	98F7269C-7AAC-472E-99AD-890E8158B056									108645				Suriname																																																																					98F7269C-7AAC-472E-99AD-890E8158B056																																10/13/2014										FLMNH	Herpetology			Occurrence												Hyla punctata										Amphibia		Hylidae	Hyla		punctata									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	D5E31F27-EB44-4E5D-ADC0-D83305C4A0BE									108646				Suriname																																																																					D5E31F27-EB44-4E5D-ADC0-D83305C4A0BE																																10/13/2014										FLMNH	Herpetology			Occurrence												Hyla punctata										Amphibia		Hylidae	Hyla		punctata									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	BFB335CF-FEAB-4E4F-B6FD-B5F93C2EB276									108647				Suriname																																																																					BFB335CF-FEAB-4E4F-B6FD-B5F93C2EB276																																10/13/2014										FLMNH	Herpetology			Occurrence												Hyla punctata										Amphibia		Hylidae	Hyla		punctata									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	6BB76A16-E80C-40EC-B0EB-44ECB244C614									108648				Suriname																																																																					6BB76A16-E80C-40EC-B0EB-44ECB244C614																																10/13/2014										FLMNH	Herpetology			Occurrence												Hyla punctata										Amphibia		Hylidae	Hyla		punctata									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	3D62E1F0-0789-4E29-91B5-37A58B4AC9EA									108649				Suriname																																																																					3D62E1F0-0789-4E29-91B5-37A58B4AC9EA																																10/13/2014										FLMNH	Herpetology			Occurrence												Hyla punctata										Amphibia		Hylidae	Hyla		punctata									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	4B70A7A5-BEA2-43BC-88EE-4C13CE300310									108650				Suriname																																																																					4B70A7A5-BEA2-43BC-88EE-4C13CE300310																																10/13/2014										FLMNH	Herpetology			Occurrence												Hyla punctata										Amphibia		Hylidae	Hyla		punctata									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	7764F488-EE2E-4C76-8783-6F75BD7F58E1									108651				Suriname																																																																					7764F488-EE2E-4C76-8783-6F75BD7F58E1																																10/13/2014										FLMNH	Herpetology			Occurrence												Hyla punctata										Amphibia		Hylidae	Hyla		punctata									
FLMNH	herpetology		Max Nickerson	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=herpetology	maxn@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=herpetology		832b8188-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	HerpNET,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=herpetology	9A0CC0BD-7A90-42B3-992B-41EBB70BA411									108652				Suriname																																																																					9A0CC0BD-7A90-42B3-992B-41EBB70BA411																																10/13/2014										FLMNH	Herpetology			Occurrence												Hyla punctata										Amphibia		Hylidae	Hyla		punctata									
