LACM	LACM Vertebrate Collection		Rick Feeney	http://ipt.vertnet.org:8080/ipt/archive.do?r=lacm_verts	rfeeney@nhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=lacm_verts	http://creativecommons.org/publicdomain/zero/1.0	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Natural History Museum of Los Angeles County	California	Sat Jul 26 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	be407bb4-38ef-4a1f-9407-c8115bacb94e									7297	North America		8074	United States	US	Orange		24	28.548481	-81.3649902							83	native	1894-03-24										WGS84				VertNet Georeferencing Guidelines	center of city		requires verification			NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO |  |  |  |																			ORLANDO													3		be407bb4-38ef-4a1f-9407-c8115bacb94e		present							skin | skull		DAGGETT, F S	783				female	83	Florida			decimal degrees			24 MAR 1894	28 32 55 N	NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO | ORLANDO	081 21 54 W			1894	PhysicalObject	2015-04-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=7297	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen												Cyanocitta cristata cristata							Passeriformes | Corvidae | Cyanocitta |	Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta		cristata	cristata	subspecies				ICZN			
LACM	LACM Vertebrate Collection		Rick Feeney	http://ipt.vertnet.org:8080/ipt/archive.do?r=lacm_verts	rfeeney@nhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=lacm_verts	http://creativecommons.org/publicdomain/zero/1.0	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Natural History Museum of Los Angeles County	California	Sat Jul 26 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	78fb3033-3baf-4af9-8e39-cd4f474611f4									7584	North America		8074	United States	US	Orange		31	28.548481	-81.3649902							90	native	1894-03-31										WGS84				VertNet Georeferencing Guidelines	center of city		requires verification			NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO |  |  |  |																			ORLANDO													3		78fb3033-3baf-4af9-8e39-cd4f474611f4		present							skin | skull		DAGGETT, F S	803				female	90	Florida			decimal degrees			31 MAR 1894	28 32 55 N	NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO | ORLANDO	081 21 54 W			1894	PhysicalObject	2015-04-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=7584	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen												Agelaius phoeniceus phoeniceus							Passeriformes | Icteridae | Agelaius |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius		phoeniceus	phoeniceus	subspecies				ICZN			
LACM	LACM Vertebrate Collection		Rick Feeney	http://ipt.vertnet.org:8080/ipt/archive.do?r=lacm_verts	rfeeney@nhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=lacm_verts	http://creativecommons.org/publicdomain/zero/1.0	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Natural History Museum of Los Angeles County	California	Sat Jul 26 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	4ce1bbed-1582-4fd9-8c00-fcfa4b3b75d4									9216	North America		8074	United States	US	Orange		29	28.548481	-81.3649902							29	native	1894-01-29										WGS84				VertNet Georeferencing Guidelines	center of city		requires verification			NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO |  |  |  |																			ORLANDO													1		4ce1bbed-1582-4fd9-8c00-fcfa4b3b75d4		present							skin | skull		DAGGETT, F S	530				female	29	Florida			decimal degrees			29 JAN 1894	28 32 55 N	NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO | ORLANDO	081 21 54 W			1894	PhysicalObject	2015-04-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=9216	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen												Spizella passerina passerina							Passeriformes | Emberizidae | Spizella |	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Spizella		passerina	passerina	subspecies				ICZN			
LACM	LACM Vertebrate Collection		Rick Feeney	http://ipt.vertnet.org:8080/ipt/archive.do?r=lacm_verts	rfeeney@nhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=lacm_verts	http://creativecommons.org/publicdomain/zero/1.0	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Natural History Museum of Los Angeles County	California	Sat Jul 26 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	cf7df82c-ef8b-4af5-a4f0-9b49fa83308a									7586	North America		8074	United States	US	Orange		28	28.548481	-81.3649902							87	native	1894-03-28										WGS84				VertNet Georeferencing Guidelines	center of city		requires verification			NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO |  |  |  |																			ORLANDO													3		cf7df82c-ef8b-4af5-a4f0-9b49fa83308a	SEE 7683	present							skin | skull		DAGGETT, F S	791				male	87	Florida			decimal degrees			28 MAR 1894	28 32 55 N	NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO | ORLANDO	081 21 54 W			1894	PhysicalObject	2015-04-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=7586	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen												Agelaius phoeniceus phoeniceus							Passeriformes | Icteridae | Agelaius |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius		phoeniceus	phoeniceus	subspecies				ICZN			
LACM	LACM Vertebrate Collection		Rick Feeney	http://ipt.vertnet.org:8080/ipt/archive.do?r=lacm_verts	rfeeney@nhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=lacm_verts	http://creativecommons.org/publicdomain/zero/1.0	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Natural History Museum of Los Angeles County	California	Sat Jul 26 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	08b63c33-5362-4f14-adf7-11f10646bccc									7731	North America		8074	United States	US	Orange		19	28.548481	-81.3649902							78	native	1894-03-19										WGS84				VertNet Georeferencing Guidelines	center of city		requires verification			NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO |  |  |  |																			ORLANDO													3		08b63c33-5362-4f14-adf7-11f10646bccc		present							skin | skull		DAGGETT, F S	770				male	78	Florida			decimal degrees			19 MAR 1894	28 32 55 N	NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO | ORLANDO	081 21 54 W			1894	PhysicalObject	2015-04-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=7731	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen												Sturnella magna argutula							Passeriformes | Icteridae | Sturnella |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Sturnella		magna	argutula	subspecies				ICZN			
LACM	LACM Vertebrate Collection		Rick Feeney	http://ipt.vertnet.org:8080/ipt/archive.do?r=lacm_verts	rfeeney@nhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=lacm_verts	http://creativecommons.org/publicdomain/zero/1.0	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Natural History Museum of Los Angeles County	California	Sat Jul 26 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	70af80a7-27ee-4c1e-bc40-8ef70b046cfa									7948	North America		8074	United States	US	Orange		2	28.548481	-81.3649902							92	native	1894-04-02										WGS84				VertNet Georeferencing Guidelines	center of city		requires verification			NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO |  |  |  |																			ORLANDO													4		70af80a7-27ee-4c1e-bc40-8ef70b046cfa		present							skin | skull		DAGGETT, F S	805				male	92	Florida			decimal degrees			02 APR 1894	28 32 55 N	NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO | ORLANDO	081 21 54 W			1894	PhysicalObject	2015-04-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=7948	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen												Quiscalus quiscula quiscula							Passeriformes | Icteridae | Quiscalus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Quiscalus		quiscula	quiscula	subspecies				ICZN			
LACM	LACM Vertebrate Collection		Rick Feeney	http://ipt.vertnet.org:8080/ipt/archive.do?r=lacm_verts	rfeeney@nhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=lacm_verts	http://creativecommons.org/publicdomain/zero/1.0	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Natural History Museum of Los Angeles County	California	Sat Jul 26 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	153be1e8-874a-45ac-a03f-0d58c80d7bec									7950	North America		8074	United States	US	Orange		25	28.548481	-81.3649902							84	native	1894-03-25										WGS84				VertNet Georeferencing Guidelines	center of city		requires verification			NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO |  |  |  |																			ORLANDO													3		153be1e8-874a-45ac-a03f-0d58c80d7bec		present							skin | skull		DAGGETT, F S	779				male	84	Florida			decimal degrees			25 MAR 1894	28 32 55 N	NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO | ORLANDO	081 21 54 W			1894	PhysicalObject	2015-04-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=7950	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen												Quiscalus quiscula quiscula							Passeriformes | Icteridae | Quiscalus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Quiscalus		quiscula	quiscula	subspecies				ICZN			
LACM	LACM Vertebrate Collection		Rick Feeney	http://ipt.vertnet.org:8080/ipt/archive.do?r=lacm_verts	rfeeney@nhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=lacm_verts	http://creativecommons.org/publicdomain/zero/1.0	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Natural History Museum of Los Angeles County	California	Sat Jul 26 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	8948424a-250b-469a-801f-3be634113ac2									7952	North America		8074	United States	US	Orange		2	28.548481	-81.3649902							92	native	1894-04-02										WGS84				VertNet Georeferencing Guidelines	center of city		requires verification			NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO |  |  |  |																			ORLANDO													4		8948424a-250b-469a-801f-3be634113ac2		present							skin | skull		DAGGETT, F S	806				female	92	Florida			decimal degrees			02 APR 1894	28 32 55 N	NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO | ORLANDO	081 21 54 W			1894	PhysicalObject	2015-04-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=7952	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen												Quiscalus quiscula quiscula							Passeriformes | Icteridae | Quiscalus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Quiscalus		quiscula	quiscula	subspecies				ICZN			
LACM	LACM Vertebrate Collection		Rick Feeney	http://ipt.vertnet.org:8080/ipt/archive.do?r=lacm_verts	rfeeney@nhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=lacm_verts	http://creativecommons.org/publicdomain/zero/1.0	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Natural History Museum of Los Angeles County	California	Sat Jul 26 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	81a0b657-49d3-45b5-95c1-174ff392b95f									7954	North America		8074	United States	US	Orange		2	28.548481	-81.3649902							92	native	1894-04-02										WGS84				VertNet Georeferencing Guidelines	center of city		requires verification			NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO |  |  |  |																			ORLANDO													4		81a0b657-49d3-45b5-95c1-174ff392b95f		present							skin | skull		DAGGETT, F S	807				female	92	Florida			decimal degrees			02 APR 1894	28 32 55 N	NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO | ORLANDO	081 21 54 W			1894	PhysicalObject	2015-04-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=7954	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen												Quiscalus quiscula quiscula							Passeriformes | Icteridae | Quiscalus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Quiscalus		quiscula	quiscula	subspecies				ICZN			
LACM	LACM Vertebrate Collection		Rick Feeney	http://ipt.vertnet.org:8080/ipt/archive.do?r=lacm_verts	rfeeney@nhm.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=lacm_verts	http://creativecommons.org/publicdomain/zero/1.0	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Natural History Museum of Los Angeles County	California	Sat Jul 26 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts	895a677f-8468-48ca-a1d4-f04a1b8a900e									7968	North America		8074	United States	US	Orange			28.548481	-81.3649902								native											WGS84				VertNet Georeferencing Guidelines	center of city		requires verification			NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO |  |  |  |																			ORLANDO															895a677f-8468-48ca-a1d4-f04a1b8a900e		present							skin | skull		NICHOLAUS, A W	DC4066				male		Florida			decimal degrees			00 XXX 0000	28 32 55 N	NORTH AMERICA | UNITED STATES | FLORIDA | ORANGE CO | ORLANDO	081 21 54 W				PhysicalObject	2015-04-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=7968	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen												Quiscalus major major							Passeriformes | Icteridae | Quiscalus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Quiscalus		major	major	subspecies				ICZN			
