NHMO	Øvre Heimdalsvatn, Radiocaesium (Cs-137) monitored annually in brown trout (Salmo trutta)		John Edward Brittain	http://gbif.no/ipt/archive?r=heimdalsvatn	j.e.brittain@nhm.uio.no	http://gbif.no/ipt/eml?r=heimdalsvatn		7221810e-52b1-459d-a6a4-02160c67feef	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	FishNet,VertNet	Norway	Natural History Museum, University of Oslo		Fri Dec 12 00:00:00 UTC 2014	http://gbif.no/ipt/resource?r=heimdalsvatn	http://gbif.no/ipt/resource?r=heimdalsvatn	http://purl.org/nhmuio/id/3f256b5e-d286-48d0-92ea-2d074fc43031										Europe	1500.0		Norway				4	61.42233	8.86679									04-Aug-1986					6.0					WGS84									Fresh water lake																				Øvre Heimdalsvatn		http://sws.geonames.org/3143000/				13.0		1090.0		0.0		1090.0	8		http://purl.org/nhmuio/id/3f256b5e-d286-48d0-92ea-2d074fc43031											John Edward Britton, Jan Egil Gjerseth, Reidar Borgstrøm and John Gunnar Dokk	6.0			Gill netting	female													Øvre Heimdalsvatn	1986									http://grbio.org/cool/2knt-7f1r			NHMO				Material sample					http://www.artsdatabanken.no/Taxon/Salmo_trutta/26165							Salmo trutta								Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo				species		Linnaeus, 1758					
NHMO	Øvre Heimdalsvatn, Radiocaesium (Cs-137) monitored annually in brown trout (Salmo trutta)		John Edward Brittain	http://gbif.no/ipt/archive?r=heimdalsvatn	j.e.brittain@nhm.uio.no	http://gbif.no/ipt/eml?r=heimdalsvatn		7221810e-52b1-459d-a6a4-02160c67feef	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	FishNet,VertNet	Norway	Natural History Museum, University of Oslo		Fri Dec 12 00:00:00 UTC 2014	http://gbif.no/ipt/resource?r=heimdalsvatn	http://gbif.no/ipt/resource?r=heimdalsvatn	http://purl.org/nhmuio/id/7527fd57-fdf0-4985-b74f-16041e0bf36d										Europe	1500.0		Norway				4	61.42233	8.86679									04-Aug-1986					1.0					WGS84									Fresh water lake																				Øvre Heimdalsvatn		http://sws.geonames.org/3143000/				13.0		1090.0		0.0		1090.0	8		http://purl.org/nhmuio/id/7527fd57-fdf0-4985-b74f-16041e0bf36d											John Edward Britton, Jan Egil Gjerseth, Reidar Borgstrøm and John Gunnar Dokk	1.0			Gill netting	male													Øvre Heimdalsvatn	1986									http://grbio.org/cool/2knt-7f1r			NHMO				Material sample					http://www.artsdatabanken.no/Taxon/Salmo_trutta/26165							Salmo trutta								Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo				species		Linnaeus, 1759					
NHMO	Øvre Heimdalsvatn, Radiocaesium (Cs-137) monitored annually in brown trout (Salmo trutta)		John Edward Brittain	http://gbif.no/ipt/archive?r=heimdalsvatn	j.e.brittain@nhm.uio.no	http://gbif.no/ipt/eml?r=heimdalsvatn		7221810e-52b1-459d-a6a4-02160c67feef	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	FishNet,VertNet	Norway	Natural History Museum, University of Oslo		Fri Dec 12 00:00:00 UTC 2014	http://gbif.no/ipt/resource?r=heimdalsvatn	http://gbif.no/ipt/resource?r=heimdalsvatn	http://purl.org/nhmuio/id/43cb1946-cc1f-4583-a386-a6e31072aed1										Europe	1500.0		Norway				28	61.42233	8.86679									28-Aug-1986					3.0					WGS84									Fresh water lake																				Øvre Heimdalsvatn		http://sws.geonames.org/3143000/				13.0		1090.0		0.0		1090.0	8		http://purl.org/nhmuio/id/43cb1946-cc1f-4583-a386-a6e31072aed1											John Edward Britton, Jan Egil Gjerseth, Reidar Borgstrøm and John Gunnar Dokk	3.0			Gill netting	male													Øvre Heimdalsvatn	1986									http://grbio.org/cool/2knt-7f1r			NHMO				Material sample					http://www.artsdatabanken.no/Taxon/Salmo_trutta/26165							Salmo trutta								Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo				species		Linnaeus, 1760					
NHMO	Øvre Heimdalsvatn, Radiocaesium (Cs-137) monitored annually in brown trout (Salmo trutta)		John Edward Brittain	http://gbif.no/ipt/archive?r=heimdalsvatn	j.e.brittain@nhm.uio.no	http://gbif.no/ipt/eml?r=heimdalsvatn		7221810e-52b1-459d-a6a4-02160c67feef	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	FishNet,VertNet	Norway	Natural History Museum, University of Oslo		Fri Dec 12 00:00:00 UTC 2014	http://gbif.no/ipt/resource?r=heimdalsvatn	http://gbif.no/ipt/resource?r=heimdalsvatn	http://purl.org/nhmuio/id/322de25d-66d2-4670-9c7e-26ee14bedbc1										Europe	1500.0		Norway				28	61.42233	8.86679									28-Aug-1986					9.0					WGS84									Fresh water lake																				Øvre Heimdalsvatn		http://sws.geonames.org/3143000/				13.0		1090.0		0.0		1090.0	8		http://purl.org/nhmuio/id/322de25d-66d2-4670-9c7e-26ee14bedbc1											John Edward Britton, Jan Egil Gjerseth, Reidar Borgstrøm and John Gunnar Dokk	9.0			Gill netting	male													Øvre Heimdalsvatn	1986									http://grbio.org/cool/2knt-7f1r			NHMO				Material sample					http://www.artsdatabanken.no/Taxon/Salmo_trutta/26165							Salmo trutta								Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo				species		Linnaeus, 1761					
NHMO	Øvre Heimdalsvatn, Radiocaesium (Cs-137) monitored annually in brown trout (Salmo trutta)		John Edward Brittain	http://gbif.no/ipt/archive?r=heimdalsvatn	j.e.brittain@nhm.uio.no	http://gbif.no/ipt/eml?r=heimdalsvatn		7221810e-52b1-459d-a6a4-02160c67feef	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	FishNet,VertNet	Norway	Natural History Museum, University of Oslo		Fri Dec 12 00:00:00 UTC 2014	http://gbif.no/ipt/resource?r=heimdalsvatn	http://gbif.no/ipt/resource?r=heimdalsvatn	http://purl.org/nhmuio/id/4a49a799-ad4b-4f5e-b2dc-0007e469db2a										Europe	1500.0		Norway				24	61.42233	8.86679									24-Sep-1986					1.0					WGS84									Fresh water lake																				Øvre Heimdalsvatn		http://sws.geonames.org/3143000/				13.0		1090.0		0.0		1090.0	9		http://purl.org/nhmuio/id/4a49a799-ad4b-4f5e-b2dc-0007e469db2a											John Edward Britton, Jan Egil Gjerseth, Reidar Borgstrøm and John Gunnar Dokk	1.0			Gill netting	female													Øvre Heimdalsvatn	1986									http://grbio.org/cool/2knt-7f1r			NHMO				Material sample					http://www.artsdatabanken.no/Taxon/Salmo_trutta/26165							Salmo trutta								Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo				species		Linnaeus, 1762					
NHMO	Øvre Heimdalsvatn, Radiocaesium (Cs-137) monitored annually in brown trout (Salmo trutta)		John Edward Brittain	http://gbif.no/ipt/archive?r=heimdalsvatn	j.e.brittain@nhm.uio.no	http://gbif.no/ipt/eml?r=heimdalsvatn		7221810e-52b1-459d-a6a4-02160c67feef	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	FishNet,VertNet	Norway	Natural History Museum, University of Oslo		Fri Dec 12 00:00:00 UTC 2014	http://gbif.no/ipt/resource?r=heimdalsvatn	http://gbif.no/ipt/resource?r=heimdalsvatn	http://purl.org/nhmuio/id/9442517d-3bfc-4fbc-95d1-72048c9edfe0										Europe	1500.0		Norway				24	61.42233	8.86679									24-Sep-1986					2.0					WGS84									Fresh water lake																				Øvre Heimdalsvatn		http://sws.geonames.org/3143000/				13.0		1090.0		0.0		1090.0	9		http://purl.org/nhmuio/id/9442517d-3bfc-4fbc-95d1-72048c9edfe0											John Edward Britton, Jan Egil Gjerseth, Reidar Borgstrøm and John Gunnar Dokk	2.0			Gill netting	male													Øvre Heimdalsvatn	1986									http://grbio.org/cool/2knt-7f1r			NHMO				Material sample					http://www.artsdatabanken.no/Taxon/Salmo_trutta/26165							Salmo trutta								Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo				species		Linnaeus, 1763					
NHMO	Øvre Heimdalsvatn, Radiocaesium (Cs-137) monitored annually in brown trout (Salmo trutta)		John Edward Brittain	http://gbif.no/ipt/archive?r=heimdalsvatn	j.e.brittain@nhm.uio.no	http://gbif.no/ipt/eml?r=heimdalsvatn		7221810e-52b1-459d-a6a4-02160c67feef	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	FishNet,VertNet	Norway	Natural History Museum, University of Oslo		Fri Dec 12 00:00:00 UTC 2014	http://gbif.no/ipt/resource?r=heimdalsvatn	http://gbif.no/ipt/resource?r=heimdalsvatn	http://purl.org/nhmuio/id/5601abf8-adfe-4765-bc50-faf594cff934										Europe	1500.0		Norway				24	61.42233	8.86679									24-Sep-1986					3.0					WGS84									Fresh water lake																				Øvre Heimdalsvatn		http://sws.geonames.org/3143000/				13.0		1090.0		0.0		1090.0	9		http://purl.org/nhmuio/id/5601abf8-adfe-4765-bc50-faf594cff934											John Edward Britton, Jan Egil Gjerseth, Reidar Borgstrøm and John Gunnar Dokk	3.0			Gill netting	female													Øvre Heimdalsvatn	1986									http://grbio.org/cool/2knt-7f1r			NHMO				Material sample					http://www.artsdatabanken.no/Taxon/Salmo_trutta/26165							Salmo trutta								Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo				species		Linnaeus, 1764					
NHMO	Øvre Heimdalsvatn, Radiocaesium (Cs-137) monitored annually in brown trout (Salmo trutta)		John Edward Brittain	http://gbif.no/ipt/archive?r=heimdalsvatn	j.e.brittain@nhm.uio.no	http://gbif.no/ipt/eml?r=heimdalsvatn		7221810e-52b1-459d-a6a4-02160c67feef	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	FishNet,VertNet	Norway	Natural History Museum, University of Oslo		Fri Dec 12 00:00:00 UTC 2014	http://gbif.no/ipt/resource?r=heimdalsvatn	http://gbif.no/ipt/resource?r=heimdalsvatn	http://purl.org/nhmuio/id/e7ff91ef-8214-4e4f-b5f1-dce0f7f2bf4d										Europe	1500.0		Norway				24	61.42233	8.86679									24-Sep-1986					5.0					WGS84									Fresh water lake																				Øvre Heimdalsvatn		http://sws.geonames.org/3143000/				13.0		1090.0		0.0		1090.0	9		http://purl.org/nhmuio/id/e7ff91ef-8214-4e4f-b5f1-dce0f7f2bf4d											John Edward Britton, Jan Egil Gjerseth, Reidar Borgstrøm and John Gunnar Dokk	5.0			Gill netting	female													Øvre Heimdalsvatn	1986									http://grbio.org/cool/2knt-7f1r			NHMO				Material sample					http://www.artsdatabanken.no/Taxon/Salmo_trutta/26165							Salmo trutta								Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo				species		Linnaeus, 1765					
NHMO	Øvre Heimdalsvatn, Radiocaesium (Cs-137) monitored annually in brown trout (Salmo trutta)		John Edward Brittain	http://gbif.no/ipt/archive?r=heimdalsvatn	j.e.brittain@nhm.uio.no	http://gbif.no/ipt/eml?r=heimdalsvatn		7221810e-52b1-459d-a6a4-02160c67feef	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	FishNet,VertNet	Norway	Natural History Museum, University of Oslo		Fri Dec 12 00:00:00 UTC 2014	http://gbif.no/ipt/resource?r=heimdalsvatn	http://gbif.no/ipt/resource?r=heimdalsvatn	http://purl.org/nhmuio/id/99f52327-7640-405b-8a74-345a7875d3fd										Europe	1500.0		Norway				24	61.42233	8.86679									24-Sep-1986					6.0					WGS84									Fresh water lake																				Øvre Heimdalsvatn		http://sws.geonames.org/3143000/				13.0		1090.0		0.0		1090.0	9		http://purl.org/nhmuio/id/99f52327-7640-405b-8a74-345a7875d3fd											John Edward Britton, Jan Egil Gjerseth, Reidar Borgstrøm and John Gunnar Dokk	6.0			Gill netting	female													Øvre Heimdalsvatn	1986									http://grbio.org/cool/2knt-7f1r			NHMO				Material sample					http://www.artsdatabanken.no/Taxon/Salmo_trutta/26165							Salmo trutta								Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo				species		Linnaeus, 1766					
NHMO	Øvre Heimdalsvatn, Radiocaesium (Cs-137) monitored annually in brown trout (Salmo trutta)		John Edward Brittain	http://gbif.no/ipt/archive?r=heimdalsvatn	j.e.brittain@nhm.uio.no	http://gbif.no/ipt/eml?r=heimdalsvatn		7221810e-52b1-459d-a6a4-02160c67feef	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	FishNet,VertNet	Norway	Natural History Museum, University of Oslo		Fri Dec 12 00:00:00 UTC 2014	http://gbif.no/ipt/resource?r=heimdalsvatn	http://gbif.no/ipt/resource?r=heimdalsvatn	http://purl.org/nhmuio/id/171da2cd-3697-4297-9c4f-8e03f6f6c638										Europe	1500.0		Norway				23	61.42233	8.86679									23-Jun-1987					3.0					WGS84									Fresh water lake																				Øvre Heimdalsvatn		http://sws.geonames.org/3143000/				13.0		1090.0		0.0		1090.0	6		http://purl.org/nhmuio/id/171da2cd-3697-4297-9c4f-8e03f6f6c638											John Edward Britton, Jan Egil Gjerseth, Reidar Borgstrøm and John Gunnar Dokk	3.0			Gill netting	female													Øvre Heimdalsvatn	1987									http://grbio.org/cool/2knt-7f1r			NHMO				Material sample					http://www.artsdatabanken.no/Taxon/Salmo_trutta/26165							Salmo trutta								Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo				species		Linnaeus, 1767					
