CRCM	CRCM Vertebrate Collection	Charles R. Conner Museum	Kelly Cassidy	http://ipt.vertnet.org:8080/ipt/archive.do?r=crcm_verts	connermuseum@wsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=crcm_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	3a339645-d3b4-40aa-b891-f9c92dc554d8	7c7b6440-94d1-11dd-bdb1-b8a03c50a862		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Charles R. Conner Museum	Washington	Wed Oct 15 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	urn:catalog:CRCM:Birds:80-675									80-675	North America		100	United States	US	Whitman			46.727977	-117.158675							366	managed	1975-01-01/1980-12-31										WGS84		Kelly M Cassidy (CRCM)	30-Dec-2011	VertNet Georeferencing Guidelines		Google Map and Google Earth	requires verification			North America | United States | Washington | Whitman |  |  |  |																			WSU vet school necropsy lab															urn:catalog:CRCM:Birds:80-675		present					SKH-80-14		postcranial skeleton (complete)		Harkins, S. K.						1	Washington						Unknown		North America | United States | Washington | Whitman | WSU vet school necropsy lab					PhysicalObject	2015-04-04	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/crcm/birds?id=80-675	urn:lsid:biocol.org:col:34938			CRCM	Birds			PreservedSpecimen												Dromaius novaehollandiae							Aves | Struthioniformes | Dromaiidae	Animalia	Chordata	Aves	Struthioniformes	Dromaiidae	Dromaius		novaehollandiae		species			Emu	ICZN			
CRCM	CRCM Vertebrate Collection	Charles R. Conner Museum	Kelly Cassidy	http://ipt.vertnet.org:8080/ipt/archive.do?r=crcm_verts	connermuseum@wsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=crcm_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	3a339645-d3b4-40aa-b891-f9c92dc554d8	7c7b6440-94d1-11dd-bdb1-b8a03c50a862		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Charles R. Conner Museum	Washington	Wed Oct 15 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	urn:catalog:CRCM:Birds:91-582									91-582	North America		10000	United States	US	Spokane			47.954754	-117.475777								managed	1991-04-01/1991-04-31										WGS84		Kelly M Cassidy (CRCM)	30-Dec-2011	VertNet Georeferencing Guidelines		Google Map and Google Earth	requires verification			North America | United States | Washington | Spokane |  |  |  |																			Deer Park, Spokane Co., WA													4		urn:catalog:CRCM:Birds:91-582	Immature, captive raised.	present					KJP-3189		postcranial skeleton (partial) | skin (round)		Pullen, K. J.					female	91	Washington						Apr, 1991		North America | United States | Washington | Spokane | Deer Park, Spokane Co., WA				1991	PhysicalObject	2015-04-04	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/crcm/birds?id=91-582	urn:lsid:biocol.org:col:34938			CRCM	Birds			PreservedSpecimen			"{""gonadLengthInMM_1"":""25"", ""gonadLengthInMM_2"":""10"", ""weightInGrams"":""2,380.0"" }"									Dromaius novaehollandiae							Aves | Struthioniformes | Dromaiidae	Animalia	Chordata	Aves	Struthioniformes	Dromaiidae	Dromaius		novaehollandiae		species			Emu	ICZN			
CRCM	CRCM Vertebrate Collection	Charles R. Conner Museum	Kelly Cassidy	http://ipt.vertnet.org:8080/ipt/archive.do?r=crcm_verts	connermuseum@wsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=crcm_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	3a339645-d3b4-40aa-b891-f9c92dc554d8	7c7b6440-94d1-11dd-bdb1-b8a03c50a862		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Charles R. Conner Museum	Washington	Wed Oct 15 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	urn:catalog:CRCM:Birds:96-295									96-295	North America		10000	United States	US	Whitman			46.728691	-117.179457								managed	1995-09-01/1995-09-31										WGS84		Kelly M Cassidy (CRCM)	30-Dec-2011	VertNet Georeferencing Guidelines		Google Map and Google Earth	requires verification			North America | United States | Washington | Whitman |  |  |  |																			Pullman, Whitman Co. WA													9		urn:catalog:CRCM:Birds:96-295	Captive raised	present							skull (complete)		Christensen, V. O.						244	Washington						Sep, 1995		North America | United States | Washington | Whitman | Pullman, Whitman Co. WA				1995	PhysicalObject	2015-04-04	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/crcm/birds?id=96-295	urn:lsid:biocol.org:col:34938			CRCM	Birds			PreservedSpecimen												Dromaius novaehollandiae							Aves | Struthioniformes | Dromaiidae	Animalia	Chordata	Aves	Struthioniformes	Dromaiidae	Dromaius		novaehollandiae		species			Emu	ICZN			
CRCM	CRCM Vertebrate Collection	Charles R. Conner Museum	Kelly Cassidy	http://ipt.vertnet.org:8080/ipt/archive.do?r=crcm_verts	connermuseum@wsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=crcm_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	3a339645-d3b4-40aa-b891-f9c92dc554d8	7c7b6440-94d1-11dd-bdb1-b8a03c50a862		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Charles R. Conner Museum	Washington	Wed Oct 15 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	urn:catalog:CRCM:Birds:91-254									91-254	North America			United States	US	Clallam		21									355	native	1985-12-21																				North America | United States | Washington | Clallam |  |  |  |																			Near Port Angeles, Clallam Co, Washington													12		urn:catalog:CRCM:Birds:91-254	Salvaged from Dec 1985 oil spill in Strait of Juan de Fuca.  Died within 2 weeks after collection date. Little fat	present					KMM-53		skin (round) | one wing		Washington Department of Game					male	355	Washington						21-Dec-1985		North America | United States | Washington | Clallam | Near Port Angeles, Clallam Co, Washington				1985	PhysicalObject	2015-04-04	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/crcm/birds?id=91-254	urn:lsid:biocol.org:col:34938			CRCM	Birds			PreservedSpecimen			"{""gonadLengthInMM_1"":""10"", ""gonadLengthInMM_2"":""4"", ""bursaLengthInMM"":""22"", ""weightInGrams"":""862.3"" }"									Podiceps grisegena							Aves | Podicipediformes | Podicipedidae	Animalia	Chordata	Aves	Podicipediformes	Podicipedidae	Podiceps		grisegena		species			Red-necked Grebe	ICZN			
CRCM	CRCM Vertebrate Collection	Charles R. Conner Museum	Kelly Cassidy	http://ipt.vertnet.org:8080/ipt/archive.do?r=crcm_verts	connermuseum@wsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=crcm_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	3a339645-d3b4-40aa-b891-f9c92dc554d8	7c7b6440-94d1-11dd-bdb1-b8a03c50a862		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Charles R. Conner Museum	Washington	Wed Oct 15 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	urn:catalog:CRCM:Birds:91-255									91-255	North America			United States	US	Clallam		21									355	native	1985-12-21																				North America | United States | Washington | Clallam |  |  |  |																			Near Port Angeles, Clallam Co, Washington													12		urn:catalog:CRCM:Birds:91-255	Salvaged from Dec 1985 oil spill in Strait of Juan de Fuca.  Died within 2 weeks after collection date. Little fat	present					KMM-54		skin (round) | one wing		Washington Department of Game					male	355	Washington						21-Dec-1985		North America | United States | Washington | Clallam | Near Port Angeles, Clallam Co, Washington				1985	PhysicalObject	2015-04-04	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/crcm/birds?id=91-255	urn:lsid:biocol.org:col:34938			CRCM	Birds			PreservedSpecimen			"{""gonadLengthInMM_1"":""14"", ""gonadLengthInMM_2"":""5"", ""bursaLengthInMM"":""30"", ""weightInGrams"":""848.7"" }"									Podiceps grisegena							Aves | Podicipediformes | Podicipedidae	Animalia	Chordata	Aves	Podicipediformes	Podicipedidae	Podiceps		grisegena		species			Red-necked Grebe	ICZN			
CRCM	CRCM Vertebrate Collection	Charles R. Conner Museum	Kelly Cassidy	http://ipt.vertnet.org:8080/ipt/archive.do?r=crcm_verts	connermuseum@wsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=crcm_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	3a339645-d3b4-40aa-b891-f9c92dc554d8	7c7b6440-94d1-11dd-bdb1-b8a03c50a862		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Charles R. Conner Museum	Washington	Wed Oct 15 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	urn:catalog:CRCM:Birds:91-256									91-256	North America			United States	US	Clallam		21									355	native	1985-12-21																				North America | United States | Washington | Clallam |  |  |  |																			Near Port Angeles, Clallam Co, Washington													12		urn:catalog:CRCM:Birds:91-256	Salvaged from Dec 1985 oil spill in Strait of Juan de Fuca.  Died within 2 weeks after collection date. Little fat	present					KMM-55		skin (round) | one wing		Washington Department of Game					male	355	Washington						21-Dec-1985		North America | United States | Washington | Clallam | Near Port Angeles, Clallam Co, Washington				1985	PhysicalObject	2015-04-04	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/crcm/birds?id=91-256	urn:lsid:biocol.org:col:34938			CRCM	Birds			PreservedSpecimen			"{""gonadLengthInMM_1"":""9"", ""gonadLengthInMM_2"":""4"", ""bursaLengthInMM"":""27"", ""weightInGrams"":""976.7"" }"									Podiceps grisegena							Aves | Podicipediformes | Podicipedidae	Animalia	Chordata	Aves	Podicipediformes	Podicipedidae	Podiceps		grisegena		species			Red-necked Grebe	ICZN			
CRCM	CRCM Vertebrate Collection	Charles R. Conner Museum	Kelly Cassidy	http://ipt.vertnet.org:8080/ipt/archive.do?r=crcm_verts	connermuseum@wsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=crcm_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	3a339645-d3b4-40aa-b891-f9c92dc554d8	7c7b6440-94d1-11dd-bdb1-b8a03c50a862		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Charles R. Conner Museum	Washington	Wed Oct 15 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	urn:catalog:CRCM:Birds:91-258									91-258	North America			United States	US	Clallam		21									355	native	1985-12-21																				North America | United States | Washington | Clallam |  |  |  |																			Near Port Angeles, Clallam Co, Washington													12		urn:catalog:CRCM:Birds:91-258	Salvaged from Dec 1985 oil spill in Strait of Juan de Fuca.  Died within 2 weeks after collection date. Mod fat	present					KMM-57		skin (round) | one wing		Washington Department of Game					female	355	Washington						21-Dec-1985		North America | United States | Washington | Clallam | Near Port Angeles, Clallam Co, Washington				1985	PhysicalObject	2015-04-04	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/crcm/birds?id=91-258	urn:lsid:biocol.org:col:34938			CRCM	Birds			PreservedSpecimen			"{""gonadLengthInMM_1"":""23"", ""gonadLengthInMM_2"":""10"", ""bursaLengthInMM"":""34"", ""ovumLengthInMM"":""1"", ""weightInGrams"":""849.9"" }"									Podiceps grisegena							Aves | Podicipediformes | Podicipedidae	Animalia	Chordata	Aves	Podicipediformes	Podicipedidae	Podiceps		grisegena		species			Red-necked Grebe	ICZN			
CRCM	CRCM Vertebrate Collection	Charles R. Conner Museum	Kelly Cassidy	http://ipt.vertnet.org:8080/ipt/archive.do?r=crcm_verts	connermuseum@wsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=crcm_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	3a339645-d3b4-40aa-b891-f9c92dc554d8	7c7b6440-94d1-11dd-bdb1-b8a03c50a862		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Charles R. Conner Museum	Washington	Wed Oct 15 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	urn:catalog:CRCM:Birds:59-132									59-132	North America		3000	United States	US	Los Angeles			34.130563	-118.296661							365	managed	1950-01-01/1959-12-31										WGS84		Kelly M Cassidy (CRCM)	30-Dec-2011	VertNet Georeferencing Guidelines		Google Map and Google Earth	requires verification			NORTH AMERICA | UNITED STATES | CALIFORNIA | LOS ANGELES |  |  |  |																			Griffith Park Zoo, Los Angeles, CA															urn:catalog:CRCM:Birds:59-132	See Museum Accession Document 21-Apr-1959. Det by D. H. Johnson, USNM, Oct. 1963. Emu.	present					JEW-59				Wallace, Joseph E.						1	California						Unknown		North America | United States | California | Los Angeles | Griffith Park Zoo, Los Angeles, CA					PhysicalObject	2015-04-04	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/crcm/birds?id=59-132	urn:lsid:biocol.org:col:34938			CRCM	Birds			PreservedSpecimen												Dromaius novaehollandiae							Aves | Struthioniformes | Dromaiidae	Animalia	Chordata	Aves	Struthioniformes	Dromaiidae	Dromaius		novaehollandiae		species			Emu	ICZN			
CRCM	CRCM Vertebrate Collection	Charles R. Conner Museum	Kelly Cassidy	http://ipt.vertnet.org:8080/ipt/archive.do?r=crcm_verts	connermuseum@wsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=crcm_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	3a339645-d3b4-40aa-b891-f9c92dc554d8	7c7b6440-94d1-11dd-bdb1-b8a03c50a862		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Charles R. Conner Museum	Washington	Wed Oct 15 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	urn:catalog:CRCM:Birds:96-294									96-294	North America		10000	United States	US	Whitman			46.728691	-117.179457								managed	1995-09-01/1995-09-31										WGS84		Kelly M Cassidy (CRCM)	30-Dec-2011	VertNet Georeferencing Guidelines		Google Map and Google Earth	requires verification			North America | United States | Washington | Whitman |  |  |  |																			Pullman, Whitman Co. WA													9		urn:catalog:CRCM:Birds:96-294	Captive raised	present							skull (complete)		Christensen, V. O.						244	Washington						Sep, 1995		North America | United States | Washington | Whitman | Pullman, Whitman Co. WA				1995	PhysicalObject	2015-04-04	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/crcm/birds?id=96-294	urn:lsid:biocol.org:col:34938			CRCM	Birds			PreservedSpecimen												Dromaius novaehollandiae							Aves | Struthioniformes | Dromaiidae	Animalia	Chordata	Aves	Struthioniformes	Dromaiidae	Dromaius		novaehollandiae		species			Emu	ICZN			
CRCM	CRCM Vertebrate Collection	Charles R. Conner Museum	Kelly Cassidy	http://ipt.vertnet.org:8080/ipt/archive.do?r=crcm_verts	connermuseum@wsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=crcm_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	3a339645-d3b4-40aa-b891-f9c92dc554d8	7c7b6440-94d1-11dd-bdb1-b8a03c50a862		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Charles R. Conner Museum	Washington	Wed Oct 15 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=crcm_verts	urn:catalog:CRCM:Birds:01-60									01-60																	366	managed	1998-01-01/2000-12-31																																							Captive raised, no data															urn:catalog:CRCM:Birds:01-60	Captive-raised, no data. [Partial skeleton consists only of a few vertebrae and neck parts.]	present							postcranial skeleton (vertebrae and neck parts) | skull (complete)		Unknown						1							~1999		Captive raised, no data					PhysicalObject	2015-04-04	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/crcm/birds?id=01-60	urn:lsid:biocol.org:col:34938			CRCM	Birds			PreservedSpecimen												Struthio camelus							Aves | Struthioniformes | Struthionidae	Animalia	Chordata	Aves	Struthioniformes	Struthionidae	Struthio		camelus		species			Ostrich	ICZN			
