OMNH	Tissues Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=tissue	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=tissue	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	71e82020-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	urn:catalog:OMNH:OCGR:3									3.0	South America			Argentina		San Carlos		11											1990-03-11																																					juvenile/subadult		3 km W Refugio Militar Grl. Alvarado													3		urn:catalog:OMNH:OCGR:3		Yes										Arg 003				M		Mendoza						11 3 1990						1990		2014-11-12										OMNH	OCGR	Oklahoma Collection Of Genomic Resources		skin and skeleton												Abrothrix xanthorhinus								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Abrothrix		xanthorhinus									
OMNH	Tissues Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=tissue	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=tissue	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	71e82020-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	urn:catalog:OMNH:OCGR:5									5.0	South America			Argentina		San Carlos		11											1990-03-11																																					adult		3 km W Refugio Militar Grl. Alvarado													3		urn:catalog:OMNH:OCGR:5		Yes									MAM	Arg 005				M		Mendoza						11 3 1990						1990		2014-03-19										OMNH	OCGR	Oklahoma Collection of Genomic Resources		skin and skeleton												Abrothrix andinus								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Abrothrix		andinus									
OMNH	Tissues Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=tissue	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=tissue	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	71e82020-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	urn:catalog:OMNH:OCGR:6									6.0	South America			Argentina		San Carlos		11											1990-03-11																																					adult		3 km W Refugio Militar Grl. Alvarado													3		urn:catalog:OMNH:OCGR:6		Yes									MAM	Arg 006	TSM			M		Mendoza						11 3 1990						1990		2014-03-19										OMNH	OCGR	Oklahoma Collection of Genomic Resources		alcoholic												Abrothrix xanthorhinus								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Abrothrix		xanthorhinus									
OMNH	Tissues Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=tissue	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=tissue	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	71e82020-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	urn:catalog:OMNH:OCGR:7									7.0	South America			Argentina		San Carlos		11											1990-03-11																																					adult		3 km W Refugio Militar Grl. Alvarado													3		urn:catalog:OMNH:OCGR:7		Yes										Arg 007				F		Mendoza						11 3 1990						1990		2014-03-19										OMNH	OCGR	Oklahoma Collection of Genomic Resources		skin and skeleton												Abrothrix xanthorhinus								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Abrothrix		xanthorhinus									
OMNH	Tissues Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=tissue	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=tissue	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	71e82020-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	urn:catalog:OMNH:OCGR:8									8.0	South America			Argentina		San Carlos		11											1990-03-11																																					juvenile/subadult		3 km W Refugio Militar Grl. Alvarado													3		urn:catalog:OMNH:OCGR:8		Yes										Arg 008				F		Mendoza						11 3 1990						1990		2014-03-19										OMNH	OCGR	Oklahoma Collection of Genomic Resources		alcoholic												Abrothrix xanthorhinus								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Abrothrix		xanthorhinus									
OMNH	Tissues Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=tissue	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=tissue	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	71e82020-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	urn:catalog:OMNH:OCGR:9									9.0	South America			Argentina		San Carlos		11											1990-03-11																																					juvenile/subadult		3 km W Refugio Militar Grl. Alvarado													3		urn:catalog:OMNH:OCGR:9		Yes										Arg 009				M		Mendoza						11 3 1990						1990		2014-03-19										OMNH	OCGR	Oklahoma Collection of Genomic Resources		skin and skeleton												Abrothrix xanthorhinus								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Abrothrix		xanthorhinus									
OMNH	Tissues Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=tissue	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=tissue	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	71e82020-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	urn:catalog:OMNH:OCGR:15									15.0	South America			Argentina		San Carlos		11											1990-03-11																																							3 km W Refugio Militar Grl. Alvarado													3		urn:catalog:OMNH:OCGR:15		Yes										Arg 015	lactating			F		Mendoza						11 3 1990						1990		2014-03-19										OMNH	OCGR	Oklahoma Collection of Genomic Resources		skin and skeleton												Phyllotis xanthopygus								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Phyllotis		xanthopygus									
OMNH	Tissues Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=tissue	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=tissue	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	71e82020-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	urn:catalog:OMNH:OCGR:12				Grahn, R., T. Rinehart, M. Cantrell, and H. Wichman. 2005. Extinction of LINE-1 activity coincident with a major mammalian radiation in rodents. Cytogenetics and Genome Research, 110:407-415.  Rinehart, T., R. Grahn, and H. Wichman. 2005. SINE extinction preceded LINE extinction in Sigmodontine rodents: Implications for retrotranspositional dynamics and mechanisms. Cytogenetics and Genome Research, 110:416-425.	GenBank AAK64640 GenBank AY041190 GenBank AY041576-AY041593 GenBank AY041651 GenBank AY041652 GenBank AY041900-AY041902 GenBank AY041904-AY041908 GenBank AY041914 GenBank AY041924-AY041927 GenBank AY04193 GenBank AY041932-AY041934				12.0	South America			Argentina		San Carlos		11											1990-03-11																																							3 km W Refugio Militar Grl. Alvarado													3		urn:catalog:OMNH:OCGR:12		Yes										Arg 012				F		Mendoza						11 3 1990						1990		2014-03-19										OMNH	OCGR	Oklahoma Collection of Genomic Resources		alcoholic												Phyllotis xanthopygus								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Phyllotis		xanthopygus									
OMNH	Tissues Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=tissue	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=tissue	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	71e82020-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	urn:catalog:OMNH:OCGR:13				Grahn, R., T. Rinehart, M. Cantrell, and H. Wichman. 2005. Extinction of LINE-1 activity coincident with a major mammalian radiation in rodents. Cytogenetics and Genome Research, 110:407-415.  Rinehart, T., R. Grahn, and H. Wichman. 2005. SINE extinction preceded LINE extinction in Sigmodontine rodents: Implications for retrotranspositional dynamics and mechanisms. Cytogenetics and Genome Research, 110:416-425.	GenBank AY041191 GenBank AY041903 GenBank AY041909-AY041913 GenBank AY041915-AY041923 GenBank AY041928-AY041929 GenBank AY041931 GenBank AY041935-AY041936 GenBank AAK64641				13.0	South America			Argentina		San Carlos		11											1990-03-11																																							3 km W Refugio Militar Grl. Alvarado													3		urn:catalog:OMNH:OCGR:13		Yes										Arg 013	TIS			M		Mendoza						11 3 1990						1990		2014-03-19										OMNH	OCGR	Oklahoma Collection of Genomic Resources		skin and skeleton												Phyllotis xanthopygus								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Phyllotis		xanthopygus									
OMNH	Tissues Specimens		Janet Braun	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=tissue	jkbraun@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=tissue	"The SNOMNH desires to provide only accurate data. Although databases are refreshed and updated regularly, the databases are provided ‘as is’ without express or implied warranty, including the implied warranty of merchantability and fitness for a particular purpose. The SNOMNH does not accept responsibility for the accuracy of data taken by the user. The user accepts the responsibility of verifying the data, in consultation with the curatorial staff and/or by inspection of the specimens or objects and the collection catalogue. The SNOMNH shall not be liable for any damages, injury, or loss suffered by the users of the database or the software, programming, and other documentation found on these web pages or in these databases.  All data (including photographic images and other archival materials) are for nonprofit, educational, and personal use of students, scholars, and the public only. Any commercial use or publication by printed or electronic media is strictly prohibited without the express written permission of the SNOMNH and any other institution or sponsor that may have any interest in the database. The data may not be repackaged, sold, or redistributed in any form without the express written consent of the curator in charge of the collection or Director of the SNOMNH.  The SNOMNH does not charge for information from our collections, with the stipulation that the SNOMNH is clearly identified as the source of the data in publications. We also request copies or reprints of publications that are based on our collections.  The Board of Regents of the University of Oklahoma holds all right, title and interest in specimens, objects, and archival materials in the SNOMNH collections. If any of these data or materials are used in an analysis or report, the original provenance must be acknowledged and the SNOMNH notified. The Museum should be acknowledged as ""Sam Noble Oklahoma Museum of Natural History, University of Oklahoma."""	71e82020-f762-11e1-a439-00145eb45e9a	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=tissue	urn:catalog:OMNH:OCGR:16									16.0	South America			Argentina		San Carlos		11											1990-03-11																																							3 km W Refugio Militar Grl. Alvarado													3		urn:catalog:OMNH:OCGR:16		Yes										Arg 016	lactating			F		Mendoza						11 3 1990						1990		2014-03-19										OMNH	OCGR	Oklahoma Collection of Genomic Resources		skin and skeleton												Phyllotis xanthopygus								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Phyllotis		xanthopygus									
