UWBM	UWBM Mammalogy Collection	University of Washington Burke Museum Mammalogy Collection	Jeff Bradley	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_mammals	jebrad@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_mammals	https://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	830eb5d0-f762-11e1-a439-00145eb45e9a	52c8f620-1816-11da-9544-b8a03c50a862		CC0	2015-01-05	MaNIS,VertNet	United States	University of Washington Burke Museum	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	urn:catalog:UWBM:Mammal:38970									38970	North America			United States	US	Deschutes		18									138	native	1993-05-18																				| USA | Oregon | Deschutes |  |  |  |									1								unknown		44°23'N 121°38'WOREGON: Deschutes County; Black Butte Vicinity; T 14S, R 9E, Sec 8; 1040 m								0				0	5		urn:catalog:UWBM:Mammal:38970	254-91-40-22	present							skin/skull/body skel | tissue		G. J. Kenagy					male	138	Oregon							4423  N	USA | Oregon | Deschutes |  | 44°23'N 121°38'WOREGON: Deschutes County; Black Butte Vicinity; T 14S, R 9E, Sec 8; 1040 m	12138  W			1993	PhysicalObject	2015-01-06	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/mammal?id=38970	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34921		UWBM	Mammal			PreservedSpecimen			"{""totalLengthInMM"":""254"", ""tailLengthInMM"":""91"", ""hindfootLengthInMM"":""40"", ""earLengthInMM"":""22"", ""weight"":""116 g"" }"									Spermophilus lateralis chrysodeirus							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Sciurinae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		lateralis	chrysodeirus	subspecies			Golden-mantled Ground Squirrel	ICZN			
UWBM	UWBM Mammalogy Collection	University of Washington Burke Museum Mammalogy Collection	Jeff Bradley	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_mammals	jebrad@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_mammals	https://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	830eb5d0-f762-11e1-a439-00145eb45e9a	52c8f620-1816-11da-9544-b8a03c50a862		CC0	2015-01-05	MaNIS,VertNet	United States	University of Washington Burke Museum	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	urn:catalog:UWBM:Mammal:38969									38969	North America			United States	US	Deschutes		18									138	native	1993-05-18																				| USA | Oregon | Deschutes |  |  |  |									1								unknown		44°23'N 121°38'WOREGON: Deschutes County; Black Butte Vicinity; T 14S, R 9E, Sec 8; 1040 m								0				0	5		urn:catalog:UWBM:Mammal:38969	276-90-41-20	present							skin/skull/body skel | tissue		G. J. Kenagy					male	138	Oregon							4423  N	USA | Oregon | Deschutes |  | 44°23'N 121°38'WOREGON: Deschutes County; Black Butte Vicinity; T 14S, R 9E, Sec 8; 1040 m	12138  W			1993	PhysicalObject	2015-01-06	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/mammal?id=38969	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34921		UWBM	Mammal			PreservedSpecimen			"{""totalLengthInMM"":""276"", ""tailLengthInMM"":""90"", ""hindfootLengthInMM"":""41"", ""earLengthInMM"":""20"", ""weight"":""178 g"" }"									Spermophilus lateralis chrysodeirus							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Sciurinae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		lateralis	chrysodeirus	subspecies			Golden-mantled Ground Squirrel	ICZN			
UWBM	UWBM Mammalogy Collection	University of Washington Burke Museum Mammalogy Collection	Jeff Bradley	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_mammals	jebrad@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_mammals	https://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	830eb5d0-f762-11e1-a439-00145eb45e9a	52c8f620-1816-11da-9544-b8a03c50a862		CC0	2015-01-05	MaNIS,VertNet	United States	University of Washington Burke Museum	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	urn:catalog:UWBM:Mammal:38968									38968	North America			United States	US	Deschutes		18									138	native	1993-05-18																				| USA | Oregon | Deschutes |  |  |  |									1								unknown		44°23'N 121°38'WOREGON: Deschutes County; Black Butte Vicinity; T 14S, R 9E, Sec 8; 1040 m								0				0	5		urn:catalog:UWBM:Mammal:38968	236-80-40-21	present							skin/skull/body skel | tissue		G. J. Kenagy					female	138	Oregon							4423  N	USA | Oregon | Deschutes |  | 44°23'N 121°38'WOREGON: Deschutes County; Black Butte Vicinity; T 14S, R 9E, Sec 8; 1040 m	12138  W			1993	PhysicalObject	2015-01-06	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/mammal?id=38968	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34921		UWBM	Mammal			PreservedSpecimen			"{""totalLengthInMM"":""236"", ""tailLengthInMM"":""80"", ""hindfootLengthInMM"":""40"", ""earLengthInMM"":""21"", ""weight"":""106 g"" }"									Spermophilus lateralis chrysodeirus							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Sciurinae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		lateralis	chrysodeirus	subspecies			Golden-mantled Ground Squirrel	ICZN			
UWBM	UWBM Mammalogy Collection	University of Washington Burke Museum Mammalogy Collection	Jeff Bradley	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_mammals	jebrad@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_mammals	https://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	830eb5d0-f762-11e1-a439-00145eb45e9a	52c8f620-1816-11da-9544-b8a03c50a862		CC0	2015-01-05	MaNIS,VertNet	United States	University of Washington Burke Museum	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	urn:catalog:UWBM:Mammal:38967									38967	North America			United States	US	Deschutes		17									137	native	1993-05-17																				| USA | Oregon | Deschutes |  |  |  |									1								unknown		44°23'N 121°38'WOREGON: Deschutes County; Black Butte Vicinity; T 14S, R 9E, Sec 8; 1040 m								0				0	5		urn:catalog:UWBM:Mammal:38967	260-84-39-23	present							skin/skull/body skel; alc.   | tissue		G. J. Kenagy					male	137	Oregon							4423  N	USA | Oregon | Deschutes |  | 44°23'N 121°38'WOREGON: Deschutes County; Black Butte Vicinity; T 14S, R 9E, Sec 8; 1040 m	12138  W			1993	PhysicalObject	2015-01-06	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/mammal?id=38967	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34921		UWBM	Mammal			PreservedSpecimen			"{""totalLengthInMM"":""260"", ""tailLengthInMM"":""84"", ""hindfootLengthInMM"":""39"", ""earLengthInMM"":""23"", ""weight"":""154 g"" }"									Spermophilus lateralis chrysodeirus							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Sciurinae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		lateralis	chrysodeirus	subspecies			Golden-mantled Ground Squirrel	ICZN			
UWBM	UWBM Mammalogy Collection	University of Washington Burke Museum Mammalogy Collection	Jeff Bradley	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_mammals	jebrad@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_mammals	https://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	830eb5d0-f762-11e1-a439-00145eb45e9a	52c8f620-1816-11da-9544-b8a03c50a862		CC0	2015-01-05	MaNIS,VertNet	United States	University of Washington Burke Museum	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	urn:catalog:UWBM:Mammal:38966									38966	North America			United States	US	Deschutes		17									137	native	1993-05-17																				| USA | Oregon | Deschutes |  |  |  |									1								unknown		44°23'N 121°38'WOREGON: Deschutes County; Black Butte Vicinity; T 14S, R 9E, Sec 8; 1040 m								0				0	5		urn:catalog:UWBM:Mammal:38966	252-89-40-20	present							skin/skull/body skel | tissue		G. J. Kenagy					male	137	Oregon							4423  N	USA | Oregon | Deschutes |  | 44°23'N 121°38'WOREGON: Deschutes County; Black Butte Vicinity; T 14S, R 9E, Sec 8; 1040 m	12138  W			1993	PhysicalObject	2015-01-06	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/mammal?id=38966	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34921		UWBM	Mammal			PreservedSpecimen			"{""totalLengthInMM"":""252"", ""tailLengthInMM"":""89"", ""hindfootLengthInMM"":""40"", ""earLengthInMM"":""20"", ""weight"":""148 g"" }"									Spermophilus lateralis chrysodeirus							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Sciurinae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		lateralis	chrysodeirus	subspecies			Golden-mantled Ground Squirrel	ICZN			
UWBM	UWBM Mammalogy Collection	University of Washington Burke Museum Mammalogy Collection	Jeff Bradley	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_mammals	jebrad@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_mammals	https://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	830eb5d0-f762-11e1-a439-00145eb45e9a	52c8f620-1816-11da-9544-b8a03c50a862		CC0	2015-01-05	MaNIS,VertNet	United States	University of Washington Burke Museum	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	urn:catalog:UWBM:Mammal:38965									38965	North America			United States	US	Jefferson		17									137	native	1993-05-17																				| USA | Oregon | Jefferson |  |  |  |									1								unknown		44°23'N 121°38'WOREGON: Jefferson County; Black Butte Vicinity; T 13S, R 9E, Sec 26; 1070 m								0				0	5		urn:catalog:UWBM:Mammal:38965	243-81-39-21	present							skin/skull/body skel | tissue		G. J. Kenagy					female	137	Oregon							4423  N	USA | Oregon | Jefferson |  | 44°23'N 121°38'WOREGON: Jefferson County; Black Butte Vicinity; T 13S, R 9E, Sec 26; 1070 m	12138  W			1993	PhysicalObject	2015-01-06	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/mammal?id=38965	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34921		UWBM	Mammal			PreservedSpecimen			"{""totalLengthInMM"":""243"", ""tailLengthInMM"":""81"", ""hindfootLengthInMM"":""39"", ""earLengthInMM"":""21"", ""weight"":""120 g"" }"									Spermophilus lateralis chrysodeirus							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Sciurinae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		lateralis	chrysodeirus	subspecies			Golden-mantled Ground Squirrel	ICZN			
UWBM	UWBM Mammalogy Collection	University of Washington Burke Museum Mammalogy Collection	Jeff Bradley	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_mammals	jebrad@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_mammals	https://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	830eb5d0-f762-11e1-a439-00145eb45e9a	52c8f620-1816-11da-9544-b8a03c50a862		CC0	2015-01-05	MaNIS,VertNet	United States	University of Washington Burke Museum	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	urn:catalog:UWBM:Mammal:38964									38964	North America			United States	US	Jefferson		17									137	native	1993-05-17																				| USA | Oregon | Jefferson |  |  |  |									1								unknown		44°23'N 121°38'WOREGON: Jefferson County; Black Butte Vicinity; T 13S, R 9E, Sec 25; 1070 m								0				0	5		urn:catalog:UWBM:Mammal:38964	257-79-39-20	present							skin/skull/body skel | tissue		G. J. Kenagy					female	137	Oregon							4423  N	USA | Oregon | Jefferson |  | 44°23'N 121°38'WOREGON: Jefferson County; Black Butte Vicinity; T 13S, R 9E, Sec 25; 1070 m	12138  W			1993	PhysicalObject	2015-01-06	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/mammal?id=38964	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34921		UWBM	Mammal			PreservedSpecimen			"{""totalLengthInMM"":""257"", ""tailLengthInMM"":""79"", ""hindfootLengthInMM"":""39"", ""earLengthInMM"":""20"", ""weight"":""131 g"" }"									Spermophilus lateralis chrysodeirus							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Sciurinae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		lateralis	chrysodeirus	subspecies			Golden-mantled Ground Squirrel	ICZN			
UWBM	UWBM Mammalogy Collection	University of Washington Burke Museum Mammalogy Collection	Jeff Bradley	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_mammals	jebrad@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_mammals	https://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	830eb5d0-f762-11e1-a439-00145eb45e9a	52c8f620-1816-11da-9544-b8a03c50a862		CC0	2015-01-05	MaNIS,VertNet	United States	University of Washington Burke Museum	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	urn:catalog:UWBM:Mammal:38963									38963	North America			United States	US	Jefferson		17									137	native	1993-05-17																				| USA | Oregon | Jefferson |  |  |  |									1								unknown		44°23'N 121°38'WOREGON: Jefferson County; Black Butte Vicinity; T 13S, R 9E, Sec 23; 1070 m								0				0	5		urn:catalog:UWBM:Mammal:38963	245-85-39-21	present							skin/skull/body skel | tissue		G. J. Kenagy					male	137	Oregon							4423  N	USA | Oregon | Jefferson |  | 44°23'N 121°38'WOREGON: Jefferson County; Black Butte Vicinity; T 13S, R 9E, Sec 23; 1070 m	12138  W			1993	PhysicalObject	2015-01-06	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/mammal?id=38963	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34921		UWBM	Mammal			PreservedSpecimen			"{""totalLengthInMM"":""245"", ""tailLengthInMM"":""85"", ""hindfootLengthInMM"":""39"", ""earLengthInMM"":""21"", ""weight"":""106 g"" }"									Spermophilus lateralis chrysodeirus							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Sciurinae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		lateralis	chrysodeirus	subspecies			Golden-mantled Ground Squirrel	ICZN			
UWBM	UWBM Mammalogy Collection	University of Washington Burke Museum Mammalogy Collection	Jeff Bradley	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_mammals	jebrad@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_mammals	https://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	830eb5d0-f762-11e1-a439-00145eb45e9a	52c8f620-1816-11da-9544-b8a03c50a862		CC0	2015-01-05	MaNIS,VertNet	United States	University of Washington Burke Museum	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	urn:catalog:UWBM:Mammal:38962									38962	North America			United States	US	Jefferson		17									137	native	1993-05-17																				| USA | Oregon | Jefferson |  |  |  |									1								unknown		44°23'N 121°38'WOREGON: Jefferson County; Black Butte Vicinity; T 13S, R 9E, Sec 23; 1070 m								0				0	5		urn:catalog:UWBM:Mammal:38962	240-70-38-19	present							skin/skull/body skel | tissue		G. J. Kenagy					female	137	Oregon							4423  N	USA | Oregon | Jefferson |  | 44°23'N 121°38'WOREGON: Jefferson County; Black Butte Vicinity; T 13S, R 9E, Sec 23; 1070 m	12138  W			1993	PhysicalObject	2015-01-06	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/mammal?id=38962	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34921		UWBM	Mammal			PreservedSpecimen			"{""totalLengthInMM"":""240"", ""tailLengthInMM"":""70"", ""hindfootLengthInMM"":""38"", ""earLengthInMM"":""19"", ""weight"":""139 g"" }"									Spermophilus lateralis chrysodeirus							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Sciurinae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		lateralis	chrysodeirus	subspecies			Golden-mantled Ground Squirrel	ICZN			
UWBM	UWBM Mammalogy Collection	University of Washington Burke Museum Mammalogy Collection	Jeff Bradley	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_mammals	jebrad@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_mammals	https://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	830eb5d0-f762-11e1-a439-00145eb45e9a	52c8f620-1816-11da-9544-b8a03c50a862		CC0	2015-01-05	MaNIS,VertNet	United States	University of Washington Burke Museum	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals	urn:catalog:UWBM:Mammal:38961									38961	North America			United States	US	Jefferson		17									137	native	1993-05-17																				| USA | Oregon | Jefferson |  |  |  |									1								unknown		44°23'N 121°38'WOREGON: Jefferson County; Black Butte Vicinity; T 13S, R 9E, Sec 22; 980 m								0				0	5		urn:catalog:UWBM:Mammal:38961	265-84-41-20	present							skin/skull/body skel | tissue		G. J. Kenagy					female	137	Oregon							4423  N	USA | Oregon | Jefferson |  | 44°23'N 121°38'WOREGON: Jefferson County; Black Butte Vicinity; T 13S, R 9E, Sec 22; 980 m	12138  W			1993	PhysicalObject	2015-01-06	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/mammal?id=38961	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34921		UWBM	Mammal			PreservedSpecimen			"{""totalLengthInMM"":""265"", ""tailLengthInMM"":""84"", ""hindfootLengthInMM"":""41"", ""earLengthInMM"":""20"", ""weight"":""185 g"" }"									Spermophilus lateralis chrysodeirus							Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Sciurinae | Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		lateralis	chrysodeirus	subspecies			Golden-mantled Ground Squirrel	ICZN			
