MCZ	Museum of Comparative Zoology, Harvard University, Subset of data for VERTNET		Brendan Haley	http://digir.mcz.harvard.edu/ipt/archive.do?r=mcz_subset_for_vertnet	bhaley@oeb.harvard.edu	http://digir.mcz.harvard.edu/ipt/eml.do?r=mcz_subset_for_vertnet	Copyright © 2013 The President and Fellows of Harvard College	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	Museum of Comparative Zoology, Harvard University	Massachusetts	Fri Dec 19 00:00:00 UTC 2014	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	MCZ:Herp:R-90780									R-90780				Papua New Guinea							in collection								1965-09-30																				Papua New Guinea, Eastern Highlands Province								Catalog	1										New Guinea: Purosa																						collector number=14942; muse location number=ZR90753		whole animal (ethanol)		Fred Parker	14942					0	Eastern Highlands Province						30/9/1965-30/9/1965							PhysicalObject	2012-12-06 08:47:03.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-90780	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Herp		Museum of Comparative Zoology, Harvard University	PreservedSpecimen												Emoia pallidiceps							Animalia Chordata Reptilia Lepidosauromorpha Squamata Sauria Scincidae Emoia pallidiceps	Animalia	Chordata	Reptilia	Squamata	Scincidae	Emoia		pallidiceps						ICZN			
MCZ	Museum of Comparative Zoology, Harvard University, Subset of data for VERTNET		Brendan Haley	http://digir.mcz.harvard.edu/ipt/archive.do?r=mcz_subset_for_vertnet	bhaley@oeb.harvard.edu	http://digir.mcz.harvard.edu/ipt/eml.do?r=mcz_subset_for_vertnet	Copyright © 2013 The President and Fellows of Harvard College	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	Museum of Comparative Zoology, Harvard University	Massachusetts	Fri Dec 19 00:00:00 UTC 2014	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	MCZ:Herp:R-90781									R-90781				Papua New Guinea							in collection								1965-09-30																				Papua New Guinea, Eastern Highlands Province								Catalog	1										New Guinea: Purosa																						collector number=14942; muse location number=ZR90753		whole animal (ethanol)		Fred Parker	14942					0	Eastern Highlands Province						30/9/1965-30/9/1965							PhysicalObject	2012-12-06 08:47:03.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-90781	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Herp		Museum of Comparative Zoology, Harvard University	PreservedSpecimen												Emoia pallidiceps							Animalia Chordata Reptilia Lepidosauromorpha Squamata Sauria Scincidae Emoia pallidiceps	Animalia	Chordata	Reptilia	Squamata	Scincidae	Emoia		pallidiceps						ICZN			
MCZ	Museum of Comparative Zoology, Harvard University, Subset of data for VERTNET		Brendan Haley	http://digir.mcz.harvard.edu/ipt/archive.do?r=mcz_subset_for_vertnet	bhaley@oeb.harvard.edu	http://digir.mcz.harvard.edu/ipt/eml.do?r=mcz_subset_for_vertnet	Copyright © 2013 The President and Fellows of Harvard College	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	Museum of Comparative Zoology, Harvard University	Massachusetts	Fri Dec 19 00:00:00 UTC 2014	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	MCZ:Herp:R-90782									R-90782				Papua New Guinea							in collection								1965-09-30																				Papua New Guinea, Eastern Highlands Province								Catalog	1										New Guinea: Purosa																						collector number=14942; muse location number=ZR90753		whole animal (ethanol)		Fred Parker	14942					0	Eastern Highlands Province						30/9/1965-30/9/1965							PhysicalObject	2012-12-06 08:47:03.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-90782	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Herp		Museum of Comparative Zoology, Harvard University	PreservedSpecimen												Emoia pallidiceps							Animalia Chordata Reptilia Lepidosauromorpha Squamata Sauria Scincidae Emoia pallidiceps	Animalia	Chordata	Reptilia	Squamata	Scincidae	Emoia		pallidiceps						ICZN			
MCZ	Museum of Comparative Zoology, Harvard University, Subset of data for VERTNET		Brendan Haley	http://digir.mcz.harvard.edu/ipt/archive.do?r=mcz_subset_for_vertnet	bhaley@oeb.harvard.edu	http://digir.mcz.harvard.edu/ipt/eml.do?r=mcz_subset_for_vertnet	Copyright © 2013 The President and Fellows of Harvard College	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	Museum of Comparative Zoology, Harvard University	Massachusetts	Fri Dec 19 00:00:00 UTC 2014	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	MCZ:Herp:R-90783									R-90783				Papua New Guinea							in collection								1965-09-30																				Papua New Guinea, Eastern Highlands Province								Catalog	1										New Guinea: Purosa																						collector number=14942; muse location number=ZR90753		whole animal (ethanol)		Fred Parker	14942					0	Eastern Highlands Province						30/9/1965-30/9/1965							PhysicalObject	2012-12-06 08:47:03.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-90783	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Herp		Museum of Comparative Zoology, Harvard University	PreservedSpecimen												Emoia pallidiceps							Animalia Chordata Reptilia Lepidosauromorpha Squamata Sauria Scincidae Emoia pallidiceps	Animalia	Chordata	Reptilia	Squamata	Scincidae	Emoia		pallidiceps						ICZN			
MCZ	Museum of Comparative Zoology, Harvard University, Subset of data for VERTNET		Brendan Haley	http://digir.mcz.harvard.edu/ipt/archive.do?r=mcz_subset_for_vertnet	bhaley@oeb.harvard.edu	http://digir.mcz.harvard.edu/ipt/eml.do?r=mcz_subset_for_vertnet	Copyright © 2013 The President and Fellows of Harvard College	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	Museum of Comparative Zoology, Harvard University	Massachusetts	Fri Dec 19 00:00:00 UTC 2014	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	MCZ:Herp:R-90784									R-90784				Papua New Guinea							in collection								1965-09-30																				Papua New Guinea, Eastern Highlands Province								Catalog	1										New Guinea: Purosa																						collector number=14942; muse location number=ZR90753		whole animal (ethanol)		Fred Parker	14942					0	Eastern Highlands Province						30/9/1965-30/9/1965							PhysicalObject	2012-12-06 08:47:03.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-90784	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Herp		Museum of Comparative Zoology, Harvard University	PreservedSpecimen												Emoia pallidiceps							Animalia Chordata Reptilia Lepidosauromorpha Squamata Sauria Scincidae Emoia pallidiceps	Animalia	Chordata	Reptilia	Squamata	Scincidae	Emoia		pallidiceps						ICZN			
MCZ	Museum of Comparative Zoology, Harvard University, Subset of data for VERTNET		Brendan Haley	http://digir.mcz.harvard.edu/ipt/archive.do?r=mcz_subset_for_vertnet	bhaley@oeb.harvard.edu	http://digir.mcz.harvard.edu/ipt/eml.do?r=mcz_subset_for_vertnet	Copyright © 2013 The President and Fellows of Harvard College	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	Museum of Comparative Zoology, Harvard University	Massachusetts	Fri Dec 19 00:00:00 UTC 2014	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	MCZ:Herp:R-90785									R-90785				Papua New Guinea							in collection								1965-09-30																				Papua New Guinea, Eastern Highlands Province								Catalog	1										New Guinea: Purosa																						collector number=14942; muse location number=ZR90753		whole animal (ethanol)		Fred Parker	14942					0	Eastern Highlands Province						30/9/1965-30/9/1965							PhysicalObject	2012-12-06 08:47:03.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-90785	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Herp		Museum of Comparative Zoology, Harvard University	PreservedSpecimen												Emoia pallidiceps							Animalia Chordata Reptilia Lepidosauromorpha Squamata Sauria Scincidae Emoia pallidiceps	Animalia	Chordata	Reptilia	Squamata	Scincidae	Emoia		pallidiceps						ICZN			
MCZ	Museum of Comparative Zoology, Harvard University, Subset of data for VERTNET		Brendan Haley	http://digir.mcz.harvard.edu/ipt/archive.do?r=mcz_subset_for_vertnet	bhaley@oeb.harvard.edu	http://digir.mcz.harvard.edu/ipt/eml.do?r=mcz_subset_for_vertnet	Copyright © 2013 The President and Fellows of Harvard College	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	Museum of Comparative Zoology, Harvard University	Massachusetts	Fri Dec 19 00:00:00 UTC 2014	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	MCZ:Herp:R-90786									R-90786				Papua New Guinea							in collection								1965-09-30																				Papua New Guinea, Eastern Highlands Province								Catalog	1										New Guinea: Purosa																						collector number=14942; muse location number=ZR90753		whole animal (ethanol)		Fred Parker	14942					0	Eastern Highlands Province						30/9/1965-30/9/1965							PhysicalObject	2012-12-06 08:47:03.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-90786	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Herp		Museum of Comparative Zoology, Harvard University	PreservedSpecimen												Emoia pallidiceps							Animalia Chordata Reptilia Lepidosauromorpha Squamata Sauria Scincidae Emoia pallidiceps	Animalia	Chordata	Reptilia	Squamata	Scincidae	Emoia		pallidiceps						ICZN			
MCZ	Museum of Comparative Zoology, Harvard University, Subset of data for VERTNET		Brendan Haley	http://digir.mcz.harvard.edu/ipt/archive.do?r=mcz_subset_for_vertnet	bhaley@oeb.harvard.edu	http://digir.mcz.harvard.edu/ipt/eml.do?r=mcz_subset_for_vertnet	Copyright © 2013 The President and Fellows of Harvard College	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	Museum of Comparative Zoology, Harvard University	Massachusetts	Fri Dec 19 00:00:00 UTC 2014	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	MCZ:Herp:R-90787									R-90787				Papua New Guinea							in collection								1965-09-30																				Papua New Guinea, Eastern Highlands Province								Catalog	1										New Guinea: Purosa																						collector number=14942; muse location number=ZR90753		whole animal (ethanol)		Fred Parker	14942					0	Eastern Highlands Province						30/9/1965-30/9/1965							PhysicalObject	2012-12-06 08:47:03.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-90787	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Herp		Museum of Comparative Zoology, Harvard University	PreservedSpecimen												Emoia pallidiceps							Animalia Chordata Reptilia Lepidosauromorpha Squamata Sauria Scincidae Emoia pallidiceps	Animalia	Chordata	Reptilia	Squamata	Scincidae	Emoia		pallidiceps						ICZN			
MCZ	Museum of Comparative Zoology, Harvard University, Subset of data for VERTNET		Brendan Haley	http://digir.mcz.harvard.edu/ipt/archive.do?r=mcz_subset_for_vertnet	bhaley@oeb.harvard.edu	http://digir.mcz.harvard.edu/ipt/eml.do?r=mcz_subset_for_vertnet	Copyright © 2013 The President and Fellows of Harvard College	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	Museum of Comparative Zoology, Harvard University	Massachusetts	Fri Dec 19 00:00:00 UTC 2014	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	MCZ:Herp:R-90788									R-90788				Papua New Guinea							in collection								1965-09-30																				Papua New Guinea, Eastern Highlands Province								Catalog	1										New Guinea: Purosa																						collector number=14942; muse location number=ZR90753		whole animal (ethanol)		Fred Parker	14942					0	Eastern Highlands Province						30/9/1965-30/9/1965							PhysicalObject	2012-12-06 08:47:03.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-90788	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Herp		Museum of Comparative Zoology, Harvard University	PreservedSpecimen												Emoia pallidiceps							Animalia Chordata Reptilia Lepidosauromorpha Squamata Sauria Scincidae Emoia pallidiceps	Animalia	Chordata	Reptilia	Squamata	Scincidae	Emoia		pallidiceps						ICZN			
MCZ	Museum of Comparative Zoology, Harvard University, Subset of data for VERTNET		Brendan Haley	http://digir.mcz.harvard.edu/ipt/archive.do?r=mcz_subset_for_vertnet	bhaley@oeb.harvard.edu	http://digir.mcz.harvard.edu/ipt/eml.do?r=mcz_subset_for_vertnet	Copyright © 2013 The President and Fellows of Harvard College	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	Museum of Comparative Zoology, Harvard University	Massachusetts	Fri Dec 19 00:00:00 UTC 2014	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet	MCZ:Herp:R-90789									R-90789				Papua New Guinea							in collection								1965-09-30																				Papua New Guinea, Eastern Highlands Province								Catalog	1										New Guinea: Purosa																						collector number=14942; muse location number=ZR90753		whole animal (ethanol)		Fred Parker	14942					0	Eastern Highlands Province						30/9/1965-30/9/1965							PhysicalObject	2012-12-06 08:47:03.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-90789	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Herp		Museum of Comparative Zoology, Harvard University	PreservedSpecimen												Emoia pallidiceps							Animalia Chordata Reptilia Lepidosauromorpha Squamata Sauria Scincidae Emoia pallidiceps	Animalia	Chordata	Reptilia	Squamata	Scincidae	Emoia		pallidiceps						ICZN			
