ANWC	Australian National Wildlife Collection provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=anwc_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=anwc_all	http://creativecommons.org/licenses/by/3.0/au/	0debafd0-6c8a-11de-8225-b8a03c50a862	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian National Wildlife Collection	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr341	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=anwc_all	4b12063a-143b-4e96-938d-94fda2b45b12									A00001	Australasia	0.01667	2000	Australia	AU			8	-33.6333	147.45							342	native	1970-12-08										not recorded							requires verification			Australia | Australia | New South Wales | not applicable |  |  |  |																			COWAL NORTH STATION, LAKE COWAL													12		4b12063a-143b-4e96-938d-94fda2b45b12		present															342	New South Wales								Australia | Australia | New South Wales | not applicable | COWAL NORTH STATION, LAKE COWAL				1970	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/anwc/amphibians?id=a00001				ANWC	Amphibians			PreservedSpecimen												Limnodynastes interioris							Animalia | Chordata |  |  | Myobatrachidae | Limnodynastes	Animalia	Chordata	Amphibia	Anura	Myobatrachidae	Limnodynastes		interioris		species			Giant Banjo Frog	ICZN			
ANWC	Australian National Wildlife Collection provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=anwc_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=anwc_all	http://creativecommons.org/licenses/by/3.0/au/	0debafd0-6c8a-11de-8225-b8a03c50a862	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian National Wildlife Collection	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr341	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=anwc_all	42304ee4-3d8b-413e-a5e8-86133ed899ae									A00002	Australasia	0.01667	2000	Australia	AU			25	-33.6333	147.45							329	native	1970-11-25										not recorded							requires verification			Australia | Australia | New South Wales | not applicable |  |  |  |																			COWAL NORTH STATION, LAKE COWAL													11		42304ee4-3d8b-413e-a5e8-86133ed899ae		present															329	New South Wales								Australia | Australia | New South Wales | not applicable | COWAL NORTH STATION, LAKE COWAL				1970	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/anwc/amphibians?id=a00002				ANWC	Amphibians			PreservedSpecimen												Limnodynastes interioris							Animalia | Chordata |  |  | Myobatrachidae | Limnodynastes	Animalia	Chordata	Amphibia	Anura	Myobatrachidae	Limnodynastes		interioris		species			Giant Banjo Frog	ICZN			
ANWC	Australian National Wildlife Collection provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=anwc_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=anwc_all	http://creativecommons.org/licenses/by/3.0/au/	0debafd0-6c8a-11de-8225-b8a03c50a862	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian National Wildlife Collection	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr341	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=anwc_all	456d27e8-8411-4d64-9a1b-700a08c71821									A00003	Australasia	0.01667	2000	Australia	AU			8	-33.6333	147.45							342	native	1970-12-08										not recorded							requires verification			Australia | Australia | New South Wales | not applicable |  |  |  |																			COWAL NORTH STATION, LAKE COWAL													12		456d27e8-8411-4d64-9a1b-700a08c71821		present															342	New South Wales								Australia | Australia | New South Wales | not applicable | COWAL NORTH STATION, LAKE COWAL				1970	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/anwc/amphibians?id=a00003				ANWC	Amphibians			PreservedSpecimen												Limnodynastes interioris							Animalia | Chordata |  |  | Myobatrachidae | Limnodynastes	Animalia	Chordata	Amphibia	Anura	Myobatrachidae	Limnodynastes		interioris		species			Giant Banjo Frog	ICZN			
ANWC	Australian National Wildlife Collection provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=anwc_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=anwc_all	http://creativecommons.org/licenses/by/3.0/au/	0debafd0-6c8a-11de-8225-b8a03c50a862	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian National Wildlife Collection	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr341	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=anwc_all	e01774b0-1e66-448f-8cab-fb5d3b7ea4c3									A00004	Australasia	0.01667	2000	Australia	AU			16	-33.6333	147.45							47	native	1972-02-16										not recorded							requires verification			Australia | Australia | New South Wales | not applicable |  |  |  |																			COWAL NORTH STATION, LAKE COWAL													2		e01774b0-1e66-448f-8cab-fb5d3b7ea4c3		present															47	New South Wales								Australia | Australia | New South Wales | not applicable | COWAL NORTH STATION, LAKE COWAL				1972	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/anwc/amphibians?id=a00004				ANWC	Amphibians			PreservedSpecimen												Limnodynastes interioris							Animalia | Chordata |  |  | Myobatrachidae | Limnodynastes	Animalia	Chordata	Amphibia	Anura	Myobatrachidae	Limnodynastes		interioris		species			Giant Banjo Frog	ICZN			
ANWC	Australian National Wildlife Collection provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=anwc_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=anwc_all	http://creativecommons.org/licenses/by/3.0/au/	0debafd0-6c8a-11de-8225-b8a03c50a862	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian National Wildlife Collection	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr341	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=anwc_all	dfb14b58-7645-4445-a9d0-2e21ed85a3e2									A00005	Australasia	0.01667	2000	Australia	AU			16	-33.6333	147.45							47	native	1972-02-16										not recorded							requires verification			Australia | Australia | New South Wales | not applicable |  |  |  |																			COWAL NORTH STATION, LAKE COWAL													2		dfb14b58-7645-4445-a9d0-2e21ed85a3e2		present															47	New South Wales								Australia | Australia | New South Wales | not applicable | COWAL NORTH STATION, LAKE COWAL				1972	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/anwc/amphibians?id=a00005				ANWC	Amphibians			PreservedSpecimen												Limnodynastes interioris							Animalia | Chordata |  |  | Myobatrachidae | Limnodynastes	Animalia	Chordata	Amphibia	Anura	Myobatrachidae	Limnodynastes		interioris		species			Giant Banjo Frog	ICZN			
ANWC	Australian National Wildlife Collection provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=anwc_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=anwc_all	http://creativecommons.org/licenses/by/3.0/au/	0debafd0-6c8a-11de-8225-b8a03c50a862	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian National Wildlife Collection	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr341	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=anwc_all	a1b0711a-af2d-42e4-a5c2-7c0de9a65b04									A00006	Australasia	0.01667	2000	Australia	AU			23	-33.6333	147.45							296	native	1970-10-23										not recorded							requires verification			Australia | Australia | New South Wales | not applicable |  |  |  |																			COWAL NORTH STATION, LAKE COWAL													10		a1b0711a-af2d-42e4-a5c2-7c0de9a65b04		present															296	New South Wales								Australia | Australia | New South Wales | not applicable | COWAL NORTH STATION, LAKE COWAL				1970	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/anwc/amphibians?id=a00006				ANWC	Amphibians			PreservedSpecimen												Limnodynastes interioris							Animalia | Chordata |  |  | Myobatrachidae | Limnodynastes	Animalia	Chordata	Amphibia	Anura	Myobatrachidae	Limnodynastes		interioris		species			Giant Banjo Frog	ICZN			
ANWC	Australian National Wildlife Collection provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=anwc_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=anwc_all	http://creativecommons.org/licenses/by/3.0/au/	0debafd0-6c8a-11de-8225-b8a03c50a862	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian National Wildlife Collection	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr341	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=anwc_all	5e285a13-22f3-45de-a409-51c12b94c8ef									A00007	Australasia	0.01667	2000	Australia	AU			5	-33.6333	147.45							309	native	1970-11-05										not recorded							requires verification			Australia | Australia | New South Wales | not applicable |  |  |  |																			COWAL NORTH STATION, LAKE COWAL													11		5e285a13-22f3-45de-a409-51c12b94c8ef		present															309	New South Wales								Australia | Australia | New South Wales | not applicable | COWAL NORTH STATION, LAKE COWAL				1970	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/anwc/amphibians?id=a00007				ANWC	Amphibians			PreservedSpecimen												Limnodynastes interioris							Animalia | Chordata |  |  | Myobatrachidae | Limnodynastes	Animalia	Chordata	Amphibia	Anura	Myobatrachidae	Limnodynastes		interioris		species			Giant Banjo Frog	ICZN			
ANWC	Australian National Wildlife Collection provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=anwc_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=anwc_all	http://creativecommons.org/licenses/by/3.0/au/	0debafd0-6c8a-11de-8225-b8a03c50a862	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian National Wildlife Collection	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr341	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=anwc_all	1d6e5ffa-0ba4-4db8-a8f5-4e4f12085a55									A00008	Australasia	0.01667	2000	Australia	AU			25	-33.6333	147.45							329	native	1970-11-25										not recorded							requires verification			Australia | Australia | New South Wales | not applicable |  |  |  |																			COWAL NORTH STATION, LAKE COWAL													11		1d6e5ffa-0ba4-4db8-a8f5-4e4f12085a55		present															329	New South Wales								Australia | Australia | New South Wales | not applicable | COWAL NORTH STATION, LAKE COWAL				1970	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/anwc/amphibians?id=a00008				ANWC	Amphibians			PreservedSpecimen												Limnodynastes interioris							Animalia | Chordata |  |  | Myobatrachidae | Limnodynastes	Animalia	Chordata	Amphibia	Anura	Myobatrachidae	Limnodynastes		interioris		species			Giant Banjo Frog	ICZN			
ANWC	Australian National Wildlife Collection provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=anwc_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=anwc_all	http://creativecommons.org/licenses/by/3.0/au/	0debafd0-6c8a-11de-8225-b8a03c50a862	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian National Wildlife Collection	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr341	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=anwc_all	aafabc2e-c5ce-4d5b-89dc-97783a2f0612									A00009	Australasia	0.01667	2000	Australia	AU			25	-33.6333	147.45							329	native	1970-11-25										not recorded							requires verification			Australia | Australia | New South Wales | not applicable |  |  |  |																			COWAL NORTH STATION, LAKE COWAL													11		aafabc2e-c5ce-4d5b-89dc-97783a2f0612		present															329	New South Wales								Australia | Australia | New South Wales | not applicable | COWAL NORTH STATION, LAKE COWAL				1970	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/anwc/amphibians?id=a00009				ANWC	Amphibians			PreservedSpecimen												Neobatrachus sudelli							Animalia | Chordata |  |  | Myobatrachidae | Neobatrachus	Animalia	Chordata	Amphibia	Anura	Myobatrachidae	Neobatrachus		sudelli		species			Sudell's Frog	ICZN			
ANWC	Australian National Wildlife Collection provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=anwc_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=anwc_all	http://creativecommons.org/licenses/by/3.0/au/	0debafd0-6c8a-11de-8225-b8a03c50a862	602f0aa0-1f3e-11da-9ae9-b8a03c50a862		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian National Wildlife Collection	Victoria	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr341	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=anwc_all	8c4170ba-408b-4b0e-b77d-08bb9643be16									A00010	Australasia	0.01667	2000	Australia	AU			15	-33.6333	147.45							167	native	1972-06-15										not recorded							requires verification			Australia | Australia | New South Wales | not applicable |  |  |  |																			COWAL NORTH STATION, LAKE COWAL													6		8c4170ba-408b-4b0e-b77d-08bb9643be16		present															167	New South Wales								Australia | Australia | New South Wales | not applicable | COWAL NORTH STATION, LAKE COWAL				1972	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/anwc/amphibians?id=a00010				ANWC	Amphibians			PreservedSpecimen												Uperoleia rugosa							Animalia | Chordata |  |  | Myobatrachidae | Uperoleia	Animalia	Chordata	Amphibia	Anura	Myobatrachidae	Uperoleia		rugosa		species			Wrinkled Toadlet	ICZN			
