UWFC	UWFC Ichthyology Collection	University of Washington Ichthyology Collection (UWFC)	Katherine Maslenikov	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwfc_fish	pearsonk@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwfc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	831234b2-f762-11e1-a439-00145eb45e9a	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	2015-01-05	FishNet,VertNet	United States	University of Washington Burke Museum Fish	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	urn:catalog:UWFC:ADULT COLLECTION:UW 007380									UW 007380	Australasia			Australia	AU			1									274	native	1950-10-01																				SOUTH PACIFIC |  | QUEENSLAND |  |  |  |  |									2								adult		MORETON BAY.													10		urn:catalog:UWFC:ADULT COLLECTION:UW 007380	358-9 ORIGINALLY CATALOGUED AS SYNONYMOUS INSIDIATOR HARRISI	present							70% ETHANOL		T. MARSHALL					unknown	274	Queensland						19501001		SOUTH PACIFIC | QUEENSLAND | MORETON BAY.			South Pacific Ocean	1950	PhysicalObject	2015-01-05	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwfc/adult-collection?id=uw-007380	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:35205		UWFC	ADULT COLLECTION			PreservedSpecimen			"{""vessel"":""MORETON BAY"" }"									Suggrundus harrisi							ANIMALIA | CHORDATA | ACTINOPTERYGII | ANGUILLIFORMES | PLATYCEPHALIDAE |  | SUGGRUNDUS	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Platycephalidae	Suggrundus		harrisi		species				ICZN			
UWFC	UWFC Ichthyology Collection	University of Washington Ichthyology Collection (UWFC)	Katherine Maslenikov	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwfc_fish	pearsonk@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwfc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	831234b2-f762-11e1-a439-00145eb45e9a	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	2015-01-05	FishNet,VertNet	United States	University of Washington Burke Museum Fish	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	urn:catalog:UWFC:ADULT COLLECTION:UW 007383									UW 007383	Australasia			Australia	AU			1									274	native	1950-10-01																				SOUTH PACIFIC |  | QUEENSLAND |  |  |  |  |									1								adult		MORETON BAY.													10		urn:catalog:UWFC:ADULT COLLECTION:UW 007383	301	present							70% ETHANOL		T. MARSHALL					unknown	274	Queensland						19501001		SOUTH PACIFIC | QUEENSLAND | MORETON BAY.			South Pacific Ocean	1950	PhysicalObject	2015-01-05	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwfc/adult-collection?id=uw-007383	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:35205		UWFC	ADULT COLLECTION			PreservedSpecimen			"{""vessel"":""MORETON BAY"" }"									Syngnathoides biaculeatus							ANIMALIA | CHORDATA | ACTINOPTERYGII | ANGUILLIFORMES | SYNGNATHIDAE |  | SYNGNATHOIDES	Animalia	Chordata	Actinopterygii	Gasterosteiformes	Syngnathidae	Syngnathoides		biaculeatus		species				ICZN			
UWFC	UWFC Ichthyology Collection	University of Washington Ichthyology Collection (UWFC)	Katherine Maslenikov	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwfc_fish	pearsonk@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwfc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	831234b2-f762-11e1-a439-00145eb45e9a	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	2015-01-05	FishNet,VertNet	United States	University of Washington Burke Museum Fish	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	urn:catalog:UWFC:ADULT COLLECTION:UW 007473									UW 007473	Australasia			Australia	AU			1									152	native	1950-06-01																				SOUTH PACIFIC |  | QUEENSLAND |  |  |  |  |									1								adult		MORETON BAY.													6		urn:catalog:UWFC:ADULT COLLECTION:UW 007473		present							70% ETHANOL		T. MARSHALL					unknown	152	Queensland						19500601		SOUTH PACIFIC | QUEENSLAND | MORETON BAY.			South Pacific Ocean	1950	PhysicalObject	2015-01-05	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwfc/adult-collection?id=uw-007473	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:35205		UWFC	ADULT COLLECTION			PreservedSpecimen			"{""vessel"":""MORETON BAY"" }"									Callionymus nasutus							ANIMALIA | CHORDATA | ACTINOPTERYGII | ANGUILLIFORMES | CALLIONYMIDAE |  | CALLIONYMUS	Animalia	Chordata	Actinopterygii	Perciformes	Callionymidae	Callionymus		nasutus		species				ICZN			
UWFC	UWFC Ichthyology Collection	University of Washington Ichthyology Collection (UWFC)	Katherine Maslenikov	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwfc_fish	pearsonk@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwfc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	831234b2-f762-11e1-a439-00145eb45e9a	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	2015-01-05	FishNet,VertNet	United States	University of Washington Burke Museum Fish	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	urn:catalog:UWFC:ADULT COLLECTION:UW 007522									UW 007522	Australasia			Australia	AU			1									274	native	1950-10-01																				SOUTH PACIFIC |  | QUEENSLAND |  |  |  |  |									1								adult		MORETON BAY.													10		urn:catalog:UWFC:ADULT COLLECTION:UW 007522	330, GIFT TO USNM MAY 1973	present							70% ETHANOL		T. MARSHALL					unknown	274	Queensland						19501001		SOUTH PACIFIC | QUEENSLAND | MORETON BAY.			South Pacific Ocean	1950	PhysicalObject	2015-01-05	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwfc/adult-collection?id=uw-007522	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:35205		UWFC	ADULT COLLECTION			PreservedSpecimen			"{""vessel"":""MORETON BAY"" }"									Petroscirtes steadi							ANIMALIA | CHORDATA | ACTINOPTERYGII | ANGUILLIFORMES | BLENNIIDAE |  | PETROSCIRTES	Animalia	Chordata	Actinopterygii	Perciformes	Blenniidae	Petroscirtes		steadi		species				ICZN			
UWFC	UWFC Ichthyology Collection	University of Washington Ichthyology Collection (UWFC)	Katherine Maslenikov	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwfc_fish	pearsonk@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwfc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	831234b2-f762-11e1-a439-00145eb45e9a	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	2015-01-05	FishNet,VertNet	United States	University of Washington Burke Museum Fish	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	urn:catalog:UWFC:ADULT COLLECTION:UW 007641									UW 007641	Australasia			Australia	AU			1									274	native	1950-10-01																				SOUTH PACIFIC |  | QUEENSLAND |  |  |  |  |									2								adult		MORETON BAY.													10		urn:catalog:UWFC:ADULT COLLECTION:UW 007641	459-60	present							70% ETHANOL		T. MARSHALL					unknown	274	Queensland						19501001		SOUTH PACIFIC | QUEENSLAND | MORETON BAY.			South Pacific Ocean	1950	PhysicalObject	2015-01-05	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwfc/adult-collection?id=uw-007641	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:35205		UWFC	ADULT COLLECTION			PreservedSpecimen			"{""vessel"":""MORETON BAY"" }"									Engyprosopon grandisquamsa							ANIMALIA | CHORDATA | ACTINOPTERYGII | ANGUILLIFORMES | BOTHIDAE |  | ENGYPROSOPON	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Bothidae	Engyprosopon		grandisquamsa		species				ICZN			
UWFC	UWFC Ichthyology Collection	University of Washington Ichthyology Collection (UWFC)	Katherine Maslenikov	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwfc_fish	pearsonk@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwfc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	831234b2-f762-11e1-a439-00145eb45e9a	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	2015-01-05	FishNet,VertNet	United States	University of Washington Burke Museum Fish	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	urn:catalog:UWFC:ADULT COLLECTION:UW 007647									UW 007647	Australasia			Australia	AU			1									274	native	1950-10-01																				SOUTH PACIFIC |  | QUEENSLAND |  |  |  |  |									1								adult		MORETON BAY.													10		urn:catalog:UWFC:ADULT COLLECTION:UW 007647	238	present							70% ETHANOL		T. MARSHALL					unknown	274	Queensland						19501001		SOUTH PACIFIC | QUEENSLAND | MORETON BAY.			South Pacific Ocean	1950	PhysicalObject	2015-01-05	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwfc/adult-collection?id=uw-007647	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:35205		UWFC	ADULT COLLECTION			PreservedSpecimen			"{""vessel"":""MORETON BAY"" }"									Synaptura nigra							ANIMALIA | CHORDATA | ACTINOPTERYGII | ANGUILLIFORMES | SOLEIDAE |  | SYNAPTURA	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Soleidae	Synaptura		nigra		species				ICZN			
UWFC	UWFC Ichthyology Collection	University of Washington Ichthyology Collection (UWFC)	Katherine Maslenikov	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwfc_fish	pearsonk@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwfc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	831234b2-f762-11e1-a439-00145eb45e9a	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	2015-01-05	FishNet,VertNet	United States	University of Washington Burke Museum Fish	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	urn:catalog:UWFC:ADULT COLLECTION:UW 008310									UW 008310																		native																					UNPLACED |  |  |  |  |  |  |									1								adult		unknown locality															urn:catalog:UWFC:ADULT COLLECTION:UW 008310		present							70% ETHANOL		STARKS & THOMPSON ?					unknown								0		UNPLACED | unknown locality					PhysicalObject	2015-01-05	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwfc/adult-collection?id=uw-008310	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:35205		UWFC	ADULT COLLECTION			PreservedSpecimen												Pleuronichthys nephalus							ANIMALIA | CHORDATA | ACTINOPTERYGII | ANGUILLIFORMES | PLEURONECTIDAE |  | PLEURONICHTHYS	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Pleuronectidae	Pleuronichthys		nephalus		species				ICZN			
UWFC	UWFC Ichthyology Collection	University of Washington Ichthyology Collection (UWFC)	Katherine Maslenikov	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwfc_fish	pearsonk@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwfc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	831234b2-f762-11e1-a439-00145eb45e9a	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	2015-01-05	FishNet,VertNet	United States	University of Washington Burke Museum Fish	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	urn:catalog:UWFC:ADULT COLLECTION:UW 004017									UW 004017	South America			Argentina	AR													native																					South America | Argentina |  |  |  |  |  |									16								adult																	urn:catalog:UWFC:ADULT COLLECTION:UW 004017		present							70% ETHANOL							unknown								0		SOUTH AMERICA | ARGENTINA |					PhysicalObject	2015-01-05	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwfc/adult-collection?id=uw-004017	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:35205		UWFC	ADULT COLLECTION			PreservedSpecimen												Aphyocharax rubropinnis							ANIMALIA | CHORDATA | ACTINOPTERYGII | ANGUILLIFORMES | CHARACIDAE |  | APHYOCHARAX	Animalia	Chordata	Actinopterygii	Characiformes	Characidae	Aphyocharax		rubropinnis		species				ICZN			
UWFC	UWFC Ichthyology Collection	University of Washington Ichthyology Collection (UWFC)	Katherine Maslenikov	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwfc_fish	pearsonk@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwfc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	831234b2-f762-11e1-a439-00145eb45e9a	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	2015-01-05	FishNet,VertNet	United States	University of Washington Burke Museum Fish	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	urn:catalog:UWFC:ADULT COLLECTION:UW 004019									UW 004019	South America			Argentina	AR													native																					South America | Argentina |  |  |  |  |  |									12								adult																	urn:catalog:UWFC:ADULT COLLECTION:UW 004019	ORIGINAL ID HEMIGRAMMUS CHANDOIRTTATUS, BUT NO SUCH SPECIES.  ASSUME LABEL SHOULD HAVE READ H. CAUDOVITTATUS	present							70% ETHANOL							unknown								0		SOUTH AMERICA | ARGENTINA |					PhysicalObject	2015-01-05	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwfc/adult-collection?id=uw-004019	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:35205		UWFC	ADULT COLLECTION			PreservedSpecimen												Hemigrammus caudovittatus							ANIMALIA | CHORDATA | ACTINOPTERYGII | ANGUILLIFORMES | CHARACIDAE |  | HEMIGRAMMUS	Animalia	Chordata	Actinopterygii	Characiformes	Characidae	Hemigrammus		caudovittatus		species				ICZN			
UWFC	UWFC Ichthyology Collection	University of Washington Ichthyology Collection (UWFC)	Katherine Maslenikov	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwfc_fish	pearsonk@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwfc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	831234b2-f762-11e1-a439-00145eb45e9a	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	2015-01-05	FishNet,VertNet	United States	University of Washington Burke Museum Fish	Washington	Tue Jan 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwfc_fish	urn:catalog:UWFC:ADULT COLLECTION:UW 007841									UW 007841	Australia			Australia	AU			26									86	native	1948-03-26																				INDIAN OCEAN | AUSTRALIA | NORTHERN TERRITORY |  |  |  |  |									2								adult		W. OF DARWIN, WOOD'S INLET.													3		urn:catalog:UWFC:ADULT COLLECTION:UW 007841	USNM 152777	present							70% ETHANOL		R.R. MILLER					unknown	86	NORTHERN TERRITORY						19480326		INDIAN OCEAN | AUSTRALIA | NORTHERN TERRITORY | W. OF DARWIN, WOOD'S INLET.				1948	PhysicalObject	2015-01-05	en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwfc/adult-collection?id=uw-007841	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:35205		UWFC	ADULT COLLECTION			PreservedSpecimen			"{""vessel"":""WOOD'S INLET"" }"									Amphiprion ephippium							ANIMALIA | CHORDATA | ACTINOPTERYGII | ANGUILLIFORMES | POMACENTRIDAE |  | AMPHIPRION	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		ephippium		species				ICZN			
