UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz-herpetology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz-herpetology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	Canada	University of Alberta Museums	Alberta	Fri May 01 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	urn:catalog:UAMZ:R937									R937																																																1																									urn:catalog:UAMZ:R937	partially dissected																														PhysicalObject	2015-03-06 16:12:48.0	en		University of Alberta Museums		Calabaria reinhardti UAMZ R937					University of Alberta Museums	UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		PreservedSpecimen												Calabaria reinhardti		Calabaria					Animalia | Chordata | Reptilia | Squamata | Calabariidae | Calabaria	Animalia	Chordata	Reptilia	Squamata	Calabariidae	Calabaria		Calabaria reinhardti		Species			Calabar python				
UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz-herpetology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz-herpetology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	Canada	University of Alberta Museums	Alberta	Fri May 01 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	urn:catalog:UAMZ:A573									A573	North America		1000	Canada					51.633333	-111.9									1952-07-10												Gierent, Shaun	5-Sep-03		"Originally georeferenced as 51°38'00""N - 111°54'00""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	Place Authority: Canadian Geographical Names Data Base				North America | Canada | Alberta									1										Hanna	Canadian Geographical Names Data Base														urn:catalog:UAMZ:A573	1 specimen B.americanus hemiophrys										Lang, D. | Whitbread, D.							Alberta						1952-07-10							PhysicalObject	2015-04-13 15:30:38.0	en		University of Alberta Museums		Bufo hemiophrys UAMZ A573					University of Alberta Museums	UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		PreservedSpecimen												Bufo hemiophrys		Bufo					Animalia | Chordata | Amphibia | Anura | Bufonidae | Bufo	Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufo		Bufo hemiophrys		Species			Canadian toad				
UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz-herpetology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz-herpetology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	Canada	University of Alberta Museums	Alberta	Fri May 01 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	urn:catalog:UAMZ:A576									A576	North America		20000	Canada		Waterton Lakes National Park			49.083333	-113.866667									1952-08-29												Gierent, Shaun	8-Sep-03		"Originally georeferenced as 49°05'00""N - 113°52'00""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	Place Authority: Canadian Geographical Names Data Base				North America | Canada | Alberta									1											Canadian Geographical Names Data Base														urn:catalog:UAMZ:A576											Lister, R. | Moore, J. E.							Alberta						1952-08-29							PhysicalObject	2015-04-13 15:30:38.0	en		University of Alberta Museums		Rana pipiens UAMZ A576					University of Alberta Museums	UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		PreservedSpecimen												Rana pipiens		Rana					Animalia | Chordata | Amphibia | Anura | Ranidae | Rana	Animalia	Chordata	Amphibia	Anura	Ranidae	Rana		Rana pipiens		Species			Northern leopard frog				
UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz-herpetology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz-herpetology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	Canada	University of Alberta Museums	Alberta	Fri May 01 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	urn:catalog:UAMZ:A577									A577	North America		231	Canada					49.633333	-114.501111									1952-08-22										NAD83		Gierent, Shaun	8-Sep-03		"49°38'00""N - 114°30'00""W is the original georeferenced value. As a NAD27 source was used, this value was converted to NAD83. The NAD83 value was used to calcuate the decimal degree.; Originally georeferenced as 49°38'00""N - 114°30'04""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	1:50,000 NTS map, 3rd edition				North America | Canada | Alberta									1										Crowsnest River	Canadian Geographical Names Data Base														urn:catalog:UAMZ:A577										Rana pretiosa	Lister, R. | Moore, J. E.							Alberta						1952-08-22		Crowsnest River at Coleman					PhysicalObject	2015-04-24 15:44:07.0	en		University of Alberta Museums		Rana luteiventris UAMZ A577					University of Alberta Museums	UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		PreservedSpecimen												Rana luteiventris		Rana					Animalia | Chordata | Amphibia | Anura | Ranidae | Rana	Animalia	Chordata	Amphibia	Anura	Ranidae	Rana		Rana luteiventris		Species							
UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz-herpetology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz-herpetology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	Canada	University of Alberta Museums	Alberta	Fri May 01 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	urn:catalog:UAMZ:A578									A578	North America			Canada					50.65	-114.65									1952-08-06												Gierent, Shaun	26-Sep-03		"Originally georeferenced as 50°39'00""N - 114°39'00""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	Place Authority: Canadian Geographical Names Data Base				North America | Canada | Alberta | Kananaskis Country									1										Gorge Creek	Canadian Geographical Names Data Base														urn:catalog:UAMZ:A578											Thomas, R. C.							Alberta						1952-08-06							PhysicalObject	2015-04-13 15:30:38.0	en		University of Alberta Museums		Rana sylvatica UAMZ A578					University of Alberta Museums	UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		PreservedSpecimen												Rana sylvatica		Rana					Animalia | Chordata | Amphibia | Anura | Ranidae | Rana	Animalia	Chordata	Amphibia	Anura	Ranidae	Rana		Rana sylvatica		Species			Wood frog				
UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz-herpetology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz-herpetology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	Canada	University of Alberta Museums	Alberta	Fri May 01 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	urn:catalog:UAMZ:A579									A579	North America			Canada					50.65	-114.65									1952-08-06												Gierent, Shaun	26-Sep-03		"Originally georeferenced as 50°39'00""N - 114°39'00""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	Place Authority: Canadian Geographical Names Data Base				North America | Canada | Alberta | Kananaskis Country									1										Gorge Creek	Canadian Geographical Names Data Base														urn:catalog:UAMZ:A579											Thomas, R. C.							Alberta						1952-08-06							PhysicalObject	2015-04-13 15:30:38.0	en		University of Alberta Museums		Rana sylvatica UAMZ A579					University of Alberta Museums	UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		PreservedSpecimen												Rana sylvatica		Rana					Animalia | Chordata | Amphibia | Anura | Ranidae | Rana	Animalia	Chordata	Amphibia	Anura	Ranidae	Rana		Rana sylvatica		Species			Wood frog				
UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz-herpetology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz-herpetology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	Canada	University of Alberta Museums	Alberta	Fri May 01 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	urn:catalog:UAMZ:A580									A580	North America			Canada					50.869444	-114.766667									1952-08-02												Gierent, Shaun	9-Sep-03		"Originally georeferenced as 50°52'10""N - 114°46'00""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	Place Authority: Canadian Geographical Names Data Base				North America | Canada | Alberta									1										Elbow Falls	Canadian Geographical Names Data Base														urn:catalog:UAMZ:A580											Mackey, R. A. | Cormack, R. G. H.							Alberta						1952-08-02							PhysicalObject	2015-04-13 15:30:38.0	en		University of Alberta Museums		Rana sylvatica UAMZ A580					University of Alberta Museums	UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		PreservedSpecimen												Rana sylvatica		Rana					Animalia | Chordata | Amphibia | Anura | Ranidae | Rana	Animalia	Chordata	Amphibia	Anura	Ranidae	Rana		Rana sylvatica		Species			Wood frog				
UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz-herpetology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz-herpetology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	Canada	University of Alberta Museums	Alberta	Fri May 01 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	urn:catalog:UAMZ:A581									A581	North America			Canada					50.869444	-114.766667									1952-08-02												Gierent, Shaun	9-Sep-03		"Originally georeferenced as 50°52'10""N - 114°46'00""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	Place Authority: Canadian Geographical Names Data Base				North America | Canada | Alberta									1										Elbow Falls	Canadian Geographical Names Data Base														urn:catalog:UAMZ:A581											Mackey, R. A. | Cormack, R. G. H.							Alberta						1952-08-02							PhysicalObject	2015-04-13 15:30:38.0	en		University of Alberta Museums		Rana sylvatica UAMZ A581					University of Alberta Museums	UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		PreservedSpecimen												Rana sylvatica		Rana					Animalia | Chordata | Amphibia | Anura | Ranidae | Rana	Animalia	Chordata	Amphibia	Anura	Ranidae	Rana		Rana sylvatica		Species			Wood frog				
UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz-herpetology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz-herpetology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	Canada	University of Alberta Museums	Alberta	Fri May 01 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	urn:catalog:UAMZ:A582									A582	North America			Canada					50.869444	-114.766667									1952-08-02												Gierent, Shaun	9-Sep-03		"Originally georeferenced as 50°52'10""N - 114°46'00""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	Place Authority: Canadian Geographical Names Data Base				North America | Canada | Alberta									1										Elbow Falls	Canadian Geographical Names Data Base														urn:catalog:UAMZ:A582											Mackey, R. A. | Cormack, R. G. H.							Alberta						1952-08-02							PhysicalObject	2015-04-13 15:30:38.0	en		University of Alberta Museums		Bufo boreas UAMZ A582					University of Alberta Museums	UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		PreservedSpecimen												Bufo boreas		Bufo					Animalia | Chordata | Amphibia | Anura | Bufonidae | Bufo	Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufo		Bufo boreas		Species			Western toad				
UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz-herpetology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz-herpetology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	Canada	University of Alberta Museums	Alberta	Fri May 01 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	urn:catalog:UAMZ:A583									A583	North America		231	Canada					49.536111	-114.512222									1952-08-02										NAD83		Gierent, Shaun	8-Sep-03		"49°32'10""N - 114°30'40""W is the original georeferenced value. As a NAD27 source was used, this value was converted to NAD83. The NAD83 value was used to calcuate the decimal degree.; Originally georeferenced as 49°32'10""N - 114°30'44""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	1:50,000 NTS map, 3rd edition				North America | Canada | Alberta									1										Lynx Creek	Canadian Geographical Names Data Base														urn:catalog:UAMZ:A583											Moore, J. E.							Alberta						1952-08-02		Lynx Creek SW of Blairmore					PhysicalObject	2015-03-10 14:39:45.0	en		University of Alberta Museums		Bufo boreas UAMZ A583					University of Alberta Museums	UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		PreservedSpecimen												Bufo boreas		Bufo					Animalia | Chordata | Amphibia | Anura | Bufonidae | Bufo	Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufo		Bufo boreas		Species			Western toad				
UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz-herpetology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz-herpetology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	Canada	University of Alberta Museums	Alberta	Fri May 01 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz-herpetology	urn:catalog:UAMZ:A584									A584	North America		231	Canada					49.536111	-114.512222									1952-08-20										NAD83		Gierent, Shaun	8-Sep-03		"49°32'10""N - 114°30'40""W is the original georeferenced value. As a NAD27 source was used, this value was converted to NAD83. The NAD83 value was used to calcuate the decimal degree.; Originally georeferenced as 49°32'10""N - 114°30'44""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	1:50,000 NTS map, 3rd edition				North America | Canada | Alberta									1										Lynx Creek	Canadian Geographical Names Data Base														urn:catalog:UAMZ:A584											Moore, J. E.							Alberta						1952-08-20		Lynx Creek SW of Blairmore					PhysicalObject	2015-04-13 15:30:38.0	en		University of Alberta Museums		Bufo boreas UAMZ A584					University of Alberta Museums	UAMZ	University of Alberta Amphibian and Reptile Collection (UAMZ)		PreservedSpecimen												Bufo boreas		Bufo					Animalia | Chordata | Amphibia | Anura | Bufonidae | Bufo	Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufo		Bufo boreas		Species			Western toad				
