CUMV	CUMV Bird Collection (Arctos)	CUMV Bird Collection	Charles Dardia	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_bird	cmd7@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Mon Dec 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	urn:occurrence:Arctos:CUMV:Bird:45213:2300358	http://arctos.database.museum/MediaSearch.cfm?collection_object_id=23503759								45213	North America			Canada			1860-01-01	06									157	wild caught	1906-06-06												unknown	2014-03-05 00:00:00.0				unverified		Nest location: at edge of a muskey	North America, Canada, Alberta				A		Identification Confidence: positive	legacy	unknown	1										Little Red Deer River	unknown												06		urn:occurrence:Arctos:CUMV:Bird:45213:2300358	Nest Collecting Notes: card in Wm.Plank(142-3/5); Nest Remarks: 2 eggs with big holes, 1 egg cracked		http://arctos.database.museum/guid/CUMV:Bird:45213				Trapline ID=Z45213; original identifier=set mark: 5-Mar		egg shell (dry)	<i>Anas clypeata</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy Remark: Identification Confidence: positive	Collector(s): E. Shausn							Alberta						6/6/1906		Little Red Deer River				1906	PhysicalObject	2014-10-31 10:24:19.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:45213	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			clutch size=5 ; nest description=a hollow in a tuft of marsh grass ; brood parasite present=no ; incubation stage=begun									Anas clypeata							Animalia; Chordata; Aves; Anseriformes; Anatidae; Anatinae; Anatini;	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas		clypeata						ICZN			
CUMV	CUMV Bird Collection (Arctos)	CUMV Bird Collection	Charles Dardia	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_bird	cmd7@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Mon Dec 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	urn:occurrence:Arctos:CUMV:Bird:46353:2296987	http://arctos.database.museum/MediaSearch.cfm?collection_object_id=23500388								46353	North America			United States		Sangamon County	1860-01-01	09									161	wild caught	1904-06-09												unknown	2014-03-05 00:00:00.0				unverified			North America, United States, Illinois, Sangamon County				A		Identification Confidence: positive (female collected)	legacy	unknown	1										near Sangamon River	unknown												06		urn:occurrence:Arctos:CUMV:Bird:46353:2296987	Nest Collecting Notes: card of AD Dubois(766-327); Nest Remarks: the pure white eggs had a slight pinkish or darker cast before blowing		http://arctos.database.museum/guid/CUMV:Bird:46353				Trapline ID=Z46353; collector number=ADD327; original identifier=set mark: 327		egg shell (dry)	<i>Sialia sialis</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy Remark: Identification Confidence: positive (female collected)	Collector(s): Alexander Dawes DuBois	ADD327						Illinois						9/6/1904		near Sangamon River				1904	PhysicalObject	2014-11-13 11:49:39.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:46353	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			clutch size=4 ; nest description=of dried grass, in a woodpecker hole 7' up in a dead tree stump ; incubation stage=just begun ; brood parasite present=no									Sialia sialis							Animalia; Chordata; Aves; Passeriformes; Turdidae;	Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia		sialis						ICZN			
CUMV	CUMV Bird Collection (Arctos)	CUMV Bird Collection	Charles Dardia	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_bird	cmd7@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Mon Dec 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	urn:occurrence:Arctos:CUMV:Bird:31060:2261753									31060	Central America			Guatemala			1860-01-01	11									101	wild caught	1966-04-11												unknown	2014-03-05 00:00:00.0				unverified			Central America, Guatemala, Peten				A			legacy	unknown	1										23.5 km SSE San Benito	unknown												04		urn:occurrence:Arctos:CUMV:Bird:31060:2261753			http://arctos.database.museum/guid/CUMV:Bird:31060				Trapline ID=Z31060; collector number=RWD 13732		study skin	<i>Colinus nigrogularis</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy	Collector(s): unknown; Preparator(s): Santos Farfan B	RWD 13732				male		Peten						11/4/1966		23.5 km SSE San Benito				1966	PhysicalObject	2014-12-10 18:04:27.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:31060	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			left gonad length=3 mm; left gonad width=3 mm; weight=121.19999694824219 g; sex=male ; fat deposition=Little fat ; molt condition=General molt.									Colinus nigrogularis							Animalia; Chordata; Aves; Galliformes; Odontophoridae;	Animalia	Chordata	Aves	Galliformes	Odontophoridae	Colinus		nigrogularis						ICZN			
CUMV	CUMV Bird Collection (Arctos)	CUMV Bird Collection	Charles Dardia	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_bird	cmd7@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Mon Dec 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	urn:occurrence:Arctos:CUMV:Bird:35852:2267258									35852	North America			United States		Sullivan County	1860-01-01	19									110	wild caught	1948-04-19												unknown	2014-03-05 00:00:00.0				unverified			North America, United States, New York, Sullivan County				A			legacy	unknown	1										Beaver Kill, Banks' Pasture	unknown												04		urn:occurrence:Arctos:CUMV:Bird:35852:2267258	Still being fed by parents, tho out of nest.		http://arctos.database.museum/guid/CUMV:Bird:35852				Trapline ID=Z35852; collector number=RBF 20?		study skin	<i>Bombycilla cedrorum</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy	Collector(s): Richard B. Fischer; Preparator(s): R. B. F.	RBF 20?				male		New York						19/4/1948		Beaver Kill, Banks' Pasture				1948	PhysicalObject	2014-12-10 18:04:52.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:35852	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			sex=male ; age=imm.									Bombycilla cedrorum							Animalia; Chordata; Aves; Passeriformes; Bombycillidae;	Animalia	Chordata	Aves	Passeriformes	Bombycillidae	Bombycilla		cedrorum						ICZN			
CUMV	CUMV Bird Collection (Arctos)	CUMV Bird Collection	Charles Dardia	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_bird	cmd7@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Mon Dec 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	urn:occurrence:Arctos:CUMV:Bird:35856:2267260									35856	North America			United States		Sullivan County	1860-01-01	21									234	wild caught	1948-08-21												unknown	2014-03-05 00:00:00.0				unverified			North America, United States, New York, Sullivan County				A			legacy	unknown	1										Beaver Kill, Banks' Pasture	unknown												08		urn:occurrence:Arctos:CUMV:Bird:35856:2267260	Out of nest & appar. independent of parents.		http://arctos.database.museum/guid/CUMV:Bird:35856				Trapline ID=Z35856; collector number=RBF 21?		study skin	<i>Catharus ustulatus</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy	Collector(s): Richard B. Fischer; Preparator(s): R. B. F.	RBF 21?						New York						21/8/1948		Beaver Kill, Banks' Pasture				1948	PhysicalObject	2014-12-10 18:04:53.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:35856	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			age=imm.?									Catharus ustulatus							Animalia; Chordata; Aves; Passeriformes; Turdidae;	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus		ustulatus						ICZN			
CUMV	CUMV Bird Collection (Arctos)	CUMV Bird Collection	Charles Dardia	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_bird	cmd7@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Mon Dec 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	urn:occurrence:Arctos:CUMV:Bird:38783:2268521									38783	Africa			Uganda			1860-01-01	25									299	wild caught	1964-10-25												unknown	2014-03-05 00:00:00.0				unverified			Africa, Uganda				A			legacy	unknown	1										Kampala	unknown												10		urn:occurrence:Arctos:CUMV:Bird:38783:2268521			http://arctos.database.museum/guid/CUMV:Bird:38783				Trapline ID=UGANDA		whole organism (ethanol)	<i>Zosterops virens</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy	Collector(s): unknown													25/10/1964		Kampala				1964	PhysicalObject	2014-03-07 10:31:41.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:38783	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen												Zosterops virens							Animalia Chordata Aves Passeriformes Zosteropidae	Animalia	Chordata	Aves	Passeriformes	Zosteropidae	Zosterops		virens						ICZN			
CUMV	CUMV Bird Collection (Arctos)	CUMV Bird Collection	Charles Dardia	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_bird	cmd7@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Mon Dec 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	urn:occurrence:Arctos:CUMV:Bird:38789:2268523									38789	Africa			Uganda			1860-01-01	25									299	wild caught	1964-10-25												unknown	2014-03-05 00:00:00.0				unverified			Africa, Uganda				A			legacy	unknown											Kampala	unknown												10		urn:occurrence:Arctos:CUMV:Bird:38789:2268523			http://arctos.database.museum/guid/CUMV:Bird:38789				Trapline ID=UGANDA		whole organism (ethanol)		Collector(s): unknown													25/10/1964		Kampala				1964	PhysicalObject	2014-03-07 10:33:53.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:38789	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen												Nectarinia mariquensis							Animalia Chordata Aves Passeriformes Nectariniidae	Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Nectarinia		mariquensis						ICZN			
CUMV	CUMV Bird Collection (Arctos)	CUMV Bird Collection	Charles Dardia	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_bird	cmd7@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Mon Dec 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	urn:occurrence:Arctos:CUMV:Bird:38797:2268528									38797	Africa			Uganda			1860-01-01	25									299	wild caught	1964-10-25												unknown	2014-03-05 00:00:00.0				unverified			Africa, Uganda				A			legacy	unknown											Kampala	unknown												10		urn:occurrence:Arctos:CUMV:Bird:38797:2268528			http://arctos.database.museum/guid/CUMV:Bird:38797				Trapline ID=UGANDA		whole organism (ethanol)		Collector(s): unknown													25/10/1964		Kampala				1964	PhysicalObject	2014-03-07 10:31:42.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:38797	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen												Passer griseus							Animalia Chordata Aves Passeriformes Passeridae	Animalia	Chordata	Aves	Passeriformes	Passeridae	Passer		griseus						ICZN			
CUMV	CUMV Bird Collection (Arctos)	CUMV Bird Collection	Charles Dardia	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_bird	cmd7@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Mon Dec 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	urn:occurrence:Arctos:CUMV:Bird:38847:2268549									38847	Africa			Uganda			1860-01-01	25									299	wild caught	1964-10-25												unknown	2014-03-05 00:00:00.0				unverified			Africa, Uganda				A			legacy	unknown											Kampala	unknown												10		urn:occurrence:Arctos:CUMV:Bird:38847:2268549			http://arctos.database.museum/guid/CUMV:Bird:38847				Trapline ID=UGANDA		whole organism (ethanol)		Collector(s): unknown													25/10/1964		Kampala				1964	PhysicalObject	2014-03-07 10:32:00.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:38847	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen												Ploceus baglafecht							Animalia Chordata Aves Passeriformes Ploceidae Ploceinae	Animalia	Chordata	Aves	Passeriformes	Ploceidae	Ploceus		baglafecht						ICZN			
CUMV	CUMV Bird Collection (Arctos)	CUMV Bird Collection	Charles Dardia	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_bird	cmd7@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	ORNIS,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Mon Dec 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird	urn:occurrence:Arctos:CUMV:Bird:38848:2268550									38848	Africa			Uganda			1860-01-01	25									299	wild caught	1964-10-25												unknown	2014-03-05 00:00:00.0				unverified			Africa, Uganda				A			legacy	unknown											Kampala	unknown												10		urn:occurrence:Arctos:CUMV:Bird:38848:2268550			http://arctos.database.museum/guid/CUMV:Bird:38848				Trapline ID=UGANDA		whole organism (ethanol)		Collector(s): unknown													25/10/1964		Kampala				1964	PhysicalObject	2014-03-07 10:31:46.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:38848	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen												Chlorocichla flavicollis							Animalia Chordata Aves Passeriformes Pycnonotidae	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Chlorocichla		flavicollis						ICZN			
