ROM	Ichthyology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=fishes	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=fishes	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	4e5552d1-5eaf-40a3-b48b-01f92da22f17	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	URI:catalog:ROM:Ichthyology:00317									00317				Canada		Thunder Bay District	19930100	6	49.4166666666667	-88.1166666666667									1922-06-6																			River	Canada; Ontario; Thunder Bay District								Rouse, M.	1										Lake Nipigon, Postagoni River			Gazetteer Coordinates For Mouth Of Postagoni River, Called Pustagone River By Collector										06		URI:catalog:ROM:Ichthyology:00317											Unknown							Ontario		492500N;0880700W				19220606		Lake Nipigon, Postagoni River				1922	PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35195		ROM	Fishes	Ichthyology		PreservedSpecimen					http://www.fishbase.ca/summary/2944							Rhinichthys cataractae							Animalia; Chordata; Cyprinidae; Rhinichthys	Animalia	Chordata			Cyprinidae	Rhinichthys		cataractae									
ROM	Ichthyology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=fishes	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=fishes	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	4e5552d1-5eaf-40a3-b48b-01f92da22f17	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	URI:catalog:ROM:Ichthyology:0031CS									0031CS				Canada																																			Canada; Ontario									1										No Data															URI:catalog:ROM:Ichthyology:0031CS																		Ontario								No Data					PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35195		ROM	Fishes	Ichthyology		PreservedSpecimen					http://www.fishbase.ca/summary/246							Salvelinus fontinalis							Animalia; Chordata; Salmonidae; Salvelinus	Animalia	Chordata			Salmonidae	Salvelinus		fontinalis									
ROM	Ichthyology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=fishes	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=fishes	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	4e5552d1-5eaf-40a3-b48b-01f92da22f17	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	URI:catalog:ROM:Ichthyology:00325									00325				Canada		Thunder Bay District		19	49.4333333333333	-88.1166666666667									1922-06-19																			Creek	Canada; Ontario; Thunder Bay District									8										Creek at Macdiarmid, Unknown Creek			Co-Ordinates For Unnamed Creek Near Macdiarmid Taken From Topographic Map										06		URI:catalog:ROM:Ichthyology:00325											Unknown							Ontario		492600N;0880700W				19220619		Creek at Macdiarmid, Unknown Creek				1922	PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35195		ROM	Fishes	Ichthyology		PreservedSpecimen					http://www.fishbase.ca/summary/3065							Percopsis omiscomaycus							Animalia; Chordata; Percopsidae; Percopsis	Animalia	Chordata			Percopsidae	Percopsis		omiscomaycus									
ROM	Ichthyology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=fishes	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=fishes	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	4e5552d1-5eaf-40a3-b48b-01f92da22f17	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	URI:catalog:ROM:Ichthyology:00326									00326				Canada		Thunder Bay District		19	49.4333333333333	-88.1166666666667									1922-06-19																			Creek	Canada; Ontario; Thunder Bay District									10										Creek at Macdiarmid, Unknown Creek			Co-Ordinates For Unnamed Creek Near Macdiarmid Taken From Topographic Map										06		URI:catalog:ROM:Ichthyology:00326											Unknown							Ontario		492600N;0880700W				19220619		Creek at Macdiarmid, Unknown Creek				1922	PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35195		ROM	Fishes	Ichthyology		PreservedSpecimen					http://www.fishbase.ca/summary/3065							Percopsis omiscomaycus							Animalia; Chordata; Percopsidae; Percopsis	Animalia	Chordata			Percopsidae	Percopsis		omiscomaycus									
ROM	Ichthyology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=fishes	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=fishes	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	4e5552d1-5eaf-40a3-b48b-01f92da22f17	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	URI:catalog:ROM:Ichthyology:00327									00327				Canada		Thunder Bay District		18	49.4333333333333	-88.1333333333333									1922-06-18																			Creek	Canada; Ontario; Thunder Bay District									1										At Town of Macdiarmid, Macdiarmid Creek			Latitude And Longitude Are Gazetteer Co-Ordinates For Town Of Macdiarmid										06		URI:catalog:ROM:Ichthyology:00327																Female		Ontario		492600N;0880800W				19220618		At Town of Macdiarmid, Macdiarmid Creek				1922	PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35195		ROM	Fishes	Ichthyology		PreservedSpecimen					http://www.fishbase.ca/summary/2748							Couesius plumbeus							Animalia; Chordata; Cyprinidae; Couesius	Animalia	Chordata			Cyprinidae	Couesius		plumbeus									
ROM	Ichthyology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=fishes	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=fishes	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	4e5552d1-5eaf-40a3-b48b-01f92da22f17	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	URI:catalog:ROM:Ichthyology:0032CS									0032CS				Canada		Huron			43.75	-81.7166666666667																													Canada; Ontario; Huron									3																									URI:catalog:ROM:Ichthyology:0032CS																		Ontario		434500N;0814300W											PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35195		ROM	Fishes	Ichthyology		PreservedSpecimen					http://www.fishbase.ca/summary/2965							Catostomus commersonii							Animalia; Chordata; Catostomidae; Catostomus	Animalia	Chordata			Catostomidae	Catostomus		commersonii									
ROM	Ichthyology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=fishes	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=fishes	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	4e5552d1-5eaf-40a3-b48b-01f92da22f17	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	URI:catalog:ROM:Ichthyology:0033CS									0033CS				Canada		Huron			43.75	-81.7166666666667																													Canada; Ontario; Huron									4																									URI:catalog:ROM:Ichthyology:0033CS																		Ontario		434500N;0814300W											PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35195		ROM	Fishes	Ichthyology		PreservedSpecimen					http://www.fishbase.ca/summary/2965							Catostomus commersonii							Animalia; Chordata; Catostomidae; Catostomus	Animalia	Chordata			Catostomidae	Catostomus		commersonii									
ROM	Ichthyology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=fishes	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=fishes	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	4e5552d1-5eaf-40a3-b48b-01f92da22f17	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	URI:catalog:ROM:Ichthyology:0034CS									0034CS				Canada		Durham			43.95	-78.3																													Canada; Ontario; Durham									3																									URI:catalog:ROM:Ichthyology:0034CS																		Ontario		435700N;0781800W											PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35195		ROM	Fishes	Ichthyology		PreservedSpecimen					http://www.fishbase.ca/summary/2965							Catostomus commersonii							Animalia; Chordata; Catostomidae; Catostomus	Animalia	Chordata			Catostomidae	Catostomus		commersonii									
ROM	Ichthyology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=fishes	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=fishes	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	4e5552d1-5eaf-40a3-b48b-01f92da22f17	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	URI:catalog:ROM:Ichthyology:00354									00354																																																1																									URI:catalog:ROM:Ichthyology:00354																															PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35195		ROM	Fishes	Ichthyology		PreservedSpecimen	location information not given for endangered species				http://www.fishbase.ca/summary/2591							Acipenser fulvescens							Animalia; Chordata; Acipenseridae; Acipenser	Animalia	Chordata			Acipenseridae	Acipenser		fulvescens									
ROM	Ichthyology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=fishes	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=fishes	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	4e5552d1-5eaf-40a3-b48b-01f92da22f17	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Nov 20 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	http://gbif.rom.on.ca:8180/ipt/resource.do?r=fishes	URI:catalog:ROM:Ichthyology:0035CS									0035CS				Canada		Bruce Co			44.5	-81.3666666666667																												River	Canada; Ontario; Bruce Co									4																									URI:catalog:ROM:Ichthyology:0035CS							ROM 24829											Ontario		443000N;0812200W											PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35195		ROM	Fishes	Ichthyology		PreservedSpecimen					http://www.fishbase.ca/summary/246							Salvelinus fontinalis							Animalia; Chordata; Salmonidae; Salvelinus	Animalia	Chordata			Salmonidae	Salvelinus		fontinalis									
