UTA	UTA Herpetology	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uta_herps	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uta_herps	The University of Texas at Arlington makes its records available for scholarly research. These records may not be repackaged, resold, or redistributed in any form without the written consent of the director or curator of the collection. Use of these records in written or oral reports must acknowledge UTA as the source and UTA must be notified of such use. The University of Texas at Arlington and its staff are not responsible for damages, injury, or loss due to the use of these records.	8d88898d-a2c4-4616-a1fe-431b9c06b671	d003dd60-94fa-11da-a99f-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Texas	Thu Aug 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	urn:catalog:UTA:UTA-A:9017									9017	North America			Belize	BZ													native																					South America | Belize | Toledo |  |  |  |  |																																		urn:catalog:UTA:UTA-A:9017		present																Toledo								Belize | Toledo					PhysicalObject	2015-04-09	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uta/uta-a?id=9017				UTA	UTA-A			PreservedSpecimen												Hyla picta							Amphibia |  |	Animalia	Chordata	Amphibia	Anura	Hylidae	Hyla		picta		species				ICZN			
UTA	UTA Herpetology	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uta_herps	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uta_herps	The University of Texas at Arlington makes its records available for scholarly research. These records may not be repackaged, resold, or redistributed in any form without the written consent of the director or curator of the collection. Use of these records in written or oral reports must acknowledge UTA as the source and UTA must be notified of such use. The University of Texas at Arlington and its staff are not responsible for damages, injury, or loss due to the use of these records.	8d88898d-a2c4-4616-a1fe-431b9c06b671	d003dd60-94fa-11da-a99f-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Texas	Thu Aug 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	urn:catalog:UTA:UTA-A:9018									9018	North America			Belize	BZ													native																					South America | Belize | Toledo |  |  |  |  |																																		urn:catalog:UTA:UTA-A:9018		present																Toledo								Belize | Toledo					PhysicalObject	2015-04-09	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uta/uta-a?id=9018				UTA	UTA-A			PreservedSpecimen												Hyla picta							Amphibia |  |	Animalia	Chordata	Amphibia	Anura	Hylidae	Hyla		picta		species				ICZN			
UTA	UTA Herpetology	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uta_herps	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uta_herps	The University of Texas at Arlington makes its records available for scholarly research. These records may not be repackaged, resold, or redistributed in any form without the written consent of the director or curator of the collection. Use of these records in written or oral reports must acknowledge UTA as the source and UTA must be notified of such use. The University of Texas at Arlington and its staff are not responsible for damages, injury, or loss due to the use of these records.	8d88898d-a2c4-4616-a1fe-431b9c06b671	d003dd60-94fa-11da-a99f-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Texas	Thu Aug 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	urn:catalog:UTA:UTA-A:9019									9019	North America			Belize	BZ													native																					South America | Belize | Toledo |  |  |  |  |																																		urn:catalog:UTA:UTA-A:9019		present																Toledo								Belize | Toledo					PhysicalObject	2015-04-09	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uta/uta-a?id=9019				UTA	UTA-A			PreservedSpecimen												Hyla picta							Amphibia |  |	Animalia	Chordata	Amphibia	Anura	Hylidae	Hyla		picta		species				ICZN			
UTA	UTA Herpetology	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uta_herps	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uta_herps	The University of Texas at Arlington makes its records available for scholarly research. These records may not be repackaged, resold, or redistributed in any form without the written consent of the director or curator of the collection. Use of these records in written or oral reports must acknowledge UTA as the source and UTA must be notified of such use. The University of Texas at Arlington and its staff are not responsible for damages, injury, or loss due to the use of these records.	8d88898d-a2c4-4616-a1fe-431b9c06b671	d003dd60-94fa-11da-a99f-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Texas	Thu Aug 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	urn:catalog:UTA:UTA-A:9020									9020	North America			Belize	BZ													native																					South America | Belize | Toledo |  |  |  |  |																																		urn:catalog:UTA:UTA-A:9020		present																Toledo								Belize | Toledo					PhysicalObject	2015-04-09	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uta/uta-a?id=9020				UTA	UTA-A			PreservedSpecimen												Hyla staufferi							Amphibia |  |	Animalia	Chordata	Amphibia	Anura	Hylidae	Hyla		staufferi		species				ICZN			
UTA	UTA Herpetology	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uta_herps	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uta_herps	The University of Texas at Arlington makes its records available for scholarly research. These records may not be repackaged, resold, or redistributed in any form without the written consent of the director or curator of the collection. Use of these records in written or oral reports must acknowledge UTA as the source and UTA must be notified of such use. The University of Texas at Arlington and its staff are not responsible for damages, injury, or loss due to the use of these records.	8d88898d-a2c4-4616-a1fe-431b9c06b671	d003dd60-94fa-11da-a99f-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Texas	Thu Aug 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	urn:catalog:UTA:UTA-A:9021									9021	North America			Belize	BZ													native																					South America | Belize | Toledo |  |  |  |  |																																		urn:catalog:UTA:UTA-A:9021		present																Toledo								Belize | Toledo					PhysicalObject	2015-04-09	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uta/uta-a?id=9021				UTA	UTA-A			PreservedSpecimen												Hyla staufferi							Amphibia |  |	Animalia	Chordata	Amphibia	Anura	Hylidae	Hyla		staufferi		species				ICZN			
UTA	UTA Herpetology	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uta_herps	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uta_herps	The University of Texas at Arlington makes its records available for scholarly research. These records may not be repackaged, resold, or redistributed in any form without the written consent of the director or curator of the collection. Use of these records in written or oral reports must acknowledge UTA as the source and UTA must be notified of such use. The University of Texas at Arlington and its staff are not responsible for damages, injury, or loss due to the use of these records.	8d88898d-a2c4-4616-a1fe-431b9c06b671	d003dd60-94fa-11da-a99f-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Texas	Thu Aug 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	urn:catalog:UTA:UTA-A:9022									9022	North America			Belize	BZ													native																					South America | Belize | Toledo |  |  |  |  |																																		urn:catalog:UTA:UTA-A:9022		present																Toledo								Belize | Toledo					PhysicalObject	2015-04-09	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uta/uta-a?id=9022				UTA	UTA-A			PreservedSpecimen												Hyla staufferi							Amphibia |  |	Animalia	Chordata	Amphibia	Anura	Hylidae	Hyla		staufferi		species				ICZN			
UTA	UTA Herpetology	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uta_herps	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uta_herps	The University of Texas at Arlington makes its records available for scholarly research. These records may not be repackaged, resold, or redistributed in any form without the written consent of the director or curator of the collection. Use of these records in written or oral reports must acknowledge UTA as the source and UTA must be notified of such use. The University of Texas at Arlington and its staff are not responsible for damages, injury, or loss due to the use of these records.	8d88898d-a2c4-4616-a1fe-431b9c06b671	d003dd60-94fa-11da-a99f-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Texas	Thu Aug 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	urn:catalog:UTA:UTA-A:8952									8952	North America			Belize	BZ													native																					Central America | Belize | Cayo |  |  |  |  |																																		urn:catalog:UTA:UTA-A:8952		present																Cayo								Belize | Cayo					PhysicalObject	2015-04-09	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uta/uta-a?id=8952				UTA	UTA-A			PreservedSpecimen												Leptodactylus melanonotus							Amphibia |  |	Animalia	Chordata	Amphibia	Anura	Leptodactylidae	Leptodactylus		melanonotus		species				ICZN			
UTA	UTA Herpetology	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uta_herps	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uta_herps	The University of Texas at Arlington makes its records available for scholarly research. These records may not be repackaged, resold, or redistributed in any form without the written consent of the director or curator of the collection. Use of these records in written or oral reports must acknowledge UTA as the source and UTA must be notified of such use. The University of Texas at Arlington and its staff are not responsible for damages, injury, or loss due to the use of these records.	8d88898d-a2c4-4616-a1fe-431b9c06b671	d003dd60-94fa-11da-a99f-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Texas	Thu Aug 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	urn:catalog:UTA:UTA-A:8953									8953	North America			Belize	BZ													native																					Central America | Belize | Cayo |  |  |  |  |																																		urn:catalog:UTA:UTA-A:8953		present																Cayo								Belize | Cayo					PhysicalObject	2015-04-09	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uta/uta-a?id=8953				UTA	UTA-A			PreservedSpecimen												Leptodactylus melanonotus							Amphibia |  |	Animalia	Chordata	Amphibia	Anura	Leptodactylidae	Leptodactylus		melanonotus		species				ICZN			
UTA	UTA Herpetology	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uta_herps	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uta_herps	The University of Texas at Arlington makes its records available for scholarly research. These records may not be repackaged, resold, or redistributed in any form without the written consent of the director or curator of the collection. Use of these records in written or oral reports must acknowledge UTA as the source and UTA must be notified of such use. The University of Texas at Arlington and its staff are not responsible for damages, injury, or loss due to the use of these records.	8d88898d-a2c4-4616-a1fe-431b9c06b671	d003dd60-94fa-11da-a99f-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Texas	Thu Aug 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	urn:catalog:UTA:UTA-A:8954									8954	North America			Belize	BZ													native																					Central America | Belize | Cayo |  |  |  |  |																																		urn:catalog:UTA:UTA-A:8954		present																Cayo								Belize | Cayo					PhysicalObject	2015-04-09	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uta/uta-a?id=8954				UTA	UTA-A			PreservedSpecimen												Leptodactylus melanonotus							Amphibia |  |	Animalia	Chordata	Amphibia	Anura	Leptodactylidae	Leptodactylus		melanonotus		species				ICZN			
UTA	UTA Herpetology	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uta_herps	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uta_herps	The University of Texas at Arlington makes its records available for scholarly research. These records may not be repackaged, resold, or redistributed in any form without the written consent of the director or curator of the collection. Use of these records in written or oral reports must acknowledge UTA as the source and UTA must be notified of such use. The University of Texas at Arlington and its staff are not responsible for damages, injury, or loss due to the use of these records.	8d88898d-a2c4-4616-a1fe-431b9c06b671	d003dd60-94fa-11da-a99f-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Texas	Thu Aug 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	urn:catalog:UTA:UTA-A:8955									8955	North America			Belize	BZ													native																					Central America | Belize | Cayo |  |  |  |  |																																		urn:catalog:UTA:UTA-A:8955		present																Cayo								Belize | Cayo					PhysicalObject	2015-04-09	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uta/uta-a?id=8955				UTA	UTA-A			PreservedSpecimen												Leptodactylus melanonotus							Amphibia |  |	Animalia	Chordata	Amphibia	Anura	Leptodactylidae	Leptodactylus		melanonotus		species				ICZN			
UTA	UTA Herpetology	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uta_herps	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uta_herps	The University of Texas at Arlington makes its records available for scholarly research. These records may not be repackaged, resold, or redistributed in any form without the written consent of the director or curator of the collection. Use of these records in written or oral reports must acknowledge UTA as the source and UTA must be notified of such use. The University of Texas at Arlington and its staff are not responsible for damages, injury, or loss due to the use of these records.	8d88898d-a2c4-4616-a1fe-431b9c06b671	d003dd60-94fa-11da-a99f-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Texas	Thu Aug 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	urn:catalog:UTA:UTA-A:8956									8956	North America			Belize	BZ													native																					Central America | Belize | Cayo |  |  |  |  |																																		urn:catalog:UTA:UTA-A:8956		present																Cayo								Belize | Cayo					PhysicalObject	2015-04-09	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uta/uta-a?id=8956				UTA	UTA-A			PreservedSpecimen												Leptodactylus melanonotus							Amphibia |  |	Animalia	Chordata	Amphibia	Anura	Leptodactylidae	Leptodactylus		melanonotus		species				ICZN			
UTA	UTA Herpetology	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=uta_herps	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uta_herps	The University of Texas at Arlington makes its records available for scholarly research. These records may not be repackaged, resold, or redistributed in any form without the written consent of the director or curator of the collection. Use of these records in written or oral reports must acknowledge UTA as the source and UTA must be notified of such use. The University of Texas at Arlington and its staff are not responsible for damages, injury, or loss due to the use of these records.	8d88898d-a2c4-4616-a1fe-431b9c06b671	d003dd60-94fa-11da-a99f-b8a03c50a862		CC0	2015-04-08	HerpNET,VertNet	United States	University of Texas at Arlington Amphibian and Reptile Diversity Research Center	Texas	Thu Aug 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=uta_herps	urn:catalog:UTA:UTA-A:8957									8957	North America			Belize	BZ													native																					Central America | Belize | Cayo |  |  |  |  |																																		urn:catalog:UTA:UTA-A:8957		present																Cayo								Belize | Cayo					PhysicalObject	2015-04-09	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uta/uta-a?id=8957				UTA	UTA-A			PreservedSpecimen												Leptodactylus melanonotus							Amphibia |  |	Animalia	Chordata	Amphibia	Anura	Leptodactylidae	Leptodactylus		melanonotus		species				ICZN			
