UCM	UCM Vertebrate Observations Collection (Arctos)	University of Colorado Museum of Natural History Vertebrate Observations Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_obs	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_obs	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	531ed831-f35f-4bd5-9d83-bf260fc8236d	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	urn:occurrence:Arctos:UCM:Obs:AC-47:2560858									AC-47	North America			United States		Montezuma County		15									167		1988-06-15												Ryan Allen	2000-01-01 00:00:00.0				unverified			North America, United States, Colorado, Montezuma County				A			field	Geoffrey A. Hammerson	1										0.8 km NE San Juan River on US Hwy 160, T32N, R20W, S21	Ryan Allen		TRS Data: 2N, 93W, 32; UTM zone 13, easting = 257065, northing = 4442815 per Ryan Allen										06		urn:occurrence:Arctos:UCM:Obs:AC-47:2560858			http://arctos.database.museum/guid/UCM:Obs:AC-47						observation	<i>Lampropeltis getula</i> (accepted ID) identified by Geoffrey A. Hammerson; method: field	Collector(s): Geoffrey A. Hammerson							Colorado						15 June 1988		Colorado, Montezuma county, 0.8 km NE San Juan River on US Hwy 160, T32N, R20W, S21				1988	Event	2014-12-29 17:51:50.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Obs:AC-47	urn:lsid:biocol.org:col:34854	103		UCM	Vertebrate observations			HumanObservation												Lampropeltis getula							Animalia; Chordata; Reptilia; Squamata; Colubridae;	Animalia	Chordata	Reptilia	Squamata	Colubridae	Lampropeltis		getula						ICZN			
UCM	UCM Vertebrate Observations Collection (Arctos)	University of Colorado Museum of Natural History Vertebrate Observations Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_obs	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_obs	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	531ed831-f35f-4bd5-9d83-bf260fc8236d	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	urn:occurrence:Arctos:UCM:Obs:AC-36:2559489									AC-36	no higher geography recorded																		1950-01-01/2013-12-31			1950-01-01/2013-12-31									unknown	2014-01-01 00:00:00.0				unverified			no higher geography recorded				A			field	unknown	1										no specific locality recorded	unknown														urn:occurrence:Arctos:UCM:Obs:AC-36:2559489	skull, from CU Museum (uncatalogued?), previously cataloged as UCM-AC36-AC40 (views of same specimen)		http://arctos.database.museum/guid/UCM:Obs:AC-36						observation	<i>Python</i> (accepted ID) identified by unknown; method: field	Collector(s): unknown													no date recorded		no verbatim locality recorded					Event	2015-03-16 10:53:44.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Obs:AC-36	urn:lsid:biocol.org:col:34854	103		UCM	Vertebrate observations			HumanObservation												Python							Animalia; Chordata; Reptilia; Squamata; idae;	Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python								ICZN			
UCM	UCM Vertebrate Observations Collection (Arctos)	University of Colorado Museum of Natural History Vertebrate Observations Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_obs	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_obs	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	531ed831-f35f-4bd5-9d83-bf260fc8236d	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	urn:occurrence:Arctos:UCM:Obs:AC-174:2559497									AC-174	North America			United States		Huerfano County		09	37.845406	-104.468253							160		2011-06-09										World Geodetic System 1984		Carron A. Meaney	2011-06-16 00:00:00.0	not recorded		Google Earth	unverified			North America, United States, Colorado, Huerfano County				A		photo verified by Lauren J. Livo	field	Carron A. Meaney	1								adult		northeastern Busch Ranch (private ranch)	Carron A. Meaney		TRS Data: 25S, 63W, 29; UTM Data: zone 13, easting = 546784, northing = 4188796; coordinates originally recorded as degrees minutes seconds (WGS84) on Google Earth by Carron A. Meaney					1645.92				1645.92	06		urn:occurrence:Arctos:UCM:Obs:AC-174:2559497	found alive next to two-track, mid morning; first county record and expands the distribution approximately 25-30 km WSW from nearest record in Pueblo County; cataloged by: Mariko Kageyama on 2011-06-16		http://arctos.database.museum/guid/UCM:Obs:AC-174						observation	<i>Phrynosoma cornutum</i> (accepted ID) identified by Carron A. Meaney; method: field Remark: photo verified by Lauren J. Livo	Collector(s): Carron A. Meaney, Jennifer K. Jackson					unknown		Colorado		37.845406/-104.468253	decimal degrees			9 June 2011		Colorado, Huerfano county, northeastern Busch Ranch (private ranch), 5400� elev.				2011	Event	2014-12-21 16:30:36.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Obs:AC-174	urn:lsid:biocol.org:col:34854	103		UCM	Vertebrate observations			HumanObservation			sex=unknown ; age class=adult									Phrynosoma cornutum							Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;	Animalia	Chordata	Reptilia	Squamata	Iguanidae	Phrynosoma		cornutum						ICZN			
UCM	UCM Vertebrate Observations Collection (Arctos)	University of Colorado Museum of Natural History Vertebrate Observations Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_obs	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_obs	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	531ed831-f35f-4bd5-9d83-bf260fc8236d	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	urn:occurrence:Arctos:UCM:Obs:AC-175:2559498									AC-175	North America			United States		Boulder County		25	40.082883	-105.290372							298		2011-10-25										World Geodetic System 1984		Grant Beverage	2011-11-02 00:00:00.0	not recorded		unknown	unverified		edge of a brushy draw in the sun, on the side of a running trail	North America, United States, Colorado, Boulder County				A			field	Grant Beverage	1								adult		approx 5 mi N of Boulder, 5670 feet elev.	Grant Beverage		original coordinates 40^04�58.38'' N, 105^17�25.34''W, provided by Grant Beverage; TRS Data: 1N, 71W, 1; UTM Data: zone 13, easting = 475244, northing = 4436997					1728.216				1728.216	10		urn:occurrence:Arctos:UCM:Obs:AC-175:2559498	12:45 pm, approximately 55 degrees with mostly sunny skies; an old individual with 12+pairs of rattle; cataloged by: Mariko Kageyama on 2011-11-02		http://arctos.database.museum/guid/UCM:Obs:AC-175						observation	<i>Crotalus viridis viridis</i> (accepted ID) identified by Grant Beverage; method: field	Collector(s): Grant Beverage					unknown		Colorado		40.082883/-105.290372	decimal degrees			25 October 2011		Colorado, Boulder county, approx 5 mi N of Boulder, 5670 feet elev.				2011	Event	2015-01-26 13:03:12.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Obs:AC-175	urn:lsid:biocol.org:col:34854	103		UCM	Vertebrate observations			HumanObservation			sex=unknown ; age class=adult									Crotalus viridis viridis							Animalia; Chordata; Reptilia; Squamata; Viperidae; Crotalinae;	Animalia	Chordata	Reptilia	Squamata	Viperidae	Crotalus		viridis	viridis					ICZN			
UCM	UCM Vertebrate Observations Collection (Arctos)	University of Colorado Museum of Natural History Vertebrate Observations Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_obs	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_obs	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	531ed831-f35f-4bd5-9d83-bf260fc8236d	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	urn:occurrence:Arctos:UCM:Obs:AC-169:2560885									AC-169	North America			United States		Pueblo County		02									93		2008-04-02												Elijah Wostl	2009-07-01 00:00:00.0				unverified			North America, United States, Colorado, Pueblo County				A			field	Elijah Wostl	1								adult		near the portal of an abandoned mine on the southern portion of the Fort Carson Military Reservation	Elijah Wostl		TRS Data: 18S, 67W, 36, TRS data based on Colorado Sixth Principal Meridian; UTM Data: zone 13, easting = 513371, northing = 4255485 (NAD83) per Elijah Wostl					1757.7816				1757.7816	04		urn:occurrence:Arctos:UCM:Obs:AC-169:2560885	roosting; cataloged by: Mariko Kageyama on 2009-07-01		http://arctos.database.museum/guid/UCM:Obs:AC-169						observation	<i>Pipistrellus subflavus</i> (accepted ID) identified by Elijah Wostl; method: field	Collector(s): Elijah Wostl					male		Colorado						2 April 2008		Colorado, Pueblo county, near the portal of an abandoned mine on the southern portion of the Fort Carson Military Reservation, elev. 5767 feet				2008	Event	2014-12-29 17:52:00.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Obs:AC-169	urn:lsid:biocol.org:col:34854	103		UCM	Vertebrate observations			HumanObservation			sex=male ; age class=adult									Pipistrellus subflavus							Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae;	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Pipistrellus		subflavus						ICZN			
UCM	UCM Vertebrate Observations Collection (Arctos)	University of Colorado Museum of Natural History Vertebrate Observations Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_obs	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_obs	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	531ed831-f35f-4bd5-9d83-bf260fc8236d	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	urn:occurrence:Arctos:UCM:Obs:AC-72:2559461									AC-72	North America			United States		Yuma County		13									164		1993-06-13												unknown	1993-06-13 00:00:00.0				unverified			North America, United States, Colorado, Yuma County				A			field	unknown	1										Wet meadow just W. Stalker Lake	unknown												06		urn:occurrence:Arctos:UCM:Obs:AC-72:2559461			http://arctos.database.museum/guid/UCM:Obs:AC-72						observation	<i>Thamnophis sirtalis</i> (accepted ID) identified by unknown; method: field	Collector(s): unknown							Colorado						13 June 1993		Colorado, Yuma county, Wet meadow just W. Stalker Lake				1993	Event	2014-12-21 16:30:24.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Obs:AC-72	urn:lsid:biocol.org:col:34854	103		UCM	Vertebrate observations			HumanObservation												Thamnophis sirtalis							Animalia; Chordata; Reptilia; Squamata; Colubridae; Natricinae;  (Linnaeus, 1758)	Animalia	Chordata	Reptilia	Squamata	Colubridae	Thamnophis		sirtalis						ICZN			
UCM	UCM Vertebrate Observations Collection (Arctos)	University of Colorado Museum of Natural History Vertebrate Observations Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_obs	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_obs	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	531ed831-f35f-4bd5-9d83-bf260fc8236d	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	urn:occurrence:Arctos:UCM:Obs:AC-49:2560861									AC-49	North America			United States		Rio Blanco County		14									226		1989-08-14												Ryan Allen	2000-01-01 00:00:00.0				unverified			North America, United States, Colorado, Rio Blanco County				A			field	Geoffrey A. Hammerson	1										5 mi. E, 2 mi. S central Meeker, 40 deg N, T1N-T1S, R93W	Ryan Allen		TRS Data: 1N, 94W, 23; UTM Data: zone = 13, easting = 251500 northing = 4435774 per Ryan Allen										08		urn:occurrence:Arctos:UCM:Obs:AC-49:2560861			http://arctos.database.museum/guid/UCM:Obs:AC-49						observation	<i>Liochlorophis vernalis</i> (accepted ID) identified by Geoffrey A. Hammerson; method: field	Collector(s): Geoffrey A. Hammerson							Colorado						14 August 1989		Colorado, Rio Blanco county, 5 mi. E, 2 mi. S central Meeker, 40 deg N, T1N-T1S, R93W				1989	Event	2014-12-29 17:51:51.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Obs:AC-49	urn:lsid:biocol.org:col:34854	103		UCM	Vertebrate observations			HumanObservation												Liochlorophis vernalis							Animalia; Chordata; Reptilia; Squamata; Colubridae;  (Harlan, 1827)	Animalia	Chordata	Reptilia	Squamata	Colubridae	Liochlorophis		vernalis						ICZN			
UCM	UCM Vertebrate Observations Collection (Arctos)	University of Colorado Museum of Natural History Vertebrate Observations Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_obs	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_obs	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	531ed831-f35f-4bd5-9d83-bf260fc8236d	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	urn:occurrence:Arctos:UCM:Obs:AC-132:2560899									AC-132	North America			United States		Las Animas County		25									176		1997-06-25												Leslie Johnson	2000-01-01 00:00:00.0				unverified			North America, United States, Colorado, Las Animas County				A			field	Kirk W. Navo	1										Upper Lockwood Canyon, Pinon Canyon Maneuver Site.	Leslie Johnson		TRS Data: 29S, 58W, 24; UTM zone 13, easting = 601180, northing = 4151000 per Leslie Johnson										06		urn:occurrence:Arctos:UCM:Obs:AC-132:2560899	previously cataloged as UCM-AC 132 and UCM-AC 133 (same specimen)		http://arctos.database.museum/guid/UCM:Obs:AC-132						observation	<i>Bufo punctatus</i> (accepted ID) identified by Kirk W. Navo; method: field	Collector(s): Kirk W. Navo							Colorado						25 June 1997		Colorado, Las Animas  county, Upper Lockwood Canyon, Pinon Canyon Maneuver Site. UTM 6-01-180/41-51-000 zone 13.				1997	Event	2014-12-29 17:52:05.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Obs:AC-132	urn:lsid:biocol.org:col:34854	103		UCM	Vertebrate observations			HumanObservation												Bufo punctatus							Animalia; Chordata; Amphibia; Anura; Bufonidae;	Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufo		punctatus						ICZN			
UCM	UCM Vertebrate Observations Collection (Arctos)	University of Colorado Museum of Natural History Vertebrate Observations Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_obs	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_obs	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	531ed831-f35f-4bd5-9d83-bf260fc8236d	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	urn:occurrence:Arctos:UCM:Obs:AC-177:2559500									AC-177	North America			Mexico				30	29.49378	-106.722822							243		2012-08-30										World Geodetic System 1984		Timothy Warfel	2012-08-30 00:00:00.0	not recorded		GPS	unverified		basking under a shin oak (Quercus)	North America, Mexico, Chihuahua				A			field	Timothy Warfel	1								subadult		Ca&ntilde;on del Alamo, the Sierra del Nido Mountains	Timothy Warfel		determined by photographer with GPS					2846.22				2846.22	08		urn:occurrence:Arctos:UCM:Obs:AC-177:2559500	cataloged by: Mariko Kageyama on 2013-05-07		http://arctos.database.museum/guid/UCM:Obs:AC-177						observation	<i>Crotalus willardi amabilis</i> (accepted ID) identified by Timothy Warfel; method: field	Collector(s): Timothy Warfel, Marisa Ishimatsu					unknown		Chihuahua		29.49378/-106.722822	decimal degrees			30 August 2012		Chihuahua, Mexico, Ca�on del Alamo, the Sierra del Nido Mountains, 2846.22 m elev.				2012	Event	2014-12-29 16:21:45.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Obs:AC-177	urn:lsid:biocol.org:col:34854	103		UCM	Vertebrate observations			HumanObservation			sex=unknown ; age class=subadult									Crotalus willardi amabilis							Animalia; Chordata; Reptilia; Squamata; Viperidae; Crotalinae;  Anderson, 1962	Animalia	Chordata	Reptilia	Squamata	Viperidae	Crotalus		willardi	amabilis					ICZN			
UCM	UCM Vertebrate Observations Collection (Arctos)	University of Colorado Museum of Natural History Vertebrate Observations Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_obs	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_obs	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	531ed831-f35f-4bd5-9d83-bf260fc8236d	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	MaNIS,HerpNET,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Mar 04 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_obs	urn:occurrence:Arctos:UCM:Obs:AC-176:2559499									AC-176	North America			United States		Boulder County													2012-09-01/2012-09-30			2012-09-01/2012-09-30									Earl Noe	2012-09-01 00:00:00.0				unverified		a commercial area of mostly streets and parking lots, not far from a major highway; some apartment complexes in the area, and only small patches of greenery	North America, United States, Colorado, Boulder County				A			field	Earl Noe	1										Boulder, near Iris Ave and 30th Street	Earl Noe		TRS Data: 1N, 70W, 20												urn:occurrence:Arctos:UCM:Obs:AC-176:2559499	a nonnative species; cataloged by: Mariko Kageyama on 2012-10-29		http://arctos.database.museum/guid/UCM:Obs:AC-176						observation	<i>Testudo graeca</i> (accepted ID) identified by Earl Noe; method: field	Collector(s): Earl Noe					female		Colorado						September 2012		Colorado, Boulder, near Iris Ave and 30th Street					Event	2014-12-21 16:30:36.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Obs:AC-176	urn:lsid:biocol.org:col:34854	103		UCM	Vertebrate observations			HumanObservation			sex=female									Testudo graeca							Animalia; Chordata; Reptilia; Testudines; Testudinidae;  Linnaeus, 1758	Animalia	Chordata	Reptilia	Testudines	Testudinidae	Testudo		graeca						ICZN			
