OMNH	Nest Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=nest	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=nest	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	a6a1d66f-07aa-4618-becd-98d9efadb592	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	urn:catalog:OMNH:Nest:1									1	North America			United States				14											14 August 1942																																																				August		urn:catalog:OMNH:Nest:1									Nests		A. N. Bragg													1942-08-14						1942		2013-09-24	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Nest	Birds Nests		Preserved Specimen																				Animalia	Chordata		Apodiformes	Apodidae	Chaetura		pelagica					Chimney Swift				
OMNH	Nest Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=nest	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=nest	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	a6a1d66f-07aa-4618-becd-98d9efadb592	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	urn:catalog:OMNH:Nest:2									2																																																																									urn:catalog:OMNH:Nest:2									Nests																							2013-09-24	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Nest	Birds Nests		Preserved Specimen																				Animalia	Chordata		Apodiformes	Apodidae	Chaetura		pelagica					Chimney Swift				
OMNH	Nest Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=nest	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=nest	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	a6a1d66f-07aa-4618-becd-98d9efadb592	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	urn:catalog:OMNH:Nest:3									3																																																																									urn:catalog:OMNH:Nest:3									Nests																							2013-09-24	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Nest	Birds Nests		Preserved Specimen																				Animalia	Chordata		Apodiformes	Apodidae	Chaetura		pelagica					Chimney Swift				
OMNH	Nest Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=nest	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=nest	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	a6a1d66f-07aa-4618-becd-98d9efadb592	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	urn:catalog:OMNH:Nest:4									4																																																																									urn:catalog:OMNH:Nest:4									Nests																							2013-09-24	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Nest	Birds Nests		Preserved Specimen																				Animalia	Chordata		Apodiformes	Apodidae	Chaetura		pelagica					Chimney Swift				
OMNH	Nest Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=nest	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=nest	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	a6a1d66f-07aa-4618-becd-98d9efadb592	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	urn:catalog:OMNH:Nest:5									5																																																																									urn:catalog:OMNH:Nest:5									Nests																							2013-09-24	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Nest	Birds Nests		Preserved Specimen																				Animalia	Chordata		Apodiformes	Apodidae	Chaetura		pelagica					Chimney Swift				
OMNH	Nest Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=nest	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=nest	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	a6a1d66f-07aa-4618-becd-98d9efadb592	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	urn:catalog:OMNH:Nest:6									6																																																																									urn:catalog:OMNH:Nest:6									Nests																							2013-09-24	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Nest	Birds Nests		Preserved Specimen																				Animalia	Chordata		Cuculiformes	Cuculidae	Coccyzus		americanus					Yellow-billed Cuckoo				
OMNH	Nest Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=nest	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=nest	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	a6a1d66f-07aa-4618-becd-98d9efadb592	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	urn:catalog:OMNH:Nest:7									7	North America			Mexico																																																						23 miles from Pina Bravca, Jemez Mountains.  Elevation: 8500 feet															urn:catalog:OMNH:Nest:7									Nests		S. T. Moore and B. Smith																					2013-09-24	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Nest	Birds Nests		Preserved Specimen																				Animalia	Chordata		Apodiformes	Trochilidae	Selasphorus		rufus					Rufous Hummingbird				
OMNH	Nest Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=nest	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=nest	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	a6a1d66f-07aa-4618-becd-98d9efadb592	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	urn:catalog:OMNH:Nest:8									8	North America		2144	United States		Beckham			35.4145508	-99.4161758									Summer 1971										WGS84		Scott Hoy (KUNHM)	2005-07-12			USGS Map 1:24,000 (Elk City 35099-D4-TF 024)																							Elk City													Summer		urn:catalog:OMNH:Nest:8									Nests		I. S. Brown										degrees minutes seconds									1971		2013-09-24	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Nest	Birds Nests		Preserved Specimen																				Animalia	Chordata		Apodiformes	Trochilidae	Archilochus		alexandri					Black-chinned Hummingbird				
OMNH	Nest Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=nest	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=nest	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	a6a1d66f-07aa-4618-becd-98d9efadb592	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	urn:catalog:OMNH:Nest:9									9																																																																									urn:catalog:OMNH:Nest:9									Nests																							2013-09-24	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Nest	Birds Nests		Preserved Specimen																				Animalia	Chordata		Apodiformes	Trochilidae	trochilid		sp.									
OMNH	Nest Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=nest	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=nest	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	a6a1d66f-07aa-4618-becd-98d9efadb592	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	urn:catalog:OMNH:Nest:10									10																																																																									urn:catalog:OMNH:Nest:10									Nests																							2013-09-24	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Nest	Birds Nests		Preserved Specimen																				Animalia	Chordata		Apodiformes	Trochilidae	trochilid		sp.									
OMNH	Nest Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=nest	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=nest	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	a6a1d66f-07aa-4618-becd-98d9efadb592	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	urn:catalog:OMNH:Nest:11									11																																																																									urn:catalog:OMNH:Nest:11									Nests																							2013-09-24	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Nest	Birds Nests		Preserved Specimen																				Animalia	Chordata		Apodiformes	Trochilidae	trochilid		sp.									
OMNH	Nest Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=nest	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=nest	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	a6a1d66f-07aa-4618-becd-98d9efadb592	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	urn:catalog:OMNH:Nest:12									12																																																																									urn:catalog:OMNH:Nest:12									Nests																							2013-09-24	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Nest	Birds Nests		Preserved Specimen																				Animalia	Chordata		Apodiformes	Trochilidae	trochilid		sp.									
OMNH	Nest Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=nest	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=nest	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	a6a1d66f-07aa-4618-becd-98d9efadb592	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	urn:catalog:OMNH:Nest:13									13																																																																									urn:catalog:OMNH:Nest:13									Nests																							2013-09-24	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Nest	Birds Nests		Preserved Specimen																				Animalia	Chordata		Apodiformes	Trochilidae	trochilid		sp.									
OMNH	Nest Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=nest	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=nest	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	a6a1d66f-07aa-4618-becd-98d9efadb592	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	urn:catalog:OMNH:Nest:14									14	North America		8874	United States		Alfalfa			36.7564903	-98.2194901									Spring 1954										WGS84		Tamaki Yuri (SNOMNH)	2009-05-03			BioGeomancer																							Salt Plains													Spring		urn:catalog:OMNH:Nest:14									Nests												decimal degrees									1954		2013-09-24	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Nest	Birds Nests		Preserved Specimen																				Animalia	Chordata		Passeriformes	Tyrannidae	Myiarchus		crinitus					Great Crested Flycatcher				
OMNH	Nest Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=nest	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=nest	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	a6a1d66f-07aa-4618-becd-98d9efadb592	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	urn:catalog:OMNH:Nest:15									15																																																																									urn:catalog:OMNH:Nest:15									Nests																							2013-09-24	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Nest	Birds Nests		Preserved Specimen																				Animalia	Chordata		Passeriformes	Tyrannidae	Tyrannus		forficatus					Scissor-tailed Flycatcher				
OMNH	Nest Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=nest	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=nest	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	a6a1d66f-07aa-4618-becd-98d9efadb592	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	urn:catalog:OMNH:Nest:16									16																																																																									urn:catalog:OMNH:Nest:16									Nests																							2013-09-24	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Nest	Birds Nests		Preserved Specimen																				Animalia	Chordata		Passeriformes	Tyrannidae	Empidonax		difficilis					Pacific-slope Flycatcher				
OMNH	Nest Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=nest	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=nest	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	a6a1d66f-07aa-4618-becd-98d9efadb592	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=nest	urn:catalog:OMNH:Nest:17									17	North America		2802	United States					64.8373489	-147.718811									August 1962										WGS84		Yumiko Uchiro (UAM)	2002-04-08			All Topo Maps Alaska																							Fairbanks													August		urn:catalog:OMNH:Nest:17									Nests		D. M. Hopla										degrees minutes seconds									1962		2013-09-24	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Nest	Birds Nests		Preserved Specimen																				Animalia	Chordata		Passeriformes	Tyrannidae	Empidonax		traillii					Willow Flycatcher				
