LSUMZ	LSUMZ Mammals Collection	LSUMZ Mammals Collection	Jake Esselstyn	http://ipt.vertnet.org:8080/ipt/archive.do?r=lsumz_mammals	esselstyn@lsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=lsumz_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	847e2306-f762-11e1-a439-00145eb45e9a	c361e830-181e-11da-9544-b8a03c50a862		CC0	2015-03-05	MaNIS,VertNet	United States	Louisiana State University Museum of Natural Science	Louisiana	Tue Oct 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	urn:catalog:LSUMZ:Mammals:39									39	North America			United States	US	Centre, Mifflin		1									335	native	1935-12-01																				North America | USA | Pennsylvania | Centre Co./Mifflin Co. |  |  |  |																			no locality data													12		urn:catalog:LSUMZ:Mammals:39		present							Skin-1, Skull-1		Mohr, Charles					female	335	Pennsylvania								North America | USA | Pennsylvania | Centre Co./Mifflin Co.				1935	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lsumz/mammals?id=39	http://grbio.org/cool/ew6z-dwdm			LSUMZ	Mammals	LSUMZ - Mammalogy		PreservedSpecimen												Myotis sodalis							Animalia | Chordata | Mammalia | Chiroptera | Vespertilionidae | Myotis	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		sodalis		species				ICZN			
LSUMZ	LSUMZ Mammals Collection	LSUMZ Mammals Collection	Jake Esselstyn	http://ipt.vertnet.org:8080/ipt/archive.do?r=lsumz_mammals	esselstyn@lsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=lsumz_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	847e2306-f762-11e1-a439-00145eb45e9a	c361e830-181e-11da-9544-b8a03c50a862		CC0	2015-03-05	MaNIS,VertNet	United States	Louisiana State University Museum of Natural Science	Louisiana	Tue Oct 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	urn:catalog:LSUMZ:Mammals:40									40	North America			United States	US	Centre, Mifflin		1									335	native	1935-12-01																				North America | USA | Pennsylvania | Centre Co./Mifflin Co. |  |  |  |																			no locality data													12		urn:catalog:LSUMZ:Mammals:40		present							Skin-1, Skull-1		Mohr, Charles					female	335	Pennsylvania								North America | USA | Pennsylvania | Centre Co./Mifflin Co.				1935	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lsumz/mammals?id=40	http://grbio.org/cool/ew6z-dwdm			LSUMZ	Mammals	LSUMZ - Mammalogy		PreservedSpecimen												Myotis sodalis							Animalia | Chordata | Mammalia | Chiroptera | Vespertilionidae | Myotis	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		sodalis		species				ICZN			
LSUMZ	LSUMZ Mammals Collection	LSUMZ Mammals Collection	Jake Esselstyn	http://ipt.vertnet.org:8080/ipt/archive.do?r=lsumz_mammals	esselstyn@lsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=lsumz_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	847e2306-f762-11e1-a439-00145eb45e9a	c361e830-181e-11da-9544-b8a03c50a862		CC0	2015-03-05	MaNIS,VertNet	United States	Louisiana State University Museum of Natural Science	Louisiana	Tue Oct 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	urn:catalog:LSUMZ:Mammals:41									41	North America			United States	US	Centre, Mifflin		1									335	native	1935-12-01																				North America | USA | Pennsylvania | Centre Co./Mifflin Co. |  |  |  |																			no locality data													12		urn:catalog:LSUMZ:Mammals:41		present							Skin-1, Skull-1		Mohr, Charles					female	335	Pennsylvania								North America | USA | Pennsylvania | Centre Co./Mifflin Co.				1935	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lsumz/mammals?id=41	http://grbio.org/cool/ew6z-dwdm			LSUMZ	Mammals	LSUMZ - Mammalogy		PreservedSpecimen												Myotis sodalis							Animalia | Chordata | Mammalia | Chiroptera | Vespertilionidae | Myotis	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		sodalis		species				ICZN			
LSUMZ	LSUMZ Mammals Collection	LSUMZ Mammals Collection	Jake Esselstyn	http://ipt.vertnet.org:8080/ipt/archive.do?r=lsumz_mammals	esselstyn@lsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=lsumz_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	847e2306-f762-11e1-a439-00145eb45e9a	c361e830-181e-11da-9544-b8a03c50a862		CC0	2015-03-05	MaNIS,VertNet	United States	Louisiana State University Museum of Natural Science	Louisiana	Tue Oct 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	urn:catalog:LSUMZ:Mammals:42									42	North America			United States	US	East Baton Rouge		4	30.445	-91.187							125	native	2000-05-04										NAD27			2002-2-19				requires verification			North America | USA | Louisiana | East Baton Rouge Parish |  |  |  |																			Baton Rouge													5		urn:catalog:LSUMZ:Mammals:42		present							Skin only-1		Lowery, George H., Jr.					female	125	Louisiana								North America | USA | Louisiana | East Baton Rouge Parish				2000	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lsumz/mammals?id=42	http://grbio.org/cool/ew6z-dwdm			LSUMZ	Mammals	LSUMZ - Mammalogy		PreservedSpecimen												Pipistrellus subflavus							Animalia | Chordata | Mammalia | Chiroptera | Vespertilionidae | Pipistrellus	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Pipistrellus		subflavus		species				ICZN			
LSUMZ	LSUMZ Mammals Collection	LSUMZ Mammals Collection	Jake Esselstyn	http://ipt.vertnet.org:8080/ipt/archive.do?r=lsumz_mammals	esselstyn@lsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=lsumz_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	847e2306-f762-11e1-a439-00145eb45e9a	c361e830-181e-11da-9544-b8a03c50a862		CC0	2015-03-05	MaNIS,VertNet	United States	Louisiana State University Museum of Natural Science	Louisiana	Tue Oct 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	urn:catalog:LSUMZ:Mammals:43									43	North America			United States	US	DeKalb		15	34.698	-85.581							227	native	1935-08-15										NAD27			2003-1-22				requires verification			North America | USA | Alabama | De Kalb Co. |  |  |  |																			Sulphur Springs													8		urn:catalog:LSUMZ:Mammals:43		present							Skin only-1		Lowery, George H., Jr.					male	227	Alabama								North America | USA | Alabama | De Kalb Co.				1935	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lsumz/mammals?id=43	http://grbio.org/cool/ew6z-dwdm			LSUMZ	Mammals	LSUMZ - Mammalogy		PreservedSpecimen												Pipistrellus subflavus							Animalia | Chordata | Mammalia | Chiroptera | Vespertilionidae | Pipistrellus	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Pipistrellus		subflavus		species				ICZN			
LSUMZ	LSUMZ Mammals Collection	LSUMZ Mammals Collection	Jake Esselstyn	http://ipt.vertnet.org:8080/ipt/archive.do?r=lsumz_mammals	esselstyn@lsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=lsumz_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	847e2306-f762-11e1-a439-00145eb45e9a	c361e830-181e-11da-9544-b8a03c50a862		CC0	2015-03-05	MaNIS,VertNet	United States	Louisiana State University Museum of Natural Science	Louisiana	Tue Oct 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	urn:catalog:LSUMZ:Mammals:44									44	North America			United States	US	Lincoln		6	32.523	-92.638							97	native	1932-04-06										NAD27			2002-11-18				requires verification			North America | USA | Louisiana | Lincoln Parish |  |  |  |																			Ruston													4		urn:catalog:LSUMZ:Mammals:44		present							Skin only-1		Clark, R. F.					unknown	97	Louisiana								North America | USA | Louisiana | Lincoln Parish				1932	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lsumz/mammals?id=44	http://grbio.org/cool/ew6z-dwdm			LSUMZ	Mammals	LSUMZ - Mammalogy		PreservedSpecimen												Pipistrellus subflavus							Animalia | Chordata | Mammalia | Chiroptera | Vespertilionidae | Pipistrellus	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Pipistrellus		subflavus		species				ICZN			
LSUMZ	LSUMZ Mammals Collection	LSUMZ Mammals Collection	Jake Esselstyn	http://ipt.vertnet.org:8080/ipt/archive.do?r=lsumz_mammals	esselstyn@lsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=lsumz_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	847e2306-f762-11e1-a439-00145eb45e9a	c361e830-181e-11da-9544-b8a03c50a862		CC0	2015-03-05	MaNIS,VertNet	United States	Louisiana State University Museum of Natural Science	Louisiana	Tue Oct 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	urn:catalog:LSUMZ:Mammals:45									45	North America			United States	US	East Baton Rouge		14	30.445	-91.187							134	native	1933-05-14										NAD27			2002-2-19				requires verification			North America | USA | Louisiana | East Baton Rouge Parish |  |  |  |																			Baton Rouge													5		urn:catalog:LSUMZ:Mammals:45		present							Skin only-1		Lowery, George H., Jr.					unknown	134	Louisiana								North America | USA | Louisiana | East Baton Rouge Parish				1933	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lsumz/mammals?id=45	http://grbio.org/cool/ew6z-dwdm			LSUMZ	Mammals	LSUMZ - Mammalogy		PreservedSpecimen												Pipistrellus subflavus							Animalia | Chordata | Mammalia | Chiroptera | Vespertilionidae | Pipistrellus	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Pipistrellus		subflavus		species				ICZN			
LSUMZ	LSUMZ Mammals Collection	LSUMZ Mammals Collection	Jake Esselstyn	http://ipt.vertnet.org:8080/ipt/archive.do?r=lsumz_mammals	esselstyn@lsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=lsumz_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	847e2306-f762-11e1-a439-00145eb45e9a	c361e830-181e-11da-9544-b8a03c50a862		CC0	2015-03-05	MaNIS,VertNet	United States	Louisiana State University Museum of Natural Science	Louisiana	Tue Oct 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	urn:catalog:LSUMZ:Mammals:46									46	North America			United States	US	Lincoln		6	32.523	-92.638							97	native	1932-04-06										NAD27			2002-11-18				requires verification			North America | USA | Louisiana | Lincoln Parish |  |  |  |																			Ruston													4		urn:catalog:LSUMZ:Mammals:46		present							Skull only-1		Lowery, George H., Jr.					female	97	Louisiana								North America | USA | Louisiana | Lincoln Parish				1932	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lsumz/mammals?id=46	http://grbio.org/cool/ew6z-dwdm			LSUMZ	Mammals	LSUMZ - Mammalogy		PreservedSpecimen												Pipistrellus subflavus							Animalia | Chordata | Mammalia | Chiroptera | Vespertilionidae | Pipistrellus	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Pipistrellus		subflavus		species				ICZN			
LSUMZ	LSUMZ Mammals Collection	LSUMZ Mammals Collection	Jake Esselstyn	http://ipt.vertnet.org:8080/ipt/archive.do?r=lsumz_mammals	esselstyn@lsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=lsumz_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	847e2306-f762-11e1-a439-00145eb45e9a	c361e830-181e-11da-9544-b8a03c50a862		CC0	2015-03-05	MaNIS,VertNet	United States	Louisiana State University Museum of Natural Science	Louisiana	Tue Oct 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	urn:catalog:LSUMZ:Mammals:47									47	North America			United States	US	Lincoln		20	32.523	-92.638							294	native	1932-10-20										NAD27			2002-11-18				requires verification			North America | USA | Louisiana | Lincoln Parish |  |  |  |																			Ruston													10		urn:catalog:LSUMZ:Mammals:47		present							Skin-1, Skull-1		Clark, R. F.					unknown	294	Louisiana								North America | USA | Louisiana | Lincoln Parish				1932	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lsumz/mammals?id=47	http://grbio.org/cool/ew6z-dwdm			LSUMZ	Mammals	LSUMZ - Mammalogy		PreservedSpecimen												Eptesicus fuscus							Animalia | Chordata | Mammalia | Chiroptera | Vespertilionidae | Eptesicus	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Eptesicus		fuscus		species				ICZN			
LSUMZ	LSUMZ Mammals Collection	LSUMZ Mammals Collection	Jake Esselstyn	http://ipt.vertnet.org:8080/ipt/archive.do?r=lsumz_mammals	esselstyn@lsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=lsumz_mammals	http://creativecommons.org/publicdomain/zero/1.0/ and http://www.vertnet.org/resources/norms.html	847e2306-f762-11e1-a439-00145eb45e9a	c361e830-181e-11da-9544-b8a03c50a862		CC0	2015-03-05	MaNIS,VertNet	United States	Louisiana State University Museum of Natural Science	Louisiana	Tue Oct 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=lsumz_mammals	urn:catalog:LSUMZ:Mammals:54									54	North America			United States	US	Madison		12	32.446	-91.411							255	native	1935-09-12										NAD27			2002-12-5				requires verification			North America | USA | Louisiana | Madison Parish |  |  |  |																			Waverly													9		urn:catalog:LSUMZ:Mammals:54		present							Skin-1, Skull-1		Lowery, George H., Jr.					male	255	Louisiana								North America | USA | Louisiana | Madison Parish				1935	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lsumz/mammals?id=54	http://grbio.org/cool/ew6z-dwdm			LSUMZ	Mammals	LSUMZ - Mammalogy		PreservedSpecimen												Plecotus rafinesquii							Animalia | Chordata | Mammalia | Chiroptera | Vespertilionidae | Plecotus	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Plecotus		rafinesquii		species				ICZN			
