PSM	PSM Vertebrates Collection	PSM Collection	Gary Shugart	http://ipt.vertnet.org:8080/ipt/archive.do?r=psm_verts	gshugart@pugetsound.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=psm_verts	PSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the PSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the PSM notified. The James R. Slater Museum of Natural History or its staff is not responsible for damages, injury or loss due to the use of these data.	8eddc200-f535-4c65-9b4d-f723eafe607e	f56c5f80-055c-11d8-b84e-b8a03c50a862			2015-01-27	MaNIS,ORNIS,HerpNET,VertNet	United States	James R. Slater Museum of Natural History	Washington	Wed May 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	urn:catalog:PSM:Bird:Bird-00098									Bird-00098	North America		414	United States	US	Churchill		10	39.5215857	-118.5470875							161	native	1945-06-10										WGS84		Alex Morray (PSM)	10/8/2008	VertNet Georeferencing Guidelines			requires verification			| USA | Nevada | Churchill |  |  |  |																			Stillwater													6		urn:catalog:PSM:Bird:Bird-00098		present					11603		round skin		S. G. Jewett; S. G. Jewett					male	161	Nevada								USA | Nevada | Churchill | Stillwater				1945	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/psm/bird?id=bird-00098	urn:lsid:biocol.org:col:34825			PSM	Bird			PreservedSpecimen												Passerculus sandwichensis							Aves | Passeriformes | Emberizidae | Passerculus	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Passerculus		sandwichensis		species				ICZN			
PSM	PSM Vertebrates Collection	PSM Collection	Gary Shugart	http://ipt.vertnet.org:8080/ipt/archive.do?r=psm_verts	gshugart@pugetsound.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=psm_verts	PSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the PSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the PSM notified. The James R. Slater Museum of Natural History or its staff is not responsible for damages, injury or loss due to the use of these data.	8eddc200-f535-4c65-9b4d-f723eafe607e	f56c5f80-055c-11d8-b84e-b8a03c50a862			2015-01-27	MaNIS,ORNIS,HerpNET,VertNet	United States	James R. Slater Museum of Natural History	Washington	Wed May 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	urn:catalog:PSM:Bird:Bird-00099									Bird-00099	North America		414	United States	US	Churchill		10	39.5215857	-118.5470875							161	native	1945-06-10										WGS84		Alex Morray (PSM)	10/8/2008	VertNet Georeferencing Guidelines			requires verification			| USA | Nevada | Churchill |  |  |  |																			Stillwater													6		urn:catalog:PSM:Bird:Bird-00099		present					11604		round skin		S. G. Jewett; S. G. Jewett					male	161	Nevada								USA | Nevada | Churchill | Stillwater				1945	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/psm/bird?id=bird-00099	urn:lsid:biocol.org:col:34825			PSM	Bird			PreservedSpecimen												Passerculus sandwichensis							Aves | Passeriformes | Emberizidae | Passerculus	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Passerculus		sandwichensis		species				ICZN			
PSM	PSM Vertebrates Collection	PSM Collection	Gary Shugart	http://ipt.vertnet.org:8080/ipt/archive.do?r=psm_verts	gshugart@pugetsound.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=psm_verts	PSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the PSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the PSM notified. The James R. Slater Museum of Natural History or its staff is not responsible for damages, injury or loss due to the use of these data.	8eddc200-f535-4c65-9b4d-f723eafe607e	f56c5f80-055c-11d8-b84e-b8a03c50a862			2015-01-27	MaNIS,ORNIS,HerpNET,VertNet	United States	James R. Slater Museum of Natural History	Washington	Wed May 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	urn:catalog:PSM:Bird:Bird-00100									Bird-00100	North America		414	United States	US	Churchill		10	39.5215857	-118.5470875							161	native	1945-06-10										WGS84		Alex Morray (PSM)	10/8/2008	VertNet Georeferencing Guidelines			requires verification			| USA | Nevada | Churchill |  |  |  |																			Stillwater													6		urn:catalog:PSM:Bird:Bird-00100		present					11605		round skin		S. G. Jewett; S. G. Jewett					male	161	Nevada								USA | Nevada | Churchill | Stillwater				1945	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/psm/bird?id=bird-00100	urn:lsid:biocol.org:col:34825			PSM	Bird			PreservedSpecimen												Passerculus sandwichensis							Aves | Passeriformes | Emberizidae | Passerculus	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Passerculus		sandwichensis		species				ICZN			
PSM	PSM Vertebrates Collection	PSM Collection	Gary Shugart	http://ipt.vertnet.org:8080/ipt/archive.do?r=psm_verts	gshugart@pugetsound.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=psm_verts	PSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the PSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the PSM notified. The James R. Slater Museum of Natural History or its staff is not responsible for damages, injury or loss due to the use of these data.	8eddc200-f535-4c65-9b4d-f723eafe607e	f56c5f80-055c-11d8-b84e-b8a03c50a862			2015-01-27	MaNIS,ORNIS,HerpNET,VertNet	United States	James R. Slater Museum of Natural History	Washington	Wed May 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	urn:catalog:PSM:Bird:Bird-00101									Bird-00101	North America		2427	United States	US	Lyon		8	39.6042252	-119.2468719							159	native	1945-06-08										WGS84		Janet Fang (MVZ)	10/27/2004	VertNet Georeferencing Guidelines			requires verification			| USA | Nevada | Lyon |  |  |  |																			Fernley													6		urn:catalog:PSM:Bird:Bird-00101		present					11606		round skin		S. G. Jewett; S. G. Jewett					male	159	Nevada								USA | Nevada | Lyon | Fernley				1945	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/psm/bird?id=bird-00101	urn:lsid:biocol.org:col:34825			PSM	Bird			PreservedSpecimen												Passerculus sandwichensis							Aves | Passeriformes | Emberizidae | Passerculus	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Passerculus		sandwichensis		species				ICZN			
PSM	PSM Vertebrates Collection	PSM Collection	Gary Shugart	http://ipt.vertnet.org:8080/ipt/archive.do?r=psm_verts	gshugart@pugetsound.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=psm_verts	PSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the PSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the PSM notified. The James R. Slater Museum of Natural History or its staff is not responsible for damages, injury or loss due to the use of these data.	8eddc200-f535-4c65-9b4d-f723eafe607e	f56c5f80-055c-11d8-b84e-b8a03c50a862			2015-01-27	MaNIS,ORNIS,HerpNET,VertNet	United States	James R. Slater Museum of Natural History	Washington	Wed May 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	urn:catalog:PSM:Bird:Bird-00102									Bird-00102	North America		6413	United States	US	Phillips		7	48.484855	-107.566691							219	native	1945-08-07										WGS84		Gary Shugart (PSM)	5/2/2008	VertNet Georeferencing Guidelines	Malta is 16.5 mi SW		requires verification			| USA | Montana | Phillips |  |  |  |																			Malta													8		urn:catalog:PSM:Bird:Bird-00102		present					11607		round skin		S. G. Jewett; S. G. Jewett					female	219	Montana								USA | Montana | Phillips | Malta				1945	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/psm/bird?id=bird-00102	urn:lsid:biocol.org:col:34825			PSM	Bird			PreservedSpecimen												Passerculus sandwichensis							Aves | Passeriformes | Emberizidae | Passerculus	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Passerculus		sandwichensis		species				ICZN			
PSM	PSM Vertebrates Collection	PSM Collection	Gary Shugart	http://ipt.vertnet.org:8080/ipt/archive.do?r=psm_verts	gshugart@pugetsound.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=psm_verts	PSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the PSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the PSM notified. The James R. Slater Museum of Natural History or its staff is not responsible for damages, injury or loss due to the use of these data.	8eddc200-f535-4c65-9b4d-f723eafe607e	f56c5f80-055c-11d8-b84e-b8a03c50a862			2015-01-27	MaNIS,ORNIS,HerpNET,VertNet	United States	James R. Slater Museum of Natural History	Washington	Wed May 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	urn:catalog:PSM:Bird:Bird-00103									Bird-00103	North America		6413	United States	US	Phillips		7	48.484855	-107.566691							219	native	1945-08-07										WGS84		Gary Shugart (PSM)	5/2/2008	VertNet Georeferencing Guidelines	Malta is 16.5 mi SW		requires verification			| USA | Montana | Phillips |  |  |  |																			Malta													8		urn:catalog:PSM:Bird:Bird-00103		present					11608		round skin		S. G. Jewett; S. G. Jewett					female	219	Montana								USA | Montana | Phillips | Malta				1945	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/psm/bird?id=bird-00103	urn:lsid:biocol.org:col:34825			PSM	Bird			PreservedSpecimen												Passerculus sandwichensis							Aves | Passeriformes | Emberizidae | Passerculus	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Passerculus		sandwichensis		species				ICZN			
PSM	PSM Vertebrates Collection	PSM Collection	Gary Shugart	http://ipt.vertnet.org:8080/ipt/archive.do?r=psm_verts	gshugart@pugetsound.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=psm_verts	PSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the PSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the PSM notified. The James R. Slater Museum of Natural History or its staff is not responsible for damages, injury or loss due to the use of these data.	8eddc200-f535-4c65-9b4d-f723eafe607e	f56c5f80-055c-11d8-b84e-b8a03c50a862			2015-01-27	MaNIS,ORNIS,HerpNET,VertNet	United States	James R. Slater Museum of Natural History	Washington	Wed May 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	urn:catalog:PSM:Bird:Bird-00104									Bird-00104	North America		3053	United States	US	Lassen		15	40.2349014	-120.3499413							167	native	1944-06-15										WGS84		Janette Havens (MVZ)	5/26/2009	VertNet Georeferencing Guidelines			requires verification			| USA | California | Lassen |  |  |  |																			Honey Lake													6		urn:catalog:PSM:Bird:Bird-00104		present					11609		round skin		S. G. Jewett; S. G. Jewett					male	167	California								USA | California | Lassen | Honey Lake				1944	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/psm/bird?id=bird-00104	urn:lsid:biocol.org:col:34825			PSM	Bird			PreservedSpecimen												Passerculus sandwichensis							Aves | Passeriformes | Emberizidae | Passerculus	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Passerculus		sandwichensis		species				ICZN			
PSM	PSM Vertebrates Collection	PSM Collection	Gary Shugart	http://ipt.vertnet.org:8080/ipt/archive.do?r=psm_verts	gshugart@pugetsound.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=psm_verts	PSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the PSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the PSM notified. The James R. Slater Museum of Natural History or its staff is not responsible for damages, injury or loss due to the use of these data.	8eddc200-f535-4c65-9b4d-f723eafe607e	f56c5f80-055c-11d8-b84e-b8a03c50a862			2015-01-27	MaNIS,ORNIS,HerpNET,VertNet	United States	James R. Slater Museum of Natural History	Washington	Wed May 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	urn:catalog:PSM:Bird:Bird-00105									Bird-00105	North America		254	United States	US	Caribou		11	42.9068636	-111.5307804							131	native	1943-05-11										WGS84		Cony Craighead (PSM)	4-Jul-08	VertNet Georeferencing Guidelines			requires verification			| USA | Idaho | Caribou |  |  |  |																			Henry													5		urn:catalog:PSM:Bird:Bird-00105		present					11610		round skin		S. G. Jewett; S. G. Jewett					unknown	131	Idaho								USA | Idaho | Caribou | Henry				1943	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/psm/bird?id=bird-00105	urn:lsid:biocol.org:col:34825			PSM	Bird			PreservedSpecimen												Passerculus sandwichensis							Aves | Passeriformes | Emberizidae | Passerculus	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Passerculus		sandwichensis		species				ICZN			
PSM	PSM Vertebrates Collection	PSM Collection	Gary Shugart	http://ipt.vertnet.org:8080/ipt/archive.do?r=psm_verts	gshugart@pugetsound.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=psm_verts	PSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the PSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the PSM notified. The James R. Slater Museum of Natural History or its staff is not responsible for damages, injury or loss due to the use of these data.	8eddc200-f535-4c65-9b4d-f723eafe607e	f56c5f80-055c-11d8-b84e-b8a03c50a862			2015-01-27	MaNIS,ORNIS,HerpNET,VertNet	United States	James R. Slater Museum of Natural History	Washington	Wed May 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	urn:catalog:PSM:Bird:Bird-00106									Bird-00106	North America		254	United States	US	Caribou		11	42.9068636	-111.5307804							131	native	1943-05-11										WGS84		Cony Craighead (PSM)	4-Jul-08	VertNet Georeferencing Guidelines			requires verification			| USA | Idaho | Caribou |  |  |  |																			Henry													5		urn:catalog:PSM:Bird:Bird-00106		present					11611		round skin		S. G. Jewett; S. G. Jewett					male	131	Idaho								USA | Idaho | Caribou | Henry				1943	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/psm/bird?id=bird-00106	urn:lsid:biocol.org:col:34825			PSM	Bird			PreservedSpecimen												Passerculus sandwichensis							Aves | Passeriformes | Emberizidae | Passerculus	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Passerculus		sandwichensis		species				ICZN			
PSM	PSM Vertebrates Collection	PSM Collection	Gary Shugart	http://ipt.vertnet.org:8080/ipt/archive.do?r=psm_verts	gshugart@pugetsound.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=psm_verts	PSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the PSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the PSM notified. The James R. Slater Museum of Natural History or its staff is not responsible for damages, injury or loss due to the use of these data.	8eddc200-f535-4c65-9b4d-f723eafe607e	f56c5f80-055c-11d8-b84e-b8a03c50a862			2015-01-27	MaNIS,ORNIS,HerpNET,VertNet	United States	James R. Slater Museum of Natural History	Washington	Wed May 15 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts	urn:catalog:PSM:Bird:Bird-00107									Bird-00107	North America		254	United States	US	Caribou		30	42.9068636	-111.5307804							150	native	1945-05-30										WGS84		Cony Craighead (PSM)	4-Jul-08	VertNet Georeferencing Guidelines			requires verification			| USA | Idaho | Caribou |  |  |  |																			Henry													5		urn:catalog:PSM:Bird:Bird-00107		present					11612		round skin		S. G. Jewett; S. G. Jewett					female	150	Idaho								USA | Idaho | Caribou | Henry				1945	PhysicalObject	2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/psm/bird?id=bird-00107	urn:lsid:biocol.org:col:34825			PSM	Bird			PreservedSpecimen												Passerculus sandwichensis							Aves | Passeriformes | Emberizidae | Passerculus	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Passerculus		sandwichensis		species				ICZN			
