UAM	UAM Mammal Observations (Arctos)	University of Alaska (UAM), Fairbanks	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uamobs_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uamobs_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	81a3887e-76be-4f98-b65c-41a43db33951	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	urn:occurrence:Arctos:UAMObs:Mamm:52:596404									52	North America		500	United States			2005-07-27	27	57.923	-157.631							208	wild caught	2005-07-27										North American Datum 1927		Dusty L. McDonald	2005-07-27 00:00:00.0	not recorded		global positioning system (download)	verified by collector			North America, United States, Alaska				A		ID made from airplane.	field	Dusty L. McDonald	1										No specific locality recorded.	Dusty L. McDonald												07		urn:occurrence:Arctos:UAMObs:Mamm:52:596404			http://arctos.database.museum/guid/UAMObs:Mamm:52				original identifier=326		observation	<i>Odobenus rosmarus</i> (accepted ID) identified by Dusty L. McDonald on 2005-07-27; method: field Remark: ID made from airplane.	Collector(s): Dusty L. McDonald							Alaska		57d 55.38m N/157d 37.86m W	degrees dec. minutes			27 Jul 2005		No specific locality recorded.				2005	Event	2014-08-26 18:53:08.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAMObs:Mamm:52	urn:lsid:biocol.org:col:34847			UAM	Mammal observations			HumanObservation												Odobenus rosmarus							Animalia Chordata Mammalia Carnivora Odobenidae  (Linneaus, 1758)	Animalia	Chordata	Mammalia	Carnivora	Odobenidae	Odobenus		rosmarus						ICZN			
UAM	UAM Mammal Observations (Arctos)	University of Alaska (UAM), Fairbanks	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uamobs_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uamobs_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	81a3887e-76be-4f98-b65c-41a43db33951	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	urn:occurrence:Arctos:UAMObs:Mamm:3:362815									3	North America		500	United States			2005-07-25	25	58.4555	-158.7373333333							206	wild caught	2005-07-25										North American Datum 1927		Dusty L. McDonald	2005-07-25 00:00:00.0	not recorded		global positioning system (download)	verified by collector			North America, United States, Alaska				A		ID made from airplane.	field	Dusty L. McDonald	1										No specific locality recorded.	Dusty L. McDonald												07		urn:occurrence:Arctos:UAMObs:Mamm:3:362815			http://arctos.database.museum/guid/UAMObs:Mamm:3				original identifier=266		observation	<i>Odobenus rosmarus</i> (accepted ID) identified by Dusty L. McDonald on 2005-07-25; method: field Remark: ID made from airplane.	Collector(s): Dusty L. McDonald							Alaska		58d 27.33m N/158d 44.24m W	degrees dec. minutes			25 Jul 2005		No specific locality recorded.				2005	Event	2014-08-26 18:53:07.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAMObs:Mamm:3	urn:lsid:biocol.org:col:34847			UAM	Mammal observations			HumanObservation												Odobenus rosmarus							Animalia Chordata Mammalia Carnivora Odobenidae  (Linneaus, 1758)	Animalia	Chordata	Mammalia	Carnivora	Odobenidae	Odobenus		rosmarus						ICZN			
UAM	UAM Mammal Observations (Arctos)	University of Alaska (UAM), Fairbanks	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uamobs_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uamobs_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	81a3887e-76be-4f98-b65c-41a43db33951	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	urn:occurrence:Arctos:UAMObs:Mamm:16:715822									16	North America		500	United States			2005-07-25	25	58.6258333333	-158.2591666667							206	wild caught	2005-07-25										North American Datum 1927		Dusty L. McDonald	2005-07-25 00:00:00.0	not recorded		global positioning system (download)	verified by collector			North America, United States, Alaska				A		ID made from airplane.	field	Dusty L. McDonald	1										No specific locality recorded.	Dusty L. McDonald												07		urn:occurrence:Arctos:UAMObs:Mamm:16:715822	at least 13 animals; adults and at least 2 calves		http://arctos.database.museum/guid/UAMObs:Mamm:16				original identifier=282		observation	<i>Delphinapterus leucas</i> (accepted ID) identified by Dusty L. McDonald on 2005-07-25; method: field Remark: ID made from airplane.	Collector(s): Dusty L. McDonald							Alaska		58d 37.55m N/158d 15.55m W	degrees dec. minutes			25 Jul 2005		No specific locality recorded.				2005	Event	2014-08-26 18:53:07.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAMObs:Mamm:16	urn:lsid:biocol.org:col:34847			UAM	Mammal observations			HumanObservation												Delphinapterus leucas							Animalia Chordata Mammalia Cetacea Monodontidae  (Pallas, 1776)	Animalia	Chordata	Mammalia	Cetacea	Monodontidae	Delphinapterus		leucas						ICZN			
UAM	UAM Mammal Observations (Arctos)	University of Alaska (UAM), Fairbanks	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uamobs_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uamobs_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	81a3887e-76be-4f98-b65c-41a43db33951	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	urn:occurrence:Arctos:UAMObs:Mamm:203:2438859									203	North America		2000	United States			2014-05-23	23	59.125774	-151.705833							143		2014-05-23										World Geodetic System 1984		Link E. Olson	2014-05-23 00:00:00.0	not recorded		Google Earth	unverified			North America, United States, Alaska, Seldovia Quad				A			field	Link E. Olson	0										Perl Island	Link E. Olson												05		urn:occurrence:Arctos:UAMObs:Mamm:203:2438859	Single marmot seen basking on top of small boat immediately east of copse of trees. Several burrow entrances found nearby. Error assigned by MMC.		http://arctos.database.museum/guid/UAMObs:Mamm:203							<i>Marmota caligata</i> (accepted ID) identified by Link E. Olson on 2014-05-23; method: field	Collector(s): Link E. Olson, Mary Beth Leigh					unknown		Alaska		59.125774/-151.705833	decimal degrees			23 May 2014		Perl Island				2014	Event	2014-10-29 13:00:21.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAMObs:Mamm:203	urn:lsid:biocol.org:col:34847			UAM	Mammal observations			HumanObservation			sex=unknown									Marmota caligata							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;  (Eschschholtz, 1829)	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Marmota		caligata						ICZN			
UAM	UAM Mammal Observations (Arctos)	University of Alaska (UAM), Fairbanks	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uamobs_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uamobs_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	81a3887e-76be-4f98-b65c-41a43db33951	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	urn:occurrence:Arctos:UAMObs:Mamm:6:1666230									6	North America		500	United States			2005-07-25	25	58.4571666667	-159.0865							206	wild caught	2005-07-25										North American Datum 1927		Dusty L. McDonald	2005-07-25 00:00:00.0	not recorded		global positioning system (download)	verified by collector			North America, United States, Alaska				A		ID made from airplane.	field	Dusty L. McDonald	1										No specific locality recorded.	Dusty L. McDonald												07		urn:occurrence:Arctos:UAMObs:Mamm:6:1666230			http://arctos.database.museum/guid/UAMObs:Mamm:6				original identifier=269		observation	<i>Odobenus rosmarus</i> (accepted ID) identified by Dusty L. McDonald on 2005-07-25; method: field Remark: ID made from airplane.	Collector(s): Dusty L. McDonald							Alaska		58d 27.43m N/159d 5.19m W	degrees dec. minutes			25 Jul 2005		No specific locality recorded.				2005	Event	2014-08-26 18:53:08.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAMObs:Mamm:6	urn:lsid:biocol.org:col:34847			UAM	Mammal observations			HumanObservation												Odobenus rosmarus							Animalia Chordata Mammalia Carnivora Odobenidae  (Linneaus, 1758)	Animalia	Chordata	Mammalia	Carnivora	Odobenidae	Odobenus		rosmarus						ICZN			
UAM	UAM Mammal Observations (Arctos)	University of Alaska (UAM), Fairbanks	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uamobs_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uamobs_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	81a3887e-76be-4f98-b65c-41a43db33951	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	urn:occurrence:Arctos:UAMObs:Mamm:197:2438853									197	North America		602	United States			1969-08-16		58.49278	-158.69611									1969-08-16/1969-08-19			1969-08-16/1969-08-19							World Geodetic System 1984		Michelle M. Cason	2014-10-28 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Alaska, Nushagak Bay Quad				A			field	Daniel D. Gibson	0										Bluffs above the beach at Cape Constantine-Protection Point	Michelle M. Cason														urn:occurrence:Arctos:UAMObs:Mamm:197:2438853	Several Marmota on those bluffs above the beach at Cape Constantine-Protection Point.		http://arctos.database.museum/guid/UAMObs:Mamm:197							<i>Marmota caligata</i> (accepted ID) identified by Daniel D. Gibson on 1969-08-16; method: field	Collector(s): Daniel D. Gibson					unknown		Alaska		58.49278/-158.69611	decimal degrees			16-19 August 1969		Bluffs above the beach at Cape Constantine-Protection Point					Event	2014-11-03 14:18:29.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAMObs:Mamm:197	urn:lsid:biocol.org:col:34847			UAM	Mammal observations			HumanObservation			sex=unknown									Marmota caligata							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;  (Eschschholtz, 1829)	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Marmota		caligata						ICZN			
UAM	UAM Mammal Observations (Arctos)	University of Alaska (UAM), Fairbanks	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uamobs_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uamobs_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	81a3887e-76be-4f98-b65c-41a43db33951	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	urn:occurrence:Arctos:UAMObs:Mamm:30:1536135									30	North America		500	United States			2005-07-26	26	58.614	-160.8611666667							207	wild caught	2005-07-26										North American Datum 1927		Dusty L. McDonald	2005-07-26 00:00:00.0	not recorded		global positioning system (download)	verified by collector			North America, United States, Alaska				A		ID made from airplane.	field	Dusty L. McDonald	1										No specific locality recorded.	Dusty L. McDonald												07		urn:occurrence:Arctos:UAMObs:Mamm:30:1536135			http://arctos.database.museum/guid/UAMObs:Mamm:30				original identifier=300		observation	<i>Odobenus rosmarus</i> (accepted ID) identified by Dusty L. McDonald on 2005-07-26; method: field Remark: ID made from airplane.	Collector(s): Dusty L. McDonald							Alaska		58d 36.84m N/160d 51.67m W	degrees dec. minutes			26 Jul 2005		No specific locality recorded.				2005	Event	2014-08-26 18:53:08.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAMObs:Mamm:30	urn:lsid:biocol.org:col:34847			UAM	Mammal observations			HumanObservation												Odobenus rosmarus							Animalia Chordata Mammalia Carnivora Odobenidae  (Linneaus, 1758)	Animalia	Chordata	Mammalia	Carnivora	Odobenidae	Odobenus		rosmarus						ICZN			
UAM	UAM Mammal Observations (Arctos)	University of Alaska (UAM), Fairbanks	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uamobs_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uamobs_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	81a3887e-76be-4f98-b65c-41a43db33951	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	urn:occurrence:Arctos:UAMObs:Mamm:12:214460									12	North America		500	United States			2005-07-25	25	58.6311666667	-159.2545							206	wild caught	2005-07-25										North American Datum 1927		Dusty L. McDonald	2005-07-25 00:00:00.0	not recorded		global positioning system (download)	verified by collector			North America, United States, Alaska				A		ID made from airplane.	field	Dusty L. McDonald	1										No specific locality recorded.	Dusty L. McDonald												07		urn:occurrence:Arctos:UAMObs:Mamm:12:214460			http://arctos.database.museum/guid/UAMObs:Mamm:12				original identifier=276		observation	<i>Odobenus rosmarus</i> (accepted ID) identified by Dusty L. McDonald on 2005-07-25; method: field Remark: ID made from airplane.	Collector(s): Dusty L. McDonald							Alaska		58d 37.87m N/159d 15.27m W	degrees dec. minutes			25 Jul 2005		No specific locality recorded.				2005	Event	2014-08-26 18:53:08.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAMObs:Mamm:12	urn:lsid:biocol.org:col:34847			UAM	Mammal observations			HumanObservation												Odobenus rosmarus							Animalia Chordata Mammalia Carnivora Odobenidae  (Linneaus, 1758)	Animalia	Chordata	Mammalia	Carnivora	Odobenidae	Odobenus		rosmarus						ICZN			
UAM	UAM Mammal Observations (Arctos)	University of Alaska (UAM), Fairbanks	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uamobs_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uamobs_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	81a3887e-76be-4f98-b65c-41a43db33951	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	urn:occurrence:Arctos:UAMObs:Mamm:208:2440212	http://arctos.database.museum/MediaSearch.cfm?collection_object_id=23875450								208	North America			United States			2014-10-30	20	58.83	-136.47							232	field photo	2014-08-20										unknown		Tania Lewis	2014-08-20 00:00:00.0	not recorded		accession file	unverified		Rocky, open scrub	North America, United States, Alaska, Mt. Fairweather Quad, Glacier Bay National Park and Preserve				A			photograph	Link E. Olson	0										Middle of Gloomy Knob a couple hundred feet up	Tania Lewis		Elevation over 200 ft.										08		urn:occurrence:Arctos:UAMObs:Mamm:208:2440212	Watched for a long time, animal was smallish and charcoal grey with white spots on chest and head.		http://arctos.database.museum/guid/UAMObs:Mamm:208							<i>Marmota caligata</i> (accepted ID) identified by Link E. Olson on 2014-10-30; method: photograph	Collector(s): Tania Lewis					unknown		Alaska		58.83/-136.47	decimal degrees			8/20/2014		middle of knob a couple hundred feet up				2014	Event	2014-11-03 17:48:24.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAMObs:Mamm:208	urn:lsid:biocol.org:col:34847			UAM	Mammal observations			HumanObservation			sex=unknown									Marmota caligata							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;  (Eschschholtz, 1829)	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Marmota		caligata						ICZN			
UAM	UAM Mammal Observations (Arctos)	University of Alaska (UAM), Fairbanks	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uamobs_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uamobs_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	81a3887e-76be-4f98-b65c-41a43db33951	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uamobs_mamm	urn:occurrence:Arctos:UAMObs:Mamm:164:2088855	http://arctos.database.museum/MediaSearch.cfm?collection_object_id=23063513								164	North America		500	United States			2014-02-03	08	60.96	-149.12							220	wild caught	2013-08-08										unknown		Aren M. Gunderson	2014-02-14 00:00:00.0	not recorded		unknown	unverified			North America, United States, Alaska, Seward Quad				A			field	Link E. Olson	1										Girdwood	Aren M. Gunderson												08		urn:occurrence:Arctos:UAMObs:Mamm:164:2088855	ADFG Wildlife Diversity Program retains contact information for all Citizen Science Program observers and photographers. However, to protect private property and personal identity, ADFG WDP is the contact of record unless an observer has specified otherwise.		http://arctos.database.museum/guid/UAMObs:Mamm:164				original identifier=Girdwood1Aug8-2013a		observation	<i>Myotis</i> (accepted ID) identified by Link E. Olson on 2014-02-03; method: field	Collector(s): Alaska Department of Fish and Game					unknown		Alaska		60.96/-149.12	decimal degrees			2013-08-08		Girdwood				2013	Event	2014-11-10 17:31:54.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAMObs:Mamm:164	urn:lsid:biocol.org:col:34847			UAM	Mammal observations			HumanObservation			sex=unknown									Myotis							Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  Kaup, 1829	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis								ICZN			
