CM	CM Herps Collection	Carnegie Museum of Natural History Herpetology Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_herps	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_herps	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	76dd8f0d-2daa-4a69-9fcd-55e04230334a	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	HerpNET,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Fri Sep 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	urn:catalog:CM:Herps:144001									144001	North America		35	United States	US	Cameron		5	41.60228	-78.18665							217	native	1989-08-05					CMFS 68549					NAD83				VertNet Georeferencing Guidelines			requires verification			NORTH AMERICA;UNITED STATES;PENNSYLVANIA;CAMERON;;;;																			PA 155 AT POTTER/CAMERON CO LINE													8		urn:catalog:CM:Herps:144001		present							whole animal in alcohol		HULSE, ARTHUR C						217	Pennsylvania			decimal degrees					NORTH AMERICA; UNITED STATES; PENNSYLVANIA; CAMERON; ; ; PA 155 AT POTTER/CAMERON CO LINE				1989	PhysicalObject	2014-09-12	en						urn:lsid:biocol.org:col:34702			CM	Herps			PreservedSpecimen												Diadophis punctatus edwardsii							ANIMALIA:CHORDATA:REPTILIA:SERPENTES:COLUBRIDAE:DIADOPHIS	Animalia	Chordata	Reptilia	Squamata	Colubridae	Diadophis		punctatus	edwardsii	subspecies				ICZN			
CM	CM Herps Collection	Carnegie Museum of Natural History Herpetology Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_herps	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_herps	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	76dd8f0d-2daa-4a69-9fcd-55e04230334a	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	HerpNET,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Fri Sep 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	urn:catalog:CM:Herps:144002									144002	North America		35	United States	US	Cameron		5	41.60228	-78.18665							217	native	1989-08-05					CMFS 68550					NAD83				VertNet Georeferencing Guidelines			requires verification			NORTH AMERICA;UNITED STATES;PENNSYLVANIA;CAMERON;;;;																			PA 155 AT POTTER/CAMERON CO LINE													8		urn:catalog:CM:Herps:144002		present							whole animal in alcohol		HULSE, ARTHUR C						217	Pennsylvania			decimal degrees					NORTH AMERICA; UNITED STATES; PENNSYLVANIA; CAMERON; ; ; PA 155 AT POTTER/CAMERON CO LINE				1989	PhysicalObject	2014-09-12	en						urn:lsid:biocol.org:col:34702			CM	Herps			PreservedSpecimen												Diadophis punctatus edwardsii							ANIMALIA:CHORDATA:REPTILIA:SERPENTES:COLUBRIDAE:DIADOPHIS	Animalia	Chordata	Reptilia	Squamata	Colubridae	Diadophis		punctatus	edwardsii	subspecies				ICZN			
CM	CM Herps Collection	Carnegie Museum of Natural History Herpetology Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_herps	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_herps	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	76dd8f0d-2daa-4a69-9fcd-55e04230334a	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	HerpNET,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Fri Sep 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	urn:catalog:CM:Herps:144003									144003	North America		35	United States	US	Cameron		5	41.60228	-78.18665							217	native	1989-08-05					CMFS 68551					NAD83				VertNet Georeferencing Guidelines			requires verification			NORTH AMERICA;UNITED STATES;PENNSYLVANIA;CAMERON;;;;																			PA 155 AT POTTER/CAMERON CO LINE													8		urn:catalog:CM:Herps:144003		present							whole animal in alcohol		HULSE, ARTHUR C						217	Pennsylvania			decimal degrees					NORTH AMERICA; UNITED STATES; PENNSYLVANIA; CAMERON; ; ; PA 155 AT POTTER/CAMERON CO LINE				1989	PhysicalObject	2014-09-12	en						urn:lsid:biocol.org:col:34702			CM	Herps			PreservedSpecimen												Diadophis punctatus edwardsii							ANIMALIA:CHORDATA:REPTILIA:SERPENTES:COLUBRIDAE:DIADOPHIS	Animalia	Chordata	Reptilia	Squamata	Colubridae	Diadophis		punctatus	edwardsii	subspecies				ICZN			
CM	CM Herps Collection	Carnegie Museum of Natural History Herpetology Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_herps	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_herps	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	76dd8f0d-2daa-4a69-9fcd-55e04230334a	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	HerpNET,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Fri Sep 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	urn:catalog:CM:Herps:155878									155878	North America		1609	United States	US	Winona			44.0225	-91.5562								native	1973					25 B-6					NAD83				VertNet Georeferencing Guidelines			requires verification			NORTH AMERICA;UNITED STATES;MINNESOTA;WINONA;;;;																	juvenile		HOMER, AT MISSISSIPPI RIVER															urn:catalog:CM:Herps:155878	LAB HATCHLING INCUBATED AT 25 DEGREES C.	present							whole animal in alcohol		EWERT, MICHAEL A							Minnesota			decimal degrees					NORTH AMERICA; UNITED STATES; MINNESOTA; WINONA; ; ; HOMER, AT MISSISSIPPI RIVER				1973	PhysicalObject	2014-09-12	en						urn:lsid:biocol.org:col:34702			CM	Herps			PreservedSpecimen												Graptemys pseudogeographica pseudogeographica							ANIMALIA:CHORDATA:REPTILIA:TESTUDINES:EMYDIDAE:GRAPTEMYS	Animalia	Chordata	Reptilia	Testudines	Emydidae	Graptemys		pseudogeographica	pseudogeographica	subspecies				ICZN			
CM	CM Herps Collection	Carnegie Museum of Natural History Herpetology Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_herps	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_herps	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	76dd8f0d-2daa-4a69-9fcd-55e04230334a	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	HerpNET,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Fri Sep 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	urn:catalog:CM:Herps:144015									144015	North America		6886	United States	US	Elk		4	41.6129	-78.75818							216	native	1989-08-04					CMFS 68563					NAD83				VertNet Georeferencing Guidelines			requires verification			NORTH AMERICA;UNITED STATES;PENNSYLVANIA;ELK;;;;																			STREAM ALONG FOREST SERVICE ROAD TO TWIN LAKES													8		urn:catalog:CM:Herps:144015		present							whole animal in alcohol		HULSE, ARTHUR C						216	Pennsylvania			decimal degrees					NORTH AMERICA; UNITED STATES; PENNSYLVANIA; ELK; ; ; STREAM ALONG FOREST SERVICE ROAD TO TWIN LAKES				1989	PhysicalObject	2014-09-12	en						urn:lsid:biocol.org:col:34702			CM	Herps			PreservedSpecimen												Desmognathus ochrophaeus							ANIMALIA:CHORDATA:AMPHIBIA:CAUDATA:PLETHODONTIDAE:DESMOGNATHUS	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Desmognathus		ochrophaeus		species				ICZN			
CM	CM Herps Collection	Carnegie Museum of Natural History Herpetology Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_herps	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_herps	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	76dd8f0d-2daa-4a69-9fcd-55e04230334a	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	HerpNET,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Fri Sep 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	urn:catalog:CM:Herps:144016									144016	North America		6886	United States	US	Elk		4	41.6129	-78.75818							216	native	1989-08-04					CMFS 68564					NAD83				VertNet Georeferencing Guidelines			requires verification			NORTH AMERICA;UNITED STATES;PENNSYLVANIA;ELK;;;;																			STREAM ALONG FOREST SERVICE ROAD TO TWIN LAKES													8		urn:catalog:CM:Herps:144016		present							whole animal in alcohol		HULSE, ARTHUR C						216	Pennsylvania			decimal degrees					NORTH AMERICA; UNITED STATES; PENNSYLVANIA; ELK; ; ; STREAM ALONG FOREST SERVICE ROAD TO TWIN LAKES				1989	PhysicalObject	2014-09-12	en						urn:lsid:biocol.org:col:34702			CM	Herps			PreservedSpecimen												Desmognathus ochrophaeus							ANIMALIA:CHORDATA:AMPHIBIA:CAUDATA:PLETHODONTIDAE:DESMOGNATHUS	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Desmognathus		ochrophaeus		species				ICZN			
CM	CM Herps Collection	Carnegie Museum of Natural History Herpetology Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_herps	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_herps	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	76dd8f0d-2daa-4a69-9fcd-55e04230334a	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	HerpNET,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Fri Sep 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	urn:catalog:CM:Herps:96629									96629	North America			United States	US	Vernon												native	1978					CMFS 36234															NORTH AMERICA;UNITED STATES;WISCONSIN;VERNON;;;;																	juvenile		MISSISSIPPI RIVER AT STODDARD															urn:catalog:CM:Herps:96629	LAB HATCHLING. CLUTCH #78-82. SEE NOTES FOR SEX AND INCUBATION DATA.	present							whole animal in alcohol		VOGT, RICHARD C AND JAMES J BULL							Wisconsin								NORTH AMERICA; UNITED STATES; WISCONSIN; VERNON; ; ; MISSISSIPPI RIVER AT STODDARD				1978	PhysicalObject	2014-09-12	en						urn:lsid:biocol.org:col:34702			CM	Herps			PreservedSpecimen												Graptemys geographica							ANIMALIA:CHORDATA:REPTILIA:TESTUDINES:EMYDIDAE:GRAPTEMYS	Animalia	Chordata	Reptilia	Testudines	Emydidae	Graptemys		geographica		species				ICZN			
CM	CM Herps Collection	Carnegie Museum of Natural History Herpetology Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_herps	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_herps	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	76dd8f0d-2daa-4a69-9fcd-55e04230334a	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	HerpNET,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Fri Sep 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	urn:catalog:CM:Herps:96630									96630	North America			United States	US	Vernon												native	1978					CMFS 36235															NORTH AMERICA;UNITED STATES;WISCONSIN;VERNON;;;;																	juvenile		MISSISSIPPI RIVER AT STODDARD															urn:catalog:CM:Herps:96630	LAB HATCHLING. CLUTCH #78-82. SEE NOTES FOR SEX AND INCUBATION DATA.	present							whole animal in alcohol		VOGT, RICHARD C AND JAMES J BULL							Wisconsin								NORTH AMERICA; UNITED STATES; WISCONSIN; VERNON; ; ; MISSISSIPPI RIVER AT STODDARD				1978	PhysicalObject	2014-09-12	en						urn:lsid:biocol.org:col:34702			CM	Herps			PreservedSpecimen												Graptemys geographica							ANIMALIA:CHORDATA:REPTILIA:TESTUDINES:EMYDIDAE:GRAPTEMYS	Animalia	Chordata	Reptilia	Testudines	Emydidae	Graptemys		geographica		species				ICZN			
CM	CM Herps Collection	Carnegie Museum of Natural History Herpetology Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_herps	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_herps	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	76dd8f0d-2daa-4a69-9fcd-55e04230334a	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	HerpNET,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Fri Sep 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	urn:catalog:CM:Herps:96631									96631	North America			United States	US	Vernon												native	1978					CMFS 36236															NORTH AMERICA;UNITED STATES;WISCONSIN;VERNON;;;;																	juvenile		MISSISSIPPI RIVER AT STODDARD															urn:catalog:CM:Herps:96631	LAB HATCHLING. CLUTCH #78-82. SEE NOTES FOR SEX AND INCUBATION DATA.	present							whole animal in alcohol		VOGT, RICHARD C AND JAMES J BULL							Wisconsin								NORTH AMERICA; UNITED STATES; WISCONSIN; VERNON; ; ; MISSISSIPPI RIVER AT STODDARD				1978	PhysicalObject	2014-09-12	en						urn:lsid:biocol.org:col:34702			CM	Herps			PreservedSpecimen												Graptemys geographica							ANIMALIA:CHORDATA:REPTILIA:TESTUDINES:EMYDIDAE:GRAPTEMYS	Animalia	Chordata	Reptilia	Testudines	Emydidae	Graptemys		geographica		species				ICZN			
CM	CM Herps Collection	Carnegie Museum of Natural History Herpetology Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_herps	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_herps	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	76dd8f0d-2daa-4a69-9fcd-55e04230334a	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	HerpNET,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Fri Sep 12 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_herps	urn:catalog:CM:Herps:96632									96632	North America			United States	US	Vernon												native	1978					CMFS 37597															NORTH AMERICA;UNITED STATES;WISCONSIN;VERNON;;;;																	juvenile		MISSISSIPPI RIVER AT STODDARD															urn:catalog:CM:Herps:96632	LAB HATCHLING. CLUTCH #78-104. SEE NOTES FOR SEX AND INCUBATION DATA. ALSO SEE CM 112973.	present							whole animal in alcohol		VOGT, RICHARD C AND JAMES J BULL							Wisconsin								NORTH AMERICA; UNITED STATES; WISCONSIN; VERNON; ; ; MISSISSIPPI RIVER AT STODDARD				1978	PhysicalObject	2014-09-12	en						urn:lsid:biocol.org:col:34702			CM	Herps			PreservedSpecimen												Graptemys geographica							ANIMALIA:CHORDATA:REPTILIA:TESTUDINES:EMYDIDAE:GRAPTEMYS	Animalia	Chordata	Reptilia	Testudines	Emydidae	Graptemys		geographica		species				ICZN			
