AM	Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=am_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=am_all	http://creativecommons.org/licenses/by/3.0/au/	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian Museum	New South Wales	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr340	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=am_all	563f9210-b3fb-4f7c-b620-763342a8eac1									A.1336	Australasia	0.001	10000	Australia	AU				-16.916	145.766								native		urn:australianmuseum.net.au:Events:3008218									not recorded (forced WGS84)							requires verification			| Australia | Queensland |  |  |  |  |																						"ecatalogue.LocCollectionEventLocal: ""Australia, Queensland, CAIRNS (16° 55' S, 145° 46' E), BROADBENT, KENDALL(Collector), Accession"";"												563f9210-b3fb-4f7c-b620-763342a8eac1		present									BROADBENT, KENDALL							Queensland								Australia | Queensland					PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/am/ornithology?id=a-1336				AM	Ornithology			PreservedSpecimen												Malurus melanocephalus							Animalia | Chordata |  | Passeriformes | Maluridae | Malurus	Animalia	Chordata	Aves	Passeriformes	Maluridae	Malurus		melanocephalus		species			Red-backed Fairy-wren	ICZN			
AM	Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=am_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=am_all	http://creativecommons.org/licenses/by/3.0/au/	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian Museum	New South Wales	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr340	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=am_all	79a8c147-c516-443d-a68b-b088c995f3a8									A.1337	Australasia	0.001	10000	Australia	AU				-16.916	145.766								native		urn:australianmuseum.net.au:Events:3008218									not recorded (forced WGS84)							requires verification			| Australia | Queensland |  |  |  |  |																						"ecatalogue.LocCollectionEventLocal: ""Australia, Queensland, CAIRNS (16° 55' S, 145° 46' E), BROADBENT, KENDALL(Collector), Accession"";"												79a8c147-c516-443d-a68b-b088c995f3a8		present									BROADBENT, KENDALL							Queensland								Australia | Queensland					PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/am/ornithology?id=a-1337				AM	Ornithology			PreservedSpecimen												Malurus melanocephalus							Animalia | Chordata |  | Passeriformes | Maluridae | Malurus	Animalia	Chordata	Aves	Passeriformes	Maluridae	Malurus		melanocephalus		species			Red-backed Fairy-wren	ICZN			
AM	Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=am_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=am_all	http://creativecommons.org/licenses/by/3.0/au/	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian Museum	New South Wales	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr340	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=am_all	12bf2ea5-a8ae-4f90-bceb-3653d4470de5									A.1338	Australasia	0.001	10000	Australia	AU				-16.916	145.766								native		urn:australianmuseum.net.au:Events:3008218									not recorded (forced WGS84)							requires verification			| Australia | Queensland |  |  |  |  |																						"ecatalogue.LocCollectionEventLocal: ""Australia, Queensland, CAIRNS (16° 55' S, 145° 46' E), BROADBENT, KENDALL(Collector), Accession"";"												12bf2ea5-a8ae-4f90-bceb-3653d4470de5		present									BROADBENT, KENDALL							Queensland								Australia | Queensland					PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/am/ornithology?id=a-1338				AM	Ornithology			PreservedSpecimen												Malurus melanocephalus							Animalia | Chordata |  | Passeriformes | Maluridae | Malurus	Animalia	Chordata	Aves	Passeriformes	Maluridae	Malurus		melanocephalus		species			Red-backed Fairy-wren	ICZN			
AM	Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=am_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=am_all	http://creativecommons.org/licenses/by/3.0/au/	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian Museum	New South Wales	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr340	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=am_all	62167be3-6e56-4a8f-8cd8-52466c1b2e79									A.134	Australasia	0.001	10000	Australia	AU				-32.25	148.616								native		urn:australianmuseum.net.au:Events:3020704									not recorded (forced WGS84)							requires verification			| Australia | New South Wales |  |  |  |  |																						"ecatalogue.LocCollectionEventLocal: ""Australia, New South Wales, DUBBO (32° 15' S, 148° 37' E), HEARNE, C.(Collector), Accession"";"												62167be3-6e56-4a8f-8cd8-52466c1b2e79		present									HEARNE, C.							New South Wales								Australia | New South Wales					PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/am/ornithology?id=a-134				AM	Ornithology			PreservedSpecimen												Struthidea cinerea							Animalia | Chordata |  | Passeriformes | Corcoracidae | Struthidea	Animalia	Chordata	Aves	Passeriformes	Corcoracidae	Struthidea		cinerea		species			Apostlebird	ICZN			
AM	Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=am_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=am_all	http://creativecommons.org/licenses/by/3.0/au/	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian Museum	New South Wales	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr340	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=am_all	558448e8-ab13-424b-8771-7249535b281c									A.13444	Australasia	0.001	10000	Australia	AU				-31.55	159.083								native		urn:australianmuseum.net.au:Events:3025737									not recorded (forced WGS84)							requires verification			| Australia | Lord Howe Island |  |  |  |  |										Lord Howe	Lord Howe Island											"ecatalogue.LocCollectionEventLocal: ""Australia, Lord Howe Island, LORD HOWE ISLAND (31° 33' S, 159° 05' E), KREFFT, G.(Collector), Accession"";"												558448e8-ab13-424b-8771-7249535b281c		present									KREFFT, G.							New South Wales								Australia | Lord Howe Island			Tasman Sea		PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/am/ornithology?id=a-13444				AM	Ornithology			PreservedSpecimen												Gallirallus sylvestris							Animalia | Chordata |  | Gruiformes | Rallidae | Tricholimnas	Animalia	Chordata	Aves	Gruiformes	Rallidae	Gallirallus		sylvestris		species			Lord Howe Woodhen	ICZN			
AM	Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=am_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=am_all	http://creativecommons.org/licenses/by/3.0/au/	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian Museum	New South Wales	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr340	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=am_all	80d288f4-a14d-4bfc-85eb-c5bc3a3b3eda									A.13453	Australasia	0.001	10000	Australia	AU				-32.25	148.616								native		urn:australianmuseum.net.au:Events:3020702									not recorded (forced WGS84)							requires verification			| Australia | New South Wales |  |  |  |  |																						"ecatalogue.LocCollectionEventLocal: ""Australia, New South Wales, DUBBO (32° 15' S, 148° 37' E), STROUD, MR THOMAS(Collector), Accession"";"												80d288f4-a14d-4bfc-85eb-c5bc3a3b3eda		present									STROUD, MR THOMAS							New South Wales								Australia | New South Wales					PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/am/ornithology?id=a-13453				AM	Ornithology			PreservedSpecimen												Artamus cyanopterus							Animalia | Chordata |  | Passeriformes | Artamidae | Artamus	Animalia	Chordata	Aves	Passeriformes	Artamidae	Artamus		cyanopterus		species				ICZN			
AM	Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=am_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=am_all	http://creativecommons.org/licenses/by/3.0/au/	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian Museum	New South Wales	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr340	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=am_all	cc91c904-4789-47e5-835d-9170501c88bd									A.11147	Australasia	0.001	10000	Australia	AU				-27.466	153.016								native		urn:australianmuseum.net.au:Events:3018315									not recorded (forced WGS84)							requires verification			| Australia | Queensland |  |  |  |  |																						"ecatalogue.LocCollectionEventLocal: ""Australia, Queensland, BRISBANE (27° 28' S, 153° 01' E), COCKERELL, Mr JOHN THOMAS(Collector), Accession"";"												cc91c904-4789-47e5-835d-9170501c88bd		present									COCKERELL, Mr JOHN THOMAS							Queensland								Australia | Queensland					PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/am/ornithology?id=a-11147				AM	Ornithology			PreservedSpecimen												Eopsaltria australis							Animalia | Chordata |  | Passeriformes | Petroicidae | Eopsaltria	Animalia	Chordata	Aves	Passeriformes	Petroicidae	Eopsaltria		australis		species			Eastern Yellow Robin	ICZN			
AM	Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=am_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=am_all	http://creativecommons.org/licenses/by/3.0/au/	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian Museum	New South Wales	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr340	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=am_all	e91b1cbd-bc55-4e3f-85f1-091b408c78ab									A.11148	Australasia	0.001	10000	Australia	AU				-27.466	153.016								native		urn:australianmuseum.net.au:Events:3008670									not recorded (forced WGS84)							requires verification			| Australia | Queensland |  |  |  |  |																						"ecatalogue.LocCollectionEventLocal: ""Australia, Queensland, BRISBANE SCRUBS (27° 28' S, 153° 01' E), COCKERELL, Mr JOHN THOMAS(Collector), Accession"";"												e91b1cbd-bc55-4e3f-85f1-091b408c78ab		present									COCKERELL, Mr JOHN THOMAS							Queensland								Australia | Queensland					PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/am/ornithology?id=a-11148				AM	Ornithology			PreservedSpecimen												Eopsaltria australis							Animalia | Chordata |  | Passeriformes | Petroicidae | Eopsaltria	Animalia	Chordata	Aves	Passeriformes	Petroicidae	Eopsaltria		australis		species				ICZN			
AM	Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=am_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=am_all	http://creativecommons.org/licenses/by/3.0/au/	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian Museum	New South Wales	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr340	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=am_all	0d018d57-ee7e-47ad-9772-982b8b7ab740									A.11149	Australasia	0.001	100000	Australia	AU				-27.466	153.016								native		urn:australianmuseum.net.au:Events:3013260									not recorded (forced WGS84)							requires verification			| Australia | Queensland |  |  |  |  |																						"ecatalogue.LocCollectionEventLocal: ""Australia, Queensland, BRISBANE SCRUBS (27° 28' S, 153° 01' E), COCKERELL, Mr JOHN THOMAS(Collector), Accession"";"												0d018d57-ee7e-47ad-9772-982b8b7ab740		present									COCKERELL, Mr JOHN THOMAS							Queensland								Australia | Queensland					PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/am/ornithology?id=a-11149				AM	Ornithology			PreservedSpecimen												Eopsaltria australis							Animalia | Chordata |  | Passeriformes | Petroicidae | Eopsaltria	Animalia	Chordata	Aves	Passeriformes	Petroicidae	Eopsaltria		australis		species				ICZN			
AM	Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=am_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=am_all	http://creativecommons.org/licenses/by/3.0/au/	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Australian Museum	New South Wales	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr340	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=am_all	a21c907f-8978-4891-8c6e-078869b0a846									A.10	Australasia	0.001	10000	Australia	AU				-33.75	151.28								native		urn:australianmuseum.net.au:Events:3033741									not recorded (forced WGS84)							requires verification			| Australia | New South Wales |  |  |  |  |																																		a21c907f-8978-4891-8c6e-078869b0a846		present									SHEEDY, J.							New South Wales								Australia | New South Wales					PhysicalObject	2015-01-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/am/ornithology?id=a-10				AM	Ornithology			PreservedSpecimen												Lathamus discolor							Animalia | Chordata |  | Psittaciformes | Psittacidae | Lathamus	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Lathamus		discolor		species			Swift Parrot	ICZN			
