KU	KUBI Vertebrate Paleontology Collection	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection	Desui Miao	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_vertpaleo	dmiao@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_vertpaleo	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	5b0cfab4-9145-4fe2-89e3-fcbc294aa5b2	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	KU Biodiversity Institute	Kansas	Mon Oct 20 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	51376b3e-1ed9-11e3-bfac-90b11c41863e									148670				UNITED STATES		BIG HORN																																																																			51376b3e-1ed9-11e3-bfac-90b11c41863e									fossil - 1									WYOMING						7, July, 1978							PhysicalObject	2008-09-17 09:35:58.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUVP	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection		FossilSpecimen												NEOTOMA SP										MAMMALIA	RODENTIA	CRICETIDAE	NEOTOMA		SP									
KU	KUBI Vertebrate Paleontology Collection	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection	Desui Miao	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_vertpaleo	dmiao@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_vertpaleo	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	5b0cfab4-9145-4fe2-89e3-fcbc294aa5b2	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	KU Biodiversity Institute	Kansas	Mon Oct 20 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	5137767d-1ed9-11e3-bfac-90b11c41863e									134460																																																																									5137767d-1ed9-11e3-bfac-90b11c41863e									fossil - 1																						PhysicalObject	2005-12-05 03:39:45.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUVP	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection		FossilSpecimen												EOMYIDAE										MAMMALIA	RODENTIA	EOMYIDAE												
KU	KUBI Vertebrate Paleontology Collection	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection	Desui Miao	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_vertpaleo	dmiao@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_vertpaleo	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	5b0cfab4-9145-4fe2-89e3-fcbc294aa5b2	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	KU Biodiversity Institute	Kansas	Mon Oct 20 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	51377a64-1ed9-11e3-bfac-90b11c41863e									144883				UNITED STATES		BIG HORN																																																																			51377a64-1ed9-11e3-bfac-90b11c41863e									fossil - 1									WYOMING													PhysicalObject	2007-02-09 06:06:05.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUVP	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection		FossilSpecimen												CORVUS CORAX										AVES	PASSERIFORMES	CORVIDAE	CORVUS		CORAX									
KU	KUBI Vertebrate Paleontology Collection	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection	Desui Miao	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_vertpaleo	dmiao@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_vertpaleo	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	5b0cfab4-9145-4fe2-89e3-fcbc294aa5b2	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	KU Biodiversity Institute	Kansas	Mon Oct 20 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	51377d90-1ed9-11e3-bfac-90b11c41863e									148857				UNITED STATES		BIG HORN																																																																			51377d90-1ed9-11e3-bfac-90b11c41863e									fossil - 1									WYOMING						24, July, 1978							PhysicalObject	2008-09-18 09:17:35.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUVP	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection		FossilSpecimen												SYLVILAGUS SP										MAMMALIA	LAGOMORPHA	LEPORIDAE	SYLVILAGUS		SP									
KU	KUBI Vertebrate Paleontology Collection	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection	Desui Miao	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_vertpaleo	dmiao@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_vertpaleo	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	5b0cfab4-9145-4fe2-89e3-fcbc294aa5b2	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	KU Biodiversity Institute	Kansas	Mon Oct 20 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	5137816c-1ed9-11e3-bfac-90b11c41863e									148912				UNITED STATES		BIG HORN																																																																			5137816c-1ed9-11e3-bfac-90b11c41863e									fossil - 1									WYOMING						1, August, 1978							PhysicalObject	2008-09-18 11:44:23.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUVP	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection		FossilSpecimen												MARMOTA SP										MAMMALIA	RODENTIA	SCIURIDAE	MARMOTA		SP									
KU	KUBI Vertebrate Paleontology Collection	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection	Desui Miao	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_vertpaleo	dmiao@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_vertpaleo	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	5b0cfab4-9145-4fe2-89e3-fcbc294aa5b2	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	KU Biodiversity Institute	Kansas	Mon Oct 20 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	5137848c-1ed9-11e3-bfac-90b11c41863e									148872				UNITED STATES		BIG HORN																																																																			5137848c-1ed9-11e3-bfac-90b11c41863e									fossil - 1									WYOMING													PhysicalObject	2008-09-18 09:32:09.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUVP	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection		FossilSpecimen												SYLVILAGUS SP										MAMMALIA	LAGOMORPHA	LEPORIDAE	SYLVILAGUS		SP									
KU	KUBI Vertebrate Paleontology Collection	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection	Desui Miao	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_vertpaleo	dmiao@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_vertpaleo	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	5b0cfab4-9145-4fe2-89e3-fcbc294aa5b2	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	KU Biodiversity Institute	Kansas	Mon Oct 20 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	51378a94-1ed9-11e3-bfac-90b11c41863e									135573																																																																									51378a94-1ed9-11e3-bfac-90b11c41863e									fossil - 1																						PhysicalObject	2005-12-05 10:36:03.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUVP	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection		FossilSpecimen												EOMYIDAE										MAMMALIA	RODENTIA	EOMYIDAE												
KU	KUBI Vertebrate Paleontology Collection	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection	Desui Miao	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_vertpaleo	dmiao@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_vertpaleo	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	5b0cfab4-9145-4fe2-89e3-fcbc294aa5b2	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	KU Biodiversity Institute	Kansas	Mon Oct 20 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	51378d8d-1ed9-11e3-bfac-90b11c41863e									145024																																																																									51378d8d-1ed9-11e3-bfac-90b11c41863e									fossil - 1															8-3-04							PhysicalObject	2007-03-05 11:05:16.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUVP	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection		FossilSpecimen												CROCODYLIA										REPTILIA	CROCODYLIA													
KU	KUBI Vertebrate Paleontology Collection	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection	Desui Miao	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_vertpaleo	dmiao@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_vertpaleo	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	5b0cfab4-9145-4fe2-89e3-fcbc294aa5b2	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	KU Biodiversity Institute	Kansas	Mon Oct 20 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	513795a6-1ed9-11e3-bfac-90b11c41863e									135121																																																																									513795a6-1ed9-11e3-bfac-90b11c41863e									fossil - 1																						PhysicalObject	2005-12-06 10:11:23.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUVP	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection		FossilSpecimen												EOMYIDAE										MAMMALIA	RODENTIA	EOMYIDAE												
KU	KUBI Vertebrate Paleontology Collection	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection	Desui Miao	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_vertpaleo	dmiao@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_vertpaleo	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	5b0cfab4-9145-4fe2-89e3-fcbc294aa5b2	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	KU Biodiversity Institute	Kansas	Mon Oct 20 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_vertpaleo	513798b5-1ed9-11e3-bfac-90b11c41863e									144772				UNITED STATES		BIG HORN																																																																			513798b5-1ed9-11e3-bfac-90b11c41863e									fossil - 1									WYOMING						22, July, 1976							PhysicalObject	2007-02-02 12:14:26.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUVP	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection		FossilSpecimen												PODICEPS SP										AVES	PODICIPEDIFORMES	PODICIPEDIDAE	PODICEPS		SP									
