CHAS	CHAS Vertebrates	Chicago Academy of Sciences Vertebrate Collections (CHAS)	Dawn Roberts	http://ipt.vertnet.org:8080/ipt/archive.do?r=chas_verts	droberts@naturemuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=chas_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	2ad1ce1d-5f2d-4790-95fa-57a901019d21	f2489500-dbab-4fbc-95ed-19eead127483		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Chicago Academy of Sciences	Illinois	Wed Apr 09 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	4c75663e-163b-468c-944b-8ec456cab94f									OOL-1370	North America			United States	US	Valencia		28									148	native	1914-05-28																				| United States | New Mexico | Valencia | Belen |  |  |							certain		2										near Belen, Valencia County, New Mexico													5	Belen	4c75663e-163b-468c-944b-8ec456cab94f	NEST: Large sticks & weeds, lined with leaves, and green twigs in leaf, ; Placed in crotch of cottonwood 25' up., INCUBATION: begun	present							egg	Buteo lineatus elegans	E.F. Pope						148	New Mexico						5/28/1914		North America | United States | New Mexico | Valencia | Belen | near Belen, Valencia County, New Mexico				1914	PhysicalObject	2015-04-09	en		Chicago Academy of Sciences	http://vertnet.org/resources/norms.html	Buteo lineatus elegans (CHAS OOL-1370)	http://portal.vertnet.org/o/chas/oology?id=ool-1370	http://grbio.org/cool/nn0p-dxqs			CHAS	Oology			PreservedSpecimen			"{""set mark"":""1/2-'09"" }"									Buteo lineatus elegans							Chordata | Aves | Accipitriformes | Accipitridae | Buteo	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Buteo		lineatus	elegans	subspecies			Red-bellied Hawk	ICZN			
CHAS	CHAS Vertebrates	Chicago Academy of Sciences Vertebrate Collections (CHAS)	Dawn Roberts	http://ipt.vertnet.org:8080/ipt/archive.do?r=chas_verts	droberts@naturemuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=chas_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	2ad1ce1d-5f2d-4790-95fa-57a901019d21	f2489500-dbab-4fbc-95ed-19eead127483		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Chicago Academy of Sciences	Illinois	Wed Apr 09 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	c8a69700-0ab5-4cf3-ba2f-f4d795f5971a									OOL-1288	North America			United States	US	Monroe		25									56	native	1934-02-25																				| United States | Florida | Monroe |  |  |  |							certain - bird seen		2										about 40 miles west of Miami, Monroe Co. Fla.													2		c8a69700-0ab5-4cf3-ba2f-f4d795f5971a	NEST: Composed of dry sticks and twigs - bark fibre and lined with cypress bark fibre; Placed in live cypress tree in glade, about 20' up., INCUBATION: about three-fourths.	present							egg	Buteo lineatus extimus	H.H. Bailey						56	Florida						2/25/1934		North America | United States | Florida | Monroe | about 40 miles west of Miami, Monroe Co. Fla.				1934	PhysicalObject	2015-04-09	en		Chicago Academy of Sciences	http://vertnet.org/resources/norms.html	Buteo lineatus extimus (CHAS OOL-1288)	http://portal.vertnet.org/o/chas/oology?id=ool-1288	http://grbio.org/cool/nn0p-dxqs			CHAS	Oology			PreservedSpecimen			"{""set mark"":""a/2"" }"									Buteo lineatus extimus							Chordata | Aves | Accipitriformes | Accipitridae | Buteo	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Buteo		lineatus	extimus	subspecies			Insular Red-shouldered Hawk	ICZN			
CHAS	CHAS Vertebrates	Chicago Academy of Sciences Vertebrate Collections (CHAS)	Dawn Roberts	http://ipt.vertnet.org:8080/ipt/archive.do?r=chas_verts	droberts@naturemuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=chas_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	2ad1ce1d-5f2d-4790-95fa-57a901019d21	f2489500-dbab-4fbc-95ed-19eead127483		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Chicago Academy of Sciences	Illinois	Wed Apr 09 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	95bab80a-6c73-4937-b88f-6e618827869a									OOL-332	North America			United States	US	Hartford		3									123	native	1877-05-03																				| United States | Connecticut | Hartford | Bloomfield |  |  |									4										Bloomfield, Hartford County, Connecticut													5	Bloomfield	95bab80a-6c73-4937-b88f-6e618827869a	NEST: Composed of coarse twigs lined with the inner bark of the chestnut, moss and feathers plucked from the abdomen of the bird; Placed in a fork of a chestnut 60' from the ground., INCUBATION: large embryos	present							egg	Buteo lineatus lineatus	G.H.S.						123	Connecticut						5/3/1877		North America | United States | Connecticut | Hartford | Bloomfield | Bloomfield, Hartford County, Connecticut				1877	PhysicalObject	2015-04-09	en		Chicago Academy of Sciences	http://vertnet.org/resources/norms.html	Buteo lineatus lineatus (CHAS OOL-332)	http://portal.vertnet.org/o/chas/oology?id=ool-332	http://grbio.org/cool/nn0p-dxqs			CHAS	Oology			PreservedSpecimen			"{""set mark"":""4"" }"									Buteo lineatus lineatus							Chordata | Aves | Accipitriformes | Accipitridae | Buteo	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Buteo		lineatus	lineatus	subspecies			Northern Red-shouldered Hawk	ICZN			
CHAS	CHAS Vertebrates	Chicago Academy of Sciences Vertebrate Collections (CHAS)	Dawn Roberts	http://ipt.vertnet.org:8080/ipt/archive.do?r=chas_verts	droberts@naturemuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=chas_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	2ad1ce1d-5f2d-4790-95fa-57a901019d21	f2489500-dbab-4fbc-95ed-19eead127483		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Chicago Academy of Sciences	Illinois	Wed Apr 09 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	efedc446-0897-4864-8dcb-6bab8a03ada9									OOL-1304	North America			United States	US	Yavapai		10									161	native	1937-06-10																				| United States | Arizona | Yavapai |  |  |  |									2										Yavapai County, Arizona													6		efedc446-0897-4864-8dcb-6bab8a03ada9	NEST: Of light twigs not larger than pencil. Lined with pieces of coarse bark and a spray of green wild cherry; 37' up in live oak.,	present							egg		E.G. Wright						161	Arizona						6/10/1937		North America | United States | Arizona | Yavapai | Yavapai County, Arizona				1937	PhysicalObject	2015-04-09	en		Chicago Academy of Sciences	http://vertnet.org/resources/norms.html	Accipiter cooperii (CHAS OOL-1304)	http://portal.vertnet.org/o/chas/oology?id=ool-1304	http://grbio.org/cool/nn0p-dxqs			CHAS	Oology			PreservedSpecimen			"{""set mark"":""333/1304"" }"									Accipiter cooperii							Chordata | Aves | Accipitriformes | Accipitridae | Accipiter	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Accipiter		cooperii		species			Cooper's Hawk	ICZN			
CHAS	CHAS Vertebrates	Chicago Academy of Sciences Vertebrate Collections (CHAS)	Dawn Roberts	http://ipt.vertnet.org:8080/ipt/archive.do?r=chas_verts	droberts@naturemuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=chas_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	2ad1ce1d-5f2d-4790-95fa-57a901019d21	f2489500-dbab-4fbc-95ed-19eead127483		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Chicago Academy of Sciences	Illinois	Wed Apr 09 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	ed3e48d8-f7e3-4378-89cc-3d099e9ac560									OOL-596	North America			United States	US	Cook		17									137	native	1890-05-17																				| United States | Illinois | Cook | Chicago |  |  |							certain - bird seen		3										east of Peterson's & west of Bowmanville, [Historic] Jefferson [Township] [Chicago], Cook County, Illinois													5	Chicago	ed3e48d8-f7e3-4378-89cc-3d099e9ac560	NEST: Composed by fitting up an old Red-shoulder's nest. The platform built of large sticks & twigs then came a few short ends of twigs & some fine inner bark of the oak & a few downy feathers of the bird; In a crutch formed by the separation of the main trunk into 3 branches in an oak 50 or 60' up. In the middle of a thick wood of tall trees., INCUBATION: just commenced, SPECIMEN NOTES: The nest was very flat.  I was attracted by the cackling noise of the female which I shot as it was perched on a branch.  While I came to the nest the female was sitting.  I threw several sticks and it flew swiftly away and did not return.  This is the first of the hawk taken this year.  See note 19c and Jr. of the first.  Eggs pale bluish white unmarked.  One of the eggs abnormally large, the surface of all the eggs were more or less smeared and blurred with dirt.	present							egg		F.S. Dayton	FSD-101					137	Illinois						5/17/1890		North America | United States | Illinois | Cook | Chicago | east of Peterson's & west of Bowmanville, [Historic] Jefferson [Township] [Chicago], Cook County, Illinois				1890	PhysicalObject	2015-04-09	en		Chicago Academy of Sciences	http://vertnet.org/resources/norms.html	Accipiter cooperii (CHAS OOL-596)	http://portal.vertnet.org/o/chas/oology?id=ool-596	http://grbio.org/cool/nn0p-dxqs			CHAS	Oology			PreservedSpecimen			"{""set mark"":""431/1"" }"									Accipiter cooperii							Chordata | Aves | Accipitriformes | Accipitridae | Accipiter	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Accipiter		cooperii		species			Cooper's Hawk	ICZN			
CHAS	CHAS Vertebrates	Chicago Academy of Sciences Vertebrate Collections (CHAS)	Dawn Roberts	http://ipt.vertnet.org:8080/ipt/archive.do?r=chas_verts	droberts@naturemuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=chas_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	2ad1ce1d-5f2d-4790-95fa-57a901019d21	f2489500-dbab-4fbc-95ed-19eead127483		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Chicago Academy of Sciences	Illinois	Wed Apr 09 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	249cfc84-52d4-4352-879a-fbf83a4d8efc									OOL-597	North America			United States	US	Cook		19									139	native	1890-05-19																				| United States | Illinois | Cook | Chicago |  |  |							certain - bird seen		4										Galewood, [Historic] Jefferson [Township] [Chicago], Cook County, Illinois													5	Chicago	249cfc84-52d4-4352-879a-fbf83a4d8efc	NEST: Composed by the birds neatly, first came a basin shaped arrangement of twigs of the oak tree rather loose but quite deep. Then a few twigs, very small & the lining of the little square pieces of flat oak bark. The whole nest composed of different parts of the oak tree. ; In the crutch of a small oak tree about 35' from the ground and near the top of the tree.  The tree was one of a copse first back of a house on the ridge forming the divide of Chicago and Desplaines Rivers., INCUBATION: just commenced, SPECIMEN NOTES: 30 days ago I started the bird out of this clumb of trees and found her nest.  Two weeks after our visiting it again it was empty but the bird nearby.  I had almost give it up when my friend whom I asked visited it and reported 4 eggs.  The male was sitting on and didn't fly until I was halfway up the tree.  He was very noisy and remained in the nest tree screaming and making a cackling noise.  Eggs pale but decided bluish white with a few spots and cloudings of brown smeared with dried blood and smutted with dirt, but handsome set nevertheless.	present							egg		Spencer Dayton	FSD-102					139	Illinois						5/19/1890		North America | United States | Illinois | Cook | Chicago | Galewood, [Historic] Jefferson [Township] [Chicago], Cook County, Illinois				1890	PhysicalObject	2015-04-09	en		Chicago Academy of Sciences	http://vertnet.org/resources/norms.html	Accipiter cooperii (CHAS OOL-597)	http://portal.vertnet.org/o/chas/oology?id=ool-597	http://grbio.org/cool/nn0p-dxqs			CHAS	Oology			PreservedSpecimen			"{""set mark"":""431/2"" }"									Accipiter cooperii							Chordata | Aves | Accipitriformes | Accipitridae | Accipiter	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Accipiter		cooperii		species			Cooper's Hawk	ICZN			
CHAS	CHAS Vertebrates	Chicago Academy of Sciences Vertebrate Collections (CHAS)	Dawn Roberts	http://ipt.vertnet.org:8080/ipt/archive.do?r=chas_verts	droberts@naturemuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=chas_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	2ad1ce1d-5f2d-4790-95fa-57a901019d21	f2489500-dbab-4fbc-95ed-19eead127483		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Chicago Academy of Sciences	Illinois	Wed Apr 09 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	362e891e-5366-42f3-9981-dc786794fd4e									OOL-599	North America			United States	US	Cook		25									145	native	1893-05-25																				| United States | Illinois | Cook | Chicago |  |  |							certain - bird seen		4										1 mile west of Fort Sheridan [Chicago], Cook County, Illinois													5	Chicago	362e891e-5366-42f3-9981-dc786794fd4e	NEST: Hawks had built on an old leaf nest and was composed entirely of oak twigs growing smaller from base upward. The lining being a few pieces of oak bark. The nest was quite flat and with little depression. ; In the crotch of a white oak 30' from the ground in a thick damp wood near the Skokie woods and along side a newly cut wood road a little over a mile W. of Ft. Sheridan and on W. side of the valley of the east fork on N. branch of Chicago River., INCUBATION: young well formed, SPECIMEN NOTES: Bird seen on the nest but was very wild. Keep to the tree tops at some distance from the nest.	present							egg		F.S. Dayton	FSD-175					145	Illinois						5/25/1893		North America | United States | Illinois | Cook | Chicago | 1 mile west of Fort Sheridan [Chicago], Cook County, Illinois				1893	PhysicalObject	2015-04-09	en		Chicago Academy of Sciences	http://vertnet.org/resources/norms.html	Accipiter cooperii (CHAS OOL-599)	http://portal.vertnet.org/o/chas/oology?id=ool-599	http://grbio.org/cool/nn0p-dxqs			CHAS	Oology			PreservedSpecimen			"{""set mark"":""431/4"" }"									Accipiter cooperii							Chordata | Aves | Accipitriformes | Accipitridae | Accipiter	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Accipiter		cooperii		species			Cooper's Hawk	ICZN			
CHAS	CHAS Vertebrates	Chicago Academy of Sciences Vertebrate Collections (CHAS)	Dawn Roberts	http://ipt.vertnet.org:8080/ipt/archive.do?r=chas_verts	droberts@naturemuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=chas_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	2ad1ce1d-5f2d-4790-95fa-57a901019d21	f2489500-dbab-4fbc-95ed-19eead127483		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Chicago Academy of Sciences	Illinois	Wed Apr 09 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	35b52003-51f7-4525-90fb-261b01320c24									OOL-598	North America			United States	US	Cook		24									144	native	1893-05-24																				| United States | Illinois | Cook |  |  |  |							certain - bird seen		3										East of Shermanville, Northfield Township, Cook County, Illinois													5		35b52003-51f7-4525-90fb-261b01320c24	"NEST: Typical, composed entirely of twigs and lined with pieces of bark. Birds had selected a crotch of the main stems of the oak tree about 30' from the ground and had carried small twigs arranging them to form a circular platform on which she had built up.  The twigs selected being smallish as the structure rose to a height of 12 to 14"".  The depression was very little and the lining consisted of bits of fine twigs and pieces of the scaley bark of the oak the size of a dollar and that was all; Situated in an oak in the thick woods rather near its center along the east branch of the north fork of the Chicago River., INCUBATION: day or two, SPECIMEN NOTES: The hawks at very close and did not fly from off the nest until I had thrown a stone at it.  She then darted off the nest and disappeared into the woods  All the while I was in the tree she was away and silent.  Afterward I heard her making that cackling sound they make when their nest is disturbed.  These hawks have now full sets of eggs.  I found their sets 2 of 4 and one of 3.  4 is the usual number but often three are laid.  Eggs a very pale bluish green covered with what might have be [?] to a white bloom.  This bloom is wanting in places and in such places the background shows through more plainly giving a marbled effect.  One egg has faint four markings of umber on the greater end, the others are immaculate."	present							egg		Spencer Dayton	FSD-173					144	Illinois						5/24/1893		North America | United States | Illinois | Cook | East of Shermanville, Northfield Township, Cook County, Illinois				1893	PhysicalObject	2015-04-09	en		Chicago Academy of Sciences	http://vertnet.org/resources/norms.html	Accipiter cooperii (CHAS OOL-598)	http://portal.vertnet.org/o/chas/oology?id=ool-598	http://grbio.org/cool/nn0p-dxqs			CHAS	Oology			PreservedSpecimen			"{""set mark"":""431/3"" }"									Accipiter cooperii							Chordata | Aves | Accipitriformes | Accipitridae | Accipiter	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Accipiter		cooperii		species			Cooper's Hawk	ICZN			
CHAS	CHAS Vertebrates	Chicago Academy of Sciences Vertebrate Collections (CHAS)	Dawn Roberts	http://ipt.vertnet.org:8080/ipt/archive.do?r=chas_verts	droberts@naturemuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=chas_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	2ad1ce1d-5f2d-4790-95fa-57a901019d21	f2489500-dbab-4fbc-95ed-19eead127483		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Chicago Academy of Sciences	Illinois	Wed Apr 09 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	f4b06516-37a8-42f9-8fcb-f945c27389b9									OOL-2219	North America			United States	US	Kankakee		12									133	native	1892-05-12																				| United States | Illinois | Kankakee | Waldron |  |  |							certain - bird seen		3										near Waldron, Kanakee County, Illinois													5	Waldron	f4b06516-37a8-42f9-8fcb-f945c27389b9	NEST: Of sticks, grass, skeletonized leaves, no lining save a few fragments of coarse bark; 15' up in main fork of small oak.  The nest tree was situated in a tract of fire-scathed woodland of which most of the trees had been killed., INCUBATION: fresh, SPECIMEN NOTES: Notes page 115.	present							egg		E.R. Ford						133	Illinois						5/12/1892		North America | United States | Illinois | Kankakee | Waldron | near Waldron, Kanakee County, Illinois				1892	PhysicalObject	2015-04-09	en		Chicago Academy of Sciences	http://vertnet.org/resources/norms.html	Accipiter cooperii (CHAS OOL-2219)	http://portal.vertnet.org/o/chas/oology?id=ool-2219	http://grbio.org/cool/nn0p-dxqs			CHAS	Oology			PreservedSpecimen			"{""set mark"":""333/1"" }"									Accipiter cooperii							Chordata | Aves | Accipitriformes | Accipitridae | Accipiter	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Accipiter		cooperii		species			Cooper's Hawk	ICZN			
CHAS	CHAS Vertebrates	Chicago Academy of Sciences Vertebrate Collections (CHAS)	Dawn Roberts	http://ipt.vertnet.org:8080/ipt/archive.do?r=chas_verts	droberts@naturemuseum.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=chas_verts	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	2ad1ce1d-5f2d-4790-95fa-57a901019d21	f2489500-dbab-4fbc-95ed-19eead127483		CC0	2015-04-04	MaNIS,ORNIS,VertNet	United States	Chicago Academy of Sciences	Illinois	Wed Apr 09 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=chas_verts	474f3e69-77eb-427f-9355-0f13a0af2856									OOL-2230	North America			United States	US	Lake		25									145	native	1893-05-25																				| United States | Illinois | Lake | Deerfield |  |  |							certain - bird seen		4										West Deerfield, near Ft. Sherdan, Lake County, Illinois													5	Deerfield	474f3e69-77eb-427f-9355-0f13a0af2856	NEST: Of sticks and twigs; smaller interiorly, a few pieces of oak bark served as a lining; 35' up in oak, INCUBATION: slight, SPECIMEN NOTES: Notes pg. 129.	present							egg		E.R. Ford						145	Illinois						5/25/1893		North America | United States | Illinois | Lake | Deerfield | West Deerfield, near Ft. Sherdan, Lake County, Illinois				1893	PhysicalObject	2015-04-09	en		Chicago Academy of Sciences	http://vertnet.org/resources/norms.html	Accipiter cooperii (CHAS OOL-2230)	http://portal.vertnet.org/o/chas/oology?id=ool-2230	http://grbio.org/cool/nn0p-dxqs			CHAS	Oology			PreservedSpecimen			"{""set mark"":""333/2"" }"									Accipiter cooperii							Chordata | Aves | Accipitriformes | Accipitridae | Accipiter	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Accipiter		cooperii		species			Cooper's Hawk	ICZN			
