YPM	Vertebrate Zoology Division - Ornithology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_orn	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_orn		854cf79e-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	urn:uuid:0000cb0d-78fb-4ce1-b556-27650a66b274									YPM ORN 073894	Asia			Philippines				5	9.7333	118.7333									1962-05-05					33164															Asia; Philippines; Palawan Island; Puerto Princesa									1										Conception, Tarabanan													5	Puerto Princesa	urn:uuid:0000cb0d-78fb-4ce1-b556-27650a66b274									skin, round ()		D. S. Rabor					male		Palawan Island												1962	PhysicalObject	2009-06-16T17:31:55.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Cyornis lemprieri lemprieri (YPM ORN 073894)					YPM	VZ		YPM	PreservedSpecimen												Cyornis lemprieri lemprieri							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Passeriformes; Oscines; Muscicapidae	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Cyornis		lemprieri	lemprieri	Subspecies		(Jencks, 1884)		ICZN			
YPM	Vertebrate Zoology Division - Ornithology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_orn	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_orn		854cf79e-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	urn:uuid:0000f339-e932-4f04-966e-b932d724ec41									YPM ORN 070512	Asia			Philippines		Sorsogon Province		1	12.7667	124.0500									1961-05-01					27784															Asia; Philippines; Luzon Island; Sorsogon Province; San Roque, Mt. Bulusan									1																							5	San Roque, Mt. Bulusan	urn:uuid:0000f339-e932-4f04-966e-b932d724ec41									skin, round ()		D. S. Rabor					male		Luzon Island												1961	PhysicalObject	2009-08-24T15:53:05.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Phapitreron amethystinus amethystinus (YPM ORN 070512)					YPM	VZ		YPM	PreservedSpecimen												Phapitreron amethystinus amethystinus							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Columbiformes; Columbidae	Animalia	Chordata	Aves	Columbiformes	Columbidae	Phapitreron		amethystinus	amethystinus	Subspecies		Bonaparte, 1855		ICZN			
YPM	Vertebrate Zoology Division - Ornithology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_orn	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_orn		854cf79e-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	urn:uuid:00011016-a059-49da-aacd-fc13432fba1c									YPM ORN 051353	Asia			Malaysia				22											1952-11-22					411															Asia; Malaysia; Sarawak									1										Padang Kerabo													11		urn:uuid:00011016-a059-49da-aacd-fc13432fba1c									skin, round ()		D. Sigar					female		Sarawak												1952	PhysicalObject	2015-03-19T23:36:04.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Pelargopsis capensis javana (YPM ORN 051353)					YPM	VZ		YPM	PreservedSpecimen												Pelargopsis capensis javana							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Coraciiformes; Alcedinidae	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Pelargopsis		capensis	javana	Subspecies		(Boddaert, 1783)		ICZN			
YPM	Vertebrate Zoology Division - Ornithology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_orn	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_orn		854cf79e-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	urn:uuid:0001e51b-a7f0-4b20-a83c-592c25614dae									YPM ORN 055161	Central America			Panama				26	8.65	-77.4									1930-07-26					2529															Central America; Panama; Guna Yala; Obaldia									1																							7	Obaldia	urn:uuid:0001e51b-a7f0-4b20-a83c-592c25614dae									skin, round ()		H. Wedel					male		Guna Yala												1930	PhysicalObject	2009-06-16T13:43:40.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Mionectes olivaceus hederaceus (YPM ORN 055161)					YPM	VZ		YPM	PreservedSpecimen												Mionectes olivaceus hederaceus							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Passeriformes; Suboscines; Tyrannides; Tyrannidae	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Mionectes		olivaceus	hederaceus	Subspecies		Bangs, 1910		ICZN			
YPM	Vertebrate Zoology Division - Ornithology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_orn	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_orn		854cf79e-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	urn:uuid:000211ed-7b92-49a2-b84a-cf2e0f87f2a4									YPM ORN 069276	Africa			South Africa				3											1962-10-03																				Africa; South Africa; Natal Province; Zululand									1										Penicuik													10	Zululand	urn:uuid:000211ed-7b92-49a2-b84a-cf2e0f87f2a4									skin, round ()		K. Elliot					female		Natal Province												1962	PhysicalObject	2009-06-16T13:37:07.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Pogoniulus bilineatus bilineatus (YPM ORN 069276)					YPM	VZ		YPM	PreservedSpecimen												Pogoniulus bilineatus bilineatus							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Piciformes; Lybiidae	Animalia	Chordata	Aves	Piciformes	Lybiidae	Pogoniulus		bilineatus	bilineatus	Subspecies		(Sundevall, 1850)		ICZN			
YPM	Vertebrate Zoology Division - Ornithology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_orn	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_orn		854cf79e-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	urn:uuid:0002543c-493f-4c86-bd2c-23cd5ec258d0									YPM ORN 137518	South America			Suriname				23	1.9496	-55.924									2007-06-23					F 7931														forest island	South America; Suriname; Sipaliwini Savanna									1								adult		Mamia Pakoro, 2 km SE of airstrip													6	Sipaliwini Savanna	urn:uuid:0002543c-493f-4c86-bd2c-23cd5ec258d0									70% alc. (); tissue frozen ()		E. S. Stowe																			2007	PhysicalObject	2014-05-27T14:42:25.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Megascops choliba crucigerus (YPM ORN 137518)					YPM	VZ		YPM	PreservedSpecimen												Megascops choliba crucigerus							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Strigiformes; Strigidae	Animalia	Chordata	Aves	Strigiformes	Strigidae	Megascops		choliba	crucigerus	Subspecies		(von Spix, 1824)		ICZN			
YPM	Vertebrate Zoology Division - Ornithology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_orn	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_orn		854cf79e-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	urn:uuid:000261cc-cb55-42c3-ae13-905043b5168a									YPM ORN 121828				Papua New Guinea				22	-5.9000	143.9000									1969-07-22					5590															Papua New Guinea; Western Highland Province; Tambul, Mt. Giluwe									1										NW side of												2499	7	Tambul, Mt. Giluwe	urn:uuid:000261cc-cb55-42c3-ae13-905043b5168a									10% form.->70% alc. ()		Alpha Helix Expedition							Western Highland Province					2499 m							1969	PhysicalObject	2015-02-24T23:36:39.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Coturnix ypsilophora (YPM ORN 121828)					YPM	VZ		YPM	PreservedSpecimen												Coturnix ypsilophora							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Galliformes; Phasianidae	Animalia	Chordata	Aves	Galliformes	Phasianidae	Coturnix		ypsilophora		Species		Bosc, 1792	Brown Quail	ICZN			
YPM	Vertebrate Zoology Division - Ornithology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_orn	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_orn		854cf79e-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	urn:uuid:0002e567-1c7e-488b-a805-018010d224da									YPM ORN 069664	Asia			India				16											1958-08-16					7341															Asia; India									1										Kalimpong District [no such district found], Tarkola													8		urn:uuid:0002e567-1c7e-488b-a805-018010d224da									skin, round ()		R. A. Paynter					male														1958	PhysicalObject	2009-06-16T13:45:59.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Pericrocotus flammeus speciosus (YPM ORN 069664)					YPM	VZ		YPM	PreservedSpecimen												Pericrocotus flammeus speciosus							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Passeriformes; Oscines; Campephagidae	Animalia	Chordata	Aves	Passeriformes	Campephagidae	Pericrocotus		flammeus	speciosus	Subspecies		(Latham, 1790)		ICZN			
YPM	Vertebrate Zoology Division - Ornithology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_orn	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_orn		854cf79e-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	urn:uuid:0002e99b-cc9d-4fec-9d29-af46ba2b5b4e									YPM ORN 108588	North America			USA		New Haven County		8	41.2642	-72.6672									1974-10-08					JAS 686															North America; USA; Connecticut; New Haven County; Guilford Harbor									1								immature		Guilford Sluice [salt marsh just E and N of harbor]													10	Guilford Harbor	urn:uuid:0002e99b-cc9d-4fec-9d29-af46ba2b5b4e									skeleton ()		F. C. Sibley							Connecticut												1974	PhysicalObject	2013-02-20T17:52:44.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Setophaga coronata (YPM ORN 108588)					YPM	VZ		YPM	PreservedSpecimen												Setophaga coronata							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Passeriformes; Oscines; Passeroidea; Parulidae	Animalia	Chordata	Aves	Passeriformes	Parulidae	Setophaga		coronata		Species		(Linnaeus, 1766)	Yellow-rumped Warbler	ICZN			
YPM	Vertebrate Zoology Division - Ornithology, Yale Peabody Museum		Larry Gall	http://ipt.peabody.yale.edu/ipt/archive.do?r=ipt_vz_orn	lawrence.gall@yale.edu	http://ipt.peabody.yale.edu/ipt/eml.do?r=ipt_vz_orn		854cf79e-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Yale Peabody Museum	Connecticut	Wed Dec 24 00:00:00 UTC 2014	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn	urn:uuid:0003deef-176d-48f5-b9ac-f68e578d5ff2									YPM ORN 129363	North America			USA		Aransas County		3											1925-06-03																				North America; USA; Texas; Aransas County; Aransas Bay									1										Mud Island, 7 mi. off Aransas Pass													6	Aransas Bay	urn:uuid:0003deef-176d-48f5-b9ac-f68e578d5ff2									egg ()		R. D. Camp							Texas												1925	PhysicalObject	2015-02-14T23:35:57.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Rynchops niger (YPM ORN 129363)					YPM	VZ		YPM	PreservedSpecimen												Rynchops niger							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Charadriiformes; Laridae; Rynchopinae	Animalia	Chordata	Aves	Charadriiformes	Laridae	Rynchops		niger		Species		Linnaeus, 1758	Black Skimmer	ICZN			
