ASNHC	Angelo State Natural History Collections (ASNHC) - Mammalogy Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_mammals	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_mammals		f9772d3a-db34-4a33-baa0-7a016a970358	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	MaNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	027298fd-2fa4-463f-ac50-2e3f93ff5434									1	North America			United States		Irion		01											1967-09-01																																							Scott Ranch													09		027298fd-2fa4-463f-ac50-2e3f93ff5434									skull		Trimble, R					Unknown		Texas								Scott Ranch				1967	PhysicalObject		en									ASNHC	Mammals			PreservedSpecimen												Lynx rufus								Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx		rufus		species		(Schreber, 1777)	Bobcat				
ASNHC	Angelo State Natural History Collections (ASNHC) - Mammalogy Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_mammals	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_mammals		f9772d3a-db34-4a33-baa0-7a016a970358	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	MaNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	02d32e12-e0c7-41f3-8a46-fb782895564c									2	North America			United States		Reagan		08											1968-04-08																																							15 mi N Big Lake, south of Texon, W Parker lease													04		02d32e12-e0c7-41f3-8a46-fb782895564c									skull		Thornton, Wilmot A					Unknown		Texas						08 April 1968		W. Parker lease 15 mi N Big Lake, South of Texon				1968	PhysicalObject		en									ASNHC	Mammals			PreservedSpecimen												Urocyon cinereoargenteus								Animalia	Chordata	Mammalia	Carnivora	Canidae	Urocyon		cinereoargenteus		species		(Schreber, 1775)	Gray Fox				
ASNHC	Angelo State Natural History Collections (ASNHC) - Mammalogy Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_mammals	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_mammals		f9772d3a-db34-4a33-baa0-7a016a970358	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	MaNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	cecbbde4-bbe2-4853-9900-adbc876ca883									3	North America			United States		Reagan		01											1967-01-01																																							18 mi NE Big Lake, Rocker B Ranch													01		cecbbde4-bbe2-4853-9900-adbc876ca883									skull		Harkey; Thomson, P					Unknown		Texas						1967		Rocker B Ranch				1967	PhysicalObject		en									ASNHC	Mammals			PreservedSpecimen												Lynx rufus								Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx		rufus		species		(Schreber, 1777)	Bobcat				
ASNHC	Angelo State Natural History Collections (ASNHC) - Mammalogy Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_mammals	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_mammals		f9772d3a-db34-4a33-baa0-7a016a970358	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	MaNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	fe831eb0-1252-4537-8da4-bc4a3c8afd55									4	North America			United States		Reagan		01											1967-01-01																																							18 mi NE Big Lake, Rocker B Ranch													01		fe831eb0-1252-4537-8da4-bc4a3c8afd55									skull		Harkey; Thomson, P					Unknown		Texas								Rocker B Ranch				1967	PhysicalObject		en									ASNHC	Mammals			PreservedSpecimen												Lynx rufus								Animalia	Chordata	Mammalia	Carnivora	Felidae	Lynx		rufus		species		(Schreber, 1777)	Bobcat				
ASNHC	Angelo State Natural History Collections (ASNHC) - Mammalogy Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_mammals	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_mammals		f9772d3a-db34-4a33-baa0-7a016a970358	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	MaNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	f3fa3af3-0c5a-4612-9c75-9fe5c2a4480b									5	North America			United States		Reagan		01											1967-01-01																																							18 mi NE Big Lake, Rocker B Ranch													01		f3fa3af3-0c5a-4612-9c75-9fe5c2a4480b									skull		Harkey; Thomson, P					Unknown		Texas						1967		Rocker B Ranch				1967	PhysicalObject		en									ASNHC	Mammals			PreservedSpecimen												Urocyon cinereoargenteus								Animalia	Chordata	Mammalia	Carnivora	Canidae	Urocyon		cinereoargenteus		species		(Schreber, 1775)	Gray Fox				
ASNHC	Angelo State Natural History Collections (ASNHC) - Mammalogy Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_mammals	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_mammals		f9772d3a-db34-4a33-baa0-7a016a970358	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	MaNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	ab9082b4-749d-4954-994b-033f5b8a1a2e									6	North America			United States		Reagan		01											1967-01-01																																							18 mi NE Big Lake, Rocker B Ranch													01		ab9082b4-749d-4954-994b-033f5b8a1a2e									skull		Harkey; Thomson, P					Unknown		Texas								Rocker B Ranch				1967	PhysicalObject		en									ASNHC	Mammals			PreservedSpecimen												Urocyon cinereoargenteus								Animalia	Chordata	Mammalia	Carnivora	Canidae	Urocyon		cinereoargenteus		species		(Schreber, 1775)	Gray Fox				
ASNHC	Angelo State Natural History Collections (ASNHC) - Mammalogy Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_mammals	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_mammals		f9772d3a-db34-4a33-baa0-7a016a970358	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	MaNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	5b552118-b484-464b-ba83-4880968b21b0									7	North America			United States		Reagan		01											1967-01-01																																							18 mi NE Big Lake, Rocker B Ranch													01		5b552118-b484-464b-ba83-4880968b21b0									skull		Harkey; Thomson, P					Unknown		Texas								Rocker B Ranch				1967	PhysicalObject		en									ASNHC	Mammals			PreservedSpecimen												Urocyon cinereoargenteus								Animalia	Chordata	Mammalia	Carnivora	Canidae	Urocyon		cinereoargenteus		species		(Schreber, 1775)	Gray Fox				
ASNHC	Angelo State Natural History Collections (ASNHC) - Mammalogy Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_mammals	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_mammals		f9772d3a-db34-4a33-baa0-7a016a970358	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	MaNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	570f130e-c54d-49d7-9d53-f4633f613af6									8	North America			United States		Reagan		01											1967-01-01																																							18 mi NE Big Lake, Rocker B Ranch													01		570f130e-c54d-49d7-9d53-f4633f613af6									skull		Harkey; Thomson, P					Unknown		Texas								Rocker B Ranch				1967	PhysicalObject		en									ASNHC	Mammals			PreservedSpecimen												Urocyon cinereoargenteus								Animalia	Chordata	Mammalia	Carnivora	Canidae	Urocyon		cinereoargenteus		species		(Schreber, 1775)	Gray Fox				
ASNHC	Angelo State Natural History Collections (ASNHC) - Mammalogy Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_mammals	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_mammals		f9772d3a-db34-4a33-baa0-7a016a970358	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	MaNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	2bf17e35-0631-4dea-a23a-9b5852775e27									9	North America			United States		Reagan		01											1967-01-01																																							18 mi NE Big Lake, Rocker B Ranch													01		2bf17e35-0631-4dea-a23a-9b5852775e27									skull		Harkey; Thomson, P					Unknown		Texas								Rocker B Ranch				1967	PhysicalObject		en									ASNHC	Mammals			PreservedSpecimen												Procyon lotor								Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Procyon		lotor		species		(Linnaeus, 1758)	Raccoon				
ASNHC	Angelo State Natural History Collections (ASNHC) - Mammalogy Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_mammals	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_mammals		f9772d3a-db34-4a33-baa0-7a016a970358	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	MaNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_mammals	54d8ad94-76a4-4fd8-8782-8b8294210678									10	North America			United States		Reagan		01											1967-01-01																																							18 mi NE Big Lake, Rocker B Ranch													01		54d8ad94-76a4-4fd8-8782-8b8294210678									skull		Thomson, P; Harkey					Unknown		Texas								Rocker B Ranch				1967	PhysicalObject		en									ASNHC	Mammals			PreservedSpecimen												Procyon lotor								Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Procyon		lotor		species		(Linnaeus, 1758)	Raccoon				
