ROM	Palaeobiology - Vertebrate Comparative Osteology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=vposteology	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=vposteology	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	e6acc36b-4149-4458-a26f-17fbeb0df90b	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Dec 18 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 0469									0469	North America			USA							recent osteology collections																												North America; USA; Florida								Seymour, K.																										URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 0469									MANDIBLE; JAWS							not recorded		Florida													PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35306		Royal Ontario Museum: ROM	Vertebrate Paleontology	Palaeobiology - Vertebrate Recent Osteological Collection		PreservedSpecimen												Carcharhinus falciformis							Animalia; Chordata; Chondrichthyes; Carcharhiniformes; Carcharhinidae; Carcharhinus	Animalia	Chordata	Chondrichthyes	Carcharhiniformes	Carcharhinidae	Carcharhinus		falciformis									
ROM	Palaeobiology - Vertebrate Comparative Osteology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=vposteology	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=vposteology	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	e6acc36b-4149-4458-a26f-17fbeb0df90b	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Dec 18 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 1174									1174	North America			USA							recent osteology collections																												North America; USA; Florida								Seymour, K.																										URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 1174									MANDIBLE; JAWS							not recorded		Florida													PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35306		Royal Ontario Museum: ROM	Vertebrate Paleontology	Palaeobiology - Vertebrate Recent Osteological Collection		PreservedSpecimen												Carcharhinus falciformis							Animalia; Chordata; Chondrichthyes; Carcharhiniformes; Carcharhinidae; Carcharhinus	Animalia	Chordata	Chondrichthyes	Carcharhiniformes	Carcharhinidae	Carcharhinus		falciformis									
ROM	Palaeobiology - Vertebrate Comparative Osteology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=vposteology	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=vposteology	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	e6acc36b-4149-4458-a26f-17fbeb0df90b	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Dec 18 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 0467									0467	North America			USA							recent osteology collections																												North America; USA; Florida								Seymour, K.																										URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 0467									SKULL PARTIAL; SAW							not recorded		Florida													PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35306		Royal Ontario Museum: ROM	Vertebrate Paleontology	Palaeobiology - Vertebrate Recent Osteological Collection		PreservedSpecimen												Pristis pectinata							Animalia; Chordata; Chondrichthyes; Pristiformes; Pristidae; Pristis	Animalia	Chordata	Chondrichthyes	Pristiformes	Pristidae	Pristis		pectinata									
ROM	Palaeobiology - Vertebrate Comparative Osteology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=vposteology	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=vposteology	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	e6acc36b-4149-4458-a26f-17fbeb0df90b	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Dec 18 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 0306									0306	North America			Mexico							recent osteology collections								1966																				North America; Mexico; Sinaloa																			Mazatlan,Atlantic Ocean															URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 0306									MANDIBLE; JAWS		Hyslop, G.W.					not recorded		Sinaloa						19660000		Mazatlan				1966	PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35306		Royal Ontario Museum: ROM	Vertebrate Paleontology	Palaeobiology - Vertebrate Recent Osteological Collection		PreservedSpecimen												Isurus oxyrinchus							Animalia; Chordata; Chondrichthyes; Lamniformes; Lamnidae; Isurus	Animalia	Chordata	Chondrichthyes	Lamniformes	Lamnidae	Isurus		oxyrinchus									
ROM	Palaeobiology - Vertebrate Comparative Osteology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=vposteology	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=vposteology	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	e6acc36b-4149-4458-a26f-17fbeb0df90b	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Dec 18 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 0712									0712	North America			Canada		Gaspe County					recent osteology collections								1946																				North America; Canada; Quebec; Gaspe County								Russell, L.S.											Cap-aux-Os															URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 0712									MANDIBLE; JAWS		Russell, L. S.					not recorded		Quebec						19460000 ?		Cap-aux-Os				1946	PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35306		Royal Ontario Museum: ROM	Vertebrate Paleontology	Palaeobiology - Vertebrate Recent Osteological Collection		PreservedSpecimen												Dipturus laevis							Animalia; Chordata; Chondrichthyes; Rajiformes; Rajidae; Dipturus	Animalia	Chordata	Chondrichthyes	Rajiformes	Rajidae	Dipturus		laevis									
ROM	Palaeobiology - Vertebrate Comparative Osteology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=vposteology	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=vposteology	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	e6acc36b-4149-4458-a26f-17fbeb0df90b	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Dec 18 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 0599									0599	Asia			Russia							recent osteology collections																												Asia; Russia																			Kurile Islands,Pacific Ocean ?															URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 0599									MANDIBLE; JAW; 1		Edmund, A.G.					not recorded										Kurile Islands					PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35306		Royal Ontario Museum: ROM	Vertebrate Paleontology	Palaeobiology - Vertebrate Recent Osteological Collection		PreservedSpecimen												Heterodontus							Animalia; Chordata; Chondrichthyes; Heterodontiformes; Heterodontidae; Heterodontus	Animalia	Chordata	Chondrichthyes	Heterodontiformes	Heterodontidae	Heterodontus											
ROM	Palaeobiology - Vertebrate Comparative Osteology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=vposteology	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=vposteology	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	e6acc36b-4149-4458-a26f-17fbeb0df90b	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Dec 18 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 1164									1164	North America?										recent osteology collections																												North America?								Campbell, S.C.																										URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 1164									SKELETON; SKIN; &							not recorded															PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35306		Royal Ontario Museum: ROM	Vertebrate Paleontology	Palaeobiology - Vertebrate Recent Osteological Collection		PreservedSpecimen												Strongylura ?							Animalia; Chordata; Osteichthyes; Atheriniformes; Belonidae; Strongylura ?	Animalia	Chordata	Osteichthyes	Atheriniformes	Belonidae	Strongylura ?											
ROM	Palaeobiology - Vertebrate Comparative Osteology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=vposteology	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=vposteology	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	e6acc36b-4149-4458-a26f-17fbeb0df90b	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Dec 18 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 0468									0468	North America			USA							recent osteology collections																												North America; USA; Florida								Seymour, K.																										URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 0468									MANDIBLE; JAWS; SKIN							not recorded		Florida													PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35306		Royal Ontario Museum: ROM	Vertebrate Paleontology	Palaeobiology - Vertebrate Recent Osteological Collection		PreservedSpecimen												Diodon holocanthus							Animalia; Chordata; Osteichthyes; Tetraodontiformes; Tetraodontidae; Diodon	Animalia	Chordata	Osteichthyes	Tetraodontiformes	Tetraodontidae	Diodon		holocanthus									
ROM	Palaeobiology - Vertebrate Comparative Osteology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=vposteology	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=vposteology	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	e6acc36b-4149-4458-a26f-17fbeb0df90b	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Dec 18 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 0639									0639	North America			USA		Charleston County					recent osteology collections								1980-05																				North America; USA; South Carolina; Charleston County																																5		URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 0639									Skeleton; complete		Bennett, R.					not recorded		South Carolina						19800500						1980	PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35306		Royal Ontario Museum: ROM	Vertebrate Paleontology	Palaeobiology - Vertebrate Recent Osteological Collection		PreservedSpecimen												Paralichthys dentatus ?							Animalia; Chordata; Osteichthyes; Pleuronectiformes; Bothidae; Paralichthys	Animalia	Chordata	Osteichthyes	Pleuronectiformes	Bothidae	Paralichthys		dentatus ?									
ROM	Palaeobiology - Vertebrate Comparative Osteology Collection - Royal Ontario Museum		Bradley Millen	http://gbif.rom.on.ca:8180/ipt/archive.do?r=vposteology	bradm@rom.on.ca	http://gbif.rom.on.ca:8180/ipt/eml.do?r=vposteology	This work is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported (CC BY-NC 3.0) License http://creativecommons.org/licenses/by-nc/3.0/	e6acc36b-4149-4458-a26f-17fbeb0df90b	ff418020-1d67-11d9-8435-b8a03c50a862		CC BY	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Canada	Royal Ontario Museum	Ontario	Thu Dec 18 00:00:00 UTC 2014	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	http://gbif.rom.on.ca:8180/ipt/resource.do?r=vposteology	URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 1091									1091	North America			USA?							recent osteology collections								1980																				North America; USA?; Florida?								Riosa,J.;Reiss,A.																										URI:catalog: ROM: Vertebrate Palaeontology - Recent Osteological: 1091									SKULL PARTIAL		Edmund, A.G.					not recorded		Florida?						19800000						1980	PhysicalObject	2015-05-20	en		Royal Ontario Museum; ROM	not-for-profit use only				urn:lsid:biocol.org:col:35306		Royal Ontario Museum: ROM	Vertebrate Paleontology	Palaeobiology - Vertebrate Recent Osteological Collection		PreservedSpecimen												Arius felis							Animalia; Chordata; Osteichthyes; Siluriformes; Ariidae; Arius	Animalia	Chordata	Osteichthyes	Siluriformes	Ariidae	Arius		felis									
