MVZ	MVZ Mammal Observations (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Chris Conroy	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvzobs_mammal	ondatra@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvzobs_mammal	http://creativecommons.org/publicdomain/zero/1.0	f86f5466-8f18-4b83-84d4-d0edab4c0e90	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	urn:occurrence:Arctos:MVZObs:Mamm:101:1878860	http://arctos.database.museum/MediaSearch.cfm?collection_object_id=22545399								101	North America		120	United States		Coconino County	1980-06-02	02	35.237538	-111.730425							154	wild caught	1980-06-02										World Geodetic System 1984		Philip Gaddis	1980-06-02 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Arizona, Coconino County				A			field	Philip Gaddis	1										Snow Bowl Rd.	Philip Gaddis							2621.28				2621.28	06		urn:occurrence:Arctos:MVZObs:Mamm:101:1878860			http://arctos.database.museum/guid/MVZObs:Mamm:101								Collector(s): Philip Gaddis				recording	unknown		Arizona		35.237538/-111.730425	decimal degrees			2 Jun 1980		Snow Bowl Road, 8600 ft, Coconino Co., Arizona				1980	Event	2012-10-16 17:57:38.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZObs:Mamm:101	urn:lsid:biocol.org:col:34777			MVZ	Mammal observations			HumanObservation			sex: unknown									Tamiasciurus hudsonicus							Animalia Chordata Mammalia Rodentia Sciuridae  (Erxleben, 1777)		Chordata	Mammalia	Rodentia	Sciuridae	Tamiasciurus		hudsonicus						ICZN			
MVZ	MVZ Mammal Observations (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Chris Conroy	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvzobs_mammal	ondatra@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvzobs_mammal	http://creativecommons.org/publicdomain/zero/1.0	f86f5466-8f18-4b83-84d4-d0edab4c0e90	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	urn:occurrence:Arctos:MVZObs:Mamm:42:55062									42	North America		96.433	United States		Kern County	2008-09-11	11	35.600172	-118.495686							255	wild caught	2008-09-11										World Geodetic System 1984		Madeline S. Tiee	2008-11-17 00:00:00.0	MaNIS georeferencing guidelines		Google Earth 17 Nov 2008, TeleAtlas	unverified			North America, United States, California, Kern County				A			field	Kevin C. Rowe	1								juvenile		Bodfish Creek/Kern R. Confluence, Bodfish	Madeline S. Tiee		Trapline BO01					736				726	09		urn:occurrence:Arctos:MVZObs:Mamm:42:55062			http://arctos.database.museum/guid/MVZObs:Mamm:42						observation	<i>Peromyscus boylii</i> (accepted ID) identified by Kevin C. Rowe on 2008-09-11; method: field	Collector(s): Kevin C. Rowe, Karen M. C. Rowe					not recorded		California		35.600172/-118.495686	decimal degrees			11 September 2008		Bodfish Creek/Kern R. Confluence, 720m, BLM, Bodfish, Kern Co., California				2008	Event	2014-06-13 16:03:46.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZObs:Mamm:42	urn:lsid:biocol.org:col:34777			MVZ	Mammal observations			HumanObservation			sex=not recorded ; age class=juvenile ; trap identifier=BO01-S06/40 ; trap type=Sherman trap									Peromyscus boylii							Animalia Chordata Mammalia Rodentia Cricetidae Neotominae	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		boylii						ICZN			
MVZ	MVZ Mammal Observations (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Chris Conroy	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvzobs_mammal	ondatra@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvzobs_mammal	http://creativecommons.org/publicdomain/zero/1.0	f86f5466-8f18-4b83-84d4-d0edab4c0e90	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	urn:occurrence:Arctos:MVZObs:Mamm:41:701637									41	North America		96.433	United States		Kern County	2008-09-11	11	35.600172	-118.495686							255	wild caught	2008-09-11										World Geodetic System 1984		Madeline S. Tiee	2008-11-17 00:00:00.0	MaNIS georeferencing guidelines		Google Earth 17 Nov 2008, TeleAtlas	unverified			North America, United States, California, Kern County				A			field	Kevin C. Rowe	1								juvenile		Bodfish Creek/Kern R. Confluence, Bodfish	Madeline S. Tiee		Trapline BO01					736				726	09		urn:occurrence:Arctos:MVZObs:Mamm:41:701637			http://arctos.database.museum/guid/MVZObs:Mamm:41						observation	<i>Chaetodipus californicus</i> (accepted ID) identified by Kevin C. Rowe on 2008-09-11; method: field	Collector(s): Kevin C. Rowe, Karen M. C. Rowe					not recorded		California		35.600172/-118.495686	decimal degrees			11 September 2008		Bodfish Creek/Kern R. Confluence, 720m, BLM, Bodfish, Kern Co., California				2008	Event	2014-06-13 16:03:46.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZObs:Mamm:41	urn:lsid:biocol.org:col:34777			MVZ	Mammal observations			HumanObservation			sex=not recorded ; age class=juvenile ; trap identifier=BO01-S02/40 ; trap type=Sherman trap									Chaetodipus californicus							Animalia Chordata Mammalia Rodentia Heteromyidae	Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Chaetodipus		californicus						ICZN			
MVZ	MVZ Mammal Observations (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Chris Conroy	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvzobs_mammal	ondatra@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvzobs_mammal	http://creativecommons.org/publicdomain/zero/1.0	f86f5466-8f18-4b83-84d4-d0edab4c0e90	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	urn:occurrence:Arctos:MVZObs:Mamm:43:1132647									43	North America		96.433	United States		Kern County	2008-09-11	11	35.600172	-118.495686							255	wild caught	2008-09-11										World Geodetic System 1984		Madeline S. Tiee	2008-11-17 00:00:00.0	MaNIS georeferencing guidelines		Google Earth 17 Nov 2008, TeleAtlas	unverified			North America, United States, California, Kern County				A			field	Kevin C. Rowe	1								juvenile		Bodfish Creek/Kern R. Confluence, Bodfish	Madeline S. Tiee		Trapline BO01					736				726	09		urn:occurrence:Arctos:MVZObs:Mamm:43:1132647			http://arctos.database.museum/guid/MVZObs:Mamm:43						observation	<i>Chaetodipus californicus</i> (accepted ID) identified by Kevin C. Rowe on 2008-09-11; method: field	Collector(s): Kevin C. Rowe, Karen M. C. Rowe					not recorded		California		35.600172/-118.495686	decimal degrees			11 September 2008		Bodfish Creek/Kern R. Confluence, 720m, BLM, Bodfish, Kern Co., California				2008	Event	2014-06-13 16:03:46.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZObs:Mamm:43	urn:lsid:biocol.org:col:34777			MVZ	Mammal observations			HumanObservation			sex=not recorded ; age class=juvenile ; trap identifier=BO01-S30/40 ; trap type=Sherman trap									Chaetodipus californicus							Animalia Chordata Mammalia Rodentia Heteromyidae	Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Chaetodipus		californicus						ICZN			
MVZ	MVZ Mammal Observations (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Chris Conroy	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvzobs_mammal	ondatra@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvzobs_mammal	http://creativecommons.org/publicdomain/zero/1.0	f86f5466-8f18-4b83-84d4-d0edab4c0e90	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	urn:occurrence:Arctos:MVZObs:Mamm:44:1397344									44	North America		96.433	United States		Kern County	2008-09-11	11	35.600172	-118.495686							255	wild caught	2008-09-11										World Geodetic System 1984		Madeline S. Tiee	2008-11-17 00:00:00.0	MaNIS georeferencing guidelines		Google Earth 17 Nov 2008, TeleAtlas	unverified			North America, United States, California, Kern County				A			field	Kevin C. Rowe	1										Bodfish Creek/Kern R. Confluence, Bodfish	Madeline S. Tiee		Trapline BO01					736				726	09		urn:occurrence:Arctos:MVZObs:Mamm:44:1397344			http://arctos.database.museum/guid/MVZObs:Mamm:44						observation	<i>Peromyscus maniculatus</i> (accepted ID) identified by Kevin C. Rowe on 2008-09-11; method: field	Collector(s): Kevin C. Rowe, Karen M. C. Rowe					male		California		35.600172/-118.495686	decimal degrees			11 September 2008		Bodfish Creek/Kern R. Confluence, 720m, BLM, Bodfish, Kern Co., California				2008	Event	2014-06-13 16:03:46.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZObs:Mamm:44	urn:lsid:biocol.org:col:34777			MVZ	Mammal observations			HumanObservation			sex=male ; trap identifier=BO01-S40/40 ; trap type=Sherman trap									Peromyscus maniculatus							Animalia Chordata Mammalia Rodentia Cricetidae Neotominae	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		maniculatus						ICZN			
MVZ	MVZ Mammal Observations (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Chris Conroy	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvzobs_mammal	ondatra@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvzobs_mammal	http://creativecommons.org/publicdomain/zero/1.0	f86f5466-8f18-4b83-84d4-d0edab4c0e90	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	urn:occurrence:Arctos:MVZObs:Mamm:45:1676663									45	North America		96.433	United States		Kern County	2008-09-12	12	35.600172	-118.495686							256	wild caught	2008-09-12										World Geodetic System 1984		Madeline S. Tiee	2008-11-17 00:00:00.0	MaNIS georeferencing guidelines		Google Earth 17 Nov 2008, TeleAtlas	unverified			North America, United States, California, Kern County				A			field	Kevin C. Rowe	1								subadult		Bodfish Creek/Kern R. Confluence, Bodfish	Madeline S. Tiee		Trapline BO01					736				726	09		urn:occurrence:Arctos:MVZObs:Mamm:45:1676663			http://arctos.database.museum/guid/MVZObs:Mamm:45				collector number=566		ear clip (70% ethanol)	<i>Sylvilagus audubonii</i> (accepted ID) identified by Kevin C. Rowe on 2008-09-12; method: field	Collector(s): Kevin C. Rowe, Karen M. C. Rowe	566				female		California		35.600172/-118.495686	decimal degrees			12 September 2008		Bodfish Creek/Kern R. Confluence, 720m, BLM, Bodfish, Kern Co., California				2008	Event	2014-06-13 16:03:46.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZObs:Mamm:45	urn:lsid:biocol.org:col:34777			MVZ	Mammal observations			HumanObservation			sex=female ; age class=subadult ; trap identifier=BO01-T07/10 ; trap type=Tomahawk trap									Sylvilagus audubonii							Animalia Chordata Mammalia Lagomorpha Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus		audubonii						ICZN			
MVZ	MVZ Mammal Observations (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Chris Conroy	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvzobs_mammal	ondatra@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvzobs_mammal	http://creativecommons.org/publicdomain/zero/1.0	f86f5466-8f18-4b83-84d4-d0edab4c0e90	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	urn:occurrence:Arctos:MVZObs:Mamm:46:325100									46	North America		96.433	United States		Kern County	2008-09-13	13	35.600172	-118.495686							257	wild caught	2008-09-13										World Geodetic System 1984		Madeline S. Tiee	2008-11-17 00:00:00.0	MaNIS georeferencing guidelines		Google Earth 17 Nov 2008, TeleAtlas	unverified			North America, United States, California, Kern County				A			field	Kevin C. Rowe	1										Bodfish Creek/Kern R. Confluence, Bodfish	Madeline S. Tiee		Trapline BO01					736				726	09		urn:occurrence:Arctos:MVZObs:Mamm:46:325100			http://arctos.database.museum/guid/MVZObs:Mamm:46						observation	<i>Chaetodipus californicus</i> (accepted ID) identified by Kevin C. Rowe on 2008-09-13; method: field	Collector(s): Kevin C. Rowe, Karen M. C. Rowe					not recorded		California		35.600172/-118.495686	decimal degrees			13 September 2008		Bodfish Creek/Kern R. Confluence, 720m, BLM, Bodfish, Kern Co., California				2008	Event	2014-06-13 16:03:46.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZObs:Mamm:46	urn:lsid:biocol.org:col:34777			MVZ	Mammal observations			HumanObservation			sex=not recorded ; trap identifier=BO01-S32/40 ; trap type=Sherman trap									Chaetodipus californicus							Animalia Chordata Mammalia Rodentia Heteromyidae	Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Chaetodipus		californicus						ICZN			
MVZ	MVZ Mammal Observations (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Chris Conroy	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvzobs_mammal	ondatra@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvzobs_mammal	http://creativecommons.org/publicdomain/zero/1.0	f86f5466-8f18-4b83-84d4-d0edab4c0e90	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	urn:occurrence:Arctos:MVZObs:Mamm:48:1604305									48	North America		96.433	United States		Kern County	2008-09-13	13	35.600172	-118.495686							257	wild caught	2008-09-13										World Geodetic System 1984		Madeline S. Tiee	2008-11-17 00:00:00.0	MaNIS georeferencing guidelines		Google Earth 17 Nov 2008, TeleAtlas	unverified			North America, United States, California, Kern County				A			field	Kevin C. Rowe	1										Bodfish Creek/Kern R. Confluence, Bodfish	Madeline S. Tiee		Trapline BO01					736				726	09		urn:occurrence:Arctos:MVZObs:Mamm:48:1604305			http://arctos.database.museum/guid/MVZObs:Mamm:48						observation	<i>Chaetodipus californicus</i> (accepted ID) identified by Kevin C. Rowe on 2008-09-13; method: field	Collector(s): Kevin C. Rowe, Karen M. C. Rowe					not recorded		California		35.600172/-118.495686	decimal degrees			13 September 2008		Bodfish Creek/Kern R. Confluence, 720m, BLM, Bodfish, Kern Co., California				2008	Event	2014-06-13 16:03:46.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZObs:Mamm:48	urn:lsid:biocol.org:col:34777			MVZ	Mammal observations			HumanObservation			sex=not recorded ; trap identifier=BO01-S38/40 ; trap type=Sherman trap									Chaetodipus californicus							Animalia Chordata Mammalia Rodentia Heteromyidae	Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Chaetodipus		californicus						ICZN			
MVZ	MVZ Mammal Observations (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Chris Conroy	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvzobs_mammal	ondatra@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvzobs_mammal	http://creativecommons.org/publicdomain/zero/1.0	f86f5466-8f18-4b83-84d4-d0edab4c0e90	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	urn:occurrence:Arctos:MVZObs:Mamm:49:996223									49	North America		96.433	United States		Kern County	2008-09-14	14	35.600172	-118.495686							258	wild caught	2008-09-14										World Geodetic System 1984		Madeline S. Tiee	2008-11-17 00:00:00.0	MaNIS georeferencing guidelines		Google Earth 17 Nov 2008, TeleAtlas	unverified			North America, United States, California, Kern County				A			field	Kevin C. Rowe	1										Bodfish Creek/Kern R. Confluence, Bodfish	Madeline S. Tiee		Trapline BO01					736				726	09		urn:occurrence:Arctos:MVZObs:Mamm:49:996223			http://arctos.database.museum/guid/MVZObs:Mamm:49				collector number=583		ear clip (70% ethanol)	<i>Peromyscus boylii</i> (accepted ID) identified by Kevin C. Rowe on 2008-09-14; method: field	Collector(s): Kevin C. Rowe, Karen M. C. Rowe	583				female		California		35.600172/-118.495686	decimal degrees			14 September 2008		Bodfish Creek/Kern R. Confluence, 720m, BLM, Bodfish, Kern Co., California				2008	Event	2014-06-13 16:03:46.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZObs:Mamm:49	urn:lsid:biocol.org:col:34777			MVZ	Mammal observations			HumanObservation			sex=female ; reproductive data=reproductive adult ; trap identifier=BO01-S07/40 ; trap type=Sherman trap									Peromyscus boylii							Animalia Chordata Mammalia Rodentia Cricetidae Neotominae	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		boylii						ICZN			
MVZ	MVZ Mammal Observations (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Chris Conroy	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvzobs_mammal	ondatra@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvzobs_mammal	http://creativecommons.org/publicdomain/zero/1.0	f86f5466-8f18-4b83-84d4-d0edab4c0e90	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	MaNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvzobs_mammal	urn:occurrence:Arctos:MVZObs:Mamm:50:895692									50	North America		96.433	United States		Kern County	2008-09-14	14	35.600172	-118.495686							258	wild caught	2008-09-14										World Geodetic System 1984		Madeline S. Tiee	2008-11-17 00:00:00.0	MaNIS georeferencing guidelines		Google Earth 17 Nov 2008, TeleAtlas	unverified			North America, United States, California, Kern County				A			field	Kevin C. Rowe	1										Bodfish Creek/Kern R. Confluence, Bodfish	Madeline S. Tiee		Trapline BO01					736				726	09		urn:occurrence:Arctos:MVZObs:Mamm:50:895692			http://arctos.database.museum/guid/MVZObs:Mamm:50				collector number=584		ear clip (70% ethanol)	<i>Peromyscus maniculatus</i> (accepted ID) identified by Kevin C. Rowe on 2008-09-14; method: field	Collector(s): Kevin C. Rowe, Karen M. C. Rowe	584				female		California		35.600172/-118.495686	decimal degrees			14 September 2008		Bodfish Creek/Kern R. Confluence, 720m, BLM, Bodfish, Kern Co., California				2008	Event	2014-06-13 16:03:46.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZObs:Mamm:50	urn:lsid:biocol.org:col:34777			MVZ	Mammal observations			HumanObservation			sex=female ; reproductive data=non-reproductive ; trap identifier=BO01-S10/40 ; trap type=Sherman trap									Peromyscus maniculatus							Animalia Chordata Mammalia Rodentia Cricetidae Neotominae	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		maniculatus						ICZN			
