UAM	UAM Earth Sciences Collection (Arctos)	University of Alaska Museum, Earth Sciences Collection	Patrick Druckenmiller	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_es	psdruckenmiller@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_es	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	9a201e2f-dada-4cb9-88c7-695e391aeb2f	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	urn:occurrence:Arctos:UAM:ES:2:370806									2	North America		75	United States			1971-05-17		66.0907557	-162.7531814								wild caught	1968-01-01/1971-05-17			1968-01-01/1971-05-17						Cape Deceit Formation	World Geodetic System 1984		Gordon H. Jarrell	2008-03-24 00:00:00.0	BioGeoMancer		BIOGEOMANCER	unverified			North America, United States, Alaska, Kotzebue Quad				A			type specimen	Russell Dale Guthrie	1										Cape Deceit, near Deering	Gordon H. Jarrell														urn:occurrence:Arctos:UAM:ES:2:370806			http://arctos.database.museum/guid/UAM:ES:2				UAM: University of Alaska Museum=1997P-18; UAM: University of Alaska Museum=U. A. No. 886		right dentary	"<i>Microtus deceitensis</i> (accepted ID) identified by Russell Dale Guthrie on 1971-05-17; method: type specimen<br><i>Microtus deceitensis</i> identified by Russell Dale Guthrie, John V. Matthews, Jr. <i>sensu</i> <a href=""http://arctos.database.museum/publication/1000107"">Guthrie and Matthews 1971</a>; method: type specimen Remark: ID from citation in Guthrie and Matthews 1971."	Collector(s): Russell Dale Guthrie							Alaska	"holotype of <a href=""http://arctos.database.museum/name/Microtus deceitensis"">Microtus deceitensis</a>, page 488 in <a href=""http://arctos.database.museum/publication/1000107"">Guthrie and Matthews 1971</a>"	66.0907557/-162.7531814	decimal degrees			1968-1971		Cape Deceit, near Deering					PhysicalObject	2014-11-05 18:59:00.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:ES:2	urn:lsid:biocol.org:col:34847			UAM	Earth Science			FossilSpecimen												Microtus deceitensis							Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Arvicolinae;  Guthrie and Matthews, 1971	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Microtus		deceitensis						ICZN			
UAM	UAM Earth Sciences Collection (Arctos)	University of Alaska Museum, Earth Sciences Collection	Patrick Druckenmiller	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_es	psdruckenmiller@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_es	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	9a201e2f-dada-4cb9-88c7-695e391aeb2f	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	urn:occurrence:Arctos:UAM:ES:34844:2574804									34844	North America		75	United States					66.0907557	-162.7531814								wild caught	1967-01-01/1967-12-31			1967-01-01/1967-12-31						Cape Deceit Formation	World Geodetic System 1984		Julie Rousseau	2015-01-07 00:00:00.0	BioGeoMancer		BIOGEOMANCER	unverified			North America, United States, Alaska, Kotzebue Quad				A			expert	Link E. Olson	1										Cape Deceit, near Deering	Julie Rousseau														urn:occurrence:Arctos:UAM:ES:34844:2574804	In bag labeled sample #3.		http://arctos.database.museum/guid/UAM:ES:34844						premolar tooth	<i>Marmota</i> (accepted ID) identified by Link E. Olson; method: expert	Collector(s): Russell Dale Guthrie							Alaska		66.0907557/-162.7531814	decimal degrees			1967		Cape Deceit, near Deering					PhysicalObject	2015-01-07 19:35:06.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:ES:34844	urn:lsid:biocol.org:col:34847			UAM	Earth Science			FossilSpecimen												Marmota							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Marmota								ICZN			
UAM	UAM Earth Sciences Collection (Arctos)	University of Alaska Museum, Earth Sciences Collection	Patrick Druckenmiller	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_es	psdruckenmiller@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_es	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	9a201e2f-dada-4cb9-88c7-695e391aeb2f	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	urn:occurrence:Arctos:UAM:ES:34080:2333064									34080	North America		75	United States					66.0907557	-162.7531814								wild caught	1967-01-01/1967-12-31			1967-01-01/1967-12-31						Cape Deceit Formation	World Geodetic System 1984		Julie Rousseau	2014-05-27 00:00:00.0	BioGeoMancer		BIOGEOMANCER	unverified			North America, United States, Alaska, Kotzebue Quad				A			expert	Charles A. Repenning	1										Cape Deceit, near Deering	Julie Rousseau														urn:occurrence:Arctos:UAM:ES:34080:2333064			http://arctos.database.museum/guid/UAM:ES:34080				original identifier=768		molar tooth	<i>Phenacomys</i> (accepted ID) identified by Charles A. Repenning; method: expert	Collector(s): Russell Dale Guthrie							Alaska		66.0907557/-162.7531814	decimal degrees			1967		Cape Deceit, near Deering					PhysicalObject	2014-11-05 18:59:00.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:ES:34080	urn:lsid:biocol.org:col:34847			UAM	Earth Science			FossilSpecimen												Phenacomys							Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Arvicolinae;	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Phenacomys								ICZN			
UAM	UAM Earth Sciences Collection (Arctos)	University of Alaska Museum, Earth Sciences Collection	Patrick Druckenmiller	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_es	psdruckenmiller@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_es	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	9a201e2f-dada-4cb9-88c7-695e391aeb2f	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	urn:occurrence:Arctos:UAM:ES:34079:2333063									34079	North America		75	United States					66.0907557	-162.7531814								wild caught	1967-01-01/1967-12-31			1967-01-01/1967-12-31						Cape Deceit Formation	World Geodetic System 1984		Julie Rousseau	2014-05-27 00:00:00.0	BioGeoMancer		BIOGEOMANCER	unverified			North America, United States, Alaska, Kotzebue Quad				A			expert	Charles A. Repenning	1										Cape Deceit, near Deering	Julie Rousseau														urn:occurrence:Arctos:UAM:ES:34079:2333063			http://arctos.database.museum/guid/UAM:ES:34079				collector number=12-67; original identifier=541		molar tooth	<i>Microtus deceitensis</i> (accepted ID) identified by Charles A. Repenning; method: expert	Collector(s): Russell Dale Guthrie	12-67						Alaska		66.0907557/-162.7531814	decimal degrees			1967		Cape Deceit, near Deering					PhysicalObject	2014-11-05 18:59:00.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:ES:34079	urn:lsid:biocol.org:col:34847			UAM	Earth Science			FossilSpecimen												Microtus deceitensis							Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Arvicolinae;  Guthrie and Matthews, 1971	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Microtus		deceitensis						ICZN			
UAM	UAM Earth Sciences Collection (Arctos)	University of Alaska Museum, Earth Sciences Collection	Patrick Druckenmiller	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_es	psdruckenmiller@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_es	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	9a201e2f-dada-4cb9-88c7-695e391aeb2f	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	urn:occurrence:Arctos:UAM:ES:34078:2333062									34078	North America		75	United States					66.0907557	-162.7531814								wild caught	1967-01-01/1967-12-31			1967-01-01/1967-12-31						Cape Deceit Formation	World Geodetic System 1984		Julie Rousseau	2014-05-27 00:00:00.0	BioGeoMancer		BIOGEOMANCER	unverified			North America, United States, Alaska, Kotzebue Quad				A			expert	Charles A. Repenning	1										Cape Deceit, near Deering	Julie Rousseau														urn:occurrence:Arctos:UAM:ES:34078:2333062			http://arctos.database.museum/guid/UAM:ES:34078				collector number=10-67-2; original identifier=420		molar tooth	<i>Microtus deceitensis</i> (accepted ID) identified by Charles A. Repenning; method: expert	Collector(s): Russell Dale Guthrie	10-67-2						Alaska		66.0907557/-162.7531814	decimal degrees			1967		Cape Deceit, near Deering					PhysicalObject	2014-11-05 18:59:00.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:ES:34078	urn:lsid:biocol.org:col:34847			UAM	Earth Science			FossilSpecimen												Microtus deceitensis							Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Arvicolinae;  Guthrie and Matthews, 1971	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Microtus		deceitensis						ICZN			
UAM	UAM Earth Sciences Collection (Arctos)	University of Alaska Museum, Earth Sciences Collection	Patrick Druckenmiller	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_es	psdruckenmiller@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_es	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	9a201e2f-dada-4cb9-88c7-695e391aeb2f	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	urn:occurrence:Arctos:UAM:ES:34077:2333061									34077	North America		75	United States					66.0907557	-162.7531814								wild caught	1967-01-01/1967-12-31			1967-01-01/1967-12-31						Cape Deceit Formation	World Geodetic System 1984		Julie Rousseau	2014-05-27 00:00:00.0	BioGeoMancer		BIOGEOMANCER	unverified			North America, United States, Alaska, Kotzebue Quad				A			expert	Charles A. Repenning	1										Cape Deceit, near Deering	Julie Rousseau														urn:occurrence:Arctos:UAM:ES:34077:2333061			http://arctos.database.museum/guid/UAM:ES:34077				collector number=Cape Deceit #9; original identifier=244		molar tooth	<i>Rodentia</i> (accepted ID) identified by Charles A. Repenning; method: expert	Collector(s): Russell Dale Guthrie	Cape Deceit #9						Alaska		66.0907557/-162.7531814	decimal degrees			1967		Cape Deceit, near Deering					PhysicalObject	2014-11-05 18:59:00.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:ES:34077	urn:lsid:biocol.org:col:34847			UAM	Earth Science			FossilSpecimen												Rodentia							Animalia; Chordata; Mammalia; ;	Animalia	Chordata	Mammalia	Rodentia										ICZN			
UAM	UAM Earth Sciences Collection (Arctos)	University of Alaska Museum, Earth Sciences Collection	Patrick Druckenmiller	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_es	psdruckenmiller@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_es	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	9a201e2f-dada-4cb9-88c7-695e391aeb2f	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	urn:occurrence:Arctos:UAM:ES:34076:2333060									34076	North America		75	United States					66.0907557	-162.7531814								wild caught	1967-01-01/1967-12-31			1967-01-01/1967-12-31						Cape Deceit Formation	World Geodetic System 1984		Julie Rousseau	2014-05-27 00:00:00.0	BioGeoMancer		BIOGEOMANCER	unverified			North America, United States, Alaska, Kotzebue Quad				A			expert	Charles A. Repenning	1										Cape Deceit, near Deering	Julie Rousseau														urn:occurrence:Arctos:UAM:ES:34076:2333060			http://arctos.database.museum/guid/UAM:ES:34076				collector number=AWB 157-1426; original identifier=991		molar tooth	<i>Rodentia</i> (accepted ID) identified by Charles A. Repenning; method: expert	Collector(s): Russell Dale Guthrie	AWB 157-1426						Alaska		66.0907557/-162.7531814	decimal degrees			1967		Cape Deceit, near Deering					PhysicalObject	2014-11-05 18:59:00.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:ES:34076	urn:lsid:biocol.org:col:34847			UAM	Earth Science			FossilSpecimen												Rodentia							Animalia; Chordata; Mammalia; ;	Animalia	Chordata	Mammalia	Rodentia										ICZN			
UAM	UAM Earth Sciences Collection (Arctos)	University of Alaska Museum, Earth Sciences Collection	Patrick Druckenmiller	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_es	psdruckenmiller@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_es	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	9a201e2f-dada-4cb9-88c7-695e391aeb2f	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	urn:occurrence:Arctos:UAM:ES:34075:2333059									34075	North America		75	United States					66.0907557	-162.7531814								wild caught	1967-01-01/1967-12-31			1967-01-01/1967-12-31						Cape Deceit Formation	World Geodetic System 1984		Julie Rousseau	2014-05-27 00:00:00.0	BioGeoMancer		BIOGEOMANCER	unverified			North America, United States, Alaska, Kotzebue Quad				A			expert	Charles A. Repenning	1										Cape Deceit, near Deering	Julie Rousseau														urn:occurrence:Arctos:UAM:ES:34075:2333059			http://arctos.database.museum/guid/UAM:ES:34075				original identifier=568		molar tooth	<i>Rodentia</i> (accepted ID) identified by Charles A. Repenning; method: expert	Collector(s): Russell Dale Guthrie							Alaska		66.0907557/-162.7531814	decimal degrees			1967		Cape Deceit, near Deering					PhysicalObject	2014-11-05 18:59:00.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:ES:34075	urn:lsid:biocol.org:col:34847			UAM	Earth Science			FossilSpecimen												Rodentia							Animalia; Chordata; Mammalia; ;	Animalia	Chordata	Mammalia	Rodentia										ICZN			
UAM	UAM Earth Sciences Collection (Arctos)	University of Alaska Museum, Earth Sciences Collection	Patrick Druckenmiller	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_es	psdruckenmiller@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_es	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	9a201e2f-dada-4cb9-88c7-695e391aeb2f	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	urn:occurrence:Arctos:UAM:ES:34074:2333058									34074	North America		75	United States					66.0907557	-162.7531814								wild caught	1967-01-01/1967-12-31			1967-01-01/1967-12-31						Cape Deceit Formation	World Geodetic System 1984		Julie Rousseau	2014-05-27 00:00:00.0	BioGeoMancer		BIOGEOMANCER	unverified			North America, United States, Alaska, Kotzebue Quad				A			expert	Charles A. Repenning	1										Cape Deceit, near Deering	Julie Rousseau														urn:occurrence:Arctos:UAM:ES:34074:2333058			http://arctos.database.museum/guid/UAM:ES:34074				original identifier=639		molar tooth	<i>Rodentia</i> (accepted ID) identified by Charles A. Repenning; method: expert	Collector(s): Russell Dale Guthrie							Alaska		66.0907557/-162.7531814	decimal degrees			1967		Cape Deceit, near Deering					PhysicalObject	2014-11-05 18:59:00.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:ES:34074	urn:lsid:biocol.org:col:34847			UAM	Earth Science			FossilSpecimen												Rodentia							Animalia; Chordata; Mammalia; ;	Animalia	Chordata	Mammalia	Rodentia										ICZN			
UAM	UAM Earth Sciences Collection (Arctos)	University of Alaska Museum, Earth Sciences Collection	Patrick Druckenmiller	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_es	psdruckenmiller@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_es	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	9a201e2f-dada-4cb9-88c7-695e391aeb2f	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_es	urn:occurrence:Arctos:UAM:ES:34073:2333057									34073	North America		75	United States					66.0907557	-162.7531814								wild caught	1967-01-01/1967-12-31			1967-01-01/1967-12-31						Cape Deceit Formation	World Geodetic System 1984		Julie Rousseau	2014-05-27 00:00:00.0	BioGeoMancer		BIOGEOMANCER	unverified			North America, United States, Alaska, Kotzebue Quad				A			expert	Charles A. Repenning	1										Cape Deceit, near Deering	Julie Rousseau														urn:occurrence:Arctos:UAM:ES:34073:2333057			http://arctos.database.museum/guid/UAM:ES:34073				original identifier=1002		molar tooth	<i>Rodentia</i> (accepted ID) identified by Charles A. Repenning; method: expert	Collector(s): Russell Dale Guthrie							Alaska		66.0907557/-162.7531814	decimal degrees			1967		Cape Deceit, near Deering					PhysicalObject	2014-11-05 18:59:00.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:ES:34073	urn:lsid:biocol.org:col:34847			UAM	Earth Science			FossilSpecimen												Rodentia							Animalia; Chordata; Mammalia; ;	Animalia	Chordata	Mammalia	Rodentia										ICZN			
