NHMO	Mammal collection, Natural History Museum, University of Oslo		Øystein Wiig	http://gbif.no/ipt/archive.do?r=o_mammals	oystein.wiig@nhm.uio.no	http://gbif.no/ipt/eml.do?r=o_mammals		609217ee-054d-441d-a850-356cbc2fb385	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	MaNIS,VertNet	Norway	Natural History Museum, University of Oslo		Thu Apr 16 00:00:00 UTC 2015	http://gbif.no/ipt/resource.do?r=o_mammals	http://gbif.no/ipt/resource.do?r=o_mammals	urn:catalog:O:Mam:10401									10401	Europe		13892	Norway		Råde	1997-0-0	15	59.33694	10.78395											Journal number: 1989-07																																					Strømsnes, 135						0		0		0		0	7		urn:catalog:O:Mam:10401									alko		Olsen, K.M. et al.				Fanget	1		Østfold												1989		2000-12-08										O	Mam			Specimen												Vespertilionidae								Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae												
NHMO	Mammal collection, Natural History Museum, University of Oslo		Øystein Wiig	http://gbif.no/ipt/archive.do?r=o_mammals	oystein.wiig@nhm.uio.no	http://gbif.no/ipt/eml.do?r=o_mammals		609217ee-054d-441d-a850-356cbc2fb385	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	MaNIS,VertNet	Norway	Natural History Museum, University of Oslo		Thu Apr 16 00:00:00 UTC 2015	http://gbif.no/ipt/resource.do?r=o_mammals	http://gbif.no/ipt/resource.do?r=o_mammals	urn:catalog:O:Mam:17943									17943	unknown continent		0	unknown country			2006-12-20	0	0	0											Journal number: 7998																																					0						0		0		0		0	0		urn:catalog:O:Mam:17943									cran		Anon.																			0000		2006-12-20										O	Mam			Specimen												Cercopithecidae								Animalia	Chordata	Mammalia	Primates	Cercopithecidae												
NHMO	Mammal collection, Natural History Museum, University of Oslo		Øystein Wiig	http://gbif.no/ipt/archive.do?r=o_mammals	oystein.wiig@nhm.uio.no	http://gbif.no/ipt/eml.do?r=o_mammals		609217ee-054d-441d-a850-356cbc2fb385	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	MaNIS,VertNet	Norway	Natural History Museum, University of Oslo		Thu Apr 16 00:00:00 UTC 2015	http://gbif.no/ipt/resource.do?r=o_mammals	http://gbif.no/ipt/resource.do?r=o_mammals	urn:catalog:O:Mam:12532									12532	Europe		12675	Norway		Bærum	1997-0-0	5	59.92224	10.50728											Journal number: 152-74																																					Blommenholm ved 3 et. bolighus						0		0		0		0	7		urn:catalog:O:Mam:12532									alko		Olsen, K.M. et al.					1		Akershus												1974		2000-12-11										O	Mam			Specimen												Pipistrellus								Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Pipistrellus											
NHMO	Mammal collection, Natural History Museum, University of Oslo		Øystein Wiig	http://gbif.no/ipt/archive.do?r=o_mammals	oystein.wiig@nhm.uio.no	http://gbif.no/ipt/eml.do?r=o_mammals		609217ee-054d-441d-a850-356cbc2fb385	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	MaNIS,VertNet	Norway	Natural History Museum, University of Oslo		Thu Apr 16 00:00:00 UTC 2015	http://gbif.no/ipt/resource.do?r=o_mammals	http://gbif.no/ipt/resource.do?r=o_mammals	urn:catalog:O:Mam:16871									16871	Africa		0	unknown country			0-0-0	0	0	0											Journal number: M 2925																																					Zululandet						0		0		0		0	0		urn:catalog:O:Mam:16871																														0000		2006-12-01										O	Mam			Specimen												Bovidae								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae												
NHMO	Mammal collection, Natural History Museum, University of Oslo		Øystein Wiig	http://gbif.no/ipt/archive.do?r=o_mammals	oystein.wiig@nhm.uio.no	http://gbif.no/ipt/eml.do?r=o_mammals		609217ee-054d-441d-a850-356cbc2fb385	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	MaNIS,VertNet	Norway	Natural History Museum, University of Oslo		Thu Apr 16 00:00:00 UTC 2015	http://gbif.no/ipt/resource.do?r=o_mammals	http://gbif.no/ipt/resource.do?r=o_mammals	urn:catalog:O:Mam:17815									17815	South America		0	Brazil			2006-12-20	0	0	0											Journal number: M 3812																																					Brasil						0		0		0		0	0		urn:catalog:O:Mam:17815									skjel		Anon.																			0000		2006-12-20										O	Mam			Specimen												Callithrix								Animalia	Chordata	Mammalia	Primates	Callitrichidae	Callithrix											
NHMO	Mammal collection, Natural History Museum, University of Oslo		Øystein Wiig	http://gbif.no/ipt/archive.do?r=o_mammals	oystein.wiig@nhm.uio.no	http://gbif.no/ipt/eml.do?r=o_mammals		609217ee-054d-441d-a850-356cbc2fb385	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	MaNIS,VertNet	Norway	Natural History Museum, University of Oslo		Thu Apr 16 00:00:00 UTC 2015	http://gbif.no/ipt/resource.do?r=o_mammals	http://gbif.no/ipt/resource.do?r=o_mammals	urn:catalog:O:Mam:19714									19714	unknown continent		0	unknown country			0-0-0	0	0	0											Journal number: 11152																																											0		0		0		0	5		urn:catalog:O:Mam:19714									cran						Skutt	2														1997		2006-06-07										O	Mam			Specimen												Mammalia								Animalia	Chordata	Mammalia														
NHMO	Mammal collection, Natural History Museum, University of Oslo		Øystein Wiig	http://gbif.no/ipt/archive.do?r=o_mammals	oystein.wiig@nhm.uio.no	http://gbif.no/ipt/eml.do?r=o_mammals		609217ee-054d-441d-a850-356cbc2fb385	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	MaNIS,VertNet	Norway	Natural History Museum, University of Oslo		Thu Apr 16 00:00:00 UTC 2015	http://gbif.no/ipt/resource.do?r=o_mammals	http://gbif.no/ipt/resource.do?r=o_mammals	urn:catalog:O:Mam:17616									17616	North America		0	Honduras			0-0-0	0	0	0											Journal number: M 870																																					Ruatan Island, Honduras						0		0		0		0	0		urn:catalog:O:Mam:17616									cran/skinn		Anon.																			0000		2007-03-02										O	Mam			Specimen												Artibeus								Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus											
NHMO	Mammal collection, Natural History Museum, University of Oslo		Øystein Wiig	http://gbif.no/ipt/archive.do?r=o_mammals	oystein.wiig@nhm.uio.no	http://gbif.no/ipt/eml.do?r=o_mammals		609217ee-054d-441d-a850-356cbc2fb385	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	MaNIS,VertNet	Norway	Natural History Museum, University of Oslo		Thu Apr 16 00:00:00 UTC 2015	http://gbif.no/ipt/resource.do?r=o_mammals	http://gbif.no/ipt/resource.do?r=o_mammals	urn:catalog:O:Mam:17612									17612	unknown continent		0	unknown country			2006-12-21	0	0	0											Journal number: 2202																																					0						0		0		0		0	0		urn:catalog:O:Mam:17612									cran.deler		Anon.																			0000		2006-12-21										O	Mam			Specimen												Phyllostomus								Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Phyllostomus											
NHMO	Mammal collection, Natural History Museum, University of Oslo		Øystein Wiig	http://gbif.no/ipt/archive.do?r=o_mammals	oystein.wiig@nhm.uio.no	http://gbif.no/ipt/eml.do?r=o_mammals		609217ee-054d-441d-a850-356cbc2fb385	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	MaNIS,VertNet	Norway	Natural History Museum, University of Oslo		Thu Apr 16 00:00:00 UTC 2015	http://gbif.no/ipt/resource.do?r=o_mammals	http://gbif.no/ipt/resource.do?r=o_mammals	urn:catalog:O:Mam:17617									17617	North America		0	Honduras			0-0-0	0	0	0											Journal number: M 872																																					Ruatan Island, Honduras						0		0		0		0	0		urn:catalog:O:Mam:17617									cran/skinn		Anon.																			0000		2007-03-02										O	Mam			Specimen												Artibeus								Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus											
NHMO	Mammal collection, Natural History Museum, University of Oslo		Øystein Wiig	http://gbif.no/ipt/archive.do?r=o_mammals	oystein.wiig@nhm.uio.no	http://gbif.no/ipt/eml.do?r=o_mammals		609217ee-054d-441d-a850-356cbc2fb385	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	MaNIS,VertNet	Norway	Natural History Museum, University of Oslo		Thu Apr 16 00:00:00 UTC 2015	http://gbif.no/ipt/resource.do?r=o_mammals	http://gbif.no/ipt/resource.do?r=o_mammals	urn:catalog:O:Mam:10393									10393	Europe		25613	Norway		Rennebu	0-0-0	30	62.76578	9.87211											Journal number: 1988-54																																					Ulsberg  E6, 1635						0		0		0		0	9		urn:catalog:O:Mam:10393									alko		Olsen, K.M. et al.				Drept av bil/tog	2		Sør-Trøndelag												1988		2000-11-02										O	Mam			Specimen												Myotis								Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis											
NHMO	Mammal collection, Natural History Museum, University of Oslo		Øystein Wiig	http://gbif.no/ipt/archive.do?r=o_mammals	oystein.wiig@nhm.uio.no	http://gbif.no/ipt/eml.do?r=o_mammals		609217ee-054d-441d-a850-356cbc2fb385	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	MaNIS,VertNet	Norway	Natural History Museum, University of Oslo		Thu Apr 16 00:00:00 UTC 2015	http://gbif.no/ipt/resource.do?r=o_mammals	http://gbif.no/ipt/resource.do?r=o_mammals	urn:catalog:O:Mam:15971									15971	Asia		0	Russia			2006-10-4	4	0	0											Journal number: 7954																																					Sibir etik						0		0		0		0	6		urn:catalog:O:Mam:15971									skinn		Anon.					1														1914		2006-10-04										O	Mam			Specimen												Spermophilus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus											
NHMO	Mammal collection, Natural History Museum, University of Oslo		Øystein Wiig	http://gbif.no/ipt/archive.do?r=o_mammals	oystein.wiig@nhm.uio.no	http://gbif.no/ipt/eml.do?r=o_mammals		609217ee-054d-441d-a850-356cbc2fb385	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	MaNIS,VertNet	Norway	Natural History Museum, University of Oslo		Thu Apr 16 00:00:00 UTC 2015	http://gbif.no/ipt/resource.do?r=o_mammals	http://gbif.no/ipt/resource.do?r=o_mammals	urn:catalog:O:Mam:17861									17861	South America		0	Brazil			2007-2-22	0	0	0											Journal number: M 3970																																					Brasil						0		0		0		0	0		urn:catalog:O:Mam:17861									skjel		Anon.																			0000		2007-03-02										O	Mam			Specimen												Brachyteles								Animalia	Chordata	Mammalia	Primates	Cebidae	Brachyteles											
NHMO	Mammal collection, Natural History Museum, University of Oslo		Øystein Wiig	http://gbif.no/ipt/archive.do?r=o_mammals	oystein.wiig@nhm.uio.no	http://gbif.no/ipt/eml.do?r=o_mammals		609217ee-054d-441d-a850-356cbc2fb385	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	MaNIS,VertNet	Norway	Natural History Museum, University of Oslo		Thu Apr 16 00:00:00 UTC 2015	http://gbif.no/ipt/resource.do?r=o_mammals	http://gbif.no/ipt/resource.do?r=o_mammals	urn:catalog:O:Mam:16256									16256	Europe		0	Russia			0-0-0	0	0	0											Journal number: M 365																																					Syd. Russland. (Wolga)						0		0		0		0	0		urn:catalog:O:Mam:16256									skinn																					0000		2006-11-28										O	Mam			Specimen												Allactaga								Animalia	Chordata	Mammalia	Rodentia	Dipodidae	Allactaga											
