UWYMV	UWYMV Mammal Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_mamm	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f36b26ac-97d1-40f6-a9a0-484defff98e7	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	MaNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	urn:occurrence:Arctos:UWYMV:Mamm:5928:1877720									5928	North America			United States			2012-10-05											wild caught	1800-01-01/2012-10-05			1800-01-01/2012-10-05									James M. Maley	2012-10-05 00:00:00.0				unverified			North America, United States				A			legacy	James M. Maley	1										SE C. 21, T23N, R100W	James M. Maley														urn:occurrence:Arctos:UWYMV:Mamm:5928:1877720			http://arctos.database.museum/guid/UWYMV:Mamm:5928						skin; skull	<i>Antilocapra americana</i> (accepted ID) identified by James M. Maley on 2012-10-05; method: legacy	Collector(s): unknown					unknown								unknown		SE C. 21, T23N, R100W					PhysicalObject	2014-11-13 12:21:24.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Mamm:5928				UWYMV	Mammal specimens			PreservedSpecimen			sex=unknown									Antilocapra americana							Animalia; Chordata; Mammalia; Artiodactyla; Antilocapridae;	Animalia	Chordata	Mammalia	Artiodactyla	Antilocapridae	Antilocapra		americana						ICZN			
UWYMV	UWYMV Mammal Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_mamm	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f36b26ac-97d1-40f6-a9a0-484defff98e7	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	MaNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	urn:occurrence:Arctos:UWYMV:Mamm:3540:1850726									3540	North America		969	United States		Carbon County	1979-08-11	11	41.8495	-106.2349							223	wild caught	1979-08-11												James M. Maley	2012-08-06 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Wyoming, Carbon County				A			legacy	M. S. Harrington	1										Sect. 25, T22N, R79W	James M. Maley												08		urn:occurrence:Arctos:UWYMV:Mamm:3540:1850726			http://arctos.database.museum/guid/UWYMV:Mamm:3540				collector number=32		skin	<i>Peromyscus maniculatus</i> (accepted ID) identified by M. S. Harrington on 1979-08-11; method: legacy	Collector(s): M. S. Harrington	32				male		Wyoming						1979-08-11		T22N, R79W, S25, NE1/4 of SW 1/4, Medicine Bow Wind Project				1979	PhysicalObject	2014-11-13 12:21:23.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Mamm:3540				UWYMV	Mammal specimens			PreservedSpecimen			sex=male									Peromyscus maniculatus							Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Neotominae;	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		maniculatus						ICZN			
UWYMV	UWYMV Mammal Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_mamm	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f36b26ac-97d1-40f6-a9a0-484defff98e7	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	MaNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	urn:occurrence:Arctos:UWYMV:Mamm:73:1847822									73	North America		6797	United States		Marion County	1964-04-01	01	40.573237	-83.108368							92	wild caught	1964-04-01										World Geodetic System 1984		James M. Maley	2012-07-17 00:00:00.0	BioGeoMancer		specimen tag	unverified			North America, United States, Ohio, Marion County				A			legacy	D. W. Kohlhorst	1										1.5 mi. SE Marion	James M. Maley												04		urn:occurrence:Arctos:UWYMV:Mamm:73:1847822			http://arctos.database.museum/guid/UWYMV:Mamm:73				preparator number=K 17		study skin	<i>Blarina brevicauda kirtlandi</i> (accepted ID) identified by D. W. Kohlhorst on 1964-04-01; method: legacy	Collector(s): D. W. Kohlhorst					female		Ohio		40.573237/-83.108368	decimal degrees			1964-04-01		1.5 mi. SE Marion				1964	PhysicalObject	2014-11-13 12:21:23.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Mamm:73				UWYMV	Mammal specimens			PreservedSpecimen			sex=female									Blarina brevicauda kirtlandi							Animalia; Chordata; Mammalia; Soricomorpha; Soricidae; Soricinae; Blarinini;	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		brevicauda	kirtlandi					ICZN			
UWYMV	UWYMV Mammal Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_mamm	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f36b26ac-97d1-40f6-a9a0-484defff98e7	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	MaNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	urn:occurrence:Arctos:UWYMV:Mamm:2085:1853543									2085	North America		14542	United States		Albany County	1970-10-24	24	41.66667	-105.7							297	wild caught	1970-10-24										World Geodetic System 1984		James M. Maley	2012-08-28 00:00:00.0	BioGeoMancer		GeoLocate	unverified			North America, United States, Wyoming, Albany County				A			legacy	Terry Croco	1										Albany County	James M. Maley												10		urn:occurrence:Arctos:UWYMV:Mamm:2085:1853543			http://arctos.database.museum/guid/UWYMV:Mamm:2085				collector number=7		skin; skull	<i>Tamias minimus</i> (accepted ID) identified by Terry Croco on 1970-10-24; method: legacy	Collector(s): Terry Croco	7				female		Wyoming		41.66667/-105.7	decimal degrees			1970-10-24		Upper Wood Creek Campground				1970	PhysicalObject	2014-11-13 12:21:24.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Mamm:2085				UWYMV	Mammal specimens			PreservedSpecimen			sex=female									Tamias minimus							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Sciurinae;	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		minimus						ICZN			
UWYMV	UWYMV Mammal Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_mamm	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f36b26ac-97d1-40f6-a9a0-484defff98e7	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	MaNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	urn:occurrence:Arctos:UWYMV:Mamm:187:1853546									187	North America		14542	United States		Albany County	1964-05-02	02	41.66667	-105.7							123	wild caught	1964-05-02										World Geodetic System 1984		James M. Maley	2012-08-28 00:00:00.0	BioGeoMancer		GeoLocate	unverified			North America, United States, Wyoming, Albany County				A			legacy	J. R. Kennedy	1										Albany County	James M. Maley												05		urn:occurrence:Arctos:UWYMV:Mamm:187:1853546			http://arctos.database.museum/guid/UWYMV:Mamm:187				collector number=K 16		skin; skull	<i>Tamiasciurus hudsonicus fremonti</i> (accepted ID) identified by J. R. Kennedy on 1964-05-02; method: legacy	Collector(s): J. R. Kennedy	K 16				male		Wyoming		41.66667/-105.7	decimal degrees			1964-05-02		Albany County				1964	PhysicalObject	2014-11-13 12:21:24.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Mamm:187				UWYMV	Mammal specimens			PreservedSpecimen			sex=male									Tamiasciurus hudsonicus fremonti							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Sciurinae;	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamiasciurus		hudsonicus	fremonti					ICZN			
UWYMV	UWYMV Mammal Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_mamm	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f36b26ac-97d1-40f6-a9a0-484defff98e7	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	MaNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	urn:occurrence:Arctos:UWYMV:Mamm:2084:1853545									2084	North America		14542	United States		Albany County	1970-10-24	24	41.66667	-105.7							297	wild caught	1970-10-24										World Geodetic System 1984		James M. Maley	2012-08-28 00:00:00.0	BioGeoMancer		GeoLocate	unverified			North America, United States, Wyoming, Albany County				A			legacy	Terry Croco	1										Albany County	James M. Maley												10		urn:occurrence:Arctos:UWYMV:Mamm:2084:1853545			http://arctos.database.museum/guid/UWYMV:Mamm:2084				collector number=6		skin; skull	<i>Tamias minimus</i> (accepted ID) identified by Terry Croco on 1970-10-24; method: legacy	Collector(s): Terry Croco	6				male		Wyoming		41.66667/-105.7	decimal degrees			1970-10-24		Albany County				1970	PhysicalObject	2014-11-13 12:21:24.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Mamm:2084				UWYMV	Mammal specimens			PreservedSpecimen			sex=male									Tamias minimus							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Sciurinae;	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		minimus						ICZN			
UWYMV	UWYMV Mammal Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_mamm	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f36b26ac-97d1-40f6-a9a0-484defff98e7	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	MaNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	urn:occurrence:Arctos:UWYMV:Mamm:1003:1866544									1003	North America		29410	United States		El Paso County	1964-12-24	24	31.75861	-106.48639							359	wild caught	1964-12-24												James M. Maley	2012-09-25 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Texas, El Paso County				A			legacy	Allen T. Smith	1										El Paso area	James M. Maley												12		urn:occurrence:Arctos:UWYMV:Mamm:1003:1866544			http://arctos.database.museum/guid/UWYMV:Mamm:1003				collector number=7		skin	<i>Onychomys leucogaster</i> (accepted ID) identified by Allen T. Smith on 1964-12-24; method: legacy	Collector(s): Allen T. Smith	7				male		Texas						1964-12-24		15 miles E El Paso				1964	PhysicalObject	2014-11-13 12:21:24.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Mamm:1003				UWYMV	Mammal specimens			PreservedSpecimen			sex=male									Onychomys leucogaster							Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Neotominae;	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Onychomys		leucogaster						ICZN			
UWYMV	UWYMV Mammal Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_mamm	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f36b26ac-97d1-40f6-a9a0-484defff98e7	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	MaNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	urn:occurrence:Arctos:UWYMV:Mamm:996:1866543									996	North America		29410	United States		El Paso County	1967-12-30	30	31.75861	-106.48639							364	wild caught	1967-12-30												James M. Maley	2012-09-25 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Texas, El Paso County				A			legacy	Allen T. Smith	1										El Paso area	James M. Maley												12		urn:occurrence:Arctos:UWYMV:Mamm:996:1866543			http://arctos.database.museum/guid/UWYMV:Mamm:996				collector number=15		skin	<i>Dipodomys ordii</i> (accepted ID) identified by Allen T. Smith on 1967-12-30; method: legacy	Collector(s): Allen T. Smith	15				female		Texas						1967-12-30		15 miles E El Paso				1967	PhysicalObject	2014-11-13 12:21:24.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Mamm:996				UWYMV	Mammal specimens			PreservedSpecimen			sex=female									Dipodomys ordii							Animalia; Chordata; Mammalia; Rodentia; Heteromyidae; Dipodomyinae;	Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Dipodomys		ordii						ICZN			
UWYMV	UWYMV Mammal Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_mamm	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f36b26ac-97d1-40f6-a9a0-484defff98e7	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	MaNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	urn:occurrence:Arctos:UWYMV:Mamm:1448:1865890									1448	North America		29410	United States		El Paso County	1968-01-24	24	31.75861	-106.48639							24	wild caught	1968-01-24												James M. Maley	2012-09-25 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Texas, El Paso County				A			legacy	David E. Ferguson	1										El Paso area	James M. Maley												01		urn:occurrence:Arctos:UWYMV:Mamm:1448:1865890			http://arctos.database.museum/guid/UWYMV:Mamm:1448				collector number=20		skin	<i>Dipodomys ordii</i> (accepted ID) identified by David E. Ferguson on 1968-01-24; method: legacy	Collector(s): David E. Ferguson	20				male		Texas						1968-01-24		4 miles W El Paso city limits				1968	PhysicalObject	2014-11-13 12:21:24.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Mamm:1448				UWYMV	Mammal specimens			PreservedSpecimen			sex=male									Dipodomys ordii							Animalia; Chordata; Mammalia; Rodentia; Heteromyidae; Dipodomyinae;	Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Dipodomys		ordii						ICZN			
UWYMV	UWYMV Mammal Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_mamm	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	f36b26ac-97d1-40f6-a9a0-484defff98e7	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	MaNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_mamm	urn:occurrence:Arctos:UWYMV:Mamm:1447:1865889									1447	North America		29410	United States		El Paso County	1968-01-24	24	31.75861	-106.48639							24	wild caught	1968-01-24												James M. Maley	2012-09-25 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Texas, El Paso County				A			legacy	David E. Ferguson	1										El Paso area	James M. Maley												01		urn:occurrence:Arctos:UWYMV:Mamm:1447:1865889			http://arctos.database.museum/guid/UWYMV:Mamm:1447				collector number=19		skin	<i>Dipodomys ordii</i> (accepted ID) identified by David E. Ferguson on 1968-01-24; method: legacy	Collector(s): David E. Ferguson	19				male		Texas						1968-01-24		3 miles W El Paso city limits				1968	PhysicalObject	2014-11-13 12:21:24.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Mamm:1447				UWYMV	Mammal specimens			PreservedSpecimen			sex=male									Dipodomys ordii							Animalia; Chordata; Mammalia; Rodentia; Heteromyidae; Dipodomyinae;	Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Dipodomys		ordii						ICZN			
