FHSM	FHSM Fish Collection	Fort Hays State University, Sternberg Museum of Natural History Ichthyology Collection (FHSM-I)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_fish	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_fish	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e94348-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	FishNet,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	4f62b1dc-ff70-11e2-9bba-5c59a84048a8									14034						Cheyenne		14									166	native	2000-06-14																				North America | USA | Kansas | Cheyenne |  | S. Fork Republican River |  |																			South Fork Republican River													6		4f62b1dc-ff70-11e2-9bba-5c59a84048a8		present							fluid - 97		KDWP						166	Kansas								North America | USA | Kansas | Cheyenne | S. Fork Republican River			S. Fork Republican River	2000	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-i?id=14034	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-I	Fort Hays Sternberg Museum Ichthyology Collection		PreservedSpecimen												Pimephales promelas							Actinopterygii | Cypriniformes | Cyprinidae | Pimephales	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Pimephales		promelas		species				ICZN			
FHSM	FHSM Fish Collection	Fort Hays State University, Sternberg Museum of Natural History Ichthyology Collection (FHSM-I)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_fish	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_fish	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e94348-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	FishNet,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	4f62b3fa-ff70-11e2-9bba-5c59a84048a8									12114						Kingman		28									179	native	1999-06-28																				North America | USA | Kansas | Kingman |  | Smoots Creek |  |																			Lower Arkansas: Smoots Creek													6		4f62b3fa-ff70-11e2-9bba-5c59a84048a8		present							fluid - 58		KDWP						179	Kansas								North America | USA | Kansas | Kingman | Smoots Creek			Smoots Creek	1999	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-i?id=12114	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-I	Fort Hays Sternberg Museum Ichthyology Collection		PreservedSpecimen												Notropis stramineus							Actinopterygii | Cypriniformes | Cyprinidae | Notropis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis		stramineus		species				ICZN			
FHSM	FHSM Fish Collection	Fort Hays State University, Sternberg Museum of Natural History Ichthyology Collection (FHSM-I)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_fish	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_fish	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e94348-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	FishNet,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	4f62b655-ff70-11e2-9bba-5c59a84048a8									13221						Reno		2									215	native	2000-08-02																				North America | USA | Kansas | Reno |  | Cow Creek |  |																			Lower Arkansas River: Cow Creek													8		4f62b655-ff70-11e2-9bba-5c59a84048a8		present							fluid - 8		KDWP						215	Kansas								North America | USA | Kansas | Reno | Cow Creek			Cow Creek	2000	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-i?id=13221	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-I	Fort Hays Sternberg Museum Ichthyology Collection		PreservedSpecimen												Lepomis cyanellus							Actinopterygii | Perciformes | Centrarchidae | Lepomis	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Lepomis		cyanellus		species				ICZN			
FHSM	FHSM Fish Collection	Fort Hays State University, Sternberg Museum of Natural History Ichthyology Collection (FHSM-I)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_fish	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_fish	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e94348-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	FishNet,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	4f62b87e-ff70-11e2-9bba-5c59a84048a8									14074						Clay		20									172	native	2000-06-20																				North America | USA | Kansas | Clay |  | Republican River |  |																			Republican River													6		4f62b87e-ff70-11e2-9bba-5c59a84048a8		present							fluid - 2		KDWP						172	Kansas								North America | USA | Kansas | Clay | Republican River			Republican River	2000	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-i?id=14074	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-I	Fort Hays Sternberg Museum Ichthyology Collection		PreservedSpecimen												Ictalurus punctatus							Actinopterygii | Siluriformes | Ictaluridae | Ictalurus	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Ictalurus		punctatus		species				ICZN			
FHSM	FHSM Fish Collection	Fort Hays State University, Sternberg Museum of Natural History Ichthyology Collection (FHSM-I)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_fish	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_fish	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e94348-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	FishNet,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	4f62ba9c-ff70-11e2-9bba-5c59a84048a8									14140						Sedgwick		6									188	native	2000-07-06																				North America | USA | Kansas | Sedgwick |  | Ninnescah River |  |																			Ninnescah River													7		4f62ba9c-ff70-11e2-9bba-5c59a84048a8		present							fluid - 1		KDWP						188	Kansas								North America | USA | Kansas | Sedgwick | Ninnescah River			Ninnescah River	2000	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-i?id=14140	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-I	Fort Hays Sternberg Museum Ichthyology Collection		PreservedSpecimen												Carpiodes carpio							Actinopterygii | Cypriniformes | Catostomidae | Carpiodes	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Carpiodes		carpio		species				ICZN			
FHSM	FHSM Fish Collection	Fort Hays State University, Sternberg Museum of Natural History Ichthyology Collection (FHSM-I)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_fish	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_fish	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e94348-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	FishNet,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	4f62bcb7-ff70-11e2-9bba-5c59a84048a8									12937						Harvey		22									174	native	2000-06-22																				North America | USA | Kansas | Harvey |  | Sand Creek |  |																			Lower Arkansas River: Sand Creek													6		4f62bcb7-ff70-11e2-9bba-5c59a84048a8		present							fluid - 35		KDWP						174	Kansas								North America | USA | Kansas | Harvey | Sand Creek			Sand Creek	2000	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-i?id=12937	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-I	Fort Hays Sternberg Museum Ichthyology Collection		PreservedSpecimen												Lepomis cyanellus							Actinopterygii | Perciformes | Centrarchidae | Lepomis	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Lepomis		cyanellus		species				ICZN			
FHSM	FHSM Fish Collection	Fort Hays State University, Sternberg Museum of Natural History Ichthyology Collection (FHSM-I)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_fish	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_fish	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e94348-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	FishNet,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	4f62bed3-ff70-11e2-9bba-5c59a84048a8									18154						Lancaster		10	40.8108300	96.8060900							191	native	2009-07-10										not recorded (forced WGS84)							requires verification			North America | USA | Nebraska | Lancaster |  | Lower Platte River Basin |  |																			Middle Creek													7		4f62bed3-ff70-11e2-9bba-5c59a84048a8		present							fluid - 3		NDEQ						191	Nebraska								North America | USA | Nebraska | Lancaster | Lower Platte River Basin			Lower Platte River Basin	2009	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-i?id=18154	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-I	Fort Hays Sternberg Museum Ichthyology Collection		PreservedSpecimen												Ictalurus punctatus							Actinopterygii | Siluriformes | Ictaluridae | Ictalurus	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Ictalurus		punctatus		species				ICZN			
FHSM	FHSM Fish Collection	Fort Hays State University, Sternberg Museum of Natural History Ichthyology Collection (FHSM-I)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_fish	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_fish	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e94348-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	FishNet,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	4f62c0eb-ff70-11e2-9bba-5c59a84048a8									17573						Custer		1	41.3449900	99.4912600							275	native	2008-10-01										not recorded (forced WGS84)							requires verification			North America | USA | Nebraska | Custer |  | Loup |  |																			Mud Creek													10		4f62c0eb-ff70-11e2-9bba-5c59a84048a8		present							fluid - 4		NDEQ						275	Nebraska								North America | USA | Nebraska | Custer | Loup			Loup	2008	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-i?id=17573	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-I	Fort Hays Sternberg Museum Ichthyology Collection		PreservedSpecimen												Ameiurus melas							Actinopterygii | Siluriformes | Ictaluridae | Ameiurus	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Ameiurus		melas		species				ICZN			
FHSM	FHSM Fish Collection	Fort Hays State University, Sternberg Museum of Natural History Ichthyology Collection (FHSM-I)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_fish	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_fish	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e94348-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	FishNet,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	4f62c338-ff70-11e2-9bba-5c59a84048a8									18285						Johnson		8	40.3069500	96.3722200							189	native	2009-07-08										not recorded (forced WGS84)							requires verification			North America | USA | Nebraska | Johnson |  | Nemaha River Basin |  |																			Lost Branch Creek													7		4f62c338-ff70-11e2-9bba-5c59a84048a8		present							fluid - 1		NDEQ						189	Nebraska								North America | USA | Nebraska | Johnson | Nemaha River Basin			Nemaha River Basin	2009	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-i?id=18285	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-I	Fort Hays Sternberg Museum Ichthyology Collection		PreservedSpecimen												Lepomis cyanellus							Actinopterygii | Perciformes | Centrarchidae | Lepomis	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Lepomis		cyanellus		species				ICZN			
FHSM	FHSM Fish Collection	Fort Hays State University, Sternberg Museum of Natural History Ichthyology Collection (FHSM-I)	Curtis Schmidt	http://ipt.vertnet.org:8080/ipt/archive.do?r=fhsm_fish	cjschmidt@fhsu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=fhsm_fish	http://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	84e94348-f762-11e1-a439-00145eb45e9a	976af1e0-ca25-11da-bfed-b8a03c50a862		CC0	2015-04-08	FishNet,VertNet	United States	Fort Hays Sternberg Museum of Natural History	Kansas	Tue May 12 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=fhsm_fish	4f62c57d-ff70-11e2-9bba-5c59a84048a8									14615						Madison		26									208	native	2000-07-26																				North America | USA | Nebraska | Madison |  | Elkhorn River |  |																			Elkhorn River													7		4f62c57d-ff70-11e2-9bba-5c59a84048a8		present							fluid - 14		NDEQ                                     `						208	Nebraska								North America | USA | Nebraska | Madison | Elkhorn River			Elkhorn River	2000	PhysicalObject	2015-04-12	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/fhsm/fhsm-i?id=14615	http://grbio.org/cool/5bc7-5n0c			FHSM	FHSM-I	Fort Hays Sternberg Museum Ichthyology Collection		PreservedSpecimen												Carpiodes carpio							Actinopterygii | Cypriniformes | Catostomidae | Carpiodes	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Carpiodes		carpio		species				ICZN			
