NYSM	NYSM Mammals	New York State Museum	David Gerhard	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	dgerhard@mail.nysed.gov	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	835ff8be-ea5c-45e4-b3f3-126852ac56fe	baa8ccb1-8d9d-4940-93a6-2241c8a04ba5			2015-01-27	MaNIS,VertNet	United States	New York State Museum	New York	Mon Dec 23 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	urn:catalog:NYSM:ZM:zm-260									zm-260	North America		1568	United States	US	Suffolk		24	40.707207	-73.32861							114	native	1963-04-24										not recorded (forced WGS84)				VertNet Georeferencing Guidelines	J. Jerolimo,2004: elevation estimated from map.		requires verification			| USA | New York | Suffolk |  |  |  |									1								adult		Babylon Twp.  Belmont Lake State Park, about 0.25 mi S of Southards Pond.  Maple swamp near small stream.													4		urn:catalog:NYSM:ZM:zm-260		present							skull		Connor, Paul F.	63-35				male	114	New York						1963-04-24		USA | New York | Suffolk | Babylon Twp.  Belmont Lake State Park, about 0.25 mi S of Southards Pond.  Maple swamp near small stream.			North Atlantic Ocean	1963	PhysicalObject	2015-02-16	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/nysm/zm?id=zm-260	urn:lsid:biocol.org:col:35009			NYSM	ZM			PreservedSpecimen												Blarina brevicauda							Animalia | Chordata | Mammalia | Insectivora | Soricidae | Blarina	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		brevicauda		species				ICZN			
NYSM	NYSM Mammals	New York State Museum	David Gerhard	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	dgerhard@mail.nysed.gov	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	835ff8be-ea5c-45e4-b3f3-126852ac56fe	baa8ccb1-8d9d-4940-93a6-2241c8a04ba5			2015-01-27	MaNIS,VertNet	United States	New York State Museum	New York	Mon Dec 23 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	urn:catalog:NYSM:ZM:zm-261									zm-261	North America		2052	United States	US	Suffolk		2	40.86889	-72.51806							122	native	1963-05-02										not recorded (forced WGS84)				VertNet Georeferencing Guidelines			requires verification			| USA | New York | Suffolk |  |  |  |									1								adult		Southampton Twp.  Hampton Bays [elev. 50 ft.].								15.24				15.24	5		urn:catalog:NYSM:ZM:zm-261		present							skull		Connor, Paul F.	63-42				male	122	New York					50 ft.	1963-05-02		USA | New York | Suffolk | Southampton Twp.  Hampton Bays [elev. 50 ft.].			North Atlantic Ocean	1963	PhysicalObject	2015-02-16	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/nysm/zm?id=zm-261	urn:lsid:biocol.org:col:35009			NYSM	ZM			PreservedSpecimen												Blarina brevicauda							Animalia | Chordata | Mammalia | Insectivora | Soricidae | Blarina	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		brevicauda		species				ICZN			
NYSM	NYSM Mammals	New York State Museum	David Gerhard	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	dgerhard@mail.nysed.gov	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	835ff8be-ea5c-45e4-b3f3-126852ac56fe	baa8ccb1-8d9d-4940-93a6-2241c8a04ba5			2015-01-27	MaNIS,VertNet	United States	New York State Museum	New York	Mon Dec 23 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	urn:catalog:NYSM:ZM:zm-262									zm-262	North America		2052	United States	US	Suffolk		2	40.86889	-72.51806							122	native	1963-05-02										not recorded (forced WGS84)				VertNet Georeferencing Guidelines			requires verification			| USA | New York | Suffolk |  |  |  |									1								unknown		Southampton Twp.  Hampton Bays [elev. 50 ft.].								15.24				15.24	5		urn:catalog:NYSM:ZM:zm-262		present							skull		Connor, Paul F.	63-44				male	122	New York					50 ft.	1963-05-02		USA | New York | Suffolk | Southampton Twp.  Hampton Bays [elev. 50 ft.].			North Atlantic Ocean	1963	PhysicalObject	2015-02-16	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/nysm/zm?id=zm-262	urn:lsid:biocol.org:col:35009			NYSM	ZM			PreservedSpecimen												Blarina brevicauda							Animalia | Chordata | Mammalia | Insectivora | Soricidae | Blarina	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		brevicauda		species				ICZN			
NYSM	NYSM Mammals	New York State Museum	David Gerhard	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	dgerhard@mail.nysed.gov	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	835ff8be-ea5c-45e4-b3f3-126852ac56fe	baa8ccb1-8d9d-4940-93a6-2241c8a04ba5			2015-01-27	MaNIS,VertNet	United States	New York State Museum	New York	Mon Dec 23 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	urn:catalog:NYSM:ZM:zm-263									zm-263	North America		2052	United States	US	Suffolk		3	40.86889	-72.51806							215	native	1963-08-03										not recorded (forced WGS84)				VertNet Georeferencing Guidelines			requires verification			| USA | New York | Suffolk |  |  |  |									1								adult		Southampton Twp.  Hampton Bays [elev. 50 ft.].								15.24				15.24	8		urn:catalog:NYSM:ZM:zm-263		present							skull		Connor, Paul F.	63-46				female	215	New York					50 ft.	1963-08-03		USA | New York | Suffolk | Southampton Twp.  Hampton Bays [elev. 50 ft.].			North Atlantic Ocean	1963	PhysicalObject	2015-02-16	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/nysm/zm?id=zm-263	urn:lsid:biocol.org:col:35009			NYSM	ZM			PreservedSpecimen												Blarina brevicauda							Animalia | Chordata | Mammalia | Insectivora | Soricidae | Blarina	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		brevicauda		species				ICZN			
NYSM	NYSM Mammals	New York State Museum	David Gerhard	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	dgerhard@mail.nysed.gov	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	835ff8be-ea5c-45e4-b3f3-126852ac56fe	baa8ccb1-8d9d-4940-93a6-2241c8a04ba5			2015-01-27	MaNIS,VertNet	United States	New York State Museum	New York	Mon Dec 23 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	urn:catalog:NYSM:ZM:zm-1									zm-1	North America		6297	United States	US	Suffolk		8	40.82444	-72.66667							312	native	1962-11-08										not recorded (forced WGS84)				VertNet Georeferencing Guidelines			requires verification			| USA | New York | Suffolk |  |  |  |									1								juvenile		Southampton Twp.  Westhampton.													11		urn:catalog:NYSM:ZM:zm-1		present							skull		Connor, Paul F.	62-227				male	312	New York						1962-11-08		USA | New York | Suffolk | Southampton Twp.  Westhampton.			North Atlantic Ocean	1962	PhysicalObject	2015-02-16	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/nysm/zm?id=zm-1	urn:lsid:biocol.org:col:35009			NYSM	ZM			PreservedSpecimen												Didelphis virginiana							Animalia | Chordata | Mammalia | Didelphimorphia | Didelphidae | Didelphis	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis		virginiana		species				ICZN			
NYSM	NYSM Mammals	New York State Museum	David Gerhard	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	dgerhard@mail.nysed.gov	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	835ff8be-ea5c-45e4-b3f3-126852ac56fe	baa8ccb1-8d9d-4940-93a6-2241c8a04ba5			2015-01-27	MaNIS,VertNet	United States	New York State Museum	New York	Mon Dec 23 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	urn:catalog:NYSM:ZM:zm-2									zm-2																		native																														1																									urn:catalog:NYSM:ZM:zm-2		present							skeleton							unknown															PhysicalObject	2015-02-16	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/nysm/zm?id=zm-2	urn:lsid:biocol.org:col:35009			NYSM	ZM			PreservedSpecimen												Didelphis virginiana							Animalia | Chordata | Mammalia | Didelphimorphia | Didelphidae | Didelphis	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis		virginiana		species				ICZN			
NYSM	NYSM Mammals	New York State Museum	David Gerhard	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	dgerhard@mail.nysed.gov	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	835ff8be-ea5c-45e4-b3f3-126852ac56fe	baa8ccb1-8d9d-4940-93a6-2241c8a04ba5			2015-01-27	MaNIS,VertNet	United States	New York State Museum	New York	Mon Dec 23 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	urn:catalog:NYSM:ZM:zm-3									zm-3	North America		2438	United States	US	Schoharie		11	42.574318	-74.581654							315	native	1957-11-11										not recorded (forced WGS84)				VertNet Georeferencing Guidelines			requires verification			| USA | New York | Schoharie |  |  |  |									1								unknown		Summit Twp.  0.5 mi SE of Summit.								594.36				594.36	11		urn:catalog:NYSM:ZM:zm-3		present							skull		Connor, Paul F.	57-1139				female	315	New York					1950 ft.	1957-11-11		USA | New York | Schoharie | Summit Twp.  0.5 mi SE of Summit.				1957	PhysicalObject	2015-02-16	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/nysm/zm?id=zm-3	urn:lsid:biocol.org:col:35009			NYSM	ZM			PreservedSpecimen												Didelphis virginiana							Animalia | Chordata | Mammalia | Didelphimorphia | Didelphidae | Didelphis	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis		virginiana		species				ICZN			
NYSM	NYSM Mammals	New York State Museum	David Gerhard	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	dgerhard@mail.nysed.gov	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	835ff8be-ea5c-45e4-b3f3-126852ac56fe	baa8ccb1-8d9d-4940-93a6-2241c8a04ba5			2015-01-27	MaNIS,VertNet	United States	New York State Museum	New York	Mon Dec 23 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	urn:catalog:NYSM:ZM:zm-4									zm-4	North America		2852	United States	US	Putnam		30	41.09833	-83.98472							304	native	1940-10-30										not recorded (forced WGS84)				VertNet Georeferencing Guidelines	J. Jerolimo,2004: elevation estimated from map.		requires verification			| USA | OHIO | PUTNAM |  |  |  |									1								immature		Leipsic.													10		urn:catalog:NYSM:ZM:zm-4		present							skull							unknown	304	Ohio						1940-10-30		USA | Ohio | Putnam | Leipsic.				1940	PhysicalObject	2015-02-16	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/nysm/zm?id=zm-4	urn:lsid:biocol.org:col:35009			NYSM	ZM			PreservedSpecimen												Didelphis virginiana							Animalia | Chordata | Mammalia | Didelphimorphia | Didelphidae | Didelphis	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis		virginiana		species				ICZN			
NYSM	NYSM Mammals	New York State Museum	David Gerhard	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	dgerhard@mail.nysed.gov	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	835ff8be-ea5c-45e4-b3f3-126852ac56fe	baa8ccb1-8d9d-4940-93a6-2241c8a04ba5			2015-01-27	MaNIS,VertNet	United States	New York State Museum	New York	Mon Dec 23 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	urn:catalog:NYSM:ZM:zm-5									zm-5	North America		2465	United States	US	Suffolk		22	40.82306	-72.61							81	native	1962-03-22										not recorded (forced WGS84)				VertNet Georeferencing Guidelines	J. Jerolimo,2004: elevation estimated from map.		requires verification			| USA | New York | Suffolk |  |  |  |									1								adult		Southampton Twp.  Quoque.													3		urn:catalog:NYSM:ZM:zm-5		present							skull		Greelay, Don	62-98				male	81	New York						1962-03-22		USA | New York | Suffolk | Southampton Twp.  Quoque.			North Atlantic Ocean	1962	PhysicalObject	2015-02-16	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/nysm/zm?id=zm-5	urn:lsid:biocol.org:col:35009			NYSM	ZM			PreservedSpecimen												Didelphis virginiana							Animalia | Chordata | Mammalia | Didelphimorphia | Didelphidae | Didelphis	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis		virginiana		species				ICZN			
NYSM	NYSM Mammals	New York State Museum	David Gerhard	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	dgerhard@mail.nysed.gov	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	835ff8be-ea5c-45e4-b3f3-126852ac56fe	baa8ccb1-8d9d-4940-93a6-2241c8a04ba5			2015-01-27	MaNIS,VertNet	United States	New York State Museum	New York	Mon Dec 23 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	urn:catalog:NYSM:ZM:zm-6									zm-6	North America		1600	United States	US	Otsego		25	42.591593	-74.750304							56	native	1958-02-25										not recorded (forced WGS84)				VertNet Georeferencing Guidelines			requires verification			| USA | New York | Otsego |  |  |  |									1								unknown		Worcester Twp.  Worcester.													2		urn:catalog:NYSM:ZM:zm-6		present							skull		Connor, Paul F.	58-52				male	56	New York						1958-02-25		USA | New York | Otsego | Worcester Twp.  Worcester.				1958	PhysicalObject	2015-02-16	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/nysm/zm?id=zm-6	urn:lsid:biocol.org:col:35009			NYSM	ZM			PreservedSpecimen												Didelphis virginiana							Animalia | Chordata | Mammalia | Didelphimorphia | Didelphidae | Didelphis	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis		virginiana		species				ICZN			
