MLZ	MLZ Mammal Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_mamm	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	226b536c-25f9-4f6b-b144-edcbdffa3566	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	MaNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	urn:occurrence:Arctos:MLZ:Mamm:459:982396									459	North America		3036	Mexico				25	18.804589	-98.94555							84	wild caught	1935-03-25												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, Mexico, Morelos				A			legacy	W. W. Brown	1										Cuautla	unknown												03		urn:occurrence:Arctos:MLZ:Mamm:459:982396	ORIG CAT'D AT 656		http://arctos.database.museum/guid/MLZ:Mamm:459				MLZ: Moore Laboratory of Zoology=M-V'959; collector number=1		skin; skull	<i>Artibeus lituratus</i> (accepted ID) identified by W. W. Brown; method: legacy	Collector(s): W. W. Brown	1				female		Morelos						25 MAR 1935		CUAUTLA				1935	PhysicalObject	2014-06-07 11:57:22.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Mamm:459	urn:lsid:biocol.org:col:35295			MLZ	Mammal specimens			PreservedSpecimen			sex=female									Artibeus lituratus							Animalia Chordata Mammalia Chiroptera Phyllostomidae	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus		lituratus						ICZN			
MLZ	MLZ Mammal Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_mamm	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	226b536c-25f9-4f6b-b144-edcbdffa3566	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	MaNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	urn:occurrence:Arctos:MLZ:Mamm:1165:467823									1165	North America		1742	United States		San Bernardino County		11	34.628383	-117.178205							102	wild caught	1968-04-11												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, California, San Bernardino County				A			legacy	David J. Hafner	1										9 mi NE Victorville	unknown												04		urn:occurrence:Arctos:MLZ:Mamm:1165:467823	WT 22.5G		http://arctos.database.museum/guid/MLZ:Mamm:1165				MLZ: Moore Laboratory of Zoology=NR; collector number=68-9		skin	<i>Peromyscus maniculatus</i> (accepted ID) identified by David J. Hafner; method: legacy	Collector(s): David J. Hafner	68-9				female		California						11 APR 1968		VICTORVILLE: 9 MI NE				1968	PhysicalObject	2014-09-09 13:22:33.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Mamm:1165	urn:lsid:biocol.org:col:35295			MLZ	Mammal specimens			PreservedSpecimen			sex=female									Peromyscus maniculatus							Animalia Chordata Mammalia Rodentia Cricetidae Neotominae	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		maniculatus						ICZN			
MLZ	MLZ Mammal Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_mamm	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	226b536c-25f9-4f6b-b144-edcbdffa3566	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	MaNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	urn:occurrence:Arctos:MLZ:Mamm:1164:1330407									1164	North America		1742	United States		San Bernardino County		11	34.628383	-117.178205							102	wild caught	1968-04-11												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, California, San Bernardino County				A			legacy	David J. Hafner	1										9 mi NE Victorville	unknown												04		urn:occurrence:Arctos:MLZ:Mamm:1164:1330407	WT 22G   SKIN ONLY		http://arctos.database.museum/guid/MLZ:Mamm:1164				MLZ: Moore Laboratory of Zoology=NR; collector number=68-12		skin	<i>Peromyscus maniculatus</i> (accepted ID) identified by David J. Hafner; method: legacy	Collector(s): David J. Hafner	68-12				male		California						11 APR 1968		VICTORVILLE: 9 MI NE				1968	PhysicalObject	2014-09-09 13:22:33.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Mamm:1164	urn:lsid:biocol.org:col:35295			MLZ	Mammal specimens			PreservedSpecimen			sex=male									Peromyscus maniculatus							Animalia Chordata Mammalia Rodentia Cricetidae Neotominae	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		maniculatus						ICZN			
MLZ	MLZ Mammal Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_mamm	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	226b536c-25f9-4f6b-b144-edcbdffa3566	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	MaNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	urn:occurrence:Arctos:MLZ:Mamm:1121:1196373									1121	North America		1742	United States		San Bernardino County		11	34.628383	-117.178205							102	wild caught	1968-04-11												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, California, San Bernardino County				A			legacy	David J. Hafner	1										9 mi NE Victorville	unknown												04		urn:occurrence:Arctos:MLZ:Mamm:1121:1196373	WT 85.9G  SKIN ONLY		http://arctos.database.museum/guid/MLZ:Mamm:1121				MLZ: Moore Laboratory of Zoology=NR; collector number=68-11		skin	<i>Dipodomys panamintinus</i> (accepted ID) identified by David J. Hafner; method: legacy	Collector(s): David J. Hafner	68-11				male		California						11 APR 1968		VICTORVILLE: 9 MI NE				1968	PhysicalObject	2014-09-09 13:22:33.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Mamm:1121	urn:lsid:biocol.org:col:35295			MLZ	Mammal specimens			PreservedSpecimen			sex=male									Dipodomys panamintinus							Animalia Chordata Mammalia Rodentia Heteromyidae Dipodomyinae	Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Dipodomys		panamintinus						ICZN			
MLZ	MLZ Mammal Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_mamm	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	226b536c-25f9-4f6b-b144-edcbdffa3566	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	MaNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	urn:occurrence:Arctos:MLZ:Mamm:1203:76137									1203	North America		1742	United States		San Bernardino County		11	34.628383	-117.178205							102	wild caught	1968-04-11												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, California, San Bernardino County				A			legacy	John C. Hafner	1										9 mi NE Victorville	unknown												04		urn:occurrence:Arctos:MLZ:Mamm:1203:76137	SKIN ONLY.  WT 137.2G		http://arctos.database.museum/guid/MLZ:Mamm:1203				MLZ: Moore Laboratory of Zoology=NR; collector number=68-8		skin	<i>Neotoma lepida</i> (accepted ID) identified by John C. Hafner; method: legacy	Collector(s): John C. Hafner	68-8				female		California						11 APR 1968		VICTORVILLE: 9 MI NE				1968	PhysicalObject	2014-09-09 13:22:33.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Mamm:1203	urn:lsid:biocol.org:col:35295			MLZ	Mammal specimens			PreservedSpecimen			sex=female									Neotoma lepida							Animalia Chordata Mammalia Rodentia Cricetidae Neotominae	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Neotoma		lepida						ICZN			
MLZ	MLZ Mammal Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_mamm	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	226b536c-25f9-4f6b-b144-edcbdffa3566	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	MaNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	urn:occurrence:Arctos:MLZ:Mamm:434:697084									434	North America		3036	Mexico				09	26.376189	-108.625098							190	wild caught	1933-07-09												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, Mexico, Sinaloa				A			legacy	J. T. Wright	1										Las Guasimas	unknown												07		urn:occurrence:Arctos:MLZ:Mamm:434:697084	ORIG CAT'D AT NO. 91		http://arctos.database.museum/guid/MLZ:Mamm:434				MLZ: Moore Laboratory of Zoology=M-H249; collector number=6909		skin	<i>Chaetodipus artus</i> (accepted ID) identified by J. T. Wright; method: legacy	Collector(s): J. T. Wright	6909				male		Sinaloa						09 JUL 1933		LAS GUASIMAS				1933	PhysicalObject	2014-05-27 17:18:12.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Mamm:434	urn:lsid:biocol.org:col:35295			MLZ	Mammal specimens			PreservedSpecimen			sex=male									Chaetodipus artus							Animalia Chordata Mammalia Rodentia Heteromyidae	Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Chaetodipus		artus						ICZN			
MLZ	MLZ Mammal Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_mamm	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	226b536c-25f9-4f6b-b144-edcbdffa3566	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	MaNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	urn:occurrence:Arctos:MLZ:Mamm:368:1053752									368	North America		3036	Mexico				09	26.376189	-108.625098							190	wild caught	1933-07-09												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, Mexico, Sinaloa				A			legacy	J. T. Wright	1										Las Guasimas	unknown												07		urn:occurrence:Arctos:MLZ:Mamm:368:1053752	SKIN ONLY.  ORIG CAT'D AT NO. 92		http://arctos.database.museum/guid/MLZ:Mamm:368				MLZ: Moore Laboratory of Zoology=M-H250; collector number=6910		skin	<i>Chaetodipus artus</i> (accepted ID) identified by J. T. Wright; method: legacy	Collector(s): J. T. Wright	6910				female		Sinaloa						09 JUL 1933		LAS GUASIMAS				1933	PhysicalObject	2014-05-27 17:18:12.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Mamm:368	urn:lsid:biocol.org:col:35295			MLZ	Mammal specimens			PreservedSpecimen			sex=female									Chaetodipus artus							Animalia Chordata Mammalia Rodentia Heteromyidae	Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Chaetodipus		artus						ICZN			
MLZ	MLZ Mammal Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_mamm	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	226b536c-25f9-4f6b-b144-edcbdffa3566	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	MaNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	urn:occurrence:Arctos:MLZ:Mamm:376:1052980									376	North America		3036	Mexico				11	26.376189	-108.625098							192	wild caught	1933-07-11												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, Mexico, Sinaloa				A			legacy	J. T. Wright	1										Las Guasimas	unknown												07		urn:occurrence:Arctos:MLZ:Mamm:376:1052980	SKIN ONLY.  ORIG CAT'D AT NO. 93		http://arctos.database.museum/guid/MLZ:Mamm:376				MLZ: Moore Laboratory of Zoology=M-H251; collector number=6918		skin	<i>Chaetodipus artus</i> (accepted ID) identified by J. T. Wright; method: legacy	Collector(s): J. T. Wright	6918				male		Sinaloa						11 JUL 1933		LAS GUASIMAS				1933	PhysicalObject	2014-05-27 17:18:12.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Mamm:376	urn:lsid:biocol.org:col:35295			MLZ	Mammal specimens			PreservedSpecimen			sex=male									Chaetodipus artus							Animalia Chordata Mammalia Rodentia Heteromyidae	Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Chaetodipus		artus						ICZN			
MLZ	MLZ Mammal Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_mamm	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	226b536c-25f9-4f6b-b144-edcbdffa3566	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	MaNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	urn:occurrence:Arctos:MLZ:Mamm:427:482539									427	North America		3036	Mexico				09	26.376189	-108.625098							190	wild caught	1933-07-09												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, Mexico, Sinaloa				A			legacy	J. T. Wright	1										Las Guasimas	unknown												07		urn:occurrence:Arctos:MLZ:Mamm:427:482539	SKIN ONLY. ORIG CAT'D AT NO. 94		http://arctos.database.museum/guid/MLZ:Mamm:427				MLZ: Moore Laboratory of Zoology=M-H177; collector number=6911		skin	<i>Chaetodipus artus</i> (accepted ID) identified by J. T. Wright; method: legacy	Collector(s): J. T. Wright	6911				female		Sinaloa						09 JUL 1933		LAS GUASIMAS				1933	PhysicalObject	2014-05-27 17:18:12.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Mamm:427	urn:lsid:biocol.org:col:35295			MLZ	Mammal specimens			PreservedSpecimen			sex=female									Chaetodipus artus							Animalia Chordata Mammalia Rodentia Heteromyidae	Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Chaetodipus		artus						ICZN			
MLZ	MLZ Mammal Collection (Arctos)	Moore Laboratory of Zoology (MLZ)	John McCormack	http://ipt.vertnet.org:8080/ipt/archive.do?r=mlz_mamm	mccormack@oxy.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mlz_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	226b536c-25f9-4f6b-b144-edcbdffa3566	247b85e0-4e6b-46d1-b1c8-47b00bb8ced7			no migrator	MaNIS,VertNet,Arctos	United States	Moore Laboratory of Zoology	California	Tue Dec 23 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=mlz_mamm	urn:occurrence:Arctos:MLZ:Mamm:842:1503569									842	North America		950	Mexico				11	19.435109	-100.186681							284	wild caught	1941-10-11												unknown	2012-07-08 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, Mexico, Mexico				A sp.			legacy	Chester C. Lamb	1										Puerto Lengua de Vaca, 15 mi E Zitacuaro	unknown							2849.88				2849.88	10		urn:occurrence:Arctos:MLZ:Mamm:842:1503569			http://arctos.database.museum/guid/MLZ:Mamm:842				MLZ: Moore Laboratory of Zoology=M-D'''1; collector number=4283		skin; skull	<i>Peromyscus sp.</i> (accepted ID) identified by Chester C. Lamb; method: legacy	Collector(s): Chester C. Lamb	4283				male		Mexico						11 OCT 1941		PUERTO LENGUA DE VACA: 47 MI W TOLUCA				1941	PhysicalObject	2014-12-02 11:32:09.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MLZ:Mamm:842	urn:lsid:biocol.org:col:35295			MLZ	Mammal specimens			PreservedSpecimen			sex=male									Peromyscus sp.							Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Neotominae; Peromyscus	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus								ICZN			
