UCM	UCM Fishes	University of Colorado Museum of Natural History Fishes Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_fish	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8934ad0c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	FishNet,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	urn:occurrence:Arctos:UCM:Fish:7504:2542409									7504	Africa			Egypt			2012											wild caught	1800-01-01/2012-04-30			1800-01-01/2012-04-30									unknown	2012-04-30 00:00:00.0				unverified			Africa, Egypt				A			legacy	unknown	1										Rosetta branch of the Nile	unknown														urn:occurrence:Arctos:UCM:Fish:7504:2542409	specimen found uncatalogued in April 2012; Cataloged by: Mariko Kageyama, 12 April 2012		http://arctos.database.museum/guid/UCM:Fish:7504						whole organism (ethanol)	<i>Siluranodon auritus</i> (accepted ID) identified by unknown on 2012; method: legacy	Collector(s): unknown													no date recorded - before 4/30/2012		Egypt, Rosetta branch of the Nile					PhysicalObject	2014-12-05 10:09:53.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Fish:7504	urn:lsid:biocol.org:col:34854	98		UCM	Fish specimens			PreservedSpecimen	mask part attribute location											Siluranodon auritus							Animalia; Chordata; Actinopterygii; Siluriformes; Schilbeidae;  (Geoffroy Saint-Hilaire, 1809)	Animalia	Chordata	Actinopterygii	Siluriformes	Schilbeidae	Siluranodon		auritus						ICZN			
UCM	UCM Fishes	University of Colorado Museum of Natural History Fishes Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_fish	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8934ad0c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	FishNet,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	urn:occurrence:Arctos:UCM:Fish:7164:2542408									7164	Africa			Egypt			1999											wild caught	1800-01-01/1999-10-26			1800-01-01/1999-10-26									unknown	1999-10-26 00:00:00.0				unverified			Africa, Egypt				A			legacy	unknown	1										Rosetta branch of the Nile	unknown														urn:occurrence:Arctos:UCM:Fish:7164:2542408	Cataloged by: B.L. Bennett, 26 October 1999		http://arctos.database.museum/guid/UCM:Fish:7164						whole organism (ethanol)	<i>Schilbe mystus</i> (accepted ID) identified by unknown on 1999; method: legacy	Collector(s): unknown													no date recorded - before 10/26/1999		Egypt, Rosetta branch of the Nile					PhysicalObject	2014-12-05 10:09:53.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Fish:7164	urn:lsid:biocol.org:col:34854	98		UCM	Fish specimens			PreservedSpecimen	mask part attribute location											Schilbe mystus							Animalia; Chordata; Actinopterygii; Siluriformes; Schilbeidae;	Animalia	Chordata	Actinopterygii	Siluriformes	Schilbeidae	Schilbe		mystus						ICZN			
UCM	UCM Fishes	University of Colorado Museum of Natural History Fishes Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_fish	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8934ad0c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	FishNet,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	urn:occurrence:Arctos:UCM:Fish:7148:2541585									7148	North America			United States			1999											wild caught	1800-01-01/1999-10-20			1800-01-01/1999-10-20									unknown	1999-10-20 00:00:00.0				unverified			North America, United States, Alaska				A			legacy	unknown	54										hatchery	unknown														urn:occurrence:Arctos:UCM:Fish:7148:2541585	Eyed; Cataloged by: B.L. Bennett, 20 October 1999		http://arctos.database.museum/guid/UCM:Fish:7148						whole organism (ethanol)	<i>Oncorhynchus kisutch</i> (accepted ID) identified by unknown on 1999; method: legacy	Collector(s): unknown							Alaska						no date recorded - before 10/20/1999		Alaskan hatchery					PhysicalObject	2014-12-05 10:09:54.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Fish:7148	urn:lsid:biocol.org:col:34854	98		UCM	Fish specimens			PreservedSpecimen	mask part attribute location											Oncorhynchus kisutch							Animalia; Chordata; Actinopterygii; Salmoniformes; Salmonidae;	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Oncorhynchus		kisutch						ICZN			
UCM	UCM Fishes	University of Colorado Museum of Natural History Fishes Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_fish	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8934ad0c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	FishNet,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	urn:occurrence:Arctos:UCM:Fish:7153:2541584									7153	North America			United States			1997											wild caught	1997-02-01/1997-02-28			1997-02-01/1997-02-28									unknown	1997-02-28 00:00:00.0				unverified			North America, United States, Alaska				A			legacy	unknown	5										hatchery	unknown														urn:occurrence:Arctos:UCM:Fish:7153:2541584	Fry #3; Cataloged by: B.L. Bennett, 20 October 1999		http://arctos.database.museum/guid/UCM:Fish:7153						whole organism (ethanol)	<i>Oncorhynchus kisutch</i> (accepted ID) identified by unknown on 1997; method: legacy	Collector(s): unknown							Alaska						February 1997		Alaskan hatchery					PhysicalObject	2014-12-05 10:09:54.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Fish:7153	urn:lsid:biocol.org:col:34854	98		UCM	Fish specimens			PreservedSpecimen	mask part attribute location											Oncorhynchus kisutch							Animalia; Chordata; Actinopterygii; Salmoniformes; Salmonidae;	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Oncorhynchus		kisutch						ICZN			
UCM	UCM Fishes	University of Colorado Museum of Natural History Fishes Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_fish	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8934ad0c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	FishNet,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	urn:occurrence:Arctos:UCM:Fish:7152:2541583									7152	North America			United States			1997											wild caught	1997-02-01/1997-02-28			1997-02-01/1997-02-28									unknown	1997-02-28 00:00:00.0				unverified			North America, United States, Alaska				A			legacy	unknown	5										hatchery	unknown														urn:occurrence:Arctos:UCM:Fish:7152:2541583	Fry #2; Cataloged by: B.L. Bennett, 20 October 1999		http://arctos.database.museum/guid/UCM:Fish:7152						whole organism (ethanol)	<i>Oncorhynchus kisutch</i> (accepted ID) identified by unknown on 1997; method: legacy	Collector(s): unknown							Alaska						February 1997		Alaskan hatchery					PhysicalObject	2014-12-05 10:09:54.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Fish:7152	urn:lsid:biocol.org:col:34854	98		UCM	Fish specimens			PreservedSpecimen	mask part attribute location											Oncorhynchus kisutch							Animalia; Chordata; Actinopterygii; Salmoniformes; Salmonidae;	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Oncorhynchus		kisutch						ICZN			
UCM	UCM Fishes	University of Colorado Museum of Natural History Fishes Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_fish	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8934ad0c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	FishNet,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	urn:occurrence:Arctos:UCM:Fish:7151:2541582									7151	North America			United States			1997											wild caught	1997-02-01/1997-02-28			1997-02-01/1997-02-28									unknown	1997-02-28 00:00:00.0				unverified			North America, United States, Alaska				A			legacy	unknown	4										hatchery	unknown														urn:occurrence:Arctos:UCM:Fish:7151:2541582	Fry #1; Cataloged by: B.L. Bennett, 20 October 1999		http://arctos.database.museum/guid/UCM:Fish:7151						whole organism (ethanol)	<i>Oncorhynchus kisutch</i> (accepted ID) identified by unknown on 1997; method: legacy	Collector(s): unknown							Alaska						February 1997		Alaskan hatchery					PhysicalObject	2014-12-05 10:09:54.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Fish:7151	urn:lsid:biocol.org:col:34854	98		UCM	Fish specimens			PreservedSpecimen	mask part attribute location											Oncorhynchus kisutch							Animalia; Chordata; Actinopterygii; Salmoniformes; Salmonidae;	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Oncorhynchus		kisutch						ICZN			
UCM	UCM Fishes	University of Colorado Museum of Natural History Fishes Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_fish	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8934ad0c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	FishNet,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	urn:occurrence:Arctos:UCM:Fish:7150:2541546									7150	North America			United States			1997											wild caught	1997-02-01/1997-02-28			1997-02-01/1997-02-28									unknown	1997-02-28 00:00:00.0				unverified			North America, United States, Alaska				A			legacy	unknown	160								larva		hatchery	unknown														urn:occurrence:Arctos:UCM:Fish:7150:2541546	Cataloged by: B.L. Bennett, 20 October 1999		http://arctos.database.museum/guid/UCM:Fish:7150						whole organism (ethanol)	<i>Oncorhynchus kisutch</i> (accepted ID) identified by unknown on 1997; method: legacy	Collector(s): unknown							Alaska						February 1997		Alaskan hatchery					PhysicalObject	2014-12-05 10:09:54.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Fish:7150	urn:lsid:biocol.org:col:34854	98		UCM	Fish specimens			PreservedSpecimen	mask part attribute location		age class=larva									Oncorhynchus kisutch							Animalia; Chordata; Actinopterygii; Salmoniformes; Salmonidae;	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Oncorhynchus		kisutch						ICZN			
UCM	UCM Fishes	University of Colorado Museum of Natural History Fishes Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_fish	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8934ad0c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	FishNet,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	urn:occurrence:Arctos:UCM:Fish:7149:2541545									7149	North America			United States			1997											wild caught	1997-02-01/1997-02-28			1997-02-01/1997-02-28									unknown	1997-02-28 00:00:00.0				unverified			North America, United States, Alaska				A			legacy	unknown	260										hatchery	unknown														urn:occurrence:Arctos:UCM:Fish:7149:2541545	Eyed w/ curving spine; Cataloged by: B.L. Bennett, 20 October 1999		http://arctos.database.museum/guid/UCM:Fish:7149						whole organism (ethanol)	<i>Oncorhynchus kisutch</i> (accepted ID) identified by unknown on 1997; method: legacy	Collector(s): unknown							Alaska						February 1997		Alaskan hatchery					PhysicalObject	2014-12-05 10:09:54.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Fish:7149	urn:lsid:biocol.org:col:34854	98		UCM	Fish specimens			PreservedSpecimen	mask part attribute location											Oncorhynchus kisutch							Animalia; Chordata; Actinopterygii; Salmoniformes; Salmonidae;	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Oncorhynchus		kisutch						ICZN			
UCM	UCM Fishes	University of Colorado Museum of Natural History Fishes Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_fish	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8934ad0c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	FishNet,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	urn:occurrence:Arctos:UCM:Fish:7147:2541544									7147	North America			United States			1997											wild caught	1997-02-01/1997-02-28			1997-02-01/1997-02-28									unknown	1997-02-28 00:00:00.0				unverified			North America, United States, Alaska				A			legacy	unknown	0										hatchery	unknown														urn:occurrence:Arctos:UCM:Fish:7147:2541544	Cataloged by: B.L. Bennett, 20 October 1999		http://arctos.database.museum/guid/UCM:Fish:7147						unknown	<i>Oncorhynchus kisutch</i> (accepted ID) identified by unknown on 1997; method: legacy	Collector(s): unknown							Alaska						February 1997		Alaskan hatchery					PhysicalObject	2014-12-05 10:09:54.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Fish:7147	urn:lsid:biocol.org:col:34854	98		UCM	Fish specimens			PreservedSpecimen	mask part attribute location											Oncorhynchus kisutch							Animalia; Chordata; Actinopterygii; Salmoniformes; Salmonidae;	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Oncorhynchus		kisutch						ICZN			
UCM	UCM Fishes	University of Colorado Museum of Natural History Fishes Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_fish	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	8934ad0c-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	FishNet,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_fish	urn:occurrence:Arctos:UCM:Fish:357:2542164									357	North America			United States		Sedgwick County	1912	19									201	wild caught	1912-07-19												Ryan Allen	1912-07-19 00:00:00.0				unverified			North America, United States, Colorado, Sedgwick County				A			legacy	J. Henderson	83										South Platte, Julesburg	Ryan Allen		Originally no county info; LatLongRemarks: Placed the UTM East of the Julesburg UTM on the South Platte. -RA; UTM Zone: 13; Confidence Value: 5; TRS: 12N, 27, 44W; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: USGS; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 732269; UTM_NS: 4540927										07		urn:occurrence:Arctos:UCM:Fish:357:2542164			http://arctos.database.museum/guid/UCM:Fish:357						whole organism (ethanol)	<i>Notropis scylla</i> (accepted ID) identified by J. Henderson on 1912; method: legacy	Collector(s): J. Henderson, M. M. Ellis							Colorado						19 July 1912		Colorado, Sedgwick County, South Platte, Julesburg				1912	PhysicalObject	2014-12-05 10:09:53.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Fish:357	urn:lsid:biocol.org:col:34854	98		UCM	Fish specimens			PreservedSpecimen	mask part attribute location											Notropis scylla							Animalia; Chordata;	Animalia	Chordata												ICZN			
