ISU	ISU Birds	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_birds	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_birds	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	ORNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Wed Jun 06 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds										1																																																								No Data																		unknown locality								Skin							Unknown																2010-02-22 00:00:00.0										ISU	Birds			PreservedSpecimen												Gavia immer							Gavia immer	Animalia	Chordata	Aves	Gaviiformes	Gaviidae	Gavia		immer									
ISU	ISU Birds	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_birds	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_birds	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	ORNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Wed Jun 06 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds										2																			1877-12-01																																					adult															12			Lake Michigan								Skin - 1							Female														1877		2010-02-22 00:00:00.0										ISU	Birds			PreservedSpecimen																																				
ISU	ISU Birds	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_birds	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_birds	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	ORNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Wed Jun 06 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds										2184	North America			United States of America		Mercer		14	41.0766500000	-90.9125900000									1996-05-14																				Mercer, Illinois, United States of America																	adult		12 mi SW of Aledo													5			Mark Twain NWR B-422								Skin - 1; Stomach Contents - 1; Frozen Tissue - 1							Female		Illinois							41.0766500° N		90.9125900° W			1996		2010-04-01 00:00:00.0										ISU	Birds			PreservedSpecimen												Empidonax minimus							Empidonax minimus	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Empidonax		minimus									
ISU	ISU Birds	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_birds	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_birds	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	ORNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Wed Jun 06 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds										2183	North America			United States of America		Mercer		14	41.0766500000	-90.9125900000									1996-05-14																				Mercer, Illinois, United States of America																	adult		12 mi. SW Aledo													5			Mark Twain NWR B430								Stomach Contents - 1; Skin - 1; Frozen Tissue - 1							Male		Illinois							41.0766500° N		90.9125900° W			1996		2010-03-31 00:00:00.0										ISU	Birds			PreservedSpecimen												Empidonax minimus							Empidonax minimus	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Empidonax		minimus									
ISU	ISU Birds	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_birds	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_birds	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	ORNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Wed Jun 06 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds										2185	North America			United States of America		Mercer		14	41.0766500000	-90.9125900000									1996-05-14																				Mercer, Illinois, United States of America																	adult		12 mi. SW of Aledo													5			Mark Twain NWR, Keithsburg Township B-426								Frozen Tissue - 1; Skin - 1; Stomach Contents - 1							Female		Illinois							41.0766500° N		90.9125900° W			1996		2010-02-12 00:00:00.0										ISU	Birds			PreservedSpecimen												Empidonax minimus							Empidonax minimus	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Empidonax		minimus									
ISU	ISU Birds	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_birds	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_birds	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	ORNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Wed Jun 06 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds										2186	North America			United States of America		Mercer		21	41.0766500000	-90.9125900000									1996-05-21																				Mercer, Illinois, United States of America																	adult		12 mi. SW of Aledo													5			Mark Twain NWR, Keithsburg Township B-374								Skin - 1; Frozen Tissue - 1; Stomach Contents - 1							Male		Illinois							41.0766500° N		90.9125900° W			1996		2010-02-12 00:00:00.0										ISU	Birds			PreservedSpecimen												Myiarchus crinitus							Myiarchus crinitus	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiarchus		crinitus									
ISU	ISU Birds	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_birds	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_birds	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	ORNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Wed Jun 06 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds										2193	North America			United States of America		McLean		15	40.5141700000	-88.9905600000									1995-09-15																				McLean, Illinois, United States of America																	immature		Normal													9			ISU campus B-356								Skin - 1; Stomach Contents - 1; Frozen Tissue - 1							Male		Illinois							40.5141700° N		88.9905600° W			1995		2010-02-12 00:00:00.0										ISU	Birds			PreservedSpecimen												Sitta canadensis							Sitta canadensis	Animalia	Chordata	Aves	Passeriformes	Sittidae	Sitta		canadensis									
ISU	ISU Birds	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_birds	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_birds	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	ORNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Wed Jun 06 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds										2626								31											2002-05-31																																					No Data		Illinois, McLean County, Old Town Twp., Gillum													5											Frozen Tissue - 1; Skin - 1		Capparella, Angelo					Male														2002		2010-01-27 00:00:00.0										ISU	Birds			PreservedSpecimen												Turdus migratorius							Turdus migratorius	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		migratorius									
ISU	ISU Birds	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_birds	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_birds	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	ORNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Wed Jun 06 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds										2649	North America			United States of America		McLean		30	40.5141700000	-88.9905600000									1995-09-30																				McLean, Illinois, United States of America																	immature		Normal													9											Stomach Contents - 1; Frozen Tissue - 1; Skin - 1							Female		Illinois							40.5141700° N		88.9905600° W			1995		2010-04-07 00:00:00.0										ISU	Birds			PreservedSpecimen												Catharus minimus							Catharus minimus	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus		minimus									
ISU	ISU Birds	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_birds	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_birds	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	ORNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Wed Jun 06 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds										2190	North America			United States of America		Mercer		15	41.0766500000	-90.9125900000									1996-05-15																				Mercer, Illinois, United States of America																	adult		12 mi. SW of Aledo													5			Mark Twain NWR, Keithsburg Township B-377								Stomach Contents - 1; Frozen Tissue - 1; Skin - 1							Male		Illinois							41.0766500° N		90.9125900° W			1996		2010-02-12 00:00:00.0										ISU	Birds			PreservedSpecimen												Myiarchus crinitus							Myiarchus crinitus	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiarchus		crinitus									
ISU	ISU Birds	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_birds	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_birds	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	ORNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Wed Jun 06 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds										2192	North America			United States of America		Macon		10	39.9325000000	-88.9511100000									1994-06-10																				Macon, Illinois, United States of America																	adult		Forsyth													6			B-57								Skin - 1; Frozen Tissue - 1							Male		Illinois							39.9325000° N		88.9511100° W			1994		2010-02-12 00:00:00.0										ISU	Birds			PreservedSpecimen												Eremophila alpestris praticola							Eremophila alpestris praticola	Animalia	Chordata	Aves	Passeriformes	Alaudidae	Eremophila		alpestris	praticola								
ISU	ISU Birds	John Wesley Powell-Dale Birkenholz Natural History Collections, Illinois State University	Gretchen Knapp	http://ipt.vertnet.org:8080/ipt/archive.do?r=isu_birds	geknapp@ilstu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=isu_birds	John Wesley Powell-Dale Birkenholz Natural History Collections (ISU) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the John Wesley Powell-Dale Birkenholz Natural History Collections. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the John Wesley Powell-Dale Birkenholz Natural History Collections notified. The John Wesley Powell-Dale Birkenholz Natural History Collections and its staff are not responsible for damages, injury or loss due to the use of these data.	fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	2e4967ed-fd35-4d34-ae4d-e8731d366e97			no migrator	ORNIS,VertNet	United States	John Wesley Powell-Dale Birkenholz Natural History Collections	Illinois	Wed Jun 06 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=isu_birds										2194	North America			United States of America		McLean		27	40.4841700000	-88.9936100000									1995-01-27																				McLean, Illinois, United States of America																	adult		Bloomington													1			B-355								Stomach Contents - 1; Skin - 1; Frozen Tissue - 1							Female		Illinois							40.4841700° N		88.9936100° W			1995		2010-02-12 00:00:00.0										ISU	Birds			PreservedSpecimen												Certhia americana							Certhia americana	Animalia	Chordata	Aves	Passeriformes	Certhiidae	Certhia		americana									
