NCSM	NCSM Herpetology Collection	North Carolina Museum of Natural Sciences Herpetology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_herps	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_herps	http://creativecommons.org/publicdomain/zero/1.0	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	94A1DFBD-491C-4B99-8290-02B48874C2CE									0	North America		402	United States	US	Clarendon		2	33.5505	-80.4425	In Collections													JRH 3159					WGS84						DeLorme TopoQuads													1										Santee National Wildlife Refuge, Bluff Unit													2		94A1DFBD-491C-4B99-8290-02B48874C2CE																		South Carolina												1980	Physical Object	2015-01-09	EN		North Carolina Museum of Natural Sciences		NCSM 0 - North Carolina Museum of Natural Sciences Herpetology Collection	http://collections.naturalsciences.org/specimenHerp.aspx?ID=0	NCSM		NCSM-HerpDWC	NCSM	NCSM-Herp	NCSM Herpetology Collection	NCSM	PreservedSpecimen												Hyla cinerea								Animalia	Chordata	Amphibia	Anura	Hylidae	Hyla		cinerea		specificEpithet							
NCSM	NCSM Herpetology Collection	North Carolina Museum of Natural Sciences Herpetology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_herps	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_herps	http://creativecommons.org/publicdomain/zero/1.0	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	EAAEB409-DEDC-491D-ACBE-DBA7C9A77679									1	North America		4023	United States	US	Beaufort			35.5466	-77.0521	In Collections													HERP-00001					WGS84						DeLorme													1										Washington															EAAEB409-DEDC-491D-ACBE-DBA7C9A77679																		North Carolina								Received from Bughouse Lab personnel via C.S.Brimley.				1925	Physical Object	2015-01-09	EN		North Carolina Museum of Natural Sciences		NCSM 1 - North Carolina Museum of Natural Sciences Herpetology Collection	http://collections.naturalsciences.org/specimenHerp.aspx?ID=1	NCSM		NCSM-HerpDWC	NCSM	NCSM-Herp	NCSM Herpetology Collection	NCSM	PreservedSpecimen												Necturus lewisi								Animalia	Chordata	Amphibia	Caudata	Proteidae	Necturus		lewisi		specificEpithet							
NCSM	NCSM Herpetology Collection	North Carolina Museum of Natural Sciences Herpetology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_herps	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_herps	http://creativecommons.org/publicdomain/zero/1.0	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	37B65F7C-80ED-49CC-820E-438D80EEFBC6									2	North America			United States	US	Wake		14	35.7801	-78.6388	In Collections													HERP-00002					WGS84						DeLorme													1										Raleigh													3		37B65F7C-80ED-49CC-820E-438D80EEFBC6	Specimen bit hook baited with worms.																	North Carolina												1928	Physical Object	2015-01-09	EN		North Carolina Museum of Natural Sciences		NCSM 2 - North Carolina Museum of Natural Sciences Herpetology Collection	http://collections.naturalsciences.org/specimenHerp.aspx?ID=2	NCSM		NCSM-HerpDWC	NCSM	NCSM-Herp	NCSM Herpetology Collection	NCSM	PreservedSpecimen												Necturus lewisi								Animalia	Chordata	Amphibia	Caudata	Proteidae	Necturus		lewisi		specificEpithet							
NCSM	NCSM Herpetology Collection	North Carolina Museum of Natural Sciences Herpetology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_herps	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_herps	http://creativecommons.org/publicdomain/zero/1.0	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	528507A9-9680-4413-A479-2899462F9FA4									3	North America			United States	US						In Collections													HERP-00003																								1																									528507A9-9680-4413-A479-2899462F9FA4							2024											North Carolina													Physical Object	2015-01-09	EN		North Carolina Museum of Natural Sciences		NCSM 3 - North Carolina Museum of Natural Sciences Herpetology Collection	http://collections.naturalsciences.org/specimenHerp.aspx?ID=3	NCSM		NCSM-HerpDWC	NCSM	NCSM-Herp	NCSM Herpetology Collection	NCSM	PreservedSpecimen												Necturus lewisi								Animalia	Chordata	Amphibia	Caudata	Proteidae	Necturus		lewisi		specificEpithet							
NCSM	NCSM Herpetology Collection	North Carolina Museum of Natural Sciences Herpetology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_herps	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_herps	http://creativecommons.org/publicdomain/zero/1.0	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	E2D216C1-5EE7-4D06-A3F6-BB41106FA313									4	North America		4023	United States	US	Wake		11	35.8089	-78.8298	In Collections													HERP-00004					WGS84						DeLorme													1										Near Raleigh (Crabtree Creek)													11		E2D216C1-5EE7-4D06-A3F6-BB41106FA313																		North Carolina												1929	Physical Object	2015-01-09	EN		North Carolina Museum of Natural Sciences		NCSM 4 - North Carolina Museum of Natural Sciences Herpetology Collection	http://collections.naturalsciences.org/specimenHerp.aspx?ID=4	NCSM		NCSM-HerpDWC	NCSM	NCSM-Herp	NCSM Herpetology Collection	NCSM	PreservedSpecimen												Necturus lewisi								Animalia	Chordata	Amphibia	Caudata	Proteidae	Necturus		lewisi		specificEpithet							
NCSM	NCSM Herpetology Collection	North Carolina Museum of Natural Sciences Herpetology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_herps	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_herps	http://creativecommons.org/publicdomain/zero/1.0	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	AB5219DB-A72B-4169-9AA0-DE595D5B3B9F									5	North America			United States	US	Wake		30	35.7619	-78.5388	In Collections													HERP-00005					WGS84						DeLorme													1										Neuse River													3		AB5219DB-A72B-4169-9AA0-DE595D5B3B9F	One of two specimens originally collected; see NCSM 20.																	North Carolina												1934	Physical Object	2015-01-09	EN		North Carolina Museum of Natural Sciences		NCSM 5 - North Carolina Museum of Natural Sciences Herpetology Collection	http://collections.naturalsciences.org/specimenHerp.aspx?ID=5	NCSM		NCSM-HerpDWC	NCSM	NCSM-Herp	NCSM Herpetology Collection	NCSM	PreservedSpecimen												Necturus lewisi								Animalia	Chordata	Amphibia	Caudata	Proteidae	Necturus		lewisi		specificEpithet							
NCSM	NCSM Herpetology Collection	North Carolina Museum of Natural Sciences Herpetology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_herps	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_herps	http://creativecommons.org/publicdomain/zero/1.0	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	DA798724-5049-4365-8C99-069266A32488									6	North America		4023	United States	US	Beaufort		11	35.5466	-77.0521	In Collections													HERP-00006					WGS84						DeLorme													1										Washington (Trenter's Creek [=Tranter's Creek])													3		DA798724-5049-4365-8C99-069266A32488																		North Carolina												1935	Physical Object	2015-01-09	EN		North Carolina Museum of Natural Sciences		NCSM 6 - North Carolina Museum of Natural Sciences Herpetology Collection	http://collections.naturalsciences.org/specimenHerp.aspx?ID=6	NCSM		NCSM-HerpDWC	NCSM	NCSM-Herp	NCSM Herpetology Collection	NCSM	PreservedSpecimen												Necturus lewisi								Animalia	Chordata	Amphibia	Caudata	Proteidae	Necturus		lewisi		specificEpithet							
NCSM	NCSM Herpetology Collection	North Carolina Museum of Natural Sciences Herpetology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_herps	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_herps	http://creativecommons.org/publicdomain/zero/1.0	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	FFE1C050-1443-4435-A177-6D82A3DCBB92									7	North America			United States	US	Durham		19	36.0493	-79.0116	In Collections													HERP-00007					WGS84						DeLorme													1										Eno River													3		FFE1C050-1443-4435-A177-6D82A3DCBB92																		North Carolina												1937	Physical Object	2015-01-09	EN		North Carolina Museum of Natural Sciences		NCSM 7 - North Carolina Museum of Natural Sciences Herpetology Collection	http://collections.naturalsciences.org/specimenHerp.aspx?ID=7	NCSM		NCSM-HerpDWC	NCSM	NCSM-Herp	NCSM Herpetology Collection	NCSM	PreservedSpecimen												Necturus lewisi								Animalia	Chordata	Amphibia	Caudata	Proteidae	Necturus		lewisi		specificEpithet							
NCSM	NCSM Herpetology Collection	North Carolina Museum of Natural Sciences Herpetology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_herps	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_herps	http://creativecommons.org/publicdomain/zero/1.0	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	4BB62546-3A62-4EC9-A029-BF455FCC554C									8	North America			United States	US	Wake		29	35.7619	-78.5388	Deaccessioned													HERP-00008					WGS84						DeLorme													1										Near Raleigh (Neuse River)													3		4BB62546-3A62-4EC9-A029-BF455FCC554C	Taken on hook baited with worms.  Specimen discarded.																	North Carolina												1947	Physical Object	2015-01-09	EN		North Carolina Museum of Natural Sciences		NCSM 8 - North Carolina Museum of Natural Sciences Herpetology Collection	http://collections.naturalsciences.org/specimenHerp.aspx?ID=8	NCSM		NCSM-HerpDWC	NCSM	NCSM-Herp	NCSM Herpetology Collection	NCSM	PreservedSpecimen												Necturus lewisi								Animalia	Chordata	Amphibia	Caudata	Proteidae	Necturus		lewisi		specificEpithet							
NCSM	NCSM Herpetology Collection	North Carolina Museum of Natural Sciences Herpetology Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_herps	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_herps	http://creativecommons.org/publicdomain/zero/1.0	d5fafa95-7de2-48c0-bf10-3480bcca4a2b	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	HerpNET,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_herps	1B84A065-A6C9-40E0-A88E-849DCF95B8D7									9	North America		4023	United States	US	Wake		9	35.6513	-78.8336	In Collections													HERP-00009					WGS84						DeLorme													1										Holly Springs													3		1B84A065-A6C9-40E0-A88E-849DCF95B8D7																		North Carolina												1954	Physical Object	2015-01-09	EN		North Carolina Museum of Natural Sciences		NCSM 9 - North Carolina Museum of Natural Sciences Herpetology Collection	http://collections.naturalsciences.org/specimenHerp.aspx?ID=9	NCSM		NCSM-HerpDWC	NCSM	NCSM-Herp	NCSM Herpetology Collection	NCSM	PreservedSpecimen												Necturus lewisi								Animalia	Chordata	Amphibia	Caudata	Proteidae	Necturus		lewisi		specificEpithet							
