ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:1									1				Unknown																																												1										Unknown															urn:catalog:ZMUC:Fisk:1																																2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Raja (Amblyraja) hyperborea												Rajidae	Raja (Amblyraja)		hyperborea				Collett, 1879					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:2									2				Unknown																																												1										Unknown															urn:catalog:ZMUC:Fisk:2																																2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												* *													*		*				*					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:3									3				Unknown																																												1										Unknown															urn:catalog:ZMUC:Fisk:3																																2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												* *													*		*				*					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:4									4				Unknown																																												1										Unknown															urn:catalog:ZMUC:Fisk:4																																2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												* *													*		*				*					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:5									5				Unknown																																												1										Unknown															urn:catalog:ZMUC:Fisk:5																																2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												* *													*		*				*					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:6									6				Unknown																																												1										Unknown															urn:catalog:ZMUC:Fisk:6																																2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												* *													*		*				*					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:7									7				Unknown																																												1										Unknown															urn:catalog:ZMUC:Fisk:7																																2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												* *													*		*				*					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:8									8				Unknown																																												1										Unknown															urn:catalog:ZMUC:Fisk:8																																2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												* *													*		*				*					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:9									9				Unknown																																												1										Unknown															urn:catalog:ZMUC:Fisk:9																																2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												* *													*		*				*					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:10									10				Unknown																																												1										Unknown															urn:catalog:ZMUC:Fisk:10																																2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												* *													*		*				*					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:11									11				Unknown																																												3										Unknown															urn:catalog:ZMUC:Fisk:11																																2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Diaphus splendidus												Myctophidae	Diaphus		splendidus				(Brauer, 1904)					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:12									12				Mexico																																												1										Mexico, Rio Verde															urn:catalog:ZMUC:Fisk:12																																2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												- -												Cichlidae	-		-				-					
