Fri Jan 06 00:00:00 UTC 2012	http://specify.thomasmore.edu:8080/ipt/resource.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/eml.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/archive.do?r=cmc_ornithology_grc	CMC_ornithology_GRC	CMC	Genomic resource collection (GRC) for ornithology at Cincinnati Museum Center's Museum of Natural History and Science. Collection consists primarily of vouchered frozen tissues kept at -80 degrees Celsius as well as blood samples from banded birds, isolated genomic DNA and other materials for use in molecular genetic and other biomolecular studies.	Herman Mays	Cincinnati Museum Center	hmays@cincymuseum.org		1258		ORNIS	c6310aa2-78cc-4c57-aa7f-b79e36e5a9e1	f20db363-4776-47cf-b57c-e185a2010ed0						Skin; Tissue			B39990	ORNI-T		NA			NA		NA																			captive bird																										CMC										NA																												Skin; Tissue			Hance, Patsy												NA							11/23/2005																												Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Psephotus		dissimilis		Psephotus dissimilis						Collett, 1898																
Fri Jan 06 00:00:00 UTC 2012	http://specify.thomasmore.edu:8080/ipt/resource.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/eml.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/archive.do?r=cmc_ornithology_grc	CMC_ornithology_GRC	CMC	Genomic resource collection (GRC) for ornithology at Cincinnati Museum Center's Museum of Natural History and Science. Collection consists primarily of vouchered frozen tissues kept at -80 degrees Celsius as well as blood samples from banded birds, isolated genomic DNA and other materials for use in molecular genetic and other biomolecular studies.	Herman Mays	Cincinnati Museum Center	hmays@cincymuseum.org		1258		ORNIS	68b665fa-6887-451b-a986-15fbe8edf835	60c9fbdb-7dcc-4c3a-aaea-205639a041dc						Skin; Tissue			B41586	ORNI-T		NA			NA		NA																																													CMC										NA																												Skin; Tissue			Mays, Herman												NA																																			Animalia	Chordata	Aves	Galliformes	Phasianidae	Phasianus		colchicus		Phasianus colchicus						Linnaeus, 1758																
Fri Jan 06 00:00:00 UTC 2012	http://specify.thomasmore.edu:8080/ipt/resource.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/eml.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/archive.do?r=cmc_ornithology_grc	CMC_ornithology_GRC	CMC	Genomic resource collection (GRC) for ornithology at Cincinnati Museum Center's Museum of Natural History and Science. Collection consists primarily of vouchered frozen tissues kept at -80 degrees Celsius as well as blood samples from banded birds, isolated genomic DNA and other materials for use in molecular genetic and other biomolecular studies.	Herman Mays	Cincinnati Museum Center	hmays@cincymuseum.org		1258		ORNIS	b5cfe03c-e528-43a2-a38a-f5a3684eb8ec	c5d0bf6e-6b5d-4f47-a0ac-bbd2070cceef						Skin; Tissue			B36961	ORNI-T		Asia			Republic of the Philippines		Baco																				NMP/CMNHB946																									CMC										Barangay Lantuyan; Hanglo; Dulangan River drainage; north ridge approach Mount Halcon																												Skin; Tissue			Kennedy, Robert												Province of Mindoro Oriental							06/01/1992																												Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Accipiter		virgatus		Accipiter virgatus																						
Fri Jan 06 00:00:00 UTC 2012	http://specify.thomasmore.edu:8080/ipt/resource.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/eml.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/archive.do?r=cmc_ornithology_grc	CMC_ornithology_GRC	CMC	Genomic resource collection (GRC) for ornithology at Cincinnati Museum Center's Museum of Natural History and Science. Collection consists primarily of vouchered frozen tissues kept at -80 degrees Celsius as well as blood samples from banded birds, isolated genomic DNA and other materials for use in molecular genetic and other biomolecular studies.	Herman Mays	Cincinnati Museum Center	hmays@cincymuseum.org		1258		ORNIS	5b29b7fd-61de-42e2-9b41-f28c39277bba	c31a4dca-3d47-4f8d-9db2-14458ca542a9						Skin; Tissue			B36968	ORNI-T		Asia			Republic of the Philippines		Baco																				NMP/CMNHB964																									CMC										Barangay Lantuyan; Hanglo; Dulangan River drainage; north ridge approach Mount Halcon																												Skin; Tissue			Kennedy, Robert												Province of Mindoro Oriental							06/05/1992																												Animalia	Chordata	Aves	Passeriformes	Turdidae	Brachypteryx		montana		Brachypteryx montana						Horsfield, 1821																
Fri Jan 06 00:00:00 UTC 2012	http://specify.thomasmore.edu:8080/ipt/resource.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/eml.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/archive.do?r=cmc_ornithology_grc	CMC_ornithology_GRC	CMC	Genomic resource collection (GRC) for ornithology at Cincinnati Museum Center's Museum of Natural History and Science. Collection consists primarily of vouchered frozen tissues kept at -80 degrees Celsius as well as blood samples from banded birds, isolated genomic DNA and other materials for use in molecular genetic and other biomolecular studies.	Herman Mays	Cincinnati Museum Center	hmays@cincymuseum.org		1258		ORNIS	4458ae85-be0f-4ef5-8ff1-4181c78f7b9f	6343d958-78e5-4720-bb1b-5d4b65f6a2d5						Skin; Tissue			B36970	ORNI-T		Asia			Republic of the Philippines		Baco																				NMP/CMNHB949																									CMC										Barangay Lantuyan; Hanglo; Dulangan River drainage; north ridge approach Mount Halcon																												Skin; Tissue			Kennedy, Robert												Province of Mindoro Oriental							06/06/1992																												Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		poliocephalus		Turdus poliocephalus						Latham, 1802																
Fri Jan 06 00:00:00 UTC 2012	http://specify.thomasmore.edu:8080/ipt/resource.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/eml.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/archive.do?r=cmc_ornithology_grc	CMC_ornithology_GRC	CMC	Genomic resource collection (GRC) for ornithology at Cincinnati Museum Center's Museum of Natural History and Science. Collection consists primarily of vouchered frozen tissues kept at -80 degrees Celsius as well as blood samples from banded birds, isolated genomic DNA and other materials for use in molecular genetic and other biomolecular studies.	Herman Mays	Cincinnati Museum Center	hmays@cincymuseum.org		1258		ORNIS	5fcc1c24-3330-4b13-ba9c-fdada0b178b4	36951c0e-a551-4ae5-80c1-0ee9031d9ed1						Skin; Tissue			B36971	ORNI-T		Asia			Republic of the Philippines		Baco																				NMP/CMNHB959																									CMC										Barangay Lantuyan; Hanglo; Dulangan River drainage; north ridge approach Mount Halcon																												Skin; Tissue			Kennedy, Robert												Province of Mindoro Oriental							06/04/1992																												Animalia	Chordata	Aves	Passeriformes	Sylviidae	Phylloscopus		trivirgatus		Phylloscopus trivirgatus						Strickland, 1849																
Fri Jan 06 00:00:00 UTC 2012	http://specify.thomasmore.edu:8080/ipt/resource.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/eml.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/archive.do?r=cmc_ornithology_grc	CMC_ornithology_GRC	CMC	Genomic resource collection (GRC) for ornithology at Cincinnati Museum Center's Museum of Natural History and Science. Collection consists primarily of vouchered frozen tissues kept at -80 degrees Celsius as well as blood samples from banded birds, isolated genomic DNA and other materials for use in molecular genetic and other biomolecular studies.	Herman Mays	Cincinnati Museum Center	hmays@cincymuseum.org		1258		ORNIS	4dc6fed6-cedd-4847-b97a-de765ecdf96f	f041aafa-2c38-4576-a6db-65d143dc5772						Skin; Tissue			B36972	ORNI-T		Asia			Republic of the Philippines		Baco																				NMP/CMNHB961																									CMC										Barangay Lantuyan; Hanglo; Dulangan River drainage; north ridge approach Mount Halcon																												Skin; Tissue			Kennedy, Robert												Province of Mindoro Oriental							06/04/1992																												Animalia	Chordata	Aves	Passeriformes	Sylviidae	Phylloscopus		trivirgatus		Phylloscopus trivirgatus						Strickland, 1849																
Fri Jan 06 00:00:00 UTC 2012	http://specify.thomasmore.edu:8080/ipt/resource.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/eml.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/archive.do?r=cmc_ornithology_grc	CMC_ornithology_GRC	CMC	Genomic resource collection (GRC) for ornithology at Cincinnati Museum Center's Museum of Natural History and Science. Collection consists primarily of vouchered frozen tissues kept at -80 degrees Celsius as well as blood samples from banded birds, isolated genomic DNA and other materials for use in molecular genetic and other biomolecular studies.	Herman Mays	Cincinnati Museum Center	hmays@cincymuseum.org		1258		ORNIS	fe419a1a-ea30-44fd-8bd5-e17a454170d1	c43dda92-471b-4f7a-ba14-b5ccf61a4d38						Skin; Tissue			B36974	ORNI-T		Asia			Republic of the Philippines		Baco																				NMP/CMNHB975																									CMC										Barangay Lantuyan; Hanglo; Dulangan River drainage; north ridge approach Mount Halcon																												Skin; Tissue			Kennedy, Robert												Province of Mindoro Oriental							06/05/1992																												Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Eumyias		panayensis		Eumyias panayensis						Sharpe, 1877																
Fri Jan 06 00:00:00 UTC 2012	http://specify.thomasmore.edu:8080/ipt/resource.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/eml.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/archive.do?r=cmc_ornithology_grc	CMC_ornithology_GRC	CMC	Genomic resource collection (GRC) for ornithology at Cincinnati Museum Center's Museum of Natural History and Science. Collection consists primarily of vouchered frozen tissues kept at -80 degrees Celsius as well as blood samples from banded birds, isolated genomic DNA and other materials for use in molecular genetic and other biomolecular studies.	Herman Mays	Cincinnati Museum Center	hmays@cincymuseum.org		1258		ORNIS	d5ebba13-3ac5-409a-a703-2727762daba2	5d33e402-a684-43ff-bba6-461d654fba4d						Skin; Tissue			B36975	ORNI-T		Asia			Republic of the Philippines		Baco																				NMP/CMNHB979																									CMC										Barangay Lantuyan; Hanglo; Dulangan River drainage; north ridge approach Mount Halcon																												Skin; Tissue			Kennedy, Robert												Province of Mindoro Oriental							06/06/1992																												Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Eumyias		panayensis		Eumyias panayensis						Sharpe, 1877																
Fri Jan 06 00:00:00 UTC 2012	http://specify.thomasmore.edu:8080/ipt/resource.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/eml.do?r=cmc_ornithology_grc	http://specify.thomasmore.edu:8080/ipt/archive.do?r=cmc_ornithology_grc	CMC_ornithology_GRC	CMC	Genomic resource collection (GRC) for ornithology at Cincinnati Museum Center's Museum of Natural History and Science. Collection consists primarily of vouchered frozen tissues kept at -80 degrees Celsius as well as blood samples from banded birds, isolated genomic DNA and other materials for use in molecular genetic and other biomolecular studies.	Herman Mays	Cincinnati Museum Center	hmays@cincymuseum.org		1258		ORNIS	45fee73b-5fea-4e74-b5c5-dd3a7d000c55	81151d40-88d1-4370-add6-fa0bf9d73d03						Skin; Tissue			B36977	ORNI-T		Asia			Republic of the Philippines		Baco																				NMP/CMNHB985																									CMC										Barangay Lantuyan; Hanglo; Dulangan River drainage; north ridge approach Mount Halcon																												Skin; Tissue			Kennedy, Robert												Province of Mindoro Oriental							06/07/1992																												Animalia	Chordata	Aves	Passeriformes	Laniidae	Lanius		validirostris		Lanius validirostris						Ogilvie-Grant, 1894																
