ASNHC	Angelo State Natural History Collections (ASNHC) - Herpetology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_reptiles	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_reptiles		72848c29-b2fd-4a99-9e99-82fe93eecc5b	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	HerpNET,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	0fb22fbe-5131-4e5b-8463-11d3d923ea52									1	North America			United States		Tom Green		03	31.3739900000	-100.5337730000									1967-04-03														GEOLocate																									6 mi SW San Angelo, near Twin Buttes spillway													04		0fb22fbe-5131-4e5b-8463-11d3d923ea52									alcoholic		Harkey							Texas						03 April 1967	31.37399° N	San Angelo - 6 mi SW near Twin Butte Spwy.	100.533773° W			1967	PhysicalObject		en									ASNHC	Reptiles			PreservedSpecimen												Crotaphytus collaris								Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	Crotaphytus		collaris		species		SAY 1823	Collared Lizard				
ASNHC	Angelo State Natural History Collections (ASNHC) - Herpetology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_reptiles	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_reptiles		72848c29-b2fd-4a99-9e99-82fe93eecc5b	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	HerpNET,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	aed3299d-fc84-4941-b98a-6f960faeecfb									2	North America			United States		Mason		10	30.6644670000	-99.3303550000									1967-06-10														GEOLocate																									9 mi SW Mason, Ranch Rd 1871													06		aed3299d-fc84-4941-b98a-6f960faeecfb									alcoholic		Ellis, Bob							Texas						10 June 1967	30.664467° N	9 mi SW of Mason on Ranch Rd 1871	99.330355° W			1967	PhysicalObject		en									ASNHC	Reptiles			PreservedSpecimen												Crotaphytus collaris								Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	Crotaphytus		collaris		species		SAY 1823	Collared Lizard				
ASNHC	Angelo State Natural History Collections (ASNHC) - Herpetology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_reptiles	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_reptiles		72848c29-b2fd-4a99-9e99-82fe93eecc5b	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	HerpNET,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	db8b5750-9b5c-48e9-80f8-dcc47f34f41a									3	North America			United States		Tom Green		16											1967-05-16																																							10 mi N San Angelo, Russel Ranch													05		db8b5750-9b5c-48e9-80f8-dcc47f34f41a									alcoholic		Price, R							Texas						16 May 1967		San Angelo - 10 mi N to Russel Ranch				1967	PhysicalObject		en									ASNHC	Reptiles			PreservedSpecimen												Crotaphytus collaris								Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	Crotaphytus		collaris		species		SAY 1823	Collared Lizard				
ASNHC	Angelo State Natural History Collections (ASNHC) - Herpetology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_reptiles	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_reptiles		72848c29-b2fd-4a99-9e99-82fe93eecc5b	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	HerpNET,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	ce42c634-4206-4620-8874-590ba6a627bf									4	North America			United States		Mason		10	30.6644670000	-99.3303550000									1967-06-10														GEOLocate																									9 mi SW Mason, Ranch Rd 1871													06		ce42c634-4206-4620-8874-590ba6a627bf									alcoholic		Ellis, Bob							Texas						10 June 1967	30.664467° N	9 mi SW Mason on Ranch Rd 1871	99.330355° W			1967	PhysicalObject		en									ASNHC	Reptiles			PreservedSpecimen												Crotaphytus collaris								Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	Crotaphytus		collaris		species		SAY 1823	Collared Lizard				
ASNHC	Angelo State Natural History Collections (ASNHC) - Herpetology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_reptiles	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_reptiles		72848c29-b2fd-4a99-9e99-82fe93eecc5b	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	HerpNET,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	66a30b9f-71fa-4623-adaf-aeccdcea785d									5	North America			United States		Tom Green		15											1967-05-15																																							15 mi NNW San Angelo, WMRO Ranch													05		66a30b9f-71fa-4623-adaf-aeccdcea785d									alcoholic		Harkey							Texas						15 May 1967		San Angelo - 15 mi NNW WMRO Ranch				1967	PhysicalObject		en									ASNHC	Reptiles			PreservedSpecimen												Crotaphytus collaris								Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	Crotaphytus		collaris		species		SAY 1823	Collared Lizard				
ASNHC	Angelo State Natural History Collections (ASNHC) - Herpetology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_reptiles	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_reptiles		72848c29-b2fd-4a99-9e99-82fe93eecc5b	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	HerpNET,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	a2aa588e-be80-427d-8262-30ec650d93da									6	North America			United States		Mason		10	30.6644670000	-99.3303550000									1967-06-10														GEOLocate																									9 mi SW Mason, Ranch Rd 1871, Clarence Kothuran Ranch													06		a2aa588e-be80-427d-8262-30ec650d93da									alcoholic		Ellis, Bob							Texas						10 June 1967	30.664467° N	Clarence Kothuran R. 9 mi SW Mason R Rd 1871	99.330355° W			1967	PhysicalObject		en									ASNHC	Reptiles			PreservedSpecimen												Crotaphytus collaris								Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	Crotaphytus		collaris		species		SAY 1823	Collared Lizard				
ASNHC	Angelo State Natural History Collections (ASNHC) - Herpetology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_reptiles	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_reptiles		72848c29-b2fd-4a99-9e99-82fe93eecc5b	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	HerpNET,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	0a9e48cb-718e-47ea-b67e-703106dcffe0									7	North America			United States		Tom Green		03	31.3669380000	-100.5447990000									1967-05-03														GEOLocate																									6 mi SW San Angelo, near Twin Buttes spillway													05		0a9e48cb-718e-47ea-b67e-703106dcffe0									alcoholic		Harkey							Texas						03 May 1967	31.366938° N	San Angelo - 6 mi SW near Twin Buttes Spillway	100.544799° W			1967	PhysicalObject		en									ASNHC	Reptiles			PreservedSpecimen												Crotaphytus collaris								Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	Crotaphytus		collaris		species		SAY 1823	Collared Lizard				
ASNHC	Angelo State Natural History Collections (ASNHC) - Herpetology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_reptiles	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_reptiles		72848c29-b2fd-4a99-9e99-82fe93eecc5b	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	HerpNET,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	d1bf0357-3716-40f5-a915-d118497b786a									8	North America			United States		Tom Green		16	31.6414910000	-100.4236160000									1967-05-16														GEOLocate																									10 mi N San Angelo, Robert Lee Hwy													05		d1bf0357-3716-40f5-a915-d118497b786a									alcoholic		Price, R							Texas						16 May 1967	31.641491° N	San Angelo - 10 mi N on Robert Lee Hwy	100.423616° W			1967	PhysicalObject		en									ASNHC	Reptiles			PreservedSpecimen												Crotaphytus collaris								Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	Crotaphytus		collaris		species		SAY 1823	Collared Lizard				
ASNHC	Angelo State Natural History Collections (ASNHC) - Herpetology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_reptiles	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_reptiles		72848c29-b2fd-4a99-9e99-82fe93eecc5b	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	HerpNET,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	09f22a02-275e-4ffe-b1cf-c6c95857a544									9	North America			United States		San Saba		29	31.0576210000	-98.4855470000									1967-05-29														GEOLocate																									5 mi NE Bend, Gorman Falls, G.C.C.													05		09f22a02-275e-4ffe-b1cf-c6c95857a544									alcoholic		Flury, Al							Texas						29 May 1967	31.057621° N	5 mi SE Bend Gorman Falls - GCC	98.485547° W			1967	PhysicalObject		en									ASNHC	Reptiles			PreservedSpecimen												Crotaphytus collaris								Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	Crotaphytus		collaris		species		SAY 1823	Collared Lizard				
ASNHC	Angelo State Natural History Collections (ASNHC) - Herpetology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_reptiles	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_reptiles		72848c29-b2fd-4a99-9e99-82fe93eecc5b	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	HerpNET,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_reptiles	2547dedc-93fe-4935-a833-59209de1b3f7									10	North America			United States		Tom Green		03	31.3669380000	-100.5447990000									1967-05-03														GEOLocate																									6 mi SW San Angelo, Twin Buttes spillway													05		2547dedc-93fe-4935-a833-59209de1b3f7									alcoholic		Harkey							Texas						03 May 1967	31.366938° N	San Angelo - 6 mi SW near Twin Buttes Spillway	100.544799° W			1967	PhysicalObject		en									ASNHC	Reptiles			PreservedSpecimen												Crotaphytus collaris								Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	Crotaphytus		collaris		species		SAY 1823	Collared Lizard				
