MVZ	MVZ Egg and Nest Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carla Cicero	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_egg	ccicero@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_egg	http://creativecommons.org/publicdomain/zero/1.0	9ce52ff6-01b6-44a2-b617-9bc2ee8e8cd1	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	urn:occurrence:Arctos:MVZ:Egg:5548:165636	http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10599805								5548	North America		12874.752	United States		Erie County	1999-01-27	30	42.8289	-78.7082							150	wild caught	1911-05-30										North American Datum 1927		Eric A. Rickart	2003-05-20 00:00:00.0	MaNIS georeferencing guidelines		USGS 1:24,000	unverified			North America, United States, New York, Erie County				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1										Cazenovia Creek	Eric A. Rickart												05		urn:occurrence:Arctos:MVZ:Egg:5548:165636			http://arctos.database.museum/guid/MVZ:Egg:5548						egg	<i>Actitis macularia</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): E. Reinecke							New York		42.8289/-78.7082	decimal degrees			30 May 1911		Cazenovia Cr.				1911	PhysicalObject	2014-08-02 10:15:46.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Egg:5548	urn:lsid:biocol.org:col:34777			MVZ	Bird eggs/nests			PreservedSpecimen			clutch size=4 ; incubation stage=fresh									Actitis macularia							Animalia Chordata Aves Charadriiformes Scolopacidae Scolopacinae Tringini	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis		macularia						ICZN			
MVZ	MVZ Egg and Nest Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carla Cicero	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_egg	ccicero@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_egg	http://creativecommons.org/publicdomain/zero/1.0	9ce52ff6-01b6-44a2-b617-9bc2ee8e8cd1	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	urn:occurrence:Arctos:MVZ:Egg:13211:819576	http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10598081								13211	North America		428.085504	United States		Elko County	1999-01-27	23	40.21	-115.5							144	wild caught	1928-05-23										North American Datum 1927		Cyril L. Fernandez	2002-06-24 00:00:00.0	MaNIS georeferencing guidelines		ArcView GNIS; DeLorme NV Gazetteer	unverified			North America, United States, Nevada, Elko County				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1										Ruby Lake W side, 6 mi N Elko County line	Cyril L. Fernandez							1883.664				1883.664	05		urn:occurrence:Arctos:MVZ:Egg:13211:819576			http://arctos.database.museum/guid/MVZ:Egg:13211						egg	<i>Aythya americana</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): Adrey E. Borell							Nevada		40.21/-115.5	decimal degrees			23 May 1928		Ruby Lake W side, 6 mi N Elko Co. line				1928	PhysicalObject	2014-06-28 04:07:19.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Egg:13211	urn:lsid:biocol.org:col:34777			MVZ	Bird eggs/nests			PreservedSpecimen			clutch size=6 ; incubation stage=slight addled									Aythya americana							Animalia Chordata Aves Anseriformes Anatidae Anatinae Aythyini	Animalia	Chordata	Aves	Anseriformes	Anatidae	Aythya		americana						ICZN			
MVZ	MVZ Egg and Nest Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carla Cicero	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_egg	ccicero@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_egg	http://creativecommons.org/publicdomain/zero/1.0	9ce52ff6-01b6-44a2-b617-9bc2ee8e8cd1	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	urn:occurrence:Arctos:MVZ:Egg:13425:694612	http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10606704								13425	North America		428.085504	United States		Elko County	1999-01-27	28	40.21	-115.5							149	wild caught	1928-05-28										North American Datum 1927		Cyril L. Fernandez	2002-06-24 00:00:00.0	MaNIS georeferencing guidelines		ArcView GNIS; DeLorme NV Gazetteer	unverified			North America, United States, Nevada, Elko County				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1										Ruby Lake W side, 6 mi N Elko County line	Cyril L. Fernandez							1883.664				1883.664	05		urn:occurrence:Arctos:MVZ:Egg:13425:694612			http://arctos.database.museum/guid/MVZ:Egg:13425						nest; egg	<i>Geothlypis trichas occidentalis</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): Adrey E. Borell							Nevada		40.21/-115.5	decimal degrees			28 May 1928		Ruby Lake W side, 6 mi N Elko Co. line				1928	PhysicalObject	2014-06-28 04:07:19.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Egg:13425	urn:lsid:biocol.org:col:34777			MVZ	Bird eggs/nests			PreservedSpecimen			clutch size=4 ; incubation stage=fresh									Geothlypis trichas occidentalis							Animalia Chordata Aves Passeriformes Parulidae	Animalia	Chordata	Aves	Passeriformes	Parulidae	Geothlypis		trichas	occidentalis					ICZN			
MVZ	MVZ Egg and Nest Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carla Cicero	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_egg	ccicero@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_egg	http://creativecommons.org/publicdomain/zero/1.0	9ce52ff6-01b6-44a2-b617-9bc2ee8e8cd1	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	urn:occurrence:Arctos:MVZ:Egg:1806:1642163	http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10599761	(offspring of) MVZ:Bird http://arctos.database.museum/guid/MVZ:Bird:39731							1806	North America		2265.956352	Canada			1999-01-27	03	57.8333	-131.3833							184	wild caught	1919-07-03										North American Datum 1927		Gary W. Shugart	2004-11-03 00:00:00.0	MaNIS georeferencing guidelines		BCGNIS downloaded April 2003/ SoftMap Oct 2003 (www.softmaptechnologies.com); degrees & minutes converted to dec lat/long for calculations; SoftMap uses same lat/long data	unverified			North America, Canada, British Columbia				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1										Glenora, Stikine River	Gary W. Shugart												07		urn:occurrence:Arctos:MVZ:Egg:1806:1642163			http://arctos.database.museum/guid/MVZ:Egg:1806						egg	<i>Actitis macularia</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): Joseph S. Dixon							British Columbia		57.8333/-131.3833	decimal degrees			3 Jul 1919		Glenora, Stikine R.				1919	PhysicalObject	2014-08-02 10:11:40.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Egg:1806	urn:lsid:biocol.org:col:34777			MVZ	Bird eggs/nests			PreservedSpecimen			clutch size=4 ; incubation stage=begun									Actitis macularia							Animalia Chordata Aves Charadriiformes Scolopacidae Scolopacinae Tringini	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis		macularia						ICZN			
MVZ	MVZ Egg and Nest Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carla Cicero	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_egg	ccicero@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_egg	http://creativecommons.org/publicdomain/zero/1.0	9ce52ff6-01b6-44a2-b617-9bc2ee8e8cd1	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	urn:occurrence:Arctos:MVZ:Egg:4282:369574	http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10609226								4282	North America		5135.416704	United States		Merced County	1999-01-27	07	37.3090379	-120.4721941							159	wild caught	1944-06-07										North American Datum 1927		Kristina Yamamoto	2005-12-22 00:00:00.0	MaNIS georeferencing guidelines		Terrain Navigator Pro verison 7.0 USGS 1:24,000	unverified			North America, United States, California, Merced County				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1										Merced	Kristina Yamamoto							59				59	06		urn:occurrence:Arctos:MVZ:Egg:4282:369574			http://arctos.database.museum/guid/MVZ:Egg:4282						egg	<i>Agelaius tricolor</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): Rollo H. Beck							California		37.3090379/-120.4721941	decimal degrees			7 Jun 1944		Merced				1944	PhysicalObject	2014-06-13 16:39:40.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Egg:4282	urn:lsid:biocol.org:col:34777			MVZ	Bird eggs/nests			PreservedSpecimen			clutch size=4 ; incubation stage=not recorded									Agelaius tricolor							Animalia Chordata Aves Passeriformes Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius		tricolor						ICZN			
MVZ	MVZ Egg and Nest Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carla Cicero	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_egg	ccicero@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_egg	http://creativecommons.org/publicdomain/zero/1.0	9ce52ff6-01b6-44a2-b617-9bc2ee8e8cd1	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	urn:occurrence:Arctos:MVZ:Egg:6660:1327461	http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10606068								6660	North America		996.183936	Canada			1999-01-27	09	43.84205	-79.07482							130	wild caught	1908-05-09										North American Datum 1983		Brad G. Millen	2003-11-06 00:00:00.0	MaNIS georeferencing guidelines		Energy, Mines and Resources Canada, Series A751, Markham, 30M14, 1:50,000, Edition 9, 1994	unverified			North America, Canada, Ontario				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1										York County, Glen Grove	Brad G. Millen												05		urn:occurrence:Arctos:MVZ:Egg:6660:1327461			http://arctos.database.museum/guid/MVZ:Egg:6660						egg		Collector(s): L. B. Brown							Ontario		43.84205/-79.07482	decimal degrees			9 May 1908		York Co., Glen Grove				1908	PhysicalObject	2012-08-22 00:16:37.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Egg:6660	urn:lsid:biocol.org:col:34777			MVZ	Bird eggs/nests			PreservedSpecimen			clutch size: 6; incubation stage: commenced									Lanius ludovicianus migrans							Animalia Chordata Aves Passeriformes Laniidae		Chordata	Aves	Passeriformes	Laniidae	Lanius		ludovicianus	migrans					ICZN			
MVZ	MVZ Egg and Nest Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carla Cicero	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_egg	ccicero@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_egg	http://creativecommons.org/publicdomain/zero/1.0	9ce52ff6-01b6-44a2-b617-9bc2ee8e8cd1	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	urn:occurrence:Arctos:MVZ:Egg:11235:1595652	http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10610070								11235	Africa			Uganda			1999-01-27	25									329	wild caught	1905-11-25												unknown	2012-07-08 00:00:00.0				unverified			Africa, Uganda, Central Region				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1										no specific locality recorded	unknown												11		urn:occurrence:Arctos:MVZ:Egg:11235:1595652			http://arctos.database.museum/guid/MVZ:Egg:11235						egg		Collector(s): F. J. Jackson							Central Region						25 Nov 1905		no specific locality recorded				1905	PhysicalObject	2011-03-16 16:59:24.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Egg:11235	urn:lsid:biocol.org:col:34777			MVZ	Bird eggs/nests			PreservedSpecimen			clutch size: 2; incubation stage: not recorded									Ploceus intermedius intermedius							Animalia Chordata Aves Passeriformes Ploceidae		Chordata	Aves	Passeriformes	Ploceidae	Ploceus		intermedius	intermedius					ICZN			
MVZ	MVZ Egg and Nest Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carla Cicero	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_egg	ccicero@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_egg	http://creativecommons.org/publicdomain/zero/1.0	9ce52ff6-01b6-44a2-b617-9bc2ee8e8cd1	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	urn:occurrence:Arctos:MVZ:Egg:5088:741295	http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10598054								5088	North America		30	United States		Fresno County	2008-11-24	09	36.748	-119.771							161	wild caught	1920-06-09										North American Datum 1927		Tamrya D. d'Artenay	2001-01-16 00:00:00.0	not recorded		Topozone USGS 1:100000	unverified			North America, United States, California, Fresno County				A x B			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1										no specific locality recorded	Tamrya D. d'Artenay												06		urn:occurrence:Arctos:MVZ:Egg:5088:741295			http://arctos.database.museum/guid/MVZ:Egg:5088						egg	<i>Anas strepera x Aythya americana</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 2008-11-24; method: legacy<br><i>Anas strepera x Aythya americana</i> identified by Carla Cicero on 2008-10-15; method: legacy	Collector(s): unknown							California		36.748/-119.771	decimal degrees			9 Jun 1920		no specific locality recorded				1920	PhysicalObject	2015-01-06 16:58:45.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Egg:5088	urn:lsid:biocol.org:col:34777			MVZ	Bird eggs/nests			PreservedSpecimen			clutch size=10 ; incubation stage=heavy									Anas strepera x Aythya americana							Animalia; Chordata; Aves; Anseriformes; Anatidae; Anatinae; Anatini, Aythyini; Anas strepera, Aythya americana	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas, Aythya		Anas strepera, Aythya americana						ICZN			
MVZ	MVZ Egg and Nest Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carla Cicero	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_egg	ccicero@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_egg	http://creativecommons.org/publicdomain/zero/1.0	9ce52ff6-01b6-44a2-b617-9bc2ee8e8cd1	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	urn:occurrence:Arctos:MVZ:Egg:5663:139230	http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10600098								5663	North America			Mexico			1999-01-27	11									101	wild caught	1909-04-11												unknown	2012-07-08 00:00:00.0				unverified			North America, Mexico, Nayarit, Islas Las Marietas				A ssp.			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1		Islas Las Marietas								Islas Las Marietas	unknown												04		urn:occurrence:Arctos:MVZ:Egg:5663:139230			http://arctos.database.museum/guid/MVZ:Egg:5663						egg		Collector(s): Chester C. Lamb							Nayarit						11 Apr 1909		Las Marietas Islands				1909	PhysicalObject	2013-10-30 22:21:28.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Egg:5663	urn:lsid:biocol.org:col:34777			MVZ	Bird eggs/nests			PreservedSpecimen			clutch size: 3; incubation stage: begun									Larus heermanni ssp.							Animalia Chordata Aves Charadriiformes Laridae Larus heermanni	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus		heermanni						ICZN			
MVZ	MVZ Egg and Nest Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carla Cicero	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_egg	ccicero@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_egg	http://creativecommons.org/publicdomain/zero/1.0	9ce52ff6-01b6-44a2-b617-9bc2ee8e8cd1	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_egg	urn:occurrence:Arctos:MVZ:Egg:13979:191249	http://arctos.database.museum/MediaSearch.cfm?collection_object_id=21363614								13979	North America		3429.512064	United States		San Mateo County	2000-04-26	26	37.09914501	-122.2941791							117	wild caught	2000-04-26										World Geodetic System 1984		Pascal Title	2009-07-29 00:00:00.0	MaNIS georeferencing guidelines		Google Earth Pro 5.0, TeleAtlas, EuropaTechnologies, eye alt. 29563 ft	unverified			North America, United States, California, San Mateo County				A			field	Steven R. Beissinger	1										Ano Nuevo Bay	Pascal Title												04		urn:occurrence:Arctos:MVZ:Egg:13979:191249	The egg was collected from a live capture of a murrelet being processed and released. The processing took place on a zodiac boat in Ano Nuevo Bay. After the bird was released, the egg was discovered in the carrier in which she had been held.		http://arctos.database.museum/guid/MVZ:Egg:13979						photograph; egg	<i>Brachyramphus marmoratus marmoratus</i> (accepted ID) identified by Steven R. Beissinger on 2000-04-26; method: field	Collector(s): Steven R. Beissinger				salvage	not recorded		California		37.09914501/-122.2941791	decimal degrees			26 Apr 2000		Ano Nuevo Bay, California				2000	PhysicalObject	2014-07-27 21:02:48.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Egg:13979	urn:lsid:biocol.org:col:34777			MVZ	Bird eggs/nests			PreservedSpecimen			sex=not recorded ; clutch size=1									Brachyramphus marmoratus marmoratus							Animalia Chordata Aves Charadriiformes Alcidae Brachyramphini	Animalia	Chordata	Aves	Charadriiformes	Alcidae	Brachyramphus		marmoratus	marmoratus					ICZN			
