KU	KUBI Mammalogy Collection	KU Mammal Collection	Norm Slade	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_mammals	slade@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_mammals	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	9065bed3-1ed8-11e3-bfac-90b11c41863e									165553	North America			Costa Rica				2	10.30	-84.78									2002-4-2										NAD27		N Slade	2009-11-14			Google Earth																							Monteverde, Estacion Biologica Monteverde													4		9065bed3-1ed8-11e3-bfac-90b11c41863e									SB		TIMM R M					F		Puntarenas			degrees minutes									2002	PhysicalObject	2010-03-16 14:23:41.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen												Potos flavus chiriquensis								Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Potos		flavus	chiriquensis								
KU	KUBI Mammalogy Collection	KU Mammal Collection	Norm Slade	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_mammals	slade@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_mammals	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	9065c4e1-1ed8-11e3-bfac-90b11c41863e									165567	North America			Costa Rica				11	10.309930	-84.814720									2006-9-11										NAD27		Collector	2009-11-14			Google Earth																							Monteverde													9		9065c4e1-1ed8-11e3-bfac-90b11c41863e									AL		TIMM R M					F		Puntarenas			degrees minutes									2006	PhysicalObject	2010-01-11 17:56:50.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen			TotalLength: 298.0; TailLength: 85.0; HindFoot: 41.0; EarLength: 3.0; BodyMass: 320.0									Orthogeomys cherriei								Animalia	Chordata	Mammalia	Rodentia	Geomyidae	Orthogeomys		cherriei									
KU	KUBI Mammalogy Collection	KU Mammal Collection	Norm Slade	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_mammals	slade@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_mammals	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	9065c626-1ed8-11e3-bfac-90b11c41863e									114361	North America			U S A		DOUGLAS CO		3	38.98	-95.21									1967-11-3										NAD27		N Slade	2005-12-16			Topozone 1:25,000																							LAWRENCE, 1.5 MI N, 1.2 MI E OF COURTHOUSE													11		9065c626-1ed8-11e3-bfac-90b11c41863e									SS		CHOATE J R					F		KANSAS			decimal degrees									1967	PhysicalObject	2010-01-11 17:56:58.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen												Synaptomys cooperi gossii								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Synaptomys		cooperi	gossii								
KU	KUBI Mammalogy Collection	KU Mammal Collection	Norm Slade	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_mammals	slade@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_mammals	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	9065c72c-1ed8-11e3-bfac-90b11c41863e									114362	North America			U S A		DOUGLAS CO		3	38.98	-95.21									1967-11-3										NAD27		N Slade	2005-12-16			Topozone 1:25,000																							LAWRENCE, 1.5 MI N, 1.2 MI E OF COURTHOUSE													11		9065c72c-1ed8-11e3-bfac-90b11c41863e									SK		CHOATE J R					F		KANSAS			decimal degrees									1967	PhysicalObject	2010-01-11 17:56:59.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen												Synaptomys cooperi gossii								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Synaptomys		cooperi	gossii								
KU	KUBI Mammalogy Collection	KU Mammal Collection	Norm Slade	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_mammals	slade@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_mammals	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	9065c829-1ed8-11e3-bfac-90b11c41863e									114363	North America			U S A		DOUGLAS CO		3	38.98	-95.21									1967-11-3										NAD27		N Slade	2005-12-16			Topozone 1:25,000																							LAWRENCE, 1.5 MI N, 1.2 MI E OF COURTHOUSE													11		9065c829-1ed8-11e3-bfac-90b11c41863e									SK		CHOATE J R					M		KANSAS			decimal degrees									1967	PhysicalObject	2010-01-11 17:57:00.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen												Synaptomys cooperi gossii								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Synaptomys		cooperi	gossii								
KU	KUBI Mammalogy Collection	KU Mammal Collection	Norm Slade	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_mammals	slade@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_mammals	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	9065c919-1ed8-11e3-bfac-90b11c41863e									114364	North America			U S A		DOUGLAS CO		3	38.98	-95.21									1967-11-3										NAD27		N Slade	2005-12-16			Topozone 1:25,000																							LAWRENCE, 1.5 MI N, 1.2 MI E OF COURTHOUSE													11		9065c919-1ed8-11e3-bfac-90b11c41863e									SK		CHOATE J R					M		KANSAS			decimal degrees									1967	PhysicalObject	2010-01-11 17:57:00.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen												Synaptomys cooperi gossii								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Synaptomys		cooperi	gossii								
KU	KUBI Mammalogy Collection	KU Mammal Collection	Norm Slade	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_mammals	slade@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_mammals	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	9065ca0a-1ed8-11e3-bfac-90b11c41863e									114365	North America			U S A		DOUGLAS CO		4	38.98	-95.21									1967-11-4										NAD27		N Slade	2005-12-16			Topozone 1:25,000																							LAWRENCE, 1.5 MI N, 1.2 MI E OF COURTHOUSE													11		9065ca0a-1ed8-11e3-bfac-90b11c41863e									SK		CHOATE J R					M		KANSAS			decimal degrees									1967	PhysicalObject	2010-01-11 17:57:01.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen												Synaptomys cooperi gossii								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Synaptomys		cooperi	gossii								
KU	KUBI Mammalogy Collection	KU Mammal Collection	Norm Slade	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_mammals	slade@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_mammals	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	9065caf2-1ed8-11e3-bfac-90b11c41863e									114366	North America			U S A		DOUGLAS CO		4	38.98	-95.21									1967-11-4										NAD27		N Slade	2005-12-16			Topozone 1:25,000																							LAWRENCE, 1.5 MI N, 1.2 MI E OF COURTHOUSE													11		9065caf2-1ed8-11e3-bfac-90b11c41863e									SS		CHOATE J R					M		KANSAS			decimal degrees									1967	PhysicalObject	2010-01-11 17:57:01.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen												Synaptomys cooperi gossii								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Synaptomys		cooperi	gossii								
KU	KUBI Mammalogy Collection	KU Mammal Collection	Norm Slade	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_mammals	slade@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_mammals	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	9065cbd9-1ed8-11e3-bfac-90b11c41863e									114367	North America			U S A		DOUGLAS CO		4	38.98	-95.21									1967-11-4										NAD27		N Slade	2005-12-16			Topozone 1:25,000																							LAWRENCE, 1.5 MI N, 1.2 MI E OF COURTHOUSE													11		9065cbd9-1ed8-11e3-bfac-90b11c41863e									SK		CHOATE J R					M		KANSAS			decimal degrees									1967	PhysicalObject	2010-01-11 17:57:02.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen												Synaptomys cooperi gossii								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Synaptomys		cooperi	gossii								
KU	KUBI Mammalogy Collection	KU Mammal Collection	Norm Slade	http://ipt.nhm.ku.edu/ipt/archive.do?r=kubi_mammals	slade@ku.edu	http://ipt.nhm.ku.edu/ipt/eml.do?r=kubi_mammals	http://creativecommons.org/licenses/by/4.0/deed.en_US and http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862		CC BY	no migrator	MaNIS,VertNet	United States	KU Biodiversity Institute	Kansas	Wed Dec 17 00:00:00 UTC 2014	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals	9065cf33-1ed8-11e3-bfac-90b11c41863e									114368	North America			U S A		DOUGLAS CO		4	38.98	-95.21									1967-11-4										NAD27		N Slade	2005-12-16			Topozone 1:25,000																							LAWRENCE, 1.5 MI N, 1.2 MI E OF COURTHOUSE													11		9065cf33-1ed8-11e3-bfac-90b11c41863e									SS		CHOATE J R					F		KANSAS			decimal degrees									1967	PhysicalObject	2010-01-11 17:57:03.0	en			http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen												Synaptomys cooperi gossii								Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Synaptomys		cooperi	gossii								
