MVZ	MVZ Hildebrand Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_hild	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_hild	http://creativecommons.org/publicdomain/zero/1.0	423d9318-4dd4-4d31-81cb-27778c44a3bc	8edbbde0-055e-11d8-b850-b8a03c50a862	doi:10.15468/nzdbrf	CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Wed Nov 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	urn:occurrence:Arctos:MVZ:Hild:195:429936									195	North America		4395.118464	United States		Alameda County	1999-01-27	20	37.8762592	-122.2698574							354	wild caught	1937-12-20										North American Datum 1927		Daniel J. Stewart	2002-08-14 00:00:00.0	MaNIS georeferencing guidelines		Terrain Navigator 5.03	unverified			North America, United States, California, Alameda County				A ssp.			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	0										market in Berkeley	Daniel J. Stewart												12		urn:occurrence:Arctos:MVZ:Hild:195:429936	SKULL IN BONE ROOM		http://arctos.database.museum/guid/MVZ:Hild:195				Milton Hildebrand collection=MH-195			<i>Sus scrofa ssp.</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): Milton Hildebrand							California		37.8762592/-122.2698574	decimal degrees			20 Dec 1937		market in Berkeley				1937	PhysicalObject	2014-06-13 14:44:21.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Hild:195	urn:lsid:biocol.org:col:34777			MVZ	Anatomical preparations			PreservedSpecimen												Sus scrofa ssp.							Animalia Chordata Mammalia Artiodactyla Suidae Sus scrofa	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus		scrofa						ICZN			
MVZ	MVZ Hildebrand Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_hild	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_hild	http://creativecommons.org/publicdomain/zero/1.0	423d9318-4dd4-4d31-81cb-27778c44a3bc	8edbbde0-055e-11d8-b850-b8a03c50a862	doi:10.15468/nzdbrf	CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Wed Nov 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	urn:occurrence:Arctos:MVZ:Hild:756:1160439									756	no higher geography recorded						1999-01-27											wild caught	1818-06-20/1999-02-04			1818-06-20/1999-02-04									unknown	2012-07-08 00:00:00.0				unverified			no higher geography recorded				A sp.			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1										probably N Sumatra	unknown														urn:occurrence:Arctos:MVZ:Hild:756:1160439	BONES LABELED; RECEIVED 1957.		http://arctos.database.museum/guid/MVZ:Hild:756				Milton Hildebrand collection=MH-756				Collector(s): John R. Hendrickson													not recorded		probably N Sumatra					PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Hild:756	urn:lsid:biocol.org:col:34777			MVZ	Anatomical preparations			PreservedSpecimen												Varanus sp.							Animalia Chordata Reptilia Squamata Varanidae Varanus		Chordata	Reptilia	Squamata	Varanidae	Varanus								ICZN			
MVZ	MVZ Hildebrand Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_hild	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_hild	http://creativecommons.org/publicdomain/zero/1.0	423d9318-4dd4-4d31-81cb-27778c44a3bc	8edbbde0-055e-11d8-b850-b8a03c50a862	doi:10.15468/nzdbrf	CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Wed Nov 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	urn:occurrence:Arctos:MVZ:Hild:507:838259									507	North America		30	United States		Fresno County	1999-01-27	23	36.982824	-119.210921							357	wild caught	1946-12-23										North American Datum 1927		Tamrya D. d'Artenay	2001-01-16 00:00:00.0	not recorded		Terrain Navigator 3.02 USGS 1:24000	unverified			North America, United States, California, Fresno County				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	0										Near Poison Meadow, head of Blue Canyon	Tamrya D. d'Artenay												12		urn:occurrence:Arctos:MVZ:Hild:507:838259	PELVIS; SCAP.; FORELIMB & HINDLIMB IN 9/1; REMAINDER OF SKEL. IN BOX; SECOND COLL. A.G. LAWSON.		http://arctos.database.museum/guid/MVZ:Hild:507				Milton Hildebrand collection=MH-507; collector number=1602			<i>Canis latrans</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): Milton Hildebrand	1602						California		36.982824/-119.210921	decimal degrees			23 Dec 1946		Near Poison Meadow, head of Blue Canyon				1946	PhysicalObject	2014-06-25 04:18:48.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Hild:507	urn:lsid:biocol.org:col:34777			MVZ	Anatomical preparations			PreservedSpecimen												Canis latrans							Animalia Chordata Mammalia Carnivora Canidae  Say, 1823	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis		latrans						ICZN			
MVZ	MVZ Hildebrand Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_hild	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_hild	http://creativecommons.org/publicdomain/zero/1.0	423d9318-4dd4-4d31-81cb-27778c44a3bc	8edbbde0-055e-11d8-b850-b8a03c50a862	doi:10.15468/nzdbrf	CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Wed Nov 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	urn:occurrence:Arctos:MVZ:Hild:296:306116									296	Central America		5671.328256	El Salvador			1999-01-27	12	13.86667	-89.67589							102	wild caught	1942-04-12										World Geodetic System 1984		Sunny N. Shah	2003-08-04 00:00:00.0	MaNIS georeferencing guidelines		Alexandria Digital Library Gazetteer	unverified			Central America, El Salvador, Departamento Santa Ana				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley											near Santa Ana, 0.5 mi E Cerro de Los Naranjos	Sunny N. Shah							1524				1524	04		urn:occurrence:Arctos:MVZ:Hild:296:306116			http://arctos.database.museum/guid/MVZ:Hild:296				Milton Hildebrand collection=MH-296; collector number=1314				Collector(s): Milton Hildebrand	1314						Departamento Santa Ana		13.86667/-89.67589	decimal degrees			12 Apr 1942		near Santa Ana, 0.5 mi E Cerro de Los Naranjos				1942	PhysicalObject	2014-03-29 04:58:52.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Hild:296	urn:lsid:biocol.org:col:34777			MVZ	Anatomical preparations			PreservedSpecimen												Nasua nasua							Animalia Chordata Mammalia Carnivora Procyonidae1	Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasua		nasua						ICZN			
MVZ	MVZ Hildebrand Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_hild	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_hild	http://creativecommons.org/publicdomain/zero/1.0	423d9318-4dd4-4d31-81cb-27778c44a3bc	8edbbde0-055e-11d8-b850-b8a03c50a862	doi:10.15468/nzdbrf	CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Wed Nov 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	urn:occurrence:Arctos:MVZ:Hild:352:1188965									352	North America		3218.688	United States		Yolo County	1999-01-27		38.5489864	-121.7448173								wild caught	1950-04-01/1950-04-30			1950-04-01/1950-04-30							North American Datum 1927		Catherine E. Dana	2002-03-08 00:00:00.0	not recorded		Terrain Navigator 3.02	unverified			North America, United States, California, Yolo County				A ssp.			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	0										Davis	Catherine E. Dana														urn:occurrence:Arctos:MVZ:Hild:352:1188965			http://arctos.database.museum/guid/MVZ:Hild:352				Milton Hildebrand collection=MH-352; collector number=1791			<i>Canis familiaris ssp.</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): Milton Hildebrand	1791						California		38.5489864/-121.7448173	decimal degrees			April 1950		Davis					PhysicalObject	2014-10-14 18:19:33.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Hild:352	urn:lsid:biocol.org:col:34777			MVZ	Anatomical preparations			PreservedSpecimen												Canis familiaris ssp.							Animalia; Chordata; Mammalia; Carnivora; Canidae; Canis familiaris Linnaeus, 1758	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis		familiaris						ICZN			
MVZ	MVZ Hildebrand Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_hild	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_hild	http://creativecommons.org/publicdomain/zero/1.0	423d9318-4dd4-4d31-81cb-27778c44a3bc	8edbbde0-055e-11d8-b850-b8a03c50a862	doi:10.15468/nzdbrf	CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Wed Nov 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	urn:occurrence:Arctos:MVZ:Hild:712:510111									712	North America		3218.688	United States		Yolo County	1999-01-27		38.5489864	-121.7448173								wild caught	1953-09-21/1953-12-20			1953-09-21/1953-12-20							North American Datum 1927		Catherine E. Dana	2002-03-08 00:00:00.0	not recorded		Terrain Navigator 3.02	unverified			North America, United States, California, Yolo County				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	0										Davis	Catherine E. Dana														urn:occurrence:Arctos:MVZ:Hild:712:510111			http://arctos.database.museum/guid/MVZ:Hild:712				Milton Hildebrand collection=MH-712			<i>Fulica americana</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): Milton Hildebrand							California		38.5489864/-121.7448173	decimal degrees			fall 1953		Davis					PhysicalObject	2014-10-14 18:19:33.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Hild:712	urn:lsid:biocol.org:col:34777			MVZ	Anatomical preparations			PreservedSpecimen												Fulica americana							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Fulica		americana						ICZN			
MVZ	MVZ Hildebrand Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_hild	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_hild	http://creativecommons.org/publicdomain/zero/1.0	423d9318-4dd4-4d31-81cb-27778c44a3bc	8edbbde0-055e-11d8-b850-b8a03c50a862	doi:10.15468/nzdbrf	CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Wed Nov 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	urn:occurrence:Arctos:MVZ:Hild:754:1389195									754	North America		3218.688	United States		Yolo County	1999-01-27		38.5489864	-121.7448173								wild caught	1957-01-01/1957-12-31			1957-01-01/1957-12-31							North American Datum 1927		Catherine E. Dana	2002-03-08 00:00:00.0	not recorded		Terrain Navigator 3.02	unverified			North America, United States, California, Yolo County				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	0										Davis	Catherine E. Dana														urn:occurrence:Arctos:MVZ:Hild:754:1389195	LOWER HIND LIMB SKELETON IN 12/1		http://arctos.database.museum/guid/MVZ:Hild:754				Milton Hildebrand collection=MH-754			<i>Ovis aries</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): Milton Hildebrand							California		38.5489864/-121.7448173	decimal degrees			1957		Davis					PhysicalObject	2014-10-14 18:19:33.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Hild:754	urn:lsid:biocol.org:col:34777			MVZ	Anatomical preparations			PreservedSpecimen												Ovis aries							Animalia; Chordata; Mammalia; Artiodactyla; Bovidae;  Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovis		aries						ICZN			
MVZ	MVZ Hildebrand Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_hild	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_hild	http://creativecommons.org/publicdomain/zero/1.0	423d9318-4dd4-4d31-81cb-27778c44a3bc	8edbbde0-055e-11d8-b850-b8a03c50a862	doi:10.15468/nzdbrf	CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Wed Nov 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	urn:occurrence:Arctos:MVZ:Hild:2:403436									2	North America		3218.688	United States		Yolo County	1999-01-27		38.5489864	-121.7448173								wild caught	1951-12-01/1951-12-31			1951-12-01/1951-12-31							North American Datum 1927		Catherine E. Dana	2002-03-08 00:00:00.0	not recorded		Terrain Navigator 3.02	unverified			North America, United States, California, Yolo County				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	0										Davis	Catherine E. Dana														urn:occurrence:Arctos:MVZ:Hild:2:403436			http://arctos.database.museum/guid/MVZ:Hild:2				Milton Hildebrand collection=MH-2			<i>Colaptes auratus</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): Milton Hildebrand							California		38.5489864/-121.7448173	decimal degrees			December 1951		Davis					PhysicalObject	2014-10-14 18:19:33.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Hild:2	urn:lsid:biocol.org:col:34777			MVZ	Anatomical preparations			PreservedSpecimen												Colaptes auratus							Animalia; Chordata; Aves; Piciformes; Picidae; Picinae;	Animalia	Chordata	Aves	Piciformes	Picidae	Colaptes		auratus						ICZN			
MVZ	MVZ Hildebrand Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_hild	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_hild	http://creativecommons.org/publicdomain/zero/1.0	423d9318-4dd4-4d31-81cb-27778c44a3bc	8edbbde0-055e-11d8-b850-b8a03c50a862	doi:10.15468/nzdbrf	CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Wed Nov 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	urn:occurrence:Arctos:MVZ:Hild:899:1123140									899	North America		3218.688	United States		Yolo County	2009-10-29		38.5489864	-121.7448173								wild caught	1958-07-01/1958-07-31			1958-07-01/1958-07-31							North American Datum 1927		Catherine E. Dana	2002-03-08 00:00:00.0	not recorded		Terrain Navigator 3.02	unverified			North America, United States, California, Yolo County				A		following Helgen, K. M., F. R. Cole, L. E. Helgen, and D. E. Wilson. 2009. Generic revision in the Holarctic ground squirrel genus Spermophilus. Journal of Mammalogy 90:270-305.	taxonomic revision	James L. Patton	0										Davis	Catherine E. Dana														urn:occurrence:Arctos:MVZ:Hild:899:1123140	FORMERLY CITELLUS BEECHEYI		http://arctos.database.museum/guid/MVZ:Hild:899				Milton Hildebrand collection=MH-899			<i>Otospermophilus beecheyi</i> (accepted ID) identified by James L. Patton on 2009-10-29; method: taxonomic revision Remark: following Helgen, K. M., F. R. Cole, L. E. Helgen, and D. E. Wilson. 2009. Generic revision in the Holarctic ground squirrel genus Spermophilus. Journal of Mammalogy 90:270-305.<br><i>Spermophilus beecheyi ssp.</i> identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): Q. M. Jomick							California		38.5489864/-121.7448173	decimal degrees			July 1958		Davis					PhysicalObject	2014-10-14 18:19:33.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Hild:899	urn:lsid:biocol.org:col:34777			MVZ	Anatomical preparations			PreservedSpecimen												Otospermophilus beecheyi							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;  (Richardson, 1829)	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Otospermophilus		beecheyi						ICZN			
MVZ	MVZ Hildebrand Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_hild	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_hild	http://creativecommons.org/publicdomain/zero/1.0	423d9318-4dd4-4d31-81cb-27778c44a3bc	8edbbde0-055e-11d8-b850-b8a03c50a862	doi:10.15468/nzdbrf	CC0	no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Wed Nov 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_hild	urn:occurrence:Arctos:MVZ:Hild:898:1653397									898	North America		3218.688	United States		Yolo County	2009-10-29		38.5489864	-121.7448173								wild caught	1958-07-01/1958-07-31			1958-07-01/1958-07-31							North American Datum 1927		Catherine E. Dana	2002-03-08 00:00:00.0	not recorded		Terrain Navigator 3.02	unverified			North America, United States, California, Yolo County				A		following Helgen, K. M., F. R. Cole, L. E. Helgen, and D. E. Wilson. 2009. Generic revision in the Holarctic ground squirrel genus Spermophilus. Journal of Mammalogy 90:270-305.	taxonomic revision	James L. Patton	0										Davis	Catherine E. Dana														urn:occurrence:Arctos:MVZ:Hild:898:1653397	IN PLEXIGLASS CASE WITH M.H. 899.		http://arctos.database.museum/guid/MVZ:Hild:898				Milton Hildebrand collection=MH-898			<i>Otospermophilus beecheyi</i> (accepted ID) identified by James L. Patton on 2009-10-29; method: taxonomic revision Remark: following Helgen, K. M., F. R. Cole, L. E. Helgen, and D. E. Wilson. 2009. Generic revision in the Holarctic ground squirrel genus Spermophilus. Journal of Mammalogy 90:270-305.<br><i>Spermophilus beecheyi ssp.</i> identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): Q. M. Jomick							California		38.5489864/-121.7448173	decimal degrees			July 1958		Davis					PhysicalObject	2014-10-14 18:19:33.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Hild:898	urn:lsid:biocol.org:col:34777			MVZ	Anatomical preparations			PreservedSpecimen												Otospermophilus beecheyi							Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;  (Richardson, 1829)	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Otospermophilus		beecheyi						ICZN			
