USNM	NMNH Fishes		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_fishes	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Fish	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	FishNet,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_fishes	195969.5148500	http://collections.mnh.si.edu/media/index.php?irn=7006353								195969.5148500																																							Pacific									1										Pacific: Off Central America.						3353				3353					195969.5148500	Cast/model of a type specimen from Univ. Zool. Museum, Krystalgade, Denmark.		195969						Dry Osteological Specimen; Photograph															1951 00 00 - 1952 00 00					Pacific	1951	Specimen/Lot											USNM	Fishes			PreservedSpecimen												Thaumatichthys axeli							Animalia, Chordata, Vertebrata, Actinopterygii, Lophiiformes, Thaumatichthyidae	Animalia	Chordata	Actinopterygii	Lophiiformes	Thaumatichthyidae	Thaumatichthys		axeli									
USNM	NMNH Fishes		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_fishes	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Fish	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	FishNet,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_fishes	15752.5239582									15752.5239582	North America			United States																																			North America, United States									1										Ohio R.															15752.5239582	Cast only, no specimen; original no. 147; located in osteo cabinet.		15752						Dry Osteological Specimen		J. Milner																				Specimen/Lot											USNM	Fishes			PreservedSpecimen												Sander canadensis							Percidae					Percidae	Sander		canadensis									
USNM	NMNH Fishes		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_fishes	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Fish	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	FishNet,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_fishes	180738.11357948									180738.11357948				Philippines				20									232																						Pacific, Philippines, Mindanao									1	Mindanao									Philippine I.: Mindanao: Mucielago Bay													8		180738.11357948			180738														232							1909 Aug 20 - 0000 00 00					Pacific	1909	Specimen/Lot											USNM	Fishes			PreservedSpecimen												Chaetodon vagabundus							Animalia, Chordata, Vertebrata, Actinopterygii, Neopterygii, Perciformes, Chaetodontidae	Animalia	Chordata	Actinopterygii	Perciformes	Chaetodontidae	Chaetodon		vagabundus									
USNM	NMNH Fishes		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_fishes	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Fish	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	FishNet,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_fishes	148752.11357969									148752.11357969				Marshall Islands																																			Pacific, Marshall Islands, Marshall Islands, Ralik Chain, Jaluit Atoll									1	Jaluit Atoll	Ralik Chain								Jaluit, Marshalls Island															148752.11357969			148752																					1899 00 00 - 1900 00 00					Pacific	1899	Specimen/Lot											USNM	Fishes			PreservedSpecimen												Epinephelus coeruleopunctatus							Animalia, Chordata, Vertebrata, Actinopterygii, Neopterygii, Perciformes, Serranidae, Epinephelinae	Animalia	Chordata	Actinopterygii	Perciformes	Serranidae	Epinephelus		coeruleopunctatus									
USNM	NMNH Fishes		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_fishes	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Fish	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	FishNet,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_fishes	24130.11289582									24130.11289582	North America			United States																																			North America, Pacific, United States, California									1										San Francisco, California													1		24130.11289582	This is a cast/model.		24130						Dry Osteological Specimen		D. Jordan							California						1880 00 00 - 0000 00 00					Pacific	1880	Specimen/Lot											USNM	Fishes			PreservedSpecimen												Chiropsis guttatus							Animalia, Chordata, Vertebrata, Actinopterygii, Neopterygii, Scorpaeniformes, Hexagrammidae, Hexagramminae	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Hexagrammidae	Chiropsis		guttatus									
USNM	NMNH Fishes		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_fishes	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Fish	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	FishNet,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_fishes	286535.5134992	http://collections.mnh.si.edu/media/index.php?irn=10334259								286535.5134992				Colombia					8.6750	-76.8433																													Atlantic, Caribbean Sea, Colombia									29										Locality 198															286535.5134992			286535								W. Taylor										Degrees Minutes Seconds			0000 00 00 - 0000 00 00	084030N		0765036W		Atlantic, Caribbean Sea		Specimen/Lot											USNM	Fishes			PreservedSpecimen												Bagre bagre							Animalia, Chordata, Vertebrata, Actinopterygii, Neopterygii, Siluriformes, Ariidae	Animalia	Chordata	Actinopterygii	Siluriformes	Ariidae	Bagre		bagre									
USNM	NMNH Fishes		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_fishes	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Fish	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	FishNet,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_fishes	288474.5135338									288474.5135338	Asia			Thailand				13									104																						Asia, Thailand				cf.				Thomson, Alfred W.	14										Thailand: Kwai Noi River (Meklong Basin) Between Kanchanaburi and Sai Yok													4		288474.5135338	Database stated 16 spms but as of oct/2001, there are actually only 15 spms (14 etoh and 1 c + s = 62 mm sl.). c and s specimen donated to mzusp, 18 apr 2002.		288474						Glycerin with Bone and Cartilage Stain		T. Roberts & P. Wongrat						103							1973 Apr 13 - 1973 Apr 14						1973	Specimen/Lot											USNM	Fishes			PreservedSpecimen												Glyptothorax lampris							Animalia, Chordata, Vertebrata, Actinopterygii, Neopterygii, Siluriformes, Sisoridae	Animalia	Chordata	Actinopterygii	Siluriformes	Sisoridae	Glyptothorax		lampris									
USNM	NMNH Fishes		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_fishes	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Fish	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	FishNet,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_fishes	288560.5135577									288560.5135577				Papua New Guinea				8	-4.0778	144.07							281																						Pacific, Papua New Guinea									59										Magendo 2 Village, Near Angoram, Sepik River.													10		288560.5135577			288560								D. Coates						281				Degrees Minutes Seconds			1982 Oct 08 - 0000 00 00	040440S		14404 E		Pacific	1982	Specimen/Lot											USNM	Fishes			PreservedSpecimen												Brustiarius solidus							Animalia, Chordata, Vertebrata, Actinopterygii, Neopterygii, Siluriformes, Ariidae	Animalia	Chordata	Actinopterygii	Siluriformes	Ariidae	Brustiarius		solidus									
USNM	NMNH Fishes		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_fishes	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Fish	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	FishNet,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_fishes	292866.5172022									292866.5172022	North America			United States				2									275																						North America, United States, Alabama									27										Specimens Prepared Artificially At Southeastern Fish Cultural Laboratory, Marion, Alabama.													10		292866.5172022			292866								Green & Deavours						275	Alabama						1967 Oct 02 - 0000 00 00						1967	Specimen/Lot											USNM	Fishes			PreservedSpecimen												Ameiurus catus							Animalia, Chordata, Vertebrata, Actinopterygii, Neopterygii, Siluriformes, Ictaluridae	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Ameiurus		catus									
USNM	NMNH Fishes		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_fishes	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Fish	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	FishNet,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_fishes	5560.5001025	http://collections.mnh.si.edu/media/index.php?irn=5003068								5560.5001025				Cuba																																			Atlantic, Caribbean Sea, Cuba, Greater Antilles									1										Cuba															5560.5001025			5560						Radiograph										Syntype					0000 00 00 - 0000 00 00					Atlantic, Caribbean Sea		Specimen/Lot											USNM	Fishes			PreservedSpecimen												Eucinostomus pseudogula							Animalia, Chordata, Vertebrata, Actinopterygii, Neopterygii, Perciformes, Gerreidae	Animalia	Chordata	Actinopterygii	Perciformes	Gerreidae	Eucinostomus		pseudogula									
USNM	NMNH Fishes		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_fishes	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Fish	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	FishNet,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_fishes	303329.5189320									303329.5189320	Africa			Cameroon		Ndian		12	5.9333	8.9417							43																						Africa, Cameroon, Southwest Province, Ndian									23										Cameroon: Upper Ndian R. Bordering Korup; Stream Junction With Ndian (West Bank).													2		303329.5189320			303329								G. Reid						43	Southwest Province			Degrees Minutes Seconds			1988 Feb 12 - 0000 00 00	055600N		0085630E			1988	Specimen/Lot											USNM	Fishes			PreservedSpecimen												Malapterurus beninensis							Animalia, Chordata, Vertebrata, Actinopterygii, Neopterygii, Siluriformes, Malapteruridae	Animalia	Chordata	Actinopterygii	Siluriformes	Malapteruridae	Malapterurus		beninensis									
USNM	NMNH Fishes		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_fishes	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Fish	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	FishNet,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_fishes	303339.5189400									303339.5189400	Africa			Cameroon				30	5.0167	8.8667							30																						Africa, Cameroon									14										Cameroon: Akpa-Yafe System: Streams and Rivers of South-West Korup; Stream 1.190 km East of 'P' (Transect) Origin.													1		303339.5189400			303339								G. Reid						30				Degrees Minutes Seconds			1988 Jan 30 - 0000 00 00	050100N		0085200E			1988	Specimen/Lot											USNM	Fishes			PreservedSpecimen												Malapterurus beninensis							Animalia, Chordata, Vertebrata, Actinopterygii, Neopterygii, Siluriformes, Malapteruridae	Animalia	Chordata	Actinopterygii	Siluriformes	Malapteruridae	Malapterurus		beninensis									
USNM	NMNH Fishes		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_fishes	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Fish	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	FishNet,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_fishes	303346.5189417									303346.5189417	Africa			Cameroon				29	5.0167	8.8667							29																						Africa, Cameroon									23										Cameroon: Akpa-Yafe System: Streams and Rivers of South-West Korup; Stream At 3.4 km East of 'P' (Transect) Origin.													1		303346.5189417			303346								G. Reid						29				Degrees Minutes Seconds			1988 Jan 29 - 0000 00 00	050100N		0085200E			1988	Specimen/Lot											USNM	Fishes			PreservedSpecimen												Parauchenoglanis balayi							Animalia, Chordata, Vertebrata, Actinopterygii, Neopterygii, Siluriformes, Bagridae	Animalia	Chordata	Actinopterygii	Siluriformes	Bagridae	Parauchenoglanis		balayi									
USNM	NMNH Fishes		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_fishes	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Fish	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	FishNet,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_fishes	303409.5189503									303409.5189503	Africa			Cameroon		Ndian		20	4.9833	8.8500							20																						Africa, Cameroon, Southwest Province, Ndian									44										Cameroon: Upper Ndian System: Streams and Rivers of South-East Boundary of Korup; Main Ndian R. At Bridge Crossing Into Korup.													1		303409.5189503	C + s spm = 22.66mm. 5 of 52 specimens donated to mzusp, 18 apr 2002.		303409						Glycerin with Cartilage Stain; Glycerin with Cartilage Stain		G. Reid						20	Southwest Province			Degrees Minutes Seconds			1988 Jan 20 - 0000 00 00	045900N		0085100E			1988	Specimen/Lot											USNM	Fishes			PreservedSpecimen												Chiloglanis micropogon							Animalia, Chordata, Vertebrata, Actinopterygii, Neopterygii, Siluriformes, Mochokidae	Animalia	Chordata	Actinopterygii	Siluriformes	Mochokidae	Chiloglanis		micropogon									
