UAM	UAM Mammal Collection (Arctos)	Mammal Collection, University of Alaska Museum (UAM)	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	urn:occurrence:Arctos:UAM:Mamm:71698:397332									71698	North America		1041	United States			2013-04-24		64.8333333333	-147.7166666667								wild caught	1998-12-01/1999-02-28			1998-12-01/1999-02-28							unknown		unknown	2000-09-09 00:00:00.0	not recorded		unknown	unverified			North America, United States, Alaska, Fairbanks Quad				A			taxonomic revision	Link E. Olson	1										Little Chena Drainage	unknown														urn:occurrence:Arctos:UAM:Mamm:71698:397332			http://arctos.database.museum/guid/UAM:Mamm:71698				AF=29849		skull; spleen (frozen); kidney (frozen); heart (frozen); liver (frozen)	<i>Neovison vison</i> (accepted ID) identified by Link E. Olson on 2013-04-24; method: taxonomic revision<br><i>Mustela vison</i> identified by unknown on 2000-09-12; method: legacy	Collector(s): Norman Piispanen; Preparator(s): John L. Chythlook, Melissa A. Fleming					male		Alaska		64d 50m 0s N/147d 43m 0s W	deg. min. sec.			winter 1998-1999		Little Chena Drainage					PhysicalObject	2014-10-07 05:08:28.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Mamm:71698	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens			PreservedSpecimen			sex=male									Neovison vison							Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Mustelinae;  (Schreber, 1777)	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Neovison		vison						ICZN			
UAM	UAM Mammal Collection (Arctos)	Mammal Collection, University of Alaska Museum (UAM)	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	urn:occurrence:Arctos:UAM:Mamm:71670:80372									71670	North America		1041	United States			2013-04-24	15	55.6	-131.6333333333							46	wild caught	1998-02-15										unknown		unknown	2000-09-09 00:00:00.0	not recorded		unknown	unverified			North America, United States, Alaska, Ketchikan Quad, Alexander Archipelago, Revillagigedo Island				A			taxonomic revision	Link E. Olson	1	Revillagigedo Island	Alexander Archipelago								Loring Beach fringe	unknown												02		urn:occurrence:Arctos:UAM:Mamm:71670:80372			http://arctos.database.museum/guid/UAM:Mamm:71670				AF=29821		skull; spleen (frozen); heart (frozen); liver (frozen); kidney (frozen)	<i>Neovison vison</i> (accepted ID) identified by Link E. Olson on 2013-04-24; method: taxonomic revision<br><i>Mustela vison</i> identified by unknown on 2000-09-12; method: legacy	Collector(s): Robert Jahnke; Preparator(s): John L. Chythlook, Melissa A. Fleming					male		Alaska		55d 36m 0s N/131d 38m 0s W	deg. min. sec.			15 Feb 1998		Loring Beach fringe				1998	PhysicalObject	2014-10-07 05:08:28.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Mamm:71670	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens			PreservedSpecimen			sex=male									Neovison vison							Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Mustelinae;  (Schreber, 1777)	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Neovison		vison						ICZN			
UAM	UAM Mammal Collection (Arctos)	Mammal Collection, University of Alaska Museum (UAM)	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	urn:occurrence:Arctos:UAM:Mamm:74100:1185357									74100	North America		2000	United States			2006-04-25	23	57.95	-135.6333333333							296	wild caught	1994-10-23										unknown		unknown	2000-09-09 00:00:00.0	not recorded		Geographic Names Information System (USGS website)	unverified			North America, United States, Alaska, Sitka Quad, West Chichagof -Yakobi Wilderness, Alexander Archipelago, Chichagof Island				A			student	Aren M. Gunderson	1	Chichagof Island	Alexander Archipelago								Salt Lake Bay, Port Frederick	unknown												10		urn:occurrence:Arctos:UAM:Mamm:74100:1185357			http://arctos.database.museum/guid/UAM:Mamm:74100				AF=34816; original identifier=RWF 586		skull; tissue (frozen)	<i>Peromyscus keeni</i> (accepted ID) identified by Aren M. Gunderson on 2006-04-25; method: student	Collector(s): Rodney W. Flynn, et al.; Preparator(s): Lourdes B. Barrelli, et al.					female		Alaska		57d 57m 0s N/135d 38m 0s W	deg. min. sec.			23 Oct 1994		Salt Lake Bay				1994	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Mamm:74100	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens			PreservedSpecimen			sex=female ; reproductive data=4plsc (3R,1L) ; total length=203 mm; tail length=102 mm; hind foot with claw=23 mm; ear from notch=16 mm									Peromyscus keeni							Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Sigmodontinae;  (Rhoads, 1894)	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		keeni						ICZN			
UAM	UAM Mammal Collection (Arctos)	Mammal Collection, University of Alaska Museum (UAM)	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	urn:occurrence:Arctos:UAM:Mamm:74056:1779963									74056	North America		2000	United States			2006-04-25	22	57.95	-135.6333333333							295	wild caught	1994-10-22										unknown		unknown	2000-09-09 00:00:00.0	not recorded		Geographic Names Information System (USGS website)	unverified			North America, United States, Alaska, Sitka Quad, West Chichagof -Yakobi Wilderness, Alexander Archipelago, Chichagof Island				A			student	Aren M. Gunderson	1	Chichagof Island	Alexander Archipelago								Salt Lake Bay, Port Frederick	unknown												10		urn:occurrence:Arctos:UAM:Mamm:74056:1779963			http://arctos.database.museum/guid/UAM:Mamm:74056				AF=34766; original identifier=RWF 518		skull; postcranial skeleton; tissue (frozen); feces (ethanol)	<i>Microtus longicaudus</i> (accepted ID) identified by Aren M. Gunderson on 2006-04-25; method: student	Collector(s): Rodney W. Flynn, et al.; Preparator(s): Lourdes B. Barrelli, et al.					male		Alaska		57d 57m 0s N/135d 38m 0s W	deg. min. sec.			22 Oct 1994		Salt Lake Bay				1994	PhysicalObject	2012-09-22 17:25:00.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Mamm:74056	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens			PreservedSpecimen			sex=male ; reproductive data=T=3 ; total length=187 mm; tail length=63 mm; hind foot with claw=23 mm; ear from notch=15 mm; weight=42.9 g									Microtus longicaudus							Animalia Chordata Mammalia Rodentia Cricetidae Arvicolinae	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Microtus		longicaudus						ICZN			
UAM	UAM Mammal Collection (Arctos)	Mammal Collection, University of Alaska Museum (UAM)	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	urn:occurrence:Arctos:UAM:Mamm:73963:1496918					http://www.ncbi.nlm.nih.gov/nuccore/AY529434				73963	North America		1041	United States			2003-08-21	29	55.6333333333	-131.3666666667							210	wild caught	1994-07-29										unknown		unknown	2000-09-09 00:00:00.0	not recorded		unknown	unverified			North America, United States, Alaska, Ketchikan Quad, Alexander Archipelago, Revillagigedo Island				A			student	Kristian R. Larson	1	Revillagigedo Island	Alexander Archipelago								head of Carroll Inlet	unknown												07		urn:occurrence:Arctos:UAM:Mamm:73963:1496918			http://arctos.database.museum/guid/UAM:Mamm:73963				AF=34548; GenBank=AY529434		skull; tissue (frozen)	"<i>Peromyscus keeni</i> (accepted ID) identified by Kristian R. Larson on 2003-08-21; method: student<br><i>Peromyscus keeni</i> identified by Joseph A. Cook, Michael Lucid <i>sensu</i> <a href=""http://arctos.database.museum/publication/10004858"">Lucid and Cook 2004</a>; method: type specimen Remark: ID from citation in Lucid and Cook 2004."	Collector(s): Stephen O. MacDonald; Preparator(s): Dusty L. McDonald, et al.					female		Alaska	"voucher of <a href=""http://arctos.database.museum/name/Peromyscus keeni"">Peromyscus keeni</a>, page 1374 in <a href=""http://arctos.database.museum/publication/10004858"">Lucid and Cook 2004</a>"	55d 38m 0s N/131d 22m 0s W	deg. min. sec.			29 Jul 1994		head of Carroll Inlet				1994	PhysicalObject	2012-09-06 16:56:21.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Mamm:73963	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens			PreservedSpecimen			weight=19.0 g; sex=female ; reproductive data=no plsc ; total length=189 mm; tail length=96 mm; hind foot with claw=23 mm; ear from notch=16 mm									Peromyscus keeni							Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Sigmodontinae;  (Rhoads, 1894)	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		keeni						ICZN			
UAM	UAM Mammal Collection (Arctos)	Mammal Collection, University of Alaska Museum (UAM)	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	urn:occurrence:Arctos:UAM:Mamm:67150:977895									67150	North America		2000	United States			2006-04-25	20	57.95	-135.6333333333							293	wild caught	1994-10-20										unknown		unknown	2000-09-09 00:00:00.0	not recorded		Geographic Names Information System (USGS website)	unverified			North America, United States, Alaska, Sitka Quad, West Chichagof -Yakobi Wilderness, Alexander Archipelago, Chichagof Island				A			student	Aren M. Gunderson	1	Chichagof Island	Alexander Archipelago								Salt Lake Bay, Port Frederick	unknown												10		urn:occurrence:Arctos:UAM:Mamm:67150:977895	*No measurements were taken because speciman was partially eaten.		http://arctos.database.museum/guid/UAM:Mamm:67150				AF=15986; original identifier=RWF 406		skull; tissue (frozen)	<i>Peromyscus keeni</i> (accepted ID) identified by Aren M. Gunderson on 2006-04-25; method: student	Collector(s): Rodney W. Flynn, et al.; Preparator(s): Patrick W. Cotter, et al.					female		Alaska		57d 57m 0s N/135d 38m 0s W	deg. min. sec.			20 Oct 1994		Salt Lake Bay				1994	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Mamm:67150	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens			PreservedSpecimen			sex=female									Peromyscus keeni							Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Sigmodontinae;  (Rhoads, 1894)	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		keeni						ICZN			
UAM	UAM Mammal Collection (Arctos)	Mammal Collection, University of Alaska Museum (UAM)	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	urn:occurrence:Arctos:UAM:Mamm:73757:1106772									73757	North America		2000	United States			2006-04-25	21	57.95	-135.6333333333							294	wild caught	1994-10-21										unknown		unknown	2000-09-09 00:00:00.0	not recorded		Geographic Names Information System (USGS website)	unverified			North America, United States, Alaska, Sitka Quad, West Chichagof -Yakobi Wilderness, Alexander Archipelago, Chichagof Island				A			student	Aren M. Gunderson	1	Chichagof Island	Alexander Archipelago								Salt Lake Bay, Port Frederick	unknown												10		urn:occurrence:Arctos:UAM:Mamm:73757:1106772			http://arctos.database.museum/guid/UAM:Mamm:73757				AF=34295; original identifier=RWF 418		skull; tissue (frozen); feces (ethanol)	<i>Peromyscus keeni</i> (accepted ID) identified by Aren M. Gunderson on 2006-04-25; method: student	Collector(s): Rodney W. Flynn, et al.; Preparator(s): Patrick W. Cotter, et al.					male		Alaska		57d 57m 0s N/135d 38m 0s W	deg. min. sec.			21 Oct 1994		Salt Lake Bay				1994	PhysicalObject	2012-10-17 13:01:10.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Mamm:73757	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens			PreservedSpecimen			sex=male ; reproductive data=T=3 ; total length=208 mm; tail length=105 mm; hind foot with claw=25 mm; ear from notch=17 mm; weight=33.0 g									Peromyscus keeni							Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Sigmodontinae;  (Rhoads, 1894)	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		keeni						ICZN			
UAM	UAM Mammal Collection (Arctos)	Mammal Collection, University of Alaska Museum (UAM)	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	urn:occurrence:Arctos:UAM:Mamm:74071:1271176									74071	North America		2000	United States			2006-04-25	22	57.95	-135.6333333333							295	wild caught	1994-10-22										unknown		unknown	2000-09-09 00:00:00.0	not recorded		Geographic Names Information System (USGS website)	unverified			North America, United States, Alaska, Sitka Quad, West Chichagof -Yakobi Wilderness, Alexander Archipelago, Chichagof Island				A			student	Aren M. Gunderson	1	Chichagof Island	Alexander Archipelago								Salt Lake Bay, Port Frederick	unknown												10		urn:occurrence:Arctos:UAM:Mamm:74071:1271176			http://arctos.database.museum/guid/UAM:Mamm:74071				AF=34781; original identifier=RWF 496		skull; tissue (frozen)	<i>Peromyscus keeni</i> (accepted ID) identified by Aren M. Gunderson on 2006-04-25; method: student	Collector(s): Rodney W. Flynn, et al.; Preparator(s): Lourdes B. Barrelli, et al.					male		Alaska		57d 57m 0s N/135d 38m 0s W	deg. min. sec.			22 Oct 1994		Salt Lake Bay				1994	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Mamm:74071	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens			PreservedSpecimen			weight=33.7 g; sex=male ; reproductive data=T=6X4 ; ear from notch=19 mm; total length=205 mm; tail length=103 mm; hind foot with claw=23 mm									Peromyscus keeni							Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Sigmodontinae;  (Rhoads, 1894)	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		keeni						ICZN			
UAM	UAM Mammal Collection (Arctos)	Mammal Collection, University of Alaska Museum (UAM)	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	urn:occurrence:Arctos:UAM:Mamm:70297:1137550									70297	North America		402.336	United States			2008-09-10	20	54.9436111111	-130.3336111111							232	wild caught	1998-08-20										North American Datum 1927		Brandy K. Jacobsen	2002-06-24 00:00:00.0	not recorded		USGS Map	unverified			North America, United States, Alaska, Prince Rupert Quad				A			student	unknown, Hayley C. Lanier, Joseph A. Cook, Amy M. Runck, Marjorie D. Matocq	1										Gwent Cove, Hidden Inlet, Pearse Canal	Brandy K. Jacobsen												08		urn:occurrence:Arctos:UAM:Mamm:70297:1137550			http://arctos.database.museum/guid/UAM:Mamm:70297				AF=26596		skull; carcass (ethanol)		Collector(s): Stephen O. MacDonald; Preparator(s): Stephen O. MacDonald					female		Alaska	"voucher of <a href=""http://arctos.database.museum/name/Myodes""><i>Myodes</i> Pallas, 1811</a>, page 14 in <a href=""http://arctos.database.museum/publication/10004828"">Runck et al. 2009</a>"	54d 56m 37s N/130d 20m 1s W	deg. min. sec.			20 Aug 1998		Gwent Cove				1998	PhysicalObject	2012-05-14 23:48:08.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Mamm:70297	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens			PreservedSpecimen			ear from notch: 11mm; hind foot with claw: 19mm; sex: female; tail length: 28mm; total length: 114mm; unformatted measurements: Verbatim weight=14.2g;ToL=114;TaL=28;HF=19;E=11;; weight: 14.20g									Myodes gapperi							Animalia Chordata Mammalia Rodentia Cricetidae Myodes Pallas, 1811		Chordata	Mammalia	Rodentia	Cricetidae	Myodes		gapperi						ICZN			
UAM	UAM Mammal Collection (Arctos)	Mammal Collection, University of Alaska Museum (UAM)	Link Olson	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_mamm	leolson@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	MaNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm	urn:occurrence:Arctos:UAM:Mamm:70521:738872									70521	North America		0	United States			2000-09-12		63.4780555556	-162.0391666667								wild caught	1993-01-01/1993-12-31			1993-01-01/1993-12-31							unknown		unknown	2000-09-09 00:00:00.0	not recorded		Geographic Names Information System (USGS website)	unverified			North America, United States, Alaska, St. Michael Quad				A			legacy	unknown	1										Saint Michael	unknown														urn:occurrence:Arctos:UAM:Mamm:70521:738872			http://arctos.database.museum/guid/UAM:Mamm:70521				AF=27532; original identifier=STMD-3-93		blubber (frozen); whole organism (ethanol)		Collector(s): John J. Burns; Preparator(s): John L. Chythlook					unknown		Alaska		63d 28m 41s N/162d 2m 21s W	deg. min. sec.			1993		Saint Michael					PhysicalObject	2012-09-18 14:29:54.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Mamm:70521	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens			PreservedSpecimen			sex: unknown; unformatted measurements: Verbatim weight=x;ToL=x;TaL=x;HF=x;E=x;									Delphinapterus leucas							Animalia Chordata Mammalia Cetacea Monodontidae  (Pallas, 1776)		Chordata	Mammalia	Cetacea	Monodontidae	Delphinapterus		leucas						ICZN			
