MVZ	MVZ Herp Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_herp	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_herp	http://creativecommons.org/publicdomain/zero/1.0	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	urn:occurrence:Arctos:MVZ:Herp:152049:1026516									152049	North America		452.225664	United States		Mendocino County	1999-01-27	14	39.3067075	-123.7992021							165	wild caught	1973-06-14										North American Datum 1927		Patrick K. Tam	2006-10-11 00:00:00.0	MaNIS georeferencing guidelines		Terrain Navigator Pro. v. 7.0,MENDOCINO,1978,USGS 1:24,000	unverified			North America, United States, California, Mendocino County				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1								adult/juvenile		vicinity of Mendocino	Patrick K. Tam												06		urn:occurrence:Arctos:MVZ:Herp:152049:1026516	PRESERVED 14 JUN 1973		http://arctos.database.museum/guid/MVZ:Herp:152049				collector number=1044		whole organism (ethanol)	<i>Batrachoseps attenuatus</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): Kay P. Yanev	1044				unknown		California		39.3067075/-123.7992021	decimal degrees			14 Jun 1973		vicinity Mendocino				1973	PhysicalObject	2014-06-13 16:38:05.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Herp:152049	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens			PreservedSpecimen			sex=unknown ; age class=adult/juvenile									Batrachoseps attenuatus							Animalia Chordata Amphibia Caudata Plethodontidae Plethodontinae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		attenuatus						ICZN			
MVZ	MVZ Herp Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_herp	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_herp	http://creativecommons.org/publicdomain/zero/1.0	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	urn:occurrence:Arctos:MVZ:Herp:152058:1823673									152058	North America		2201.582592	United States		Mendocino County	1999-01-27	28	39.3781021	-123.6890909							87	wild caught	1975-03-28										North American Datum 1927		Julian A. Kapoor	2002-07-02 00:00:00.0	MaNIS georeferencing guidelines		Terrain Navigator 3.02 USGS 1:24000	unverified			North America, United States, California, Mendocino County				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1								adult/juvenile		8 mi E Noyo on Hwy. 20	Julian A. Kapoor												03		urn:occurrence:Arctos:MVZ:Herp:152058:1823673	PRESERVED 2 APR 1975		http://arctos.database.museum/guid/MVZ:Herp:152058				collector number=4691		whole organism (ethanol)	<i>Batrachoseps attenuatus</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): Kay P. Yanev, James Hanken	4691				unknown		California		39.3781021/-123.6890909	decimal degrees			28 Mar 1975		8 mi E Noyo on Hwy. 20				1975	PhysicalObject	2014-06-13 16:38:05.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Herp:152058	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens			PreservedSpecimen			sex=unknown ; age class=adult/juvenile									Batrachoseps attenuatus							Animalia Chordata Amphibia Caudata Plethodontidae Plethodontinae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		attenuatus						ICZN			
MVZ	MVZ Herp Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_herp	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_herp	http://creativecommons.org/publicdomain/zero/1.0	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	urn:occurrence:Arctos:MVZ:Herp:153238:1218121									153238	North America		482.8032	United States		Monterey County	1999-01-27	16	36.012391	-120.485943							47	wild caught	1975-02-16										North American Datum 1927		Hasanthi P. Wijesekera	2001-04-25 00:00:00.0	not recorded		Terrain Navigator 3.02 USGS 1:100000	unverified			North America, United States, California, Monterey County				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1								adult/juvenile		Monterey-Fresno County line, Reason Mt., summit of Parkfield-Coalinga Grade Rd.	Hasanthi P. Wijesekera							1066.8				1066.8	02		urn:occurrence:Arctos:MVZ:Herp:153238:1218121	PRESERVED 19 FEB 1975		http://arctos.database.museum/guid/MVZ:Herp:153238				collector number=3244		whole organism (ethanol)	<i>Batrachoseps nigriventris</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): Kay P. Yanev, Samuel S. Sweet, Peter Yanev	3244				unknown		California		36.012391/-120.485943	decimal degrees			16 Feb 1975		Monterey-Fresno Co. line, Reason Mt., summit of Parkfield-Coalinga Grade Rd.				1975	PhysicalObject	2014-11-04 15:46:44.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Herp:153238	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens			PreservedSpecimen			sex=unknown ; age class=adult/juvenile									Batrachoseps nigriventris							Animalia; Chordata; Amphibia; Caudata; Plethodontidae; Plethodontinae;	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		nigriventris						ICZN			
MVZ	MVZ Herp Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_herp	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_herp	http://creativecommons.org/publicdomain/zero/1.0	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	urn:occurrence:Arctos:MVZ:Herp:88853:1425720									88853	North America		160.9344	United States		Monterey County	2009-05-04	08	36.569855	-121.754603							39	wild caught	1970-02-08										North American Datum 1927		Hasanthi P. Wijesekera	2001-04-25 00:00:00.0	not recorded		Terrain Navigator 3.02 USGS 1:100000	unverified			North America, United States, California, Monterey County				A			taxonomic revision	Carol L. Spencer	1								adult/juvenile		junction of Los Laureles Rd. and State Hwy. 68	Hasanthi P. Wijesekera							129.54				129.54	02		urn:occurrence:Arctos:MVZ:Herp:88853:1425720			http://arctos.database.museum/guid/MVZ:Herp:88853						whole organism (ethanol)	<i>Batrachoseps gavilanensis</i> (accepted ID) identified by Carol L. Spencer on 2009-05-04; method: taxonomic revision	Collector(s): James F. Lynch, David B. Wake, Marvalee H. Wake, Thomas A. Wake, R. Bruce Bury, Virginia C. Maiorana, M. Lombard, R. Eric Lombard					unknown		California		36.569855/-121.754603	decimal degrees			8 Feb 1970		jct. Los Laureles Rd. and State Hwy. 68				1970	PhysicalObject	2014-06-13 16:47:08.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Herp:88853	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens			PreservedSpecimen			sex=unknown ; age class=adult/juvenile									Batrachoseps gavilanensis							Animalia Chordata Amphibia Caudata Plethodontidae Plethodontinae  Jockusch, Yanev and Wake, 2001	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		gavilanensis						ICZN			
MVZ	MVZ Herp Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_herp	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_herp	http://creativecommons.org/publicdomain/zero/1.0	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	urn:occurrence:Arctos:MVZ:Herp:88858:126798									88858	North America		1609.344	United States		Santa Cruz County	1999-01-27	08	36.9974077	-122.036107							39	wild caught	1970-02-08										North American Datum 1927		Hasanthi P. Wijesekera	1999-10-08 00:00:00.0	not recorded		Terrain Navigator 3.02 USGS 1:24000	unverified			North America, United States, California, Santa Cruz County				A sp.			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1								adult/juvenile		Hwy. 9, 1.0 mi N junction Hwy. 1	Hasanthi P. Wijesekera							30.48				30.48	02		urn:occurrence:Arctos:MVZ:Herp:88858:126798			http://arctos.database.museum/guid/MVZ:Herp:88858						whole organism (ethanol)	<i>Batrachoseps sp.</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): James F. Lynch					unknown		California		36.9974077/-122.036107	decimal degrees			8 Feb 1970		Hwy. 9, 1.0 mi N jct. Hwy. 1				1970	PhysicalObject	2014-06-16 12:21:47.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Herp:88858	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens			PreservedSpecimen			sex=unknown ; age class=adult/juvenile									Batrachoseps sp.							Animalia Chordata Amphibia Caudata Plethodontidae Plethodontinae Batrachoseps	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps								ICZN			
MVZ	MVZ Herp Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_herp	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_herp	http://creativecommons.org/publicdomain/zero/1.0	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	urn:occurrence:Arctos:MVZ:Herp:88867:1247370									88867	North America		1609.344	United States		Santa Cruz County	1999-01-27	08	36.9974077	-122.036107							39	wild caught	1970-02-08										North American Datum 1927		Hasanthi P. Wijesekera	1999-10-08 00:00:00.0	not recorded		Terrain Navigator 3.02 USGS 1:24000	unverified			North America, United States, California, Santa Cruz County				A sp.			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1								adult/juvenile		Hwy. 9, 1.0 mi N junction Hwy. 1	Hasanthi P. Wijesekera							30.48				30.48	02		urn:occurrence:Arctos:MVZ:Herp:88867:1247370			http://arctos.database.museum/guid/MVZ:Herp:88867						whole organism (ethanol)	<i>Batrachoseps sp.</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): James F. Lynch					unknown		California		36.9974077/-122.036107	decimal degrees			8 Feb 1970		Hwy. 9, 1.0 mi N jct. Hwy. 1				1970	PhysicalObject	2014-06-16 12:21:47.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Herp:88867	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens			PreservedSpecimen			sex=unknown ; age class=adult/juvenile									Batrachoseps sp.							Animalia Chordata Amphibia Caudata Plethodontidae Plethodontinae Batrachoseps	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps								ICZN			
MVZ	MVZ Herp Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_herp	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_herp	http://creativecommons.org/publicdomain/zero/1.0	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	urn:occurrence:Arctos:MVZ:Herp:153885:1414589									153885	North America		2002.023936	United States		Santa Barbara County	1999-01-27	01	34.0080634	-119.6981502							182	wild caught	1974-07-01										North American Datum 1927		Patrick K. Tam	2006-09-22 00:00:00.0	MaNIS georeferencing guidelines		Terrain Navigator Pro. v. 7.0, Quad: SANTA CRUZ ISLAND C,1974,USGS 1:24,000	unverified			North America, United States, California, Santa Barbara County, Channel Islands, Santa Cruz Island				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1	Santa Cruz Island	Channel Islands						adult/juvenile		Canada del Puerto, Santa Cruz Island	Patrick K. Tam												07		urn:occurrence:Arctos:MVZ:Herp:153885:1414589			http://arctos.database.museum/guid/MVZ:Herp:153885						whole organism (ethanol)	<i>Batrachoseps nigriventris</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): Kay P. Yanev					unknown		California		34.0080634/-119.6981502	decimal degrees			1 Jul 1974		Santa Cruz Is., Canada del Puerto				1974	PhysicalObject	2015-03-04 16:46:23.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Herp:153885	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens			PreservedSpecimen			sex=unknown ; age class=adult/juvenile									Batrachoseps nigriventris							Animalia; Chordata; Amphibia; Caudata; Plethodontidae; Plethodontinae;	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		nigriventris						ICZN			
MVZ	MVZ Herp Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_herp	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_herp	http://creativecommons.org/publicdomain/zero/1.0	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	urn:occurrence:Arctos:MVZ:Herp:153897:549788									153897	North America		2002.023936	United States		Santa Barbara County	1999-01-27	01	34.0080634	-119.6981502							182	wild caught	1974-07-01										North American Datum 1927		Patrick K. Tam	2006-09-22 00:00:00.0	MaNIS georeferencing guidelines		Terrain Navigator Pro. v. 7.0, Quad: SANTA CRUZ ISLAND C,1974,USGS 1:24,000	unverified			North America, United States, California, Santa Barbara County, Channel Islands, Santa Cruz Island				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1	Santa Cruz Island	Channel Islands						adult/juvenile		Canada del Puerto, Santa Cruz Island	Patrick K. Tam												07		urn:occurrence:Arctos:MVZ:Herp:153897:549788			http://arctos.database.museum/guid/MVZ:Herp:153897						whole organism (ethanol)	<i>Batrachoseps nigriventris</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): Kay P. Yanev					unknown		California		34.0080634/-119.6981502	decimal degrees			1 Jul 1974		Santa Cruz Is., Canada del Puerto				1974	PhysicalObject	2015-03-04 16:46:23.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Herp:153897	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens			PreservedSpecimen			sex=unknown ; age class=adult/juvenile									Batrachoseps nigriventris							Animalia; Chordata; Amphibia; Caudata; Plethodontidae; Plethodontinae;	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		nigriventris						ICZN			
MVZ	MVZ Herp Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_herp	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_herp	http://creativecommons.org/publicdomain/zero/1.0	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	urn:occurrence:Arctos:MVZ:Herp:95382:726609									95382	North America		379.805184	United States		Marin County	1999-01-27	04	37.9575	-122.5714							35	wild caught	1971-02-04										North American Datum 1927		Kristina Yamamoto	2002-04-29 00:00:00.0	MaNIS georeferencing guidelines		TopoZone; Terrain Navigator 3.02 USGS 1:24000	unverified			North America, United States, California, Marin County				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1								adult/juvenile		Phoenix Lake Park	Kristina Yamamoto												02		urn:occurrence:Arctos:MVZ:Herp:95382:726609			http://arctos.database.museum/guid/MVZ:Herp:95382						whole organism (ethanol)	<i>Batrachoseps attenuatus</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): D. J. Morafka, Samuel S. Sweet, James L. Edwards					unknown		California		37.9575/-122.5714	decimal degrees			4 Feb 1971		Phoenix Lake Park				1971	PhysicalObject	2014-06-13 16:22:24.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Herp:95382	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens			PreservedSpecimen			sex=unknown ; age class=adult/juvenile									Batrachoseps attenuatus							Animalia Chordata Amphibia Caudata Plethodontidae Plethodontinae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		attenuatus						ICZN			
MVZ	MVZ Herp Collection (Arctos)	Museum of Vertebrate Zoology (MVZ), University of California, Berkeley	Carol Spencer	http://ipt.vertnet.org:8080/ipt/archive.do?r=mvz_herp	atrox@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mvz_herp	http://creativecommons.org/publicdomain/zero/1.0	09c4287e-e6d5-4552-a07f-bff8a00833d8	8edbbde0-055e-11d8-b850-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	Museum of Vertebrate Zoology, UC Berkeley	California	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp	urn:occurrence:Arctos:MVZ:Herp:104869:142541									104869	North America		1609.344	United States		San Francisco County	1999-01-27	25	37.801267	-122.432265							85	wild caught	1972-03-25										North American Datum 1927		Matt Krebs	1999-08-31 00:00:00.0	not recorded		TopoScout 2.04 USGS 1:100000	unverified			North America, United States, California, San Francisco County				A			legacy	Museum of Vertebrate Zoology, University of California, Berkeley	1								adult/juvenile		hillside, Chestnut Street and Lombard Street, San Francisco	Matt Krebs												03		urn:occurrence:Arctos:MVZ:Herp:104869:142541			http://arctos.database.museum/guid/MVZ:Herp:104869						whole organism (ethanol)	<i>Batrachoseps attenuatus</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy	Collector(s): Kay P. Yanev					unknown		California		37.801267/-122.432265	decimal degrees			25 Mar 1972		Hillside, Chestnut St. and Lombard St., San Francisco				1972	PhysicalObject	2014-08-14 18:51:45.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MVZ:Herp:104869	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34818		MVZ	Amphibian and reptile specimens			PreservedSpecimen			sex=unknown ; age class=adult/juvenile									Batrachoseps attenuatus							Animalia Chordata Amphibia Caudata Plethodontidae Plethodontinae	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		attenuatus						ICZN			
