Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/eml.do?r=ds10	http://danbif.au.dk/ipt/archive.do?r=ds10	The Fish Collection	ZMUC	Natural History Museum (SNM), Zoological Museum collection of worldwide fishes. The records covers app. 300,000 individuals, and another 300,000 are presently uncatalogued.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	70229		FishNet	77117e02-2deb-4eea-8f46-41dfc4bb38b8	urn:catalog:ZMUC:Fisk:70001						PreservedSpecimen			70001	Fisk					Unknown					6																																							1			ZMUC										Unknown																					6																																		1982														10													Oneirodidae	Lophodolus		acanthognathus		Lophodolus acanthognathus						Regan, 1925																
Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/eml.do?r=ds10	http://danbif.au.dk/ipt/archive.do?r=ds10	The Fish Collection	ZMUC	Natural History Museum (SNM), Zoological Museum collection of worldwide fishes. The records covers app. 300,000 individuals, and another 300,000 are presently uncatalogued.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	70229		FishNet	e9b0ea32-0ba9-49fe-88fa-ff597baf953b	urn:catalog:ZMUC:Fisk:70002						PreservedSpecimen			70002	Fisk					Unknown					6																																							5			ZMUC										Unknown																					6																																		1982														10													Sternoptychidae	Argyropelecus		olfersi		Argyropelecus olfersi						(Cuvier, 1829)																
Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/eml.do?r=ds10	http://danbif.au.dk/ipt/archive.do?r=ds10	The Fish Collection	ZMUC	Natural History Museum (SNM), Zoological Museum collection of worldwide fishes. The records covers app. 300,000 individuals, and another 300,000 are presently uncatalogued.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	70229		FishNet	c9d87446-ff98-48fc-b51d-cc4d01654f36	urn:catalog:ZMUC:Fisk:70003						PreservedSpecimen			70003	Fisk					Unknown					6																																							4			ZMUC										Unknown																					6																																		1982														10													Astronesthidae	Borostomias		antarcticus		Borostomias antarcticus						(LÃ¶nnberg, 1905)																
Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/eml.do?r=ds10	http://danbif.au.dk/ipt/archive.do?r=ds10	The Fish Collection	ZMUC	Natural History Museum (SNM), Zoological Museum collection of worldwide fishes. The records covers app. 300,000 individuals, and another 300,000 are presently uncatalogued.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	70229		FishNet	0ea5e6e7-2f7c-4bbc-8c23-0cd2a1641d2c	urn:catalog:ZMUC:Fisk:70004						PreservedSpecimen			70004	Fisk					Unknown					6																																							7			ZMUC										Unknown																					6																																		1982														10													Eurypharyngidae	Eurypharynx		pelecanoides		Eurypharynx pelecanoides						Vaillant, 1882																
Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/eml.do?r=ds10	http://danbif.au.dk/ipt/archive.do?r=ds10	The Fish Collection	ZMUC	Natural History Museum (SNM), Zoological Museum collection of worldwide fishes. The records covers app. 300,000 individuals, and another 300,000 are presently uncatalogued.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	70229		FishNet	b03a4209-1b0f-4582-ac1f-30c791037a00	urn:catalog:ZMUC:Fisk:70005						PreservedSpecimen			70005	Fisk					Unknown					6																																							3			ZMUC										Unknown																					6																																		1982														10													Melamphaidae	Poromitra		capito		Poromitra capito						Goode & Bean, 1883																
Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/eml.do?r=ds10	http://danbif.au.dk/ipt/archive.do?r=ds10	The Fish Collection	ZMUC	Natural History Museum (SNM), Zoological Museum collection of worldwide fishes. The records covers app. 300,000 individuals, and another 300,000 are presently uncatalogued.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	70229		FishNet	e22cd3f5-aae5-48f7-bcd6-841609654f1b	urn:catalog:ZMUC:Fisk:70006						PreservedSpecimen			70006	Fisk					Unknown					7																																							1			ZMUC										Unknown																					6																																		1982														10													Opisthoproctidae	Opisthoproctus		soleatus		Opisthoproctus soleatus						Vaillant, 1888																
Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/eml.do?r=ds10	http://danbif.au.dk/ipt/archive.do?r=ds10	The Fish Collection	ZMUC	Natural History Museum (SNM), Zoological Museum collection of worldwide fishes. The records covers app. 300,000 individuals, and another 300,000 are presently uncatalogued.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	70229		FishNet	efb65028-afc6-4172-8030-60847449711b	urn:catalog:ZMUC:Fisk:70007						PreservedSpecimen			70007	Fisk					Unknown					7																																							12			ZMUC										Unknown																					6																																		1982														10													Gonostomatidae	Gonostoma		elongatum		Gonostoma elongatum						GÃ¼nther, 1878																
Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/eml.do?r=ds10	http://danbif.au.dk/ipt/archive.do?r=ds10	The Fish Collection	ZMUC	Natural History Museum (SNM), Zoological Museum collection of worldwide fishes. The records covers app. 300,000 individuals, and another 300,000 are presently uncatalogued.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	70229		FishNet	7dfee162-6618-4c4b-9dfb-785a4ce78f3e	urn:catalog:ZMUC:Fisk:70008						PreservedSpecimen			70008	Fisk					Unknown					7																																							4			ZMUC										Unknown																					6																																		1982														10													Eurypharyngidae	Eurypharynx		pelecanoides		Eurypharynx pelecanoides						Vaillant, 1882																
Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/eml.do?r=ds10	http://danbif.au.dk/ipt/archive.do?r=ds10	The Fish Collection	ZMUC	Natural History Museum (SNM), Zoological Museum collection of worldwide fishes. The records covers app. 300,000 individuals, and another 300,000 are presently uncatalogued.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	70229		FishNet	03d586b6-9593-429f-8a03-b0dc6eafb643	urn:catalog:ZMUC:Fisk:70009						PreservedSpecimen			70009	Fisk					Unknown					7																																							4			ZMUC										Unknown																					6																																		1982														10													Serrivomeridae	Serrivomer		beani		Serrivomer beani						Gill & Ryder, 1884																
Sun Dec 02 00:00:00 UTC 2012	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/eml.do?r=ds10	http://danbif.au.dk/ipt/archive.do?r=ds10	The Fish Collection	ZMUC	Natural History Museum (SNM), Zoological Museum collection of worldwide fishes. The records covers app. 300,000 individuals, and another 300,000 are presently uncatalogued.	Isabel Calabuig	Zoological Museum, Natural History Museum of Denmark	ICalabuig@snm.ku.dk	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	70229		FishNet	03ecebba-5717-4da8-99e3-8cb62d03318f	urn:catalog:ZMUC:Fisk:70010						PreservedSpecimen			70010	Fisk					Unknown					7																																							1			ZMUC										Unknown																					6																																		1982														10													Trachipteridae	Trachipterus		trachypterus		Trachipterus trachypterus						(Gmelin, 1789)																
