UAM	UAM Bird Collection (Arctos)	University of Alaska Museum Bird Collection (UAM), University of Alaska Fairbanks	Kevin Winker	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_bird	kevin.winker@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	4852540d-afd1-4678-bd20-4aac28f65e2d	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	ORNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	urn:occurrence:Arctos:UAM:Bird:12071:2036233									12071	North America		10000	Mexico			1900-04-01	07	18.5833333333	-95.0666666667							66	wild caught	1994-03-07					Anonymous					unknown		unknown	1900-04-01 00:00:00.0	not recorded		unknown	unverified			North America, Mexico, Veracruz				A			field	unknown											Catemaco, Sierra de Los Tuxtlas, Est. de Biologia Tropical	unknown												03		urn:occurrence:Arctos:UAM:Bird:12071:2036233	Masked		http://arctos.database.museum/guid/UAM:Bird:12071				Anonymous		skin; tissue (frozen); skeleton		Collector(s): Anonymous; Preparator(s): Anonymous					male		Veracruz		18d 35m 0s N/95d 4m 0s W	deg. min. sec.			07 Mar 1994		Catemaco, Sierra de Los Tuxtlas, Est. de Biologia Tropical				1994	PhysicalObject	2014-01-17 11:33:58.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Bird:12071	urn:lsid:biocol.org:col:34847			UAM	Bird specimens			PreservedSpecimen	mask collector; mask preparator; mask original field number; mask unformatted measurements; mask specimen remarks		sex=male ; age=AHY ; weight=67.0 g; body condition=FAT:mucha en todo el cuerpo; MOLT:none; SK:100% oss.; TE:l=2.8x2, blanco, r=3x2, negro ; unformatted measurements=MASKED									Turdus assimilis							Animalia Chordata Aves Passeriformes Turdidae	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		assimilis						ICZN			
UAM	UAM Bird Collection (Arctos)	University of Alaska Museum Bird Collection (UAM), University of Alaska Fairbanks	Kevin Winker	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_bird	kevin.winker@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	4852540d-afd1-4678-bd20-4aac28f65e2d	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	ORNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	urn:occurrence:Arctos:UAM:Bird:2514:129723									2514	North America		3610	United States			2003-08-04	01	64.6166666667	-162.25							183	wild caught	1972-07-01										unknown		unknown	2003-11-05 00:00:00.0	not recorded		unknown	unverified			North America, United States, Alaska, Solomon Quad				A			legacy	unknown	1								adult		Elim, near mouth of Elim Creek	unknown												07		urn:occurrence:Arctos:UAM:Bird:2514:129723	Brood patch. Habitat: open white spruce woods interspersed with Salix shrub, along creek. At least three other Lincoln's Sparrows in vicinity. Light fat.		http://arctos.database.museum/guid/UAM:Bird:2514				original identifier=BK896		skin	"<i>Melospiza lincolnii</i> (accepted ID) identified by unknown on 2003-08-04; method: legacy<br><i>Melospiza lincolnii</i> identified by Brina Kessel <i>sensu</i> <a href=""http://arctos.database.museum/publication/52"">Kessel 1989</a>; method: type specimen Remark: ID from citation in Kessel 1989."	Collector(s): Anonymous; Preparator(s): Brina Kessel					female		Alaska	"voucher of <a href=""http://arctos.database.museum/name/Melospiza lincolnii"">Melospiza lincolnii</a>, page 263 in <a href=""http://arctos.database.museum/publication/52"">Kessel 1989</a>"	64d 37m 0s N/162d 15m 0s W	deg. min. sec.			01-Jul-1972		Elim, near mouth of Elim Creek				1972	PhysicalObject	2014-11-10 16:57:27.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Bird:2514	urn:lsid:biocol.org:col:34847			UAM	Bird specimens			PreservedSpecimen	mask collector		sex=female ; age class=adult									Melospiza lincolnii							Animalia; Chordata; Aves; Passeriformes; Emberizidae; Emberizinae;	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Melospiza		lincolnii						ICZN			
UAM	UAM Bird Collection (Arctos)	University of Alaska Museum Bird Collection (UAM), University of Alaska Fairbanks	Kevin Winker	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_bird	kevin.winker@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	4852540d-afd1-4678-bd20-4aac28f65e2d	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	ORNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	urn:occurrence:Arctos:UAM:Bird:30124:2305403									30124	North America			United States			1900-04-01	21									355	wild caught	2009-12-21					Anonymous							unknown	1900-04-01 00:00:00.0				unverified			North America, United States, Alaska, Kodiak Archipelago				A			field	unknown	1		Kodiak Archipelago								probably Uganik Bay	unknown												12		urn:occurrence:Arctos:UAM:Bird:30124:2305403	Masked		http://arctos.database.museum/guid/UAM:Bird:30124				Anonymous		skin	<i>Bucephala islandica </i> (accepted ID) identified by unknown on 1900-04-01; method: field	Collector(s): Anonymous; Preparator(s): Anonymous					male		Alaska						21 Dec 2009		probably Uganik Bay				2009	PhysicalObject	2014-11-05 15:28:28.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Bird:30124	urn:lsid:biocol.org:col:34847			UAM	Bird specimens			PreservedSpecimen	mask collector; mask preparator; mask original field number; mask unformatted measurements; mask specimen remarks		sex=male ; age=ASY ; weight=1125 g; body condition=Fat:heavy; TE:l=10x5, r=9x4;									Bucephala islandica							Animalia; Chordata; Aves; Anseriformes; Anatidae; Anatinae; Mergini; Bucephala islandica	Animalia	Chordata	Aves	Anseriformes	Anatidae	Bucephala		islandica						ICZN			
UAM	UAM Bird Collection (Arctos)	University of Alaska Museum Bird Collection (UAM), University of Alaska Fairbanks	Kevin Winker	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_bird	kevin.winker@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	4852540d-afd1-4678-bd20-4aac28f65e2d	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	ORNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	urn:occurrence:Arctos:UAM:Bird:30110:2305853									30110	North America			United States			1900-04-01	21									356	wild caught	2008-12-21					Anonymous							unknown	1900-04-01 00:00:00.0				unverified			North America, United States, Alaska, Kodiak Archipelago				A			field	unknown			Kodiak Archipelago								probably Uganik Bay	unknown												12		urn:occurrence:Arctos:UAM:Bird:30110:2305853	Masked		http://arctos.database.museum/guid/UAM:Bird:30110				Anonymous		skin		Collector(s): Anonymous; Preparator(s): Anonymous					male		Alaska						21 Dec 2008		probably Uganik Bay				2008	PhysicalObject	2014-03-07 12:33:48.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Bird:30110	urn:lsid:biocol.org:col:34847			UAM	Bird specimens			PreservedSpecimen	mask collector; mask preparator; mask original field number; mask unformatted measurements; mask specimen remarks		sex=male ; age=ASY ; weight=840 g; body condition=Fat:moderate; TE:l=11x5, r=10x5;									Clangula hyemalis							Animalia Chordata Aves Anseriformes Anatidae Anatinae Mergini	Animalia	Chordata	Aves	Anseriformes	Anatidae	Clangula		hyemalis						ICZN			
UAM	UAM Bird Collection (Arctos)	University of Alaska Museum Bird Collection (UAM), University of Alaska Fairbanks	Kevin Winker	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_bird	kevin.winker@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	4852540d-afd1-4678-bd20-4aac28f65e2d	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	ORNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	urn:occurrence:Arctos:UAM:Bird:5508:212530									5508	North America		3610	United States			2003-08-04	09	56.5333333333	-132.95							9	wild caught	1988-01-09										unknown		unknown	2003-11-05 00:00:00.0	not recorded		unknown	unverified			North America, United States, Alaska, Petersburg Quad, Alexander Archipelago				A			legacy	unknown	1		Alexander Archipelago								Mitkof Island, north of December Point	unknown												01		urn:occurrence:Arctos:UAM:Bird:5508:212530	Trapped during week ending 9 Jan 1988. Excessive fat. Stomach empty. Left foot lost to trap. (Gibson and Kessel 1992)		http://arctos.database.museum/guid/UAM:Bird:5508						skin	"<i>Strix varia varia</i> (accepted ID) identified by unknown on 2003-08-04; method: legacy<br><i>Strix varia varia</i> identified by Daniel D. Gibson, Brina Kessel <i>sensu</i> <a href=""http://arctos.database.museum/publication/148"">Gibson and Kessel 1992</a>; method: type specimen Remark: ID from citation in Gibson and Kessel 1992."	Collector(s): Anonymous; Preparator(s): Robert W. Dickerman					male		Alaska	"voucher of <a href=""http://arctos.database.museum/name/Strix varia varia"">Strix varia varia</a>, page 459 in <a href=""http://arctos.database.museum/publication/148"">Gibson and Kessel 1992</a>"	56d 32m 0s N/132d 57m 0s W	deg. min. sec.			09-Jan-1988		Mitkof Island, north of December Point				1988	PhysicalObject	2014-11-05 15:28:30.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Bird:5508	urn:lsid:biocol.org:col:34847			UAM	Bird specimens			PreservedSpecimen	mask collector		sex=male									Strix varia varia							Animalia; Chordata; Aves; Strigiformes; Strigidae;	Animalia	Chordata	Aves	Strigiformes	Strigidae	Strix		varia	varia					ICZN			
UAM	UAM Bird Collection (Arctos)	University of Alaska Museum Bird Collection (UAM), University of Alaska Fairbanks	Kevin Winker	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_bird	kevin.winker@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	4852540d-afd1-4678-bd20-4aac28f65e2d	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	ORNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	urn:occurrence:Arctos:UAM:Bird:2059:697566									2059	North America		145756	United States			2003-08-04	24	64	-148							297	wild caught	1962-10-24										unknown		unknown	2003-11-05 00:00:00.0	not recorded		unknown	unverified			North America, United States, Alaska, Fairbanks Quad				A			legacy	unknown	1								adult		Tanana R., 10 mi. W of Fairbanks (College)	unknown												10		urn:occurrence:Arctos:UAM:Bird:2059:697566	Skull well ossified.		http://arctos.database.museum/guid/UAM:Bird:2059						skin		Collector(s): Anonymous; Preparator(s): Clay Yamada					male		Alaska		64d 0m 0s N/148d 0m 0s W	deg. min. sec.			24-Oct-1962		Tanana R., 10 mi. W of Fairbanks (College)				1962	PhysicalObject	2012-11-19 18:58:51.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Bird:2059	urn:lsid:biocol.org:col:34847			UAM	Bird specimens			PreservedSpecimen	mask collector		sex=male ; age class=adult									Corvus corax principalis							Animalia Chordata Aves Passeriformes Corvidae		Chordata	Aves	Passeriformes	Corvidae	Corvus		corax	principalis					ICZN			
UAM	UAM Bird Collection (Arctos)	University of Alaska Museum Bird Collection (UAM), University of Alaska Fairbanks	Kevin Winker	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_bird	kevin.winker@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	4852540d-afd1-4678-bd20-4aac28f65e2d	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	ORNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	urn:occurrence:Arctos:UAM:Bird:6568:1147455									6568	North America		3610	United States			2003-08-04	28	54.85	-133.5333333333							272	wild caught	1992-09-28										unknown		unknown	2003-11-05 00:00:00.0	not recorded		unknown	unverified			North America, United States, Alaska, Dixon Entrance Quad, Alexander Archipelago				A			legacy	unknown	1		Alexander Archipelago								Lowrie Island	unknown												09		urn:occurrence:Arctos:UAM:Bird:6568:1147455	Shot. Specimen skinned and salted in the field.		http://arctos.database.museum/guid/UAM:Bird:6568						skin		Collector(s): Malcolm E. Isleib					unknown		Alaska		54d 51m 0s N/133d 32m 0s W	deg. min. sec.			28-Sep-1992		Lowrie Island				1992	PhysicalObject	2012-11-19 18:58:51.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Bird:6568	urn:lsid:biocol.org:col:34847			UAM	Bird specimens			PreservedSpecimen			sex: unknown									Vireo gilvus							Animalia Chordata Aves Passeriformes Vireonidae		Chordata	Aves	Passeriformes	Vireonidae	Vireo		gilvus						ICZN			
UAM	UAM Bird Collection (Arctos)	University of Alaska Museum Bird Collection (UAM), University of Alaska Fairbanks	Kevin Winker	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_bird	kevin.winker@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	4852540d-afd1-4678-bd20-4aac28f65e2d	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	ORNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	urn:occurrence:Arctos:UAM:Bird:6149:48575									6149	North America		3610	United States			2003-08-04	14	54.85	-133.5333333333							258	wild caught	1992-09-14										unknown		unknown	2003-11-05 00:00:00.0	not recorded		unknown	unverified			North America, United States, Alaska, Dixon Entrance Quad, Alexander Archipelago				A			legacy	unknown	1		Alexander Archipelago						adult		Lowrie Island	unknown												09		urn:occurrence:Arctos:UAM:Bird:6149:48575	Skinned, sexed, and salted in field by collector; washed, defatted, and made up by DDG. Second Alaska specimen.		http://arctos.database.museum/guid/UAM:Bird:6149				original identifier=DDG1242		skin		Collector(s): Anonymous; Preparator(s): Daniel D. Gibson					male		Alaska		54d 51m 0s N/133d 32m 0s W	deg. min. sec.			14-Sep-1992		Lowrie Island				1992	PhysicalObject	2012-11-19 18:58:51.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Bird:6149	urn:lsid:biocol.org:col:34847			UAM	Bird specimens			PreservedSpecimen	mask collector		sex=male ; age class=adult									Phalacrocorax penicillatus							Animalia Chordata Aves Pelecaniformes Phalacrocoracidae		Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Phalacrocorax		penicillatus						ICZN			
UAM	UAM Bird Collection (Arctos)	University of Alaska Museum Bird Collection (UAM), University of Alaska Fairbanks	Kevin Winker	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_bird	kevin.winker@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	4852540d-afd1-4678-bd20-4aac28f65e2d	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	ORNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	urn:occurrence:Arctos:UAM:Bird:6256:1268889									6256	North America		3610	United States			2003-08-04	22	54.85	-133.5333333333							266	wild caught	1992-09-22										unknown		unknown	2003-11-05 00:00:00.0	not recorded		unknown	unverified			North America, United States, Alaska, Dixon Entrance Quad, Alexander Archipelago				A			legacy	unknown	1		Alexander Archipelago						adult		Lowrie Island	unknown												09		urn:occurrence:Arctos:UAM:Bird:6256:1268889	Skinned and salted in field. Ident to ssp by DDG 1992.		http://arctos.database.museum/guid/UAM:Bird:6256				original identifier=BEK012		skin		Collector(s): Anonymous; Preparator(s): B. E. Knapton					male		Alaska		54d 51m 0s N/133d 32m 0s W	deg. min. sec.			22-Sep-1992		Lowrie Island				1992	PhysicalObject	2012-11-19 18:58:51.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Bird:6256	urn:lsid:biocol.org:col:34847			UAM	Bird specimens			PreservedSpecimen	mask collector		sex=male ; age class=adult									Larus occidentalis occidentalis							Animalia Chordata Aves Charadriiformes Laridae		Chordata	Aves	Charadriiformes	Laridae	Larus		occidentalis	occidentalis					ICZN			
UAM	UAM Bird Collection (Arctos)	University of Alaska Museum Bird Collection (UAM), University of Alaska Fairbanks	Kevin Winker	http://ipt.vertnet.org:8080/ipt/archive.do?r=uam_bird	kevin.winker@alaska.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uam_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/ &lt;/br&gt;&lt;/br&gt;	4852540d-afd1-4678-bd20-4aac28f65e2d	d9699a79-4736-45c2-925c-f4033ac67d52			no migrator	ORNIS,VertNet,Arctos	United States	University of Alaska Museum	Alaska	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird	urn:occurrence:Arctos:UAM:Bird:6365:997378									6365	North America		3610	United States			2003-08-04	16	54.85	-133.5333333333							260	wild caught	1992-09-16										unknown		unknown	2003-11-05 00:00:00.0	not recorded		unknown	unverified			North America, United States, Alaska, Dixon Entrance Quad, Alexander Archipelago				A			legacy	unknown	1		Alexander Archipelago						immature		Lowrie Island	unknown												09		urn:occurrence:Arctos:UAM:Bird:6365:997378	Skinned and salted in field by coll, made up Jul 1993 by DDG.		http://arctos.database.museum/guid/UAM:Bird:6365						skin		Collector(s): Anonymous; Preparator(s): Daniel D. Gibson					unknown		Alaska		54d 51m 0s N/133d 32m 0s W	deg. min. sec.			16-Sep-1992		Lowrie Island				1992	PhysicalObject	2012-11-19 18:58:51.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Bird:6365	urn:lsid:biocol.org:col:34847			UAM	Bird specimens			PreservedSpecimen	mask collector		sex=unknown ; age class=immature									Dendroica striata							Animalia Chordata Aves Passeriformes Parulidae		Chordata	Aves	Passeriformes	Parulidae	Dendroica		striata						ICZN			
