FLMNH	mammals		David Reed	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=mammals	dreed@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=mammals		832a5f06-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	MaNIS,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	B864D537-D00C-4CAE-B405-2C069D9F0B47									1				UNITED STATES		PALM BEACH		29																																																ADULT															12		B864D537-D00C-4CAE-B405-2C069D9F0B47											COOPER, B. W. & PEARSON, P. G.	PGP 37				MALE		FLORIDA						29 DEC 1948						1948		10/13/2014										FLMNH	Mammals			Occurrence												DIDELPHIS VIRGINIANA										Mammalia	DIDELPHIMORPHIA	DIDELPHIDAE	DIDELPHIS		VIRGINIANA	PIGRA								
FLMNH	mammals		David Reed	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=mammals	dreed@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=mammals		832a5f06-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	MaNIS,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	5891091C-0BAC-4A58-8A0F-6CCD2F9B7B42									2				UNITED STATES		PALM BEACH		29																																																															12		5891091C-0BAC-4A58-8A0F-6CCD2F9B7B42											COOPER, B. W. & PEARSON, P. G.	PGP 38				MALE		FLORIDA						29 DEC 1948						1948		10/13/2014										FLMNH	Mammals			Occurrence												DIDELPHIS VIRGINIANA										Mammalia	DIDELPHIMORPHIA	DIDELPHIDAE	DIDELPHIS		VIRGINIANA	PIGRA								
FLMNH	mammals		David Reed	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=mammals	dreed@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=mammals		832a5f06-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	MaNIS,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	946D0B3F-B7BD-4547-A732-2F648C0DD347									3				UNITED STATES		LEVY		14																																																															7		946D0B3F-B7BD-4547-A732-2F648C0DD347											PEARSON, P. G.	PGP 184				MALE		FLORIDA						14 JUL 1950						1950		10/13/2014										FLMNH	Mammals			Occurrence												DIDELPHIS VIRGINIANA										Mammalia	DIDELPHIMORPHIA	DIDELPHIDAE	DIDELPHIS		VIRGINIANA	PIGRA								
FLMNH	mammals		David Reed	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=mammals	dreed@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=mammals		832a5f06-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	MaNIS,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	DEAAE74A-386B-4DE6-8942-AB6FD2DEE612									4				UNITED STATES		ALACHUA		20																																																															2		DEAAE74A-386B-4DE6-8942-AB6FD2DEE612											PEARSON, P. G.	PGP 74				MALE		FLORIDA						20 FEB 1949						1949		10/13/2014										FLMNH	Mammals			Occurrence												SCALOPUS AQUATICUS										Mammalia	SORICOMORPHA	TALPIDAE	SCALOPUS		AQUATICUS	AUSTRALIS								
FLMNH	mammals		David Reed	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=mammals	dreed@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=mammals		832a5f06-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	MaNIS,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	A7E2DC6C-6E6F-4D3D-B574-C8B168546168									5				UNITED STATES		ALACHUA		26																																																															4		A7E2DC6C-6E6F-4D3D-B574-C8B168546168											PEARSON, P. G.	PGP 90						FLORIDA						26 APR 1949						1949		10/13/2014										FLMNH	Mammals			Occurrence												SCALOPUS AQUATICUS										Mammalia	SORICOMORPHA	TALPIDAE	SCALOPUS		AQUATICUS	AUSTRALIS								
FLMNH	mammals		David Reed	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=mammals	dreed@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=mammals		832a5f06-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	MaNIS,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	80556688-B881-45E0-9D1D-8652FF864824									6				UNITED STATES		LEVY		2																																																															4		80556688-B881-45E0-9D1D-8652FF864824											PEARSON, P. G.	PGP 168				MALE		FLORIDA						02 APR 1950						1950		10/13/2014										FLMNH	Mammals			Occurrence												SCALOPUS AQUATICUS										Mammalia	SORICOMORPHA	TALPIDAE	SCALOPUS		AQUATICUS									
FLMNH	mammals		David Reed	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=mammals	dreed@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=mammals		832a5f06-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	MaNIS,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	57A789A3-47A6-42F3-9491-49134C164588									7				UNITED STATES		LEVY		14																																																															6		57A789A3-47A6-42F3-9491-49134C164588											PEARSON, P. G.	PGP 178				MALE		FLORIDA						14 JUN 1950						1950		10/13/2014										FLMNH	Mammals			Occurrence												SCALOPUS AQUATICUS										Mammalia	SORICOMORPHA	TALPIDAE	SCALOPUS		AQUATICUS									
FLMNH	mammals		David Reed	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=mammals	dreed@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=mammals		832a5f06-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	MaNIS,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	2350F8E7-4B79-4D67-9110-AC1A8C967379									8				UNITED STATES		LEVY		9																																																															8		2350F8E7-4B79-4D67-9110-AC1A8C967379											PEARSON, P. G.	PGP 188				MALE		FLORIDA						09 AUG 1950						1950		10/13/2014										FLMNH	Mammals			Occurrence												SCALOPUS AQUATICUS										Mammalia	SORICOMORPHA	TALPIDAE	SCALOPUS		AQUATICUS									
FLMNH	mammals		David Reed	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=mammals	dreed@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=mammals		832a5f06-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	MaNIS,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	D264005A-3BAB-466C-98CD-AE67A3C57528									9				UNITED STATES		LEVY		14																																																															8		D264005A-3BAB-466C-98CD-AE67A3C57528											PEARSON, P. G.	PGP 190				MALE		FLORIDA						14 AUG 1950						1950		10/13/2014										FLMNH	Mammals			Occurrence												SCALOPUS AQUATICUS										Mammalia	SORICOMORPHA	TALPIDAE	SCALOPUS		AQUATICUS	AUSTRALIS								
FLMNH	mammals		David Reed	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=mammals	dreed@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=mammals		832a5f06-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	MaNIS,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	1FF2317F-6B24-494A-A7E5-97C72459573E									10				UNITED STATES		LEVY		15																																																															8		1FF2317F-6B24-494A-A7E5-97C72459573E											PEARSON, P. G.	PGP 191				MALE		FLORIDA						15 AUG 1950						1950		10/13/2014										FLMNH	Mammals			Occurrence												SCALOPUS AQUATICUS										Mammalia	SORICOMORPHA	TALPIDAE	SCALOPUS		AQUATICUS									
FLMNH	mammals		David Reed	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=mammals	dreed@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=mammals		832a5f06-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	MaNIS,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	C64E2140-EE05-405E-9C25-CC890DABCEE9									11				UNITED STATES		LEVY		12																																																															2		C64E2140-EE05-405E-9C25-CC890DABCEE9											PEARSON, P. G.	PGP 146				FEMALE		FLORIDA						12 FEB 1950						1950		10/13/2014										FLMNH	Mammals			Occurrence												CRYPTOTIS PARVA										Mammalia	SORICOMORPHA	SORICIDAE	CRYPTOTIS		PARVA	FLORIDANA								
FLMNH	mammals		David Reed	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=mammals	dreed@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=mammals		832a5f06-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	MaNIS,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	4CC876C4-2B7C-4EEB-A2F0-674290BD1ACE									12				UNITED STATES		ALACHUA		20																																																															2		4CC876C4-2B7C-4EEB-A2F0-674290BD1ACE											PEARSON, P. G.	PGP 73				FEMALE		FLORIDA						20 FEB 1949						1949		10/13/2014										FLMNH	Mammals			Occurrence												CRYPTOTIS PARVA										Mammalia	SORICOMORPHA	SORICIDAE	CRYPTOTIS		PARVA	FLORIDANA								
FLMNH	mammals		David Reed	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=mammals	dreed@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=mammals		832a5f06-f762-11e1-a439-00145eb45e9a	8483a1f0-1032-11db-ae00-b8a03c50a862		no migrator	MaNIS,VertNet	United States	Florida Museum of Natural History	Florida	Mon Oct 13 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=mammals	57715A31-046A-4FDB-85B9-E044D661CA37									13				UNITED STATES		ALACHUA		23																																																															3		57715A31-046A-4FDB-85B9-E044D661CA37											PEARSON, P. G.	PGP 77				MALE		FLORIDA						23 MAR 1949						1949		10/13/2014										FLMNH	Mammals			Occurrence												CRYPTOTIS PARVA										Mammalia	SORICOMORPHA	SORICIDAE	CRYPTOTIS		PARVA	FLORIDANA								
