UWBM	UWBM Herpetology Collection (Arctos)	University of Washington Burke Museum Herpetology Collection	Adam Leache	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_herp	leache@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	78122332-6315-41bd-914b-e9c1342d9093	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Washington Burke Museum	Washington	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	urn:occurrence:Arctos:UWBM:Herp:6893:1895195									6893	North America		22835	United States		Chelan County	2012-11-07	20	48	-120.73							324	wild caught	1963-11-20										World Geodetic System 1984		unknown	29-07-12 00:00:00.0	not recorded		GEOLocate, Google Earth	unverified			North America, United States, Washington, Chelan County				A			legacy	unknown	1										Entiat Mtns, east of Chiwawa River	unknown												11		urn:occurrence:Arctos:UWBM:Herp:6893:1895195	WSM20369		http://arctos.database.museum/guid/UWBM:Herp:6893						skeleton	<i>Charina bottae</i> (accepted ID) identified by unknown on 2012-11-07; method: legacy	Collector(s): Frank Richardson					female		Washington		48/-120.73	decimal degrees			20 November 1963		Entiat Mtns, east of Chiwawa River				1963	PhysicalObject	2014-11-25 10:52:52.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWBM:Herp:6893	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34879		UWBM	Amphibian and reptile specimens			PreservedSpecimen			sex=female									Charina bottae							Animalia; Chordata; Reptilia; Squamata; Boidae; Erycinae;	Animalia	Chordata	Reptilia	Squamata	Boidae	Charina		bottae						ICZN			
UWBM	UWBM Herpetology Collection (Arctos)	University of Washington Burke Museum Herpetology Collection	Adam Leache	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_herp	leache@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	78122332-6315-41bd-914b-e9c1342d9093	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Washington Burke Museum	Washington	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	urn:occurrence:Arctos:UWBM:Herp:6101:1892324									6101	North America		449	United States		Grant County	2012-11-07	26	46.84	-119.87							57	wild caught	1987-02-26										World Geodetic System 1984		unknown	29-07-12 00:00:00.0	not recorded		http://www.geocommunicator.gov	unverified			North America, United States, Washington, Grant County				A			legacy	unknown	1										1.2 Km N, 4.9 Km E of Beverly	unknown							159				159	02		urn:occurrence:Arctos:UWBM:Herp:6101:1892324			http://arctos.database.museum/guid/UWBM:Herp:6101				collector number=TCM 13		whole organism (unknown)	<i>Uta stansburiana</i> (accepted ID) identified by unknown on 2012-11-07; method: legacy	Collector(s): T. Mathies	TCM 13				male		Washington		46.84/-119.87	decimal degrees			26 February 1987		1.2 Km N, 4.9 Km E of Beverly				1987	PhysicalObject	2015-01-06 13:43:02.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWBM:Herp:6101	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34879		UWBM	Amphibian and reptile specimens			PreservedSpecimen			sex=male ; snout-vent length=53 mm; total length=135 mm; weight=4.9 g									Uta stansburiana							Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;	Animalia	Chordata	Reptilia	Squamata	Iguanidae	Uta		stansburiana						ICZN			
UWBM	UWBM Herpetology Collection (Arctos)	University of Washington Burke Museum Herpetology Collection	Adam Leache	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_herp	leache@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	78122332-6315-41bd-914b-e9c1342d9093	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Washington Burke Museum	Washington	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	urn:occurrence:Arctos:UWBM:Herp:4921:1898599									4921	North America		4397	United States			2012-11-07	20	46.94	-123							79	wild caught	2001-03-20										World Geodetic System 1984		unknown	29-07-12 00:00:00.0	not recorded		GEOLocate, Google Earth	unverified			North America, United States, Washington				A			legacy	unknown	1										Nisqually NWR, Black R. Unit, Kiser parcel. Black River floodplain north of 123rd Ave bridge.	unknown												03		urn:occurrence:Arctos:UWBM:Herp:4921:1898599			http://arctos.database.museum/guid/UWBM:Herp:4921						whole organism (unknown)	<i>Rana pretiosa</i> (accepted ID) identified by unknown on 2012-11-07; method: legacy	Collector(s): K. R. McAllister							Washington		46.94/-123	decimal degrees			20 March 2001		Nisqually NWR, Black R. Unit, Kiser parcel. Black River floodplain north of 123rd Ave bridge.				2001	PhysicalObject	2015-01-06 13:43:03.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWBM:Herp:4921	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34879		UWBM	Amphibian and reptile specimens			PreservedSpecimen												Rana pretiosa							Animalia; Chordata; Amphibia; Anura; Ranidae;  Baird and Girard, 1853	Animalia	Chordata	Amphibia	Anura	Ranidae	Rana		pretiosa						ICZN			
UWBM	UWBM Herpetology Collection (Arctos)	University of Washington Burke Museum Herpetology Collection	Adam Leache	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_herp	leache@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	78122332-6315-41bd-914b-e9c1342d9093	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Washington Burke Museum	Washington	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	urn:occurrence:Arctos:UWBM:Herp:4922:1897963									4922	North America		4397	United States			2012-11-07	10	46.94	-123							253	wild caught	2002-09-10										World Geodetic System 1984		unknown	29-07-12 00:00:00.0	not recorded		GEOLocate, Google Earth	unverified			North America, United States, Washington				A			legacy	unknown	1										Nisqually NWR, Black R. Unit, Kiser parcel. Black River floodplain north of 123rd Ave bridge.	unknown												09		urn:occurrence:Arctos:UWBM:Herp:4922:1897963			http://arctos.database.museum/guid/UWBM:Herp:4922						whole organism (unknown)	<i>Rana pretiosa</i> (accepted ID) identified by unknown on 2012-11-07; method: legacy	Collector(s): K. R. McAllister							Washington		46.94/-123	decimal degrees			10 September 2002		Nisqually NWR, Black R. Unit, Kiser parcel. Black River floodplain north of 123rd Ave bridge.				2002	PhysicalObject	2015-01-06 13:43:03.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWBM:Herp:4922	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34879		UWBM	Amphibian and reptile specimens			PreservedSpecimen												Rana pretiosa							Animalia; Chordata; Amphibia; Anura; Ranidae;  Baird and Girard, 1853	Animalia	Chordata	Amphibia	Anura	Ranidae	Rana		pretiosa						ICZN			
UWBM	UWBM Herpetology Collection (Arctos)	University of Washington Burke Museum Herpetology Collection	Adam Leache	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_herp	leache@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	78122332-6315-41bd-914b-e9c1342d9093	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Washington Burke Museum	Washington	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	urn:occurrence:Arctos:UWBM:Herp:7500:1899186									7500	North America			United States		Navajo County	2012-11-07	06	34.6	-110.06							250	wild caught	2012-09-06										unknown		unknown	2012-11-07 00:00:00.0	not recorded		unknown	unverified			North America, United States, Arizona, Navajo County				A			legacy	unknown	1										Silver Creek, 6.7 mi. N. Snowflake	unknown												09		urn:occurrence:Arctos:UWBM:Herp:7500:1899186			http://arctos.database.museum/guid/UWBM:Herp:7500				collector number=ADL 4342		whole organism (formalin-fixed, 70% ethanol); tissue (RNAlater); tissue (flash-frozen)		Collector(s): Adam D. Leache	ADL 4342				female		Arizona		34.6/-110.06	decimal degrees			6 September 2012		Silver Creek, 6.7 mi. N. Snowflake				2012	PhysicalObject	2013-01-14 19:05:25.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWBM:Herp:7500	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34879		UWBM	Amphibian and reptile specimens			PreservedSpecimen			sex: female; snout-vent length: 75mm; tail length: 106mm									Sceloporus tristichus							Animalia Chordata Reptilia Squamata Iguanidae		Chordata	Reptilia	Squamata	Iguanidae	Sceloporus		tristichus						ICZN			
UWBM	UWBM Herpetology Collection (Arctos)	University of Washington Burke Museum Herpetology Collection	Adam Leache	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_herp	leache@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	78122332-6315-41bd-914b-e9c1342d9093	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Washington Burke Museum	Washington	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	urn:occurrence:Arctos:UWBM:Herp:7518:1899371									7518	North America			United States		Navajo County	2012-11-07	06	34.6	-110.06							250	wild caught	2012-09-06										unknown		unknown	2012-11-07 00:00:00.0	not recorded		unknown	unverified			North America, United States, Arizona, Navajo County				A			legacy	unknown	1										Silver Creek, 6.7 mi. N. Snowflake	unknown												09		urn:occurrence:Arctos:UWBM:Herp:7518:1899371			http://arctos.database.museum/guid/UWBM:Herp:7518				collector number=ADL 4360		whole organism (formalin-fixed, 70% ethanol); tissue (RNAlater); tissue (flash-frozen)		Collector(s): Adam D. Leache	ADL 4360				male		Arizona		34.6/-110.06	decimal degrees			6 September 2012		Silver Creek, 6.7 mi. N. Snowflake				2012	PhysicalObject	2013-01-14 19:05:25.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWBM:Herp:7518	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34879		UWBM	Amphibian and reptile specimens			PreservedSpecimen			sex: male; snout-vent length: 63mm; tail length: 79mm									Sceloporus tristichus							Animalia Chordata Reptilia Squamata Iguanidae		Chordata	Reptilia	Squamata	Iguanidae	Sceloporus		tristichus						ICZN			
UWBM	UWBM Herpetology Collection (Arctos)	University of Washington Burke Museum Herpetology Collection	Adam Leache	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_herp	leache@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	78122332-6315-41bd-914b-e9c1342d9093	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Washington Burke Museum	Washington	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	urn:occurrence:Arctos:UWBM:Herp:7516:1899351									7516	North America			United States		Navajo County	2012-11-07	06	34.6	-110.06							250	wild caught	2012-09-06										unknown		unknown	2012-11-07 00:00:00.0	not recorded		unknown	unverified			North America, United States, Arizona, Navajo County				A			legacy	unknown	1										Silver Creek, 6.7 mi. N. Snowflake	unknown												09		urn:occurrence:Arctos:UWBM:Herp:7516:1899351			http://arctos.database.museum/guid/UWBM:Herp:7516				collector number=ADL 4358		whole organism (formalin-fixed, 70% ethanol); tissue (RNAlater); tissue (flash-frozen)		Collector(s): Adam D. Leache	ADL 4358				male		Arizona		34.6/-110.06	decimal degrees			6 September 2012		Silver Creek, 6.7 mi. N. Snowflake				2012	PhysicalObject	2013-01-14 19:05:25.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWBM:Herp:7516	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34879		UWBM	Amphibian and reptile specimens			PreservedSpecimen			sex: male; snout-vent length: 66mm; tail length: 105mm									Sceloporus tristichus							Animalia Chordata Reptilia Squamata Iguanidae		Chordata	Reptilia	Squamata	Iguanidae	Sceloporus		tristichus						ICZN			
UWBM	UWBM Herpetology Collection (Arctos)	University of Washington Burke Museum Herpetology Collection	Adam Leache	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_herp	leache@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	78122332-6315-41bd-914b-e9c1342d9093	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Washington Burke Museum	Washington	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	urn:occurrence:Arctos:UWBM:Herp:7504:1898567									7504	North America			United States		Navajo County	2012-11-07	06	34.6	-110.06							250	wild caught	2012-09-06										unknown		unknown	2012-11-07 00:00:00.0	not recorded		unknown	unverified			North America, United States, Arizona, Navajo County				A			legacy	unknown	1										Silver Creek, 6.7 mi. N. Snowflake	unknown												09		urn:occurrence:Arctos:UWBM:Herp:7504:1898567			http://arctos.database.museum/guid/UWBM:Herp:7504				collector number=ADL 4346		whole organism (formalin-fixed, 70% ethanol); tissue (RNAlater); tissue (flash-frozen)		Collector(s): Adam D. Leache	ADL 4346				female		Arizona		34.6/-110.06	decimal degrees			6 September 2012		Silver Creek, 6.7 mi. N. Snowflake				2012	PhysicalObject	2013-01-14 19:05:25.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWBM:Herp:7504	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34879		UWBM	Amphibian and reptile specimens			PreservedSpecimen			sex: female; snout-vent length: 66mm; tail length: 103mm									Sceloporus tristichus							Animalia Chordata Reptilia Squamata Iguanidae		Chordata	Reptilia	Squamata	Iguanidae	Sceloporus		tristichus						ICZN			
UWBM	UWBM Herpetology Collection (Arctos)	University of Washington Burke Museum Herpetology Collection	Adam Leache	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_herp	leache@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	78122332-6315-41bd-914b-e9c1342d9093	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Washington Burke Museum	Washington	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	urn:occurrence:Arctos:UWBM:Herp:7519:1898633									7519	North America			United States		Navajo County	2012-11-07	08	34.6	-110.06							252	wild caught	2012-09-08										unknown		unknown	2012-11-07 00:00:00.0	not recorded		unknown	unverified			North America, United States, Arizona, Navajo County				A			legacy	unknown	1										Silver Creek, 6.7 mi. N. Snowflake	unknown												09		urn:occurrence:Arctos:UWBM:Herp:7519:1898633			http://arctos.database.museum/guid/UWBM:Herp:7519				collector number=ADL 4415		whole organism (formalin-fixed, 70% ethanol); tissue (RNAlater); tissue (flash-frozen)		Collector(s): Adam D. Leache	ADL 4415				female		Arizona		34.6/-110.06	decimal degrees			8 September 2012		Silver Creek, 6.7 mi. N. Snowflake				2012	PhysicalObject	2013-01-14 19:05:25.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWBM:Herp:7519	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34879		UWBM	Amphibian and reptile specimens			PreservedSpecimen			sex: female; snout-vent length: 69mm; tail length: 94mm									Sceloporus tristichus							Animalia Chordata Reptilia Squamata Iguanidae		Chordata	Reptilia	Squamata	Iguanidae	Sceloporus		tristichus						ICZN			
UWBM	UWBM Herpetology Collection (Arctos)	University of Washington Burke Museum Herpetology Collection	Adam Leache	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwbm_herp	leache@uw.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwbm_herp	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	78122332-6315-41bd-914b-e9c1342d9093	06fcbbf0-0562-11d8-b851-b8a03c50a862		CC0	no migrator	HerpNET,VertNet,Arctos	United States	University of Washington Burke Museum	Washington	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_herp	urn:occurrence:Arctos:UWBM:Herp:7510:1898249									7510	North America			United States		Navajo County	2012-11-07	06	34.6	-110.06							250	wild caught	2012-09-06										unknown		unknown	2012-11-07 00:00:00.0	not recorded		unknown	unverified			North America, United States, Arizona, Navajo County				A			legacy	unknown	1										Silver Creek, 6.7 mi. N. Snowflake	unknown												09		urn:occurrence:Arctos:UWBM:Herp:7510:1898249			http://arctos.database.museum/guid/UWBM:Herp:7510				collector number=ADL 4352		whole organism (formalin-fixed, 70% ethanol); tissue (RNAlater); tissue (flash-frozen)		Collector(s): Adam D. Leache	ADL 4352				male		Arizona		34.6/-110.06	decimal degrees			6 September 2012		Silver Creek, 6.7 mi. N. Snowflake				2012	PhysicalObject	2013-01-14 19:05:25.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWBM:Herp:7510	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34879		UWBM	Amphibian and reptile specimens			PreservedSpecimen			sex: male; snout-vent length: 67mm; tail length: 98mm									Sceloporus tristichus							Animalia Chordata Reptilia Squamata Iguanidae		Chordata	Reptilia	Squamata	Iguanidae	Sceloporus		tristichus						ICZN			
