CUMV	CUMV Amphibian Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_amph	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_amph	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	a8ee9bc6-5914-427d-9fba-f8545250ac34	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	urn:occurrence:Arctos:CUMV:Amph:12920:2241472									12920	North America		910.88870399999996	United States		Watauga County	1999-11-01	01	36.162341	-81.724275							305	wild caught	1999-11-01												unknown	2014-03-03 00:00:00.0	not recorded		Georeference Source: USGS Boone Quad (TopoUSA 6.0 - 1: 24,000); Georeference Date: 20060912	unverified			North America, United States, North Carolina, Watauga County				A			legacy	unknown									not recorded		0.5 mi. W on SR 1558 (Old Turnpike Rd.) from SR 1552 (Shulls Mill Rd.)	unknown												11		urn:occurrence:Arctos:CUMV:Amph:12920:2241472	total length 21 cm		http://arctos.database.museum/guid/CUMV:Amph:12920				Trapline ID=ND 1999NOV01; collector number=KRZ 666		whole organism (ethanol); tissue (95% ethanol)		Collector(s): N. Davis	KRZ 666						North Carolina						1/11/1999		0.5 mi. W on SR 1558 (Old Turnpike Rd.) from SR 1552 (Shulls Mill Rd.)				1999	PhysicalObject	2014-03-07 18:13:56.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Amph:12920	http://grbio.org/cool/i64g-wjcr			CUMV	Amphibian specimens			PreservedSpecimen			age class=not recorded									Ambystoma maculatum							Animalia Chordata Amphibia Caudata Ambystomatidae	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma		maculatum						ICZN			
CUMV	CUMV Amphibian Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_amph	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_amph	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	a8ee9bc6-5914-427d-9fba-f8545250ac34	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	urn:occurrence:Arctos:CUMV:Amph:11630:2241172									11630	West Indies		490.84992	United States			1979-06-20	20	18.311	-65.791							171	wild caught	1979-06-20												unknown	2014-03-03 00:00:00.0	not recorded		Georeference Source: Google Earth; Tele Atlas 2007; Georeference Date: 20080214	unverified			West Indies, United States, Puerto Rico, Greater Antilles				A			legacy	unknown	1		Greater Antilles								El Yunque	unknown												06		urn:occurrence:Arctos:CUMV:Amph:11630:2241172			http://arctos.database.museum/guid/CUMV:Amph:11630				Trapline ID=JW 1979JUN20A; collector number=PR 1825		whole organism (isopropanol)	<i>Eleutherodactylus gryllus</i> (accepted ID) identified by unknown on 1979-06-20; method: legacy	Collector(s): J. Wilson, R. Thomas	PR 1825						Puerto Rico						20/6/1979		El Yunque				1979	PhysicalObject	2014-06-16 14:17:56.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Amph:11630	http://grbio.org/cool/i64g-wjcr			CUMV	Amphibian specimens			PreservedSpecimen												Eleutherodactylus gryllus							Animalia Chordata Amphibia Anura Leptodactylidae Eleutherodactylinae	Animalia	Chordata	Amphibia	Anura	Leptodactylidae	Eleutherodactylus		gryllus						ICZN			
CUMV	CUMV Amphibian Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_amph	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_amph	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	a8ee9bc6-5914-427d-9fba-f8545250ac34	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	urn:occurrence:Arctos:CUMV:Amph:11629:2243170									11629	West Indies		490.84992	United States			1979-06-20	20	18.311	-65.791							171	wild caught	1979-06-20												unknown	2014-03-03 00:00:00.0	not recorded		Georeference Source: Google Earth; Tele Atlas 2007; Georeference Date: 20080214	unverified			West Indies, United States, Puerto Rico, Greater Antilles				A			legacy	unknown	1		Greater Antilles								El Yunque	unknown												06		urn:occurrence:Arctos:CUMV:Amph:11629:2243170			http://arctos.database.museum/guid/CUMV:Amph:11629				Trapline ID=JW 1979JUN20A; collector number=PR 1824		whole organism (isopropanol)	<i>Eleutherodactylus gryllus</i> (accepted ID) identified by unknown on 1979-06-20; method: legacy	Collector(s): J. Wilson, R. Thomas	PR 1824						Puerto Rico						20/6/1979		El Yunque				1979	PhysicalObject	2014-06-16 14:17:56.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Amph:11629	http://grbio.org/cool/i64g-wjcr			CUMV	Amphibian specimens			PreservedSpecimen												Eleutherodactylus gryllus							Animalia Chordata Amphibia Anura Leptodactylidae Eleutherodactylinae	Animalia	Chordata	Amphibia	Anura	Leptodactylidae	Eleutherodactylus		gryllus						ICZN			
CUMV	CUMV Amphibian Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_amph	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_amph	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	a8ee9bc6-5914-427d-9fba-f8545250ac34	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	urn:occurrence:Arctos:CUMV:Amph:11628:2245025									11628	West Indies		490.84992	United States			1979-06-20	20	18.311	-65.791							171	wild caught	1979-06-20										World Geodetic System 1984		unknown	2014-03-03 00:00:00.0	not recorded		Georeference Source: Google Earth; Tele Atlas 2007; Georeference Date: 20080214	unverified			West Indies, United States, Puerto Rico, Greater Antilles				A			legacy	unknown	1		Greater Antilles								El Yunque	unknown												06		urn:occurrence:Arctos:CUMV:Amph:11628:2245025			http://arctos.database.museum/guid/CUMV:Amph:11628				Trapline ID=JW 1979JUN20A; collector number=PR 1821		whole organism (isopropanol)	<i>Eleutherodactylus gryllus</i> (accepted ID) identified by unknown on 1979-06-20; method: legacy	Collector(s): J. Wilson, R. Thomas	PR 1821						Puerto Rico		18.311/-65.791	decimal degrees			20/6/1979		El Yunque				1979	PhysicalObject	2014-06-16 14:17:56.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Amph:11628	http://grbio.org/cool/i64g-wjcr			CUMV	Amphibian specimens			PreservedSpecimen												Eleutherodactylus gryllus							Animalia Chordata Amphibia Anura Leptodactylidae Eleutherodactylinae	Animalia	Chordata	Amphibia	Anura	Leptodactylidae	Eleutherodactylus		gryllus						ICZN			
CUMV	CUMV Amphibian Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_amph	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_amph	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	a8ee9bc6-5914-427d-9fba-f8545250ac34	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	urn:occurrence:Arctos:CUMV:Amph:10926:2244616									10926	West Indies			United States			1978-06-29	29	18.3641503	-65.8196417							180	wild caught	1978-06-29										World Geodetic System 1984		unknown	2014-03-03 00:00:00.0	not recorded		Georeference Source: Google Earth; Georeference Date: 20110411	unverified			West Indies, United States, Puerto Rico, Greater Antilles				A			legacy	unknown	1		Greater Antilles								Lowland Site 2: Luquillo Mountains, 0.95 mi. NNE of Escuela Vega Alegre in El Verde	unknown							50				50	06		urn:occurrence:Arctos:CUMV:Amph:10926:2244616			http://arctos.database.museum/guid/CUMV:Amph:10926				Trapline ID=CUPRE 1978JUN29; collector number=PR 495		whole organism (isopropanol)	<i>Eleutherodactylus antillensis</i> (accepted ID) identified by unknown on 1978-06-29; method: legacy	Collector(s): Cornell Expedition	PR 495						Puerto Rico		18.3641503/-65.8196417	decimal degrees			29/6/1978		Lowland Site 2: Luquillo Mountains, 0.95 mi. NNE of Escuela Vega Alegre in El Verde				1978	PhysicalObject	2014-06-16 14:17:56.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Amph:10926	http://grbio.org/cool/i64g-wjcr			CUMV	Amphibian specimens			PreservedSpecimen												Eleutherodactylus antillensis							Animalia Chordata Amphibia Anura Leptodactylidae Eleutherodactylinae	Animalia	Chordata	Amphibia	Anura	Leptodactylidae	Eleutherodactylus		antillensis						ICZN			
CUMV	CUMV Amphibian Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_amph	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_amph	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	a8ee9bc6-5914-427d-9fba-f8545250ac34	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	urn:occurrence:Arctos:CUMV:Amph:15740:2230467									15740	Central America			Costa Rica			2005-06-25	25	8.4204	-83.1069							176	wild caught	2005-06-25												unknown	2014-03-03 00:00:00.0	not recorded		Georeference Date: 0	unverified			Central America, Costa Rica, Puntarenas				A			legacy	Jeanne M. Robertson	1										Pavones	unknown												06		urn:occurrence:Arctos:CUMV:Amph:15740:2230467			http://arctos.database.museum/guid/CUMV:Amph:15740				Trapline ID=JMR 2005JUN25; collector number=JMR 2209		tissue (95% ethanol)	<i>Hyla ebraccata</i> (accepted ID) identified by Jeanne M. Robertson on 2005-06-25; method: legacy	Collector(s): Jeanne M. Robertson	JMR 2209						Puntarenas						2005-06-25		Pavones				2005	PhysicalObject	2014-06-16 16:55:08.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Amph:15740	http://grbio.org/cool/i64g-wjcr			CUMV	Amphibian specimens			PreservedSpecimen												Hyla ebraccata							Animalia Chordata Amphibia Anura Hylidae Hylinae  Cope, 1874	Animalia	Chordata	Amphibia	Anura	Hylidae	Hyla		ebraccata						ICZN			
CUMV	CUMV Amphibian Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_amph	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_amph	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	a8ee9bc6-5914-427d-9fba-f8545250ac34	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	urn:occurrence:Arctos:CUMV:Amph:15491:2230514									15491	Central America			Costa Rica			2004-05-23	23	8.4204	-83.1069							144	wild caught	2004-05-23												unknown	2014-03-03 00:00:00.0	not recorded		Georeference Date: 0	unverified			Central America, Costa Rica, Puntarenas				A			legacy	Jeanne M. Robertson	1										Pavones	unknown												05		urn:occurrence:Arctos:CUMV:Amph:15491:2230514			http://arctos.database.museum/guid/CUMV:Amph:15491				Trapline ID=JMR 2004MAY23; collector number=JMR 0907		tissue (95% ethanol)	<i>Hyla ebraccata</i> (accepted ID) identified by Jeanne M. Robertson on 2004-05-23; method: legacy	Collector(s): Jeanne M. Robertson	JMR 0907						Puntarenas						2004-05-23		Pavones				2004	PhysicalObject	2014-06-16 16:55:08.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Amph:15491	http://grbio.org/cool/i64g-wjcr			CUMV	Amphibian specimens			PreservedSpecimen												Hyla ebraccata							Animalia Chordata Amphibia Anura Hylidae Hylinae  Cope, 1874	Animalia	Chordata	Amphibia	Anura	Hylidae	Hyla		ebraccata						ICZN			
CUMV	CUMV Amphibian Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_amph	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_amph	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	a8ee9bc6-5914-427d-9fba-f8545250ac34	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	urn:occurrence:Arctos:CUMV:Amph:15747:2230599									15747	Central America			Costa Rica			2005-06-25	25	8.4204	-83.1069							176	wild caught	2005-06-25												unknown	2014-03-03 00:00:00.0	not recorded		Georeference Date: 0	unverified			Central America, Costa Rica, Puntarenas				A			legacy	Jeanne M. Robertson	1										Pavones	unknown												06		urn:occurrence:Arctos:CUMV:Amph:15747:2230599			http://arctos.database.museum/guid/CUMV:Amph:15747				Trapline ID=JMR 2005JUN25; collector number=JMR 2216		tissue (95% ethanol)	<i>Hyla ebraccata</i> (accepted ID) identified by Jeanne M. Robertson on 2005-06-25; method: legacy	Collector(s): Jeanne M. Robertson	JMR 2216						Puntarenas						2005-06-25		Pavones				2005	PhysicalObject	2014-06-16 16:55:08.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Amph:15747	http://grbio.org/cool/i64g-wjcr			CUMV	Amphibian specimens			PreservedSpecimen												Hyla ebraccata							Animalia Chordata Amphibia Anura Hylidae Hylinae  Cope, 1874	Animalia	Chordata	Amphibia	Anura	Hylidae	Hyla		ebraccata						ICZN			
CUMV	CUMV Amphibian Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_amph	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_amph	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	a8ee9bc6-5914-427d-9fba-f8545250ac34	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	urn:occurrence:Arctos:CUMV:Amph:15479:2230361									15479	Central America			Costa Rica			2004-05-23	23	8.4204	-83.1069							144	wild caught	2004-05-23												unknown	2014-03-03 00:00:00.0	not recorded		Georeference Date: 0	unverified			Central America, Costa Rica, Puntarenas				A			legacy	Jeanne M. Robertson	1										Pavones	unknown												05		urn:occurrence:Arctos:CUMV:Amph:15479:2230361			http://arctos.database.museum/guid/CUMV:Amph:15479				Trapline ID=JMR 2004MAY23; collector number=JMR 0895		tissue (95% ethanol)	<i>Hyla ebraccata</i> (accepted ID) identified by Jeanne M. Robertson on 2004-05-23; method: legacy	Collector(s): Jeanne M. Robertson	JMR 0895						Puntarenas						2004-05-23		Pavones				2004	PhysicalObject	2014-06-16 16:55:08.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Amph:15479	http://grbio.org/cool/i64g-wjcr			CUMV	Amphibian specimens			PreservedSpecimen												Hyla ebraccata							Animalia Chordata Amphibia Anura Hylidae Hylinae  Cope, 1874	Animalia	Chordata	Amphibia	Anura	Hylidae	Hyla		ebraccata						ICZN			
CUMV	CUMV Amphibian Collection (Arctos)		John Friel	http://ipt.vertnet.org:8080/ipt/archive.do?r=cumv_amph	john.friel@cornell.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=cumv_amph	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	a8ee9bc6-5914-427d-9fba-f8545250ac34	cf9ceb80-9f3d-11da-b791-b8a03c50a862			no migrator	HerpNET,VertNet,Arctos	United States	Cornell University Museum of Vertebrates	New York	Sun Dec 21 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_amph	urn:occurrence:Arctos:CUMV:Amph:15745:2230366									15745	Central America			Costa Rica			2005-06-25	25	8.4204	-83.1069							176	wild caught	2005-06-25												unknown	2014-03-03 00:00:00.0	not recorded		Georeference Date: 0	unverified			Central America, Costa Rica, Puntarenas				A			legacy	Jeanne M. Robertson	1										Pavones	unknown												06		urn:occurrence:Arctos:CUMV:Amph:15745:2230366			http://arctos.database.museum/guid/CUMV:Amph:15745				Trapline ID=JMR 2005JUN25; collector number=JMR 2214		tissue (95% ethanol)	<i>Hyla ebraccata</i> (accepted ID) identified by Jeanne M. Robertson on 2005-06-25; method: legacy	Collector(s): Jeanne M. Robertson	JMR 2214						Puntarenas						2005-06-25		Pavones				2005	PhysicalObject	2014-06-16 16:55:08.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Amph:15745	http://grbio.org/cool/i64g-wjcr			CUMV	Amphibian specimens			PreservedSpecimen												Hyla ebraccata							Animalia Chordata Amphibia Anura Hylidae Hylinae  Cope, 1874	Animalia	Chordata	Amphibia	Anura	Hylidae	Hyla		ebraccata						ICZN			
