TNHC	TNHC Ichthyology Collection	Texas Natural History Collections, Ichthyology Collection(2013). University of Texas at Austin. Contributed by Hendrickson D. A. and A. E. Cohen.	Adam Cohen	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_fish	tnhc_fish_cm@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6080b6cc-1c24-41ff-ad7f-0ebe7b56f311	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-01-27	FishNet,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	urn:catalog:TNHC:Ichthyology:49									49	North America		44	United States	US	Hays		26	29.879661	-97.910673							269	native	1949-09-26					J-49-4					not recorded (forced WGS84)					Treated as if at SH 80.		requires verification			NORTH AMERICA | UNITED STATES | TEXAS | HAYS |  |  |  |																			Blanco River at SH 80													9		urn:catalog:TNHC:Ichthyology:49		present							Fluid - 2		Jurgens, K.; Hubbs, C.						269	Texas						1949-9-26		North America | United States | Texas | Hays | Blanco River at SH 80				1949	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/ichthyology?id=49	http://grbio.org/cool/57yf-fp36	urn:lsid:biocol.org:col:35201		TNHC	Ichthyology			PreservedSpecimen												Notropis amabilis							Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae | Notropis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis		amabilis		species				ICZN			
TNHC	TNHC Ichthyology Collection	Texas Natural History Collections, Ichthyology Collection(2013). University of Texas at Austin. Contributed by Hendrickson D. A. and A. E. Cohen.	Adam Cohen	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_fish	tnhc_fish_cm@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6080b6cc-1c24-41ff-ad7f-0ebe7b56f311	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-01-27	FishNet,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	urn:catalog:TNHC:Ichthyology:50									50	North America		44	United States	US	Hays		26	29.879661	-97.910673							269	native	1949-09-26					J-49-4					not recorded (forced WGS84)					Treated as if at SH 80.		requires verification			NORTH AMERICA | UNITED STATES | TEXAS | HAYS |  |  |  |																			Blanco River at SH 80													9		urn:catalog:TNHC:Ichthyology:50		present							Fluid - 116		Jurgens, K.; Hubbs, C.						269	Texas						1949-9-26		North America | United States | Texas | Hays | Blanco River at SH 80				1949	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/ichthyology?id=50	http://grbio.org/cool/57yf-fp36	urn:lsid:biocol.org:col:35201		TNHC	Ichthyology			PreservedSpecimen												Cyprinella lutrensis							Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae | Cyprinella	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Cyprinella		lutrensis		species				ICZN			
TNHC	TNHC Ichthyology Collection	Texas Natural History Collections, Ichthyology Collection(2013). University of Texas at Austin. Contributed by Hendrickson D. A. and A. E. Cohen.	Adam Cohen	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_fish	tnhc_fish_cm@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6080b6cc-1c24-41ff-ad7f-0ebe7b56f311	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-01-27	FishNet,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	urn:catalog:TNHC:Ichthyology:51									51	North America		44	United States	US	Hays		26	29.879661	-97.910673							269	native	1949-09-26					J-49-4					not recorded (forced WGS84)					Treated as if at SH 80.		requires verification			NORTH AMERICA | UNITED STATES | TEXAS | HAYS |  |  |  |																			Blanco River at SH 80													9		urn:catalog:TNHC:Ichthyology:51		present							Fluid - 132		Jurgens, K.; Hubbs, C.						269	Texas						1949-9-26		North America | United States | Texas | Hays | Blanco River at SH 80				1949	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/ichthyology?id=51	http://grbio.org/cool/57yf-fp36	urn:lsid:biocol.org:col:35201		TNHC	Ichthyology			PreservedSpecimen												Cyprinella venusta							Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae | Cyprinella	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Cyprinella		venusta		species				ICZN			
TNHC	TNHC Ichthyology Collection	Texas Natural History Collections, Ichthyology Collection(2013). University of Texas at Austin. Contributed by Hendrickson D. A. and A. E. Cohen.	Adam Cohen	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_fish	tnhc_fish_cm@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6080b6cc-1c24-41ff-ad7f-0ebe7b56f311	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-01-27	FishNet,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	urn:catalog:TNHC:Ichthyology:52									52	North America		44	United States	US	Hays		26	29.879661	-97.910673							269	native	1949-09-26					J-49-4					not recorded (forced WGS84)					Treated as if at SH 80.		requires verification			NORTH AMERICA | UNITED STATES | TEXAS | HAYS |  |  |  |																			Blanco River at SH 80													9		urn:catalog:TNHC:Ichthyology:52		present							Fluid - 7		Jurgens, K.; Hubbs, C.						269	Texas						1949-9-26		North America | United States | Texas | Hays | Blanco River at SH 80				1949	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/ichthyology?id=52	http://grbio.org/cool/57yf-fp36	urn:lsid:biocol.org:col:35201		TNHC	Ichthyology			PreservedSpecimen												Notropis volucellus nocomis							Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae | Notropis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis		volucellus	nocomis	subspecies				ICZN			
TNHC	TNHC Ichthyology Collection	Texas Natural History Collections, Ichthyology Collection(2013). University of Texas at Austin. Contributed by Hendrickson D. A. and A. E. Cohen.	Adam Cohen	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_fish	tnhc_fish_cm@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6080b6cc-1c24-41ff-ad7f-0ebe7b56f311	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-01-27	FishNet,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	urn:catalog:TNHC:Ichthyology:53									53	North America		44	United States	US	Hays		26	29.879661	-97.910673							269	native	1949-09-26					J-49-4					not recorded (forced WGS84)					Treated as if at SH 80.		requires verification			NORTH AMERICA | UNITED STATES | TEXAS | HAYS |  |  |  |																			Blanco River at SH 80													9		urn:catalog:TNHC:Ichthyology:53		present							Fluid - 1		Jurgens, K.; Hubbs, C.						269	Texas						1949-9-26		North America | United States | Texas | Hays | Blanco River at SH 80				1949	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/ichthyology?id=53	http://grbio.org/cool/57yf-fp36	urn:lsid:biocol.org:col:35201		TNHC	Ichthyology			PreservedSpecimen												Cyprinella lutrensis x venusta							Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae | Cyprinella	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Cyprinella		lutrensis x venusta		species				ICZN			
TNHC	TNHC Ichthyology Collection	Texas Natural History Collections, Ichthyology Collection(2013). University of Texas at Austin. Contributed by Hendrickson D. A. and A. E. Cohen.	Adam Cohen	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_fish	tnhc_fish_cm@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6080b6cc-1c24-41ff-ad7f-0ebe7b56f311	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-01-27	FishNet,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	urn:catalog:TNHC:Ichthyology:54									54	North America		44	United States	US	Hays		26	29.879661	-97.910673							269	native	1949-09-26					J-49-4					not recorded (forced WGS84)					Treated as if at SH 80.		requires verification			NORTH AMERICA | UNITED STATES | TEXAS | HAYS |  |  |  |																			Blanco River at SH 80													9		urn:catalog:TNHC:Ichthyology:54		present							Fluid - 7		Jurgens, K.; Hubbs, C.						269	Texas						1949-9-26		North America | United States | Texas | Hays | Blanco River at SH 80				1949	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/ichthyology?id=54	http://grbio.org/cool/57yf-fp36	urn:lsid:biocol.org:col:35201		TNHC	Ichthyology			PreservedSpecimen												Pimephales vigilax vigilax							Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae | Pimephales	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Pimephales		vigilax	vigilax	subspecies				ICZN			
TNHC	TNHC Ichthyology Collection	Texas Natural History Collections, Ichthyology Collection(2013). University of Texas at Austin. Contributed by Hendrickson D. A. and A. E. Cohen.	Adam Cohen	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_fish	tnhc_fish_cm@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6080b6cc-1c24-41ff-ad7f-0ebe7b56f311	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-01-27	FishNet,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	urn:catalog:TNHC:Ichthyology:55									55	North America		44	United States	US	Hays		26	29.879661	-97.910673							269	native	1949-09-26					J-49-4					not recorded (forced WGS84)					Treated as if at SH 80.		requires verification			NORTH AMERICA | UNITED STATES | TEXAS | HAYS |  |  |  |						New ID based on geography, specimen(s) not examined.		Cohen, Adam											Blanco River at SH 80													9		urn:catalog:TNHC:Ichthyology:55		present							Fluid - 3		Jurgens, K.; Hubbs, C.						269	Texas						1949-9-26		North America | United States | Texas | Hays | Blanco River at SH 80				1949	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/ichthyology?id=55	http://grbio.org/cool/57yf-fp36	urn:lsid:biocol.org:col:35201		TNHC	Ichthyology			PreservedSpecimen												Lepomis miniatus							Animalia | Chordata | Actinopterygii | Perciformes | Centrarchidae | Lepomis	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Lepomis		miniatus		species				ICZN			
TNHC	TNHC Ichthyology Collection	Texas Natural History Collections, Ichthyology Collection(2013). University of Texas at Austin. Contributed by Hendrickson D. A. and A. E. Cohen.	Adam Cohen	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_fish	tnhc_fish_cm@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6080b6cc-1c24-41ff-ad7f-0ebe7b56f311	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-01-27	FishNet,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	urn:catalog:TNHC:Ichthyology:56									56	North America		44	United States	US	Hays		26	29.879661	-97.910673							269	native	1949-09-26					J-49-4					not recorded (forced WGS84)					Treated as if at SH 80.		requires verification			NORTH AMERICA | UNITED STATES | TEXAS | HAYS |  |  |  |								Cohen, Adam											Blanco River at SH 80													9		urn:catalog:TNHC:Ichthyology:56		present							Fluid - 1		Jurgens, K.; Hubbs, C.						269	Texas						1949-9-26		North America | United States | Texas | Hays | Blanco River at SH 80				1949	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/ichthyology?id=56	http://grbio.org/cool/57yf-fp36	urn:lsid:biocol.org:col:35201		TNHC	Ichthyology			PreservedSpecimen												Micropterus treculii							Animalia | Chordata | Actinopterygii | Perciformes | Centrarchidae | Micropterus	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Micropterus		treculii		species				ICZN			
TNHC	TNHC Ichthyology Collection	Texas Natural History Collections, Ichthyology Collection(2013). University of Texas at Austin. Contributed by Hendrickson D. A. and A. E. Cohen.	Adam Cohen	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_fish	tnhc_fish_cm@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6080b6cc-1c24-41ff-ad7f-0ebe7b56f311	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-01-27	FishNet,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	urn:catalog:TNHC:Ichthyology:59									59	North America		69	United States	US	Hays		5	29.89053	-97.934054							278	native	1949-10-05		Info in [] is locality written in catalog.			J-49-5					not recorded (forced WGS84)					Treated as Spring Lake Dam. Based on web search (http://www.edwardsaquifer.net/sanmarcos.html) it is known that an ice plant did exist on Spring Lake dam.		requires verification			NORTH AMERICA | UNITED STATES | TEXAS | HAYS |  |  |  |																			San Marcos River at Spring Lake Dam													10		urn:catalog:TNHC:Ichthyology:59	"One of 7 lots which were mixed up while transferring fish to vials. All lots affected: TNHC 59, 237, 1902, 2615, 5127, 6893, 9180. Tag stating ""unknown TNHC #, see remarks for TNHC 59"" have been placed with all 7 lots."	present							Fluid - 2		Jurgens, K.; Brown, W.						278	Texas						1949-10-5		North America | United States | Texas | Hays | San Marcos River at Spring Lake Dam				1949	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/ichthyology?id=59	http://grbio.org/cool/57yf-fp36	urn:lsid:biocol.org:col:35201		TNHC	Ichthyology			PreservedSpecimen												Poecilia latipinna							Animalia | Chordata | Actinopterygii | Cyprinodontiformes | Poeciliidae | Poecilia	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Poeciliidae	Poecilia		latipinna		species				ICZN			
TNHC	TNHC Ichthyology Collection	Texas Natural History Collections, Ichthyology Collection(2013). University of Texas at Austin. Contributed by Hendrickson D. A. and A. E. Cohen.	Adam Cohen	http://ipt.vertnet.org:8080/ipt/archive.do?r=tnhc_fish	tnhc_fish_cm@austin.utexas.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=tnhc_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	6080b6cc-1c24-41ff-ad7f-0ebe7b56f311	3c6ad080-bdbe-11da-ac59-b8a03c50a862		CC0	2015-01-27	FishNet,VertNet	United States	The University of Texas at Austin - Texas Natural History Collections	Texas	Fri Dec 20 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	http://ipt.vertnet.org:8080/ipt/resource.do?r=tnhc_fish	urn:catalog:TNHC:Ichthyology:3									3	North America		69	United States	US	Hays		23	29.89053	-97.934054							266	native	1949-09-23					J-49-1					not recorded (forced WGS84)					Treated as Spring Lake Dam. Based on web search (http://www.edwardsaquifer.net/sanmarcos.html) it is known that an ice plant did exist on Spring Lake dam.		requires verification			NORTH AMERICA | UNITED STATES | TEXAS | HAYS |  |  |  |																			San Marcos River at Spring Lake Dam													9		urn:catalog:TNHC:Ichthyology:3		present							Fluid - 2		Jurgens, K.; Brown, W.						266	Texas						1949-9-23		North America | United States | Texas | Hays | San Marcos River at Spring Lake Dam				1949	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/tnhc/ichthyology?id=3	http://grbio.org/cool/57yf-fp36	urn:lsid:biocol.org:col:35201		TNHC	Ichthyology			PreservedSpecimen												Noturus gyrinus							Animalia | Chordata | Actinopterygii | Siluriformes | Ictaluridae | Noturus	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Noturus		gyrinus		species				ICZN			
