FMNH	Field Museum of Natural History (Zoology) Fish Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_fishes	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_fishes	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	afc30a94-6107-488a-b9c0-ba9c4fa68b7c	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	FishNet,VertNet	United States	Field Museum of Natural History	Illinois	Wed Jan 29 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	dcec773d-83a5-43d1-97b4-7bfc436539fe									22759	Asia			Malaysia*				30									30							CPE1929-17															Asia, Pacific, Malaysia*, Sabah*: Sandakan								Susan Mochel : Field Museum of Natural History	1										Sandakan													6		dcec773d-83a5-43d1-97b4-7bfc436539fe																	30	Sabah*											Pacific	1929	PhysicalObject	2015-3-5T14:25:28.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Fishes	fishes-14-may-2015	FMNH	Fishes		FMNH	PreservedSpecimen												Symphorus nematophorus							Animalia Chordata Actinopterygii Perciformes Lutjanidae	Animalia	Chordata	Actinopterygii	Perciformes	Lutjanidae	Symphorus		nematophorus						ICZN			
FMNH	Field Museum of Natural History (Zoology) Fish Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_fishes	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_fishes	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	afc30a94-6107-488a-b9c0-ba9c4fa68b7c	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	FishNet,VertNet	United States	Field Museum of Natural History	Illinois	Wed Jan 29 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	315cb6b1-06fc-4604-a366-44fc63cb551b									125440	Asia			Philippines		Palawan		7	11.8161	120.2533							7							BUS03-18															Asia, Pacific, Philippines, Palawan, Coron Island: Coron Island, deep reef on SW tip of island								M. W. Westneat : Field Museum of Natural History	1	Coron Island									Coron Island, deep reef on SW tip of island						31				15			3		315cb6b1-06fc-4604-a366-44fc63cb551b											Busuanga team						7												Pacific	2003	PhysicalObject	2015-3-6T15:27:01.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Fishes	fishes-14-may-2015	FMNH	Fishes		FMNH	PreservedSpecimen												Lethrinus erythropterus							Animalia Chordata Actinopterygii Perciformes Lethrinidae	Animalia	Chordata	Actinopterygii	Perciformes	Lethrinidae	Lethrinus		erythropterus						ICZN			
FMNH	Field Museum of Natural History (Zoology) Fish Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_fishes	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_fishes	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	afc30a94-6107-488a-b9c0-ba9c4fa68b7c	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	FishNet,VertNet	United States	Field Museum of Natural History	Illinois	Wed Jan 29 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	3590b610-d11a-4881-8580-ab97c6016ad2									125438	Asia			Philippines		Mindoro		3	12.6833	120.5333							3							BUS03-06															Asia, Pacific, Philippines, Mindoro: Apo Reef NE end								M. W. Westneat : Field Museum of Natural History	1										Apo Reef NE end													3		3590b610-d11a-4881-8580-ab97c6016ad2											K. Carpenter						3												Pacific	2003	PhysicalObject	2015-3-6T15:22:0.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Fishes	fishes-14-may-2015	FMNH	Fishes		FMNH	PreservedSpecimen												Lethrinus erythropterus							Animalia Chordata Actinopterygii Perciformes Lethrinidae	Animalia	Chordata	Actinopterygii	Perciformes	Lethrinidae	Lethrinus		erythropterus						ICZN			
FMNH	Field Museum of Natural History (Zoology) Fish Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_fishes	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_fishes	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	afc30a94-6107-488a-b9c0-ba9c4fa68b7c	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	FishNet,VertNet	United States	Field Museum of Natural History	Illinois	Wed Jan 29 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	fa844bf6-48be-4cca-af8d-fea4a302154d									125331	Asia			Philippines		Palawan		5	12.2089	120.1303							5							BUS03-13															Asia, Pacific, Philippines, Palawan, Busuanga: N. shore Busuanga Island, on small island NW of Cabilauan Island								Matthew G. Girard : Loyola University	3	Busuanga									N. shore Busuanga Island, on small island NW of Cabilauan Island						8				0			3		fa844bf6-48be-4cca-af8d-fea4a302154d											Busuanga team						5												Pacific	2003	PhysicalObject	2015-3-4T10:57:58.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Fishes	fishes-14-may-2015	FMNH	Fishes		FMNH	PreservedSpecimen												Cephalopholis cyanostigma							Animalia Chordata Actinopterygii Perciformes Serranidae	Animalia	Chordata	Actinopterygii	Perciformes	Serranidae	Cephalopholis		cyanostigma						ICZN			
FMNH	Field Museum of Natural History (Zoology) Fish Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_fishes	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_fishes	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	afc30a94-6107-488a-b9c0-ba9c4fa68b7c	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	FishNet,VertNet	United States	Field Museum of Natural History	Illinois	Wed Jan 29 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	e5de0582-f350-4cd9-b1eb-cb45504d8e99									125434	Asia			Philippines		Palawan		7	11.8339	120.2422							7							BUS03-20															Asia, Pacific, Philippines, Palawan, Coron Island: Coron Island, SW shore up coast from cove, near beach & large black rock								Matthew G. Girard : Loyola University	2	Coron Island									Coron Island, SW shore up coast from cove, near beach & large black rock						5				0			3		e5de0582-f350-4cd9-b1eb-cb45504d8e99											Busuanga team						7												Pacific	2003	PhysicalObject	2015-3-6T15:12:44.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Fishes	fishes-14-may-2015	FMNH	Fishes		FMNH	PreservedSpecimen												Lethrinus sp.							Animalia Chordata Actinopterygii Perciformes Lethrinidae	Animalia	Chordata	Actinopterygii	Perciformes	Lethrinidae	Lethrinus		sp.						ICZN			
FMNH	Field Museum of Natural History (Zoology) Fish Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_fishes	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_fishes	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	afc30a94-6107-488a-b9c0-ba9c4fa68b7c	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	FishNet,VertNet	United States	Field Museum of Natural History	Illinois	Wed Jan 29 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	ad98be4c-a0a1-473a-b574-1c33a8cdd5ff									125445	Asia			Philippines		Mindoro		3	12.6833	120.5333							3							BUS03-06															Asia, Pacific, Philippines, Mindoro: Apo Reef NE end								M. W. Westneat : Field Museum of Natural History	1										Apo Reef NE end													3		ad98be4c-a0a1-473a-b574-1c33a8cdd5ff											K. Carpenter						3												Pacific	2003	PhysicalObject	2015-3-6T15:54:28.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Fishes	fishes-14-may-2015	FMNH	Fishes		FMNH	PreservedSpecimen												Lethrinus reticulatus							Animalia Chordata Actinopterygii Perciformes Lethrinidae	Animalia	Chordata	Actinopterygii	Perciformes	Lethrinidae	Lethrinus		reticulatus						ICZN			
FMNH	Field Museum of Natural History (Zoology) Fish Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_fishes	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_fishes	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	afc30a94-6107-488a-b9c0-ba9c4fa68b7c	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	FishNet,VertNet	United States	Field Museum of Natural History	Illinois	Wed Jan 29 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	7faa9710-6412-41bf-a0c8-96e6d0f300b9									21651	North America			U.S.A.		Harrison*																		SS1933-27															North America, U.S.A., Mississippi, Harrison*: Near Biloxi									1										Near Biloxi															7faa9710-6412-41bf-a0c8-96e6d0f300b9											S. Springer							Mississippi												1933	PhysicalObject	2015-3-4T11:56:02.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Fishes	fishes-14-may-2015	FMNH	Fishes		FMNH	PreservedSpecimen												Carcharhinus limbatus							Animalia Chordata Elasmobranchii Carcharhiniformes Carcharhinidae	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus		limbatus						ICZN			
FMNH	Field Museum of Natural History (Zoology) Fish Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_fishes	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_fishes	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	afc30a94-6107-488a-b9c0-ba9c4fa68b7c	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	FishNet,VertNet	United States	Field Museum of Natural History	Illinois	Wed Jan 29 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	0404da3f-e1e6-418e-a97f-a098be3bed0d									33948	North America			U.S.A.																				Z33946															North America, U.S.A., Maine: coast of Maine								R. W. Purdy	1										coast of Maine															0404da3f-e1e6-418e-a97f-a098be3bed0d																		Maine													PhysicalObject	2015-3-4T11:58:10.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Fishes	fishes-14-may-2015	FMNH	Fishes		FMNH	PreservedSpecimen												Lamna nasus							Animalia Chordata Elasmobranchii Lamniformes Lamnidae	Animalia	Chordata	Elasmobranchii	Lamniformes	Lamnidae	Lamna		nasus						ICZN			
FMNH	Field Museum of Natural History (Zoology) Fish Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_fishes	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_fishes	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	afc30a94-6107-488a-b9c0-ba9c4fa68b7c	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	FishNet,VertNet	United States	Field Museum of Natural History	Illinois	Wed Jan 29 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	207aa0b5-7667-4cc0-80ba-53d9d2799211									125415	Asia			Philippines		Palawan		9	11.7439	119.9469							9							BUS03-26															Asia, Pacific, Philippines, Palawan, Culion Island: Culion Island, southern end, SW tip of Rhodes Island in Research Channel								M. W. Westneat : Field Museum of Natural History	6	Culion Island									Culion Island, southern end, SW tip of Rhodes Island in Research Channel						35				10			3		207aa0b5-7667-4cc0-80ba-53d9d2799211											Busuanga team						9												Pacific	2003	PhysicalObject	2015-3-4T14:38:30.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Fishes	fishes-14-may-2015	FMNH	Fishes		FMNH	PreservedSpecimen												Lutjanus vitta							Animalia Chordata Actinopterygii Perciformes Lutjanidae	Animalia	Chordata	Actinopterygii	Perciformes	Lutjanidae	Lutjanus		vitta						ICZN			
FMNH	Field Museum of Natural History (Zoology) Fish Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_fishes	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_fishes	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	afc30a94-6107-488a-b9c0-ba9c4fa68b7c	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	FishNet,VertNet	United States	Field Museum of Natural History	Illinois	Wed Jan 29 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_fishes	542f5305-ce55-4c4b-829e-a4f1a7129eef									8633	Central America			Panama				12									12							SEM-11-5748															Central America, Panama: Taboga Island									28										Taboga Island													5		542f5305-ce55-4c4b-829e-a4f1a7129eef											Meek, Hildebrand						12													1911	PhysicalObject	2015-3-3T12:11:04.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Fishes	fishes-14-may-2015	FMNH	Fishes		FMNH	PreservedSpecimen												Priapichthys tridentiger							Animalia Chordata Poeciliidae	Animalia	Chordata			Poeciliidae	Priapichthys		tridentiger						ICZN			
