TTU	TTU Mammals Collection	TTU Mammals Collection	Heath Garner	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttu_mammals	heath.garner@ttu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttu_mammals	http://creativecommons.org/licenses/by/4.0	854f70cc-55e3-4af2-9417-0f47d6c7902d	acac73b0-055d-11d8-b84f-b8a03c50a862		CC BY	2015-01-27	MaNIS,VertNet	United States	Museum of Texas Tech University (TTU)	Texas	Wed Jun 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	urn:catalog:TTU:Mammals:66									66	North America		3187	United States	US	Washington		8	30.8578873	-89.7960739							281	native	1962-10-08					TK919786					WGS84		Satya M. Witt (LSU)	8/29/2002	VertNet Georeferencing Guidelines	located point 3.25 mi SE of center of Varnado	Topozone 1:100,000	requires verification			| UNITED STATES | LOUISIANA | WASHINGTON PAR |  |  |  |																			3.25 MI SE VARNADO													10		urn:catalog:TTU:Mammals:66		present							SK | skull		CRAIN, J L	155				male	281	Louisiana			decimal degrees			10/8/1962		UNITED STATES | LOUISIANA | WASHINGTON PAR | 3.25 MI SE VARNADO				1962	PhysicalObject	2015-02-20	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttu/mammals?id=66	urn:lsid:biocol.org:col:34902			TTU	Mammals			PreservedSpecimen												Lontra canadensis texensis							LONTRA	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra		canadensis	texensis	subspecies				ICZN			
TTU	TTU Mammals Collection	TTU Mammals Collection	Heath Garner	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttu_mammals	heath.garner@ttu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttu_mammals	http://creativecommons.org/licenses/by/4.0	854f70cc-55e3-4af2-9417-0f47d6c7902d	acac73b0-055d-11d8-b84f-b8a03c50a862		CC BY	2015-01-27	MaNIS,VertNet	United States	Museum of Texas Tech University (TTU)	Texas	Wed Jun 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	urn:catalog:TTU:Mammals:67									67	North America		7047	United States	US	Douglas		6	38.9598045	-95.2612228							310	native	1953-11-06					TK919260					WGS84		Joshua Rosenau (KUNHM)	4/7/2003	VertNet Georeferencing Guidelines	Based on courthouse	Topozone 1:25,000	requires verification			| United States | Kansas | Douglas Co |  |  |  |																			1 MI W KANSAS UNIVERSITY CAMPUS													11		urn:catalog:TTU:Mammals:67		present							SO | skin		PACKARD, R L					female	310	Kansas			decimal degrees			11/6/1953		UNITED STATES | KANSAS | DOUGLAS CO | 1 MI W KANSAS UNIVERSITY CAMPUS				1953	PhysicalObject	2015-02-20	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttu/mammals?id=67	urn:lsid:biocol.org:col:34902			TTU	Mammals			PreservedSpecimen												Scalopus aquaticus machrinoides							SCALOPUS	Animalia	Chordata	Mammalia	Soricomorpha	Talpidae	Scalopus		aquaticus	machrinoides	subspecies				ICZN			
TTU	TTU Mammals Collection	TTU Mammals Collection	Heath Garner	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttu_mammals	heath.garner@ttu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttu_mammals	http://creativecommons.org/licenses/by/4.0	854f70cc-55e3-4af2-9417-0f47d6c7902d	acac73b0-055d-11d8-b84f-b8a03c50a862		CC BY	2015-01-27	MaNIS,VertNet	United States	Museum of Texas Tech University (TTU)	Texas	Wed Jun 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	urn:catalog:TTU:Mammals:68									68	North America			United States	US	Leavenworth												native						TK919550															| UNITED STATES | KANSAS | LEAVENWORTH CO |  |  |  |																																		urn:catalog:TTU:Mammals:68		present							SN | skeleton | skull		HIBBARD, C W					unknown		Kansas								UNITED STATES | KANSAS | LEAVENWORTH CO					PhysicalObject	2015-02-20	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttu/mammals?id=68	urn:lsid:biocol.org:col:34902			TTU	Mammals			PreservedSpecimen												Scalopus aquaticus machrinoides							SCALOPUS	Animalia	Chordata	Mammalia	Soricomorpha	Talpidae	Scalopus		aquaticus	machrinoides	subspecies				ICZN			
TTU	TTU Mammals Collection	TTU Mammals Collection	Heath Garner	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttu_mammals	heath.garner@ttu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttu_mammals	http://creativecommons.org/licenses/by/4.0	854f70cc-55e3-4af2-9417-0f47d6c7902d	acac73b0-055d-11d8-b84f-b8a03c50a862		CC BY	2015-01-27	MaNIS,VertNet	United States	Museum of Texas Tech University (TTU)	Texas	Wed Jun 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	urn:catalog:TTU:Mammals:69									69	North America			United States	US	Hemphill		27	35.9049988	-100.2789993							148	native	1960-05-27					TK937192					WGS84		Mia Hwang (TTU)	3/3/2003	not recorded		Topozone.com	requires verification			| UNITED STATES | TEXAS | HEMPHILL CO |  |  |  |																			6 MI E CANADIAN													5		urn:catalog:TTU:Mammals:69		present							SS | skin | skull		MCGREGOR, D					unknown	148	Texas		14 384575 3973946	UTM			5/27/1960		UNITED STATES | TEXAS | HEMPHILL CO | 6 MI E CANADIAN				1960	PhysicalObject	2015-02-20	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttu/mammals?id=69	urn:lsid:biocol.org:col:34902			TTU	Mammals			PreservedSpecimen												Scalopus aquaticus intermedius							SCALOPUS	Animalia	Chordata	Mammalia	Soricomorpha	Talpidae	Scalopus		aquaticus	intermedius	subspecies				ICZN			
TTU	TTU Mammals Collection	TTU Mammals Collection	Heath Garner	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttu_mammals	heath.garner@ttu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttu_mammals	http://creativecommons.org/licenses/by/4.0	854f70cc-55e3-4af2-9417-0f47d6c7902d	acac73b0-055d-11d8-b84f-b8a03c50a862		CC BY	2015-01-27	MaNIS,VertNet	United States	Museum of Texas Tech University (TTU)	Texas	Wed Jun 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	urn:catalog:TTU:Mammals:70									70	North America		9168	United States	US	Washington		2	30.8791847	-89.8094788							306	native	1961-11-02					TK919797					WGS84		Satya M. Witt (LSU)	8/27/2002	VertNet Georeferencing Guidelines	located point 6 mi S of center of Angie	Topozone 1:100,000	requires verification			| UNITED STATES | LOUISIANA | WASHINGTON PAR |  |  |  |																			6 MI S ANGIE													11		urn:catalog:TTU:Mammals:70		present							SS | skin | skull		CRAIN, J L	28				female	306	Louisiana			decimal degrees			11/2/1961		UNITED STATES | LOUISIANA | WASHINGTON PAR | 6 MI S ANGIE				1961	PhysicalObject	2015-02-20	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttu/mammals?id=70	urn:lsid:biocol.org:col:34902			TTU	Mammals			PreservedSpecimen												Scalopus aquaticus howelli							SCALOPUS	Animalia	Chordata	Mammalia	Soricomorpha	Talpidae	Scalopus		aquaticus	howelli	subspecies				ICZN			
TTU	TTU Mammals Collection	TTU Mammals Collection	Heath Garner	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttu_mammals	heath.garner@ttu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttu_mammals	http://creativecommons.org/licenses/by/4.0	854f70cc-55e3-4af2-9417-0f47d6c7902d	acac73b0-055d-11d8-b84f-b8a03c50a862		CC BY	2015-01-27	MaNIS,VertNet	United States	Museum of Texas Tech University (TTU)	Texas	Wed Jun 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	urn:catalog:TTU:Mammals:71									71	North America		5810	United States	US	Washington		27	30.8935852	-89.8795776							331	native	1961-11-27					TK919785					WGS84		Satya M. Witt (LSU)	8/29/2002	VertNet Georeferencing Guidelines	located point 3 mi W of center of Varnado	Topozone 1:100,000	requires verification			| UNITED STATES | LOUISIANA | WASHINGTON PAR |  |  |  |																			3 MI W VERNADO													11		urn:catalog:TTU:Mammals:71		present							SS | skin | skull		KNIGHT, V	1				female	331	Louisiana			decimal degrees			11/27/1961		UNITED STATES | LOUISIANA | WASHINGTON PAR | 3 MI W VERNADO				1961	PhysicalObject	2015-02-20	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttu/mammals?id=71	urn:lsid:biocol.org:col:34902			TTU	Mammals			PreservedSpecimen												Scalopus aquaticus howelli							SCALOPUS	Animalia	Chordata	Mammalia	Soricomorpha	Talpidae	Scalopus		aquaticus	howelli	subspecies				ICZN			
TTU	TTU Mammals Collection	TTU Mammals Collection	Heath Garner	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttu_mammals	heath.garner@ttu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttu_mammals	http://creativecommons.org/licenses/by/4.0	854f70cc-55e3-4af2-9417-0f47d6c7902d	acac73b0-055d-11d8-b84f-b8a03c50a862		CC BY	2015-01-27	MaNIS,VertNet	United States	Museum of Texas Tech University (TTU)	Texas	Wed Jun 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	urn:catalog:TTU:Mammals:72									72	North America		6521	United States	US	Washington		20	30.8754864	-89.7232666							51	native	1962-02-20					TK919831					WGS84		Satya M. Witt (LSU)	8/27/2002	VertNet Georeferencing Guidelines	located point 8 mi SE of center of Angie	Topozone 1:100,000	requires verification			| UNITED STATES | LOUISIANA | WASHINGTON PAR |  |  |  |																			8 MI SE ANGIE													2		urn:catalog:TTU:Mammals:72		present							SS | skin | skull		CRAIN, J L	43				female	51	Louisiana			decimal degrees			2/20/1962		UNITED STATES | LOUISIANA | WASHINGTON PAR | 8 MI SE ANGIE				1962	PhysicalObject	2015-02-20	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttu/mammals?id=72	urn:lsid:biocol.org:col:34902			TTU	Mammals			PreservedSpecimen												Scalopus aquaticus howelli							SCALOPUS	Animalia	Chordata	Mammalia	Soricomorpha	Talpidae	Scalopus		aquaticus	howelli	subspecies				ICZN			
TTU	TTU Mammals Collection	TTU Mammals Collection	Heath Garner	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttu_mammals	heath.garner@ttu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttu_mammals	http://creativecommons.org/licenses/by/4.0	854f70cc-55e3-4af2-9417-0f47d6c7902d	acac73b0-055d-11d8-b84f-b8a03c50a862		CC BY	2015-01-27	MaNIS,VertNet	United States	Museum of Texas Tech University (TTU)	Texas	Wed Jun 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	urn:catalog:TTU:Mammals:73									73	North America		9168	United States	US	Washington		26	30.8791847	-89.8094788							57	native	1962-02-26					TK919798					WGS84		Satya M. Witt (LSU)	8/27/2002	VertNet Georeferencing Guidelines	located point 6 mi S of center of Angie	Topozone 1:100,000	requires verification			| UNITED STATES | LOUISIANA | WASHINGTON PAR |  |  |  |																			6 MI S ANGIE													2		urn:catalog:TTU:Mammals:73		present							SO | skin		CRAIN, J L	57				unknown	57	Louisiana			decimal degrees			2/26/1962		UNITED STATES | LOUISIANA | WASHINGTON PAR | 6 MI S ANGIE				1962	PhysicalObject	2015-02-20	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttu/mammals?id=73	urn:lsid:biocol.org:col:34902			TTU	Mammals			PreservedSpecimen												Scalopus aquaticus howelli							SCALOPUS	Animalia	Chordata	Mammalia	Soricomorpha	Talpidae	Scalopus		aquaticus	howelli	subspecies				ICZN			
TTU	TTU Mammals Collection	TTU Mammals Collection	Heath Garner	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttu_mammals	heath.garner@ttu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttu_mammals	http://creativecommons.org/licenses/by/4.0	854f70cc-55e3-4af2-9417-0f47d6c7902d	acac73b0-055d-11d8-b84f-b8a03c50a862		CC BY	2015-01-27	MaNIS,VertNet	United States	Museum of Texas Tech University (TTU)	Texas	Wed Jun 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	urn:catalog:TTU:Mammals:74									74	North America			United States	US	Hardin		11	30.4459991	-94.3840027							102	native	1960-04-11					TK936922					WGS84		Mia Hwang (TTU)	3/3/2003	not recorded		Topozone.com	requires verification			| UNITED STATES | TEXAS | HARDIN CO |  |  |  |																			HONEY ISLAND													4		urn:catalog:TTU:Mammals:74		present							SO | skin		PATTERSON, E D	15				male	102	Texas		15 367110 3368862	UTM			4/11/1960		UNITED STATES | TEXAS | HARDIN CO | HONEY ISLAND				1960	PhysicalObject	2015-02-20	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttu/mammals?id=74	urn:lsid:biocol.org:col:34902			TTU	Mammals			PreservedSpecimen												Blarina brevicauda minima							BLARINA	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		brevicauda	minima	subspecies				ICZN			
TTU	TTU Mammals Collection	TTU Mammals Collection	Heath Garner	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttu_mammals	heath.garner@ttu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttu_mammals	http://creativecommons.org/licenses/by/4.0	854f70cc-55e3-4af2-9417-0f47d6c7902d	acac73b0-055d-11d8-b84f-b8a03c50a862		CC BY	2015-01-27	MaNIS,VertNet	United States	Museum of Texas Tech University (TTU)	Texas	Wed Jun 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttu_mammals	urn:catalog:TTU:Mammals:75									75	North America			United States	US	Nacogdoches		28	31.6380005	-94.6309967							87	native	1962-03-28					TK943606					WGS84		Mia Hwang (TTU)	3/3/2003	not recorded		Topozone.com	requires verification			| UNITED STATES | TEXAS | NACOGDOCHES CO |  |  |  |																			LA NANA CREEK, E NACOGDOCHES													3		urn:catalog:TTU:Mammals:75		present							SS | skin | skull		PACKARD, R L	870				male	87	Texas		15 345328 3501329	UTM			3/28/1962		UNITED STATES | TEXAS | NACOGDOCHES CO | LA NANA CREEK, E NACOGDOCHES				1962	PhysicalObject	2015-02-20	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ttu/mammals?id=75	urn:lsid:biocol.org:col:34902			TTU	Mammals			PreservedSpecimen												Blarina brevicauda minima							BLARINA	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		brevicauda	minima	subspecies				ICZN			
