UCMP	UCMP Vertebrate Collection	University of California Museum of Paleontology	Patricia Holroyd	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	pholroyd@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	58d0f326-2e85-4d0a-a744-571461220f00	c762645a-4638-40f5-b129-5024f8d66b51			2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	University of California Museum of Paleontology	California	Tue Apr 29 00:00:00 UTC 2014	http://bnhmipt.berkeley.edu/ipt/resource.do?r=ucmp	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=ucmp_vertpaleo	urn:catalog:UCMP:V:50									50	North America			United States	US				44.5	-119.5				Oligocene		Tertiary		native										John Day	not recorded (forced WGS84)	V6518						requires verification			North America | United States | Oregon |  |  |  |  |		Whitneyan												Oligocene		Tertiary			John Day General		V6518		Whitneyan											urn:catalog:UCMP:V:50		present							LIMB BONES		UC party							Oregon								North America | United States | Oregon | John Day General					PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V50&one=T				UCMP	V			FossilSpecimen												Artiodactyla							Animalia |  | Mammalia | Artiodactyla |  |	Animalia		Mammalia	Artiodactyla						order				ICZN			Oreodonta
UCMP	UCMP Vertebrate Collection	University of California Museum of Paleontology	Patricia Holroyd	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	pholroyd@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	58d0f326-2e85-4d0a-a744-571461220f00	c762645a-4638-40f5-b129-5024f8d66b51			2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	University of California Museum of Paleontology	California	Tue Apr 29 00:00:00 UTC 2014	http://bnhmipt.berkeley.edu/ipt/resource.do?r=ucmp	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=ucmp_vertpaleo	urn:catalog:UCMP:V:51									51	North America			United States	US				44.5	-119.5				Oligocene		Tertiary		native										John Day	not recorded (forced WGS84)	V6518						requires verification			North America | United States | Oregon |  |  |  |  |		Whitneyan							1					Oligocene		Tertiary			John Day General		V6518		Whitneyan											urn:catalog:UCMP:V:51		present							SKULL FRAG		UC party							Oregon								North America | United States | Oregon | John Day General					PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V51&one=T				UCMP	V			FossilSpecimen												Artiodactyla							Animalia |  | Mammalia | Artiodactyla |  |	Animalia		Mammalia	Artiodactyla						order				ICZN			Oreodonta
UCMP	UCMP Vertebrate Collection	University of California Museum of Paleontology	Patricia Holroyd	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	pholroyd@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	58d0f326-2e85-4d0a-a744-571461220f00	c762645a-4638-40f5-b129-5024f8d66b51			2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	University of California Museum of Paleontology	California	Tue Apr 29 00:00:00 UTC 2014	http://bnhmipt.berkeley.edu/ipt/resource.do?r=ucmp	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=ucmp_vertpaleo	urn:catalog:UCMP:V:52									52	North America			United States	US				44.5	-119.5				Oligocene		Tertiary		native										John Day	not recorded (forced WGS84)	V6518						requires verification			North America | United States | Oregon |  |  |  |  |		Whitneyan												Oligocene		Tertiary			John Day General		V6518		Whitneyan											urn:catalog:UCMP:V:52		present							METAPODIAL FRAGS		UC party							Oregon								North America | United States | Oregon | John Day General					PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V52&one=T				UCMP	V			FossilSpecimen												Artiodactyla							Animalia |  | Mammalia | Artiodactyla |  |	Animalia		Mammalia	Artiodactyla						order				ICZN			Oreodonta
UCMP	UCMP Vertebrate Collection	University of California Museum of Paleontology	Patricia Holroyd	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	pholroyd@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	58d0f326-2e85-4d0a-a744-571461220f00	c762645a-4638-40f5-b129-5024f8d66b51			2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	University of California Museum of Paleontology	California	Tue Apr 29 00:00:00 UTC 2014	http://bnhmipt.berkeley.edu/ipt/resource.do?r=ucmp	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=ucmp_vertpaleo	urn:catalog:UCMP:V:191473									191473	North America			United States	US	Garfield			47.617778	-106.913611				Late Cretaceous		Cretaceous		native										Hell Creek	not recorded (forced WGS84)	V99227						requires verification			North America | United States | Montana | Garfield County |  |  |  |		Maastrichtian							1					Late Cretaceous		Cretaceous			Manzoni		V99227		Maastrichtian											urn:catalog:UCMP:V:191473		present							left dentary		Wilson, GP							Montana								North America | United States | Montana | Garfield County | Manzoni					PhysicalObject	2012-07-09	en			http://vertnet.org/resources/norms.html		http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V191473&one=T				UCMP	V			FossilSpecimen												Opisthotriton kayi							Animalia |  | Amphibia | Urodela | Batrachosauroididae | Opisthotriton	Animalia	Chordata	Amphibia	Caudata	Batrachosauroididae	Opisthotriton		kayi		species				ICZN			
UCMP	UCMP Vertebrate Collection	University of California Museum of Paleontology	Patricia Holroyd	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	pholroyd@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	58d0f326-2e85-4d0a-a744-571461220f00	c762645a-4638-40f5-b129-5024f8d66b51			2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	University of California Museum of Paleontology	California	Tue Apr 29 00:00:00 UTC 2014	http://bnhmipt.berkeley.edu/ipt/resource.do?r=ucmp	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=ucmp_vertpaleo	urn:catalog:UCMP:V:223088									223088	North America			United States	US	Weld			40.87	-103.691667			Cenozoic	Oligocene	Cenozoic	Tertiary		native										White River	not recorded (forced WGS84)	V71042						requires verification			North America | United States | Colorado | Weld County |  |  |  |		Orellan							1				Cenozoic	Oligocene	Cenozoic	Tertiary			Twomile Creek 1		V71042		Orellan					Cedar Creek						urn:catalog:UCMP:V:223088		present							assoc girdle + limb bone frags		Hutchison, J.H.							Colorado								North America | United States | Colorado | Weld County | Twomile Creek 1					PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V223088&one=T				UCMP	V			FossilSpecimen												Oligopherus laticuneus							Animalia |  | Reptilia | Testudines | Testudinidae | Oligopherus	Animalia		Reptilia	Testudines	Testudinidae	Oligopherus		laticuneus		species				ICZN			
UCMP	UCMP Vertebrate Collection	University of California Museum of Paleontology	Patricia Holroyd	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	pholroyd@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	58d0f326-2e85-4d0a-a744-571461220f00	c762645a-4638-40f5-b129-5024f8d66b51			2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	University of California Museum of Paleontology	California	Tue Apr 29 00:00:00 UTC 2014	http://bnhmipt.berkeley.edu/ipt/resource.do?r=ucmp	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=ucmp_vertpaleo	urn:catalog:UCMP:V:223089									223089	North America			United States	US	Weld			40.87	-103.691667			Cenozoic	Oligocene	Cenozoic	Tertiary		native										White River	not recorded (forced WGS84)	V71042						requires verification			North America | United States | Colorado | Weld County |  |  |  |		Orellan							1				Cenozoic	Oligocene	Cenozoic	Tertiary			Twomile Creek 1		V71042		Orellan					Cedar Creek						urn:catalog:UCMP:V:223089		present							assoc podials		Hutchison, J.H.							Colorado								North America | United States | Colorado | Weld County | Twomile Creek 1					PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V223089&one=T				UCMP	V			FossilSpecimen												Testudinidae							Animalia |  | Reptilia | Testudines | Testudinidae |	Animalia		Reptilia	Testudines	Testudinidae					family				ICZN			
UCMP	UCMP Vertebrate Collection	University of California Museum of Paleontology	Patricia Holroyd	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	pholroyd@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	58d0f326-2e85-4d0a-a744-571461220f00	c762645a-4638-40f5-b129-5024f8d66b51			2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	University of California Museum of Paleontology	California	Tue Apr 29 00:00:00 UTC 2014	http://bnhmipt.berkeley.edu/ipt/resource.do?r=ucmp	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=ucmp_vertpaleo	urn:catalog:UCMP:V:223090									223090	North America			United States	US	Niobrara			42.985	-104.351667			Cenozoic	Oligocene	Cenozoic	Tertiary		native										Brule	not recorded (forced WGS84)	V7090						requires verification			North America | United States | Wyoming | Niobrara County |  |  |  |		Orellan							1				Cenozoic	Oligocene	Cenozoic	Tertiary			Seeman Hills 1		V7090		Orellan											urn:catalog:UCMP:V:223090		present							assoc vertebrae, pelvic frags		Hutchison, J.H.							Wyoming								North America | United States | Wyoming | Niobrara County | Seeman Hills 1					PhysicalObject	2013-03-24	en			http://vertnet.org/resources/norms.html		http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V223090&one=T				UCMP	V			FossilSpecimen												Oligopherus laticuneus							Animalia |  | Reptilia | Testudines | Testudinidae | Oligopherus	Animalia		Reptilia	Testudines	Testudinidae	Oligopherus		laticuneus		species				ICZN			
UCMP	UCMP Vertebrate Collection	University of California Museum of Paleontology	Patricia Holroyd	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	pholroyd@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	58d0f326-2e85-4d0a-a744-571461220f00	c762645a-4638-40f5-b129-5024f8d66b51			2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	University of California Museum of Paleontology	California	Tue Apr 29 00:00:00 UTC 2014	http://bnhmipt.berkeley.edu/ipt/resource.do?r=ucmp	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=ucmp_vertpaleo	urn:catalog:UCMP:V:223091									223091	North America			United States	US	Logan							Cenozoic	Oligocene	Cenozoic	Tertiary		native										White River		V72243									North America | United States | Colorado | Logan County |  |  |  |		Orellan							1				Cenozoic	Oligocene	Cenozoic	Tertiary			Peetz Table		V72243		Orellan					Cedar Creek						urn:catalog:UCMP:V:223091		present							partial shell		Hutchison, J.H.							Colorado								North America | United States | Colorado | Logan County | Peetz Table					PhysicalObject	2013-03-21	en			http://vertnet.org/resources/norms.html		http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V223091&one=T				UCMP	V			FossilSpecimen												Stylemys nebrascensis							Animalia |  | Reptilia | Testudines | Testudinidae | Stylemys	Animalia	Chordata	Reptilia	Testudines	Testudinidae	Stylemys		nebrascensis		species				ICZN			
UCMP	UCMP Vertebrate Collection	University of California Museum of Paleontology	Patricia Holroyd	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	pholroyd@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	58d0f326-2e85-4d0a-a744-571461220f00	c762645a-4638-40f5-b129-5024f8d66b51			2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	University of California Museum of Paleontology	California	Tue Apr 29 00:00:00 UTC 2014	http://bnhmipt.berkeley.edu/ipt/resource.do?r=ucmp	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=ucmp_vertpaleo	urn:catalog:UCMP:V:234587									234587	North America			United States	US	Kern							Cenozoic	Pleistocene	Cenozoic	Quaternary		native										McKittrick Asphalt		-7139									North America | United States | California | Kern County |  |  |  |		Rancholabrean							1				Cenozoic	Pleistocene	Cenozoic	Quaternary			Sternberg Pit (McKittrick)		-7139		Rancholabrean											urn:catalog:UCMP:V:234587		present							distal radius									California								North America | United States | California | Kern County | Sternberg Pit (McKittrick)					PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V234587&one=T				UCMP	V			FossilSpecimen	Location data available to qualified researchers on request.											Canis							Animalia | Chordata | Mammalia | Carnivora | Canidae | Canis	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis				genus				ICZN			
UCMP	UCMP Vertebrate Collection	University of California Museum of Paleontology	Patricia Holroyd	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucmp_vertpaleo	pholroyd@berkeley.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucmp_vertpaleo	UCMP data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the UCMP director or designate. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the UCMP notified. The University of California Museum of Paleontology and its staff are not responsible for damages, injury or loss due to the use of these data.	58d0f326-2e85-4d0a-a744-571461220f00	c762645a-4638-40f5-b129-5024f8d66b51			2015-01-27	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	University of California Museum of Paleontology	California	Tue Apr 29 00:00:00 UTC 2014	http://bnhmipt.berkeley.edu/ipt/resource.do?r=ucmp	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=ucmp_vertpaleo	urn:catalog:UCMP:V:219417									219417	North America			United States	US	Santa Cruz							Cenozoic	Pliocene	Cenozoic	Tertiary		native										Purisima Formation		V99869									North America | United States | California | Santa Cruz County |  |  |  |		Blancan											Cenozoic	Pliocene	Cenozoic	Tertiary			Capitola 4 - Concretionary Bed		V99869		Blancan											urn:catalog:UCMP:V:219417		present							astragalus fragment		Boessenecker, R.W.							California								North America | United States | California | Santa Cruz County | Capitola 4 - Concretionary Bed					PhysicalObject	2012-07-09	en			http://vertnet.org/resources/norms.html		http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V219417&one=T				UCMP	V			FossilSpecimen												Callorhinus gilmorei							Animalia |  | Mammalia | Carnivora | Otariidae | Callorhinus	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Callorhinus		gilmorei		species				ICZN			
