WFVZ	WFVZ Bird Collections	Western Foundation of Vertebrate Zoology (WFVZ)	René Corado	http://ipt.vertnet.org:8080/ipt/archive.do?r=wfvz_birds	rene@wfvz.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=wfvz_birds	http://creativecommons.org/publicdomain/zero/1.0	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	80960f60-ad5e-11da-9c37-b8a03c50a862		CC0	2015-02-25	ORNIS,VertNet	United States	Western Foundation of Vertebrate Zoology	California	Fri Oct 03 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	urn:catalog:WFVZ:Bird:10870									10870	North America			Mexico	MX			12	16.7591278	-91.7084788							71	native	1963-03-12										WGS84		Museo de Zoología de la Facultad de Ciencias (MZFC)	2003-03-02	Mexican Bird Atlas, Navarro-Sigüenza et al. - 2003		INEGI 1:250k topographic map series (1988) and/or Paynter's Gazetteer (1955)	verified by curator			North America | Mexico | Chiapas |  |  |  |  |																	adult		Las Margaritas, approx. 33 mi NE; Finca Patichuiz; Elev.: 6000ft													3		urn:catalog:WFVZ:Bird:10870	Not recorded	present							study skin		Gardner, A.L.					male	71	Chiapas						12 Mar 1963		North America | Mexico | Chiapas | Las Margaritas, approx. 33 mi NE; Finca Patichuiz; Elev.: 6000ft				1963	PhysicalObject	2015-02-25	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/wfvz/bird?id=10870	urn:lsid:biocol.org:col:34967			WFVZ	Bird			PreservedSpecimen			"{""fat"":""Not recorded"", ""gonads"":""Not recorded"", ""molt"":""Not recorded"", ""stomach contents"":""Not recorded"", ""weight"":""Not recorded"" }"									Penelopina nigra n/a							Galliformes | Cracidae | Penelopina	Animalia	Chordata	Aves	Craciformes	Cracidae	Penelopina		nigra		subspecies				ICZN			
WFVZ	WFVZ Bird Collections	Western Foundation of Vertebrate Zoology (WFVZ)	René Corado	http://ipt.vertnet.org:8080/ipt/archive.do?r=wfvz_birds	rene@wfvz.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=wfvz_birds	http://creativecommons.org/publicdomain/zero/1.0	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	80960f60-ad5e-11da-9c37-b8a03c50a862		CC0	2015-02-25	ORNIS,VertNet	United States	Western Foundation of Vertebrate Zoology	California	Fri Oct 03 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	urn:catalog:WFVZ:Bird:31049									31049	Asia			Philippines	PH	Laguna												native																					Asia | Philippines | Luzon | Laguna |  |  |  |																	Not recorded		Pangil, Elev.: 500 ft.															urn:catalog:WFVZ:Bird:31049	Bill: black; Iris: brown; Legs: black; Feet: black.	present							study skin		Cua, Peter					male		Luzon						00 Jun 1984		Asia | Philippines | Luzon | Laguna | Pangil, Elev.: 500 ft.					PhysicalObject	2015-02-25	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/wfvz/bird?id=31049	urn:lsid:biocol.org:col:34967			WFVZ	Bird			PreservedSpecimen			"{""fat"":""n/a"", ""gonads"":""Testes: 5 x 3 mm."", ""molt"":""Not recorded"", ""stomach contents"":""Grasshopper"", ""weight"":""110 g"" }"									Centropus bengalensis							Cuculiformes | Cuculidae | Centropus	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Centropus		bengalensis		species				ICZN			
WFVZ	WFVZ Bird Collections	Western Foundation of Vertebrate Zoology (WFVZ)	René Corado	http://ipt.vertnet.org:8080/ipt/archive.do?r=wfvz_birds	rene@wfvz.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=wfvz_birds	http://creativecommons.org/publicdomain/zero/1.0	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	80960f60-ad5e-11da-9c37-b8a03c50a862		CC0	2015-02-25	ORNIS,VertNet	United States	Western Foundation of Vertebrate Zoology	California	Fri Oct 03 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	urn:catalog:WFVZ:Bird:31175									31175	Asia			Philippines	PH													native																					Asia | Philippines | Palawan |  |  |  |  |																			Quezon, 500 ft															urn:catalog:WFVZ:Bird:31175	Eyes dark brown; bill red; legs red; feet red.	present							study skin		Cua, Peter					female		Palawan						00 Jun 1984		Asia | Philippines | Palawan | Quezon, 500 ft					PhysicalObject	2015-02-25	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/wfvz/bird?id=31175	urn:lsid:biocol.org:col:34967			WFVZ	Bird			PreservedSpecimen			"{""gonads"":""Granular"", ""stomach contents"":""Small insects"", ""weight"":""20.0 g"" }"									Ceyx erithacus							Coraciiformes | Alcedinidae | Ceyx	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Ceyx		erithacus		species				ICZN			
WFVZ	WFVZ Bird Collections	Western Foundation of Vertebrate Zoology (WFVZ)	René Corado	http://ipt.vertnet.org:8080/ipt/archive.do?r=wfvz_birds	rene@wfvz.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=wfvz_birds	http://creativecommons.org/publicdomain/zero/1.0	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	80960f60-ad5e-11da-9c37-b8a03c50a862		CC0	2015-02-25	ORNIS,VertNet	United States	Western Foundation of Vertebrate Zoology	California	Fri Oct 03 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	urn:catalog:WFVZ:Bird:39259									39259	South America			Chile	CL			16									197	native	1986-07-16																				South America | Chile | Antofagasta |  |  |  |  |																	adult		Paposo, near; Quebrada Paposo, Elev. 650m													7		urn:catalog:WFVZ:Bird:39259	Iris: brown; Bill: dark gray; Legs & feet; gray.  Skull oss.  Shot on rock.	present							study skin		Pena G., L.E.					male	197	Antofagasta						16 Jul 1986		South America | Chile | Antofagasta | Paposo, near; Quebrada Paposo, Elev. 650m				1986	PhysicalObject	2015-02-25	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/wfvz/bird?id=39259	urn:lsid:biocol.org:col:34967			WFVZ	Bird			PreservedSpecimen			"{""fat"":""None"", ""gonads"":""Testes 3.3 x 7.3"", ""molt"":""Not recorded"", ""stomach contents"":""Not recorded"", ""weight"":""27g"" }"									Geositta rufipennis							Passeriformes | Furnariidae | Geositta	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Geositta		rufipennis		species				ICZN			
WFVZ	WFVZ Bird Collections	Western Foundation of Vertebrate Zoology (WFVZ)	René Corado	http://ipt.vertnet.org:8080/ipt/archive.do?r=wfvz_birds	rene@wfvz.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=wfvz_birds	http://creativecommons.org/publicdomain/zero/1.0	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	80960f60-ad5e-11da-9c37-b8a03c50a862		CC0	2015-02-25	ORNIS,VertNet	United States	Western Foundation of Vertebrate Zoology	California	Fri Oct 03 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	urn:catalog:WFVZ:Bird:38291									38291	North America			Costa Rica	CR			7									127	native	1986-05-07																				North America | Costa Rica | Alajuela |  |  |  |  |																	adult		Canas (Guanacaste), 45 km NE; Cerro Montezuma, 650 m													5		urn:catalog:WFVZ:Bird:38291	Bill legs and feet black; iris dark brown. Shot in a tree on a pasture.	present							study skin		Marin, Manuel					male	127	Alajuela						07 May 1986		North America | Costa Rica | Alajuela | Canas (Guanacaste), 45 km NE; Cerro Montezuma, 650 m				1986	PhysicalObject	2015-02-25	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/wfvz/bird?id=38291	urn:lsid:biocol.org:col:34967			WFVZ	Bird			PreservedSpecimen			"{""fat"":""Some fat"", ""gonads"":""Testes 7x5 mm"", ""molt"":""Light or no molt"", ""stomach contents"":""Purple fruit remains"", ""weight"":""17.3 g"" }"									Tangara larvata							Passeriformes | Emberizidae | Tangara	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Tangara		larvata		species				ICZN			
WFVZ	WFVZ Bird Collections	Western Foundation of Vertebrate Zoology (WFVZ)	René Corado	http://ipt.vertnet.org:8080/ipt/archive.do?r=wfvz_birds	rene@wfvz.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=wfvz_birds	http://creativecommons.org/publicdomain/zero/1.0	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	80960f60-ad5e-11da-9c37-b8a03c50a862		CC0	2015-02-25	ORNIS,VertNet	United States	Western Foundation of Vertebrate Zoology	California	Fri Oct 03 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	urn:catalog:WFVZ:Bird:55012									55012	North America		56007	United States	US	Power			42.7207658	-112.8110691								native											WGS84		Gary Shugart (PSM)	2008-05-02	VertNet Georeferencing Guidelines		BioGeomancer	verified by curator			North America | USA | Idaho | Power |  |  |  |																	juvenile		American Falls															urn:catalog:WFVZ:Bird:55012	#10551- ID'd as B. canadensis andersoni; Wing: 501; Cul: 53.8/ 27.1/ 10.2/ 27.3; Toe: 98.8; Tar: 98.6; Large bursa.	present							study skin		Not given					male		Idaho			decimal degrees			6-12 Dec 1994		North America | USA | Idaho | Power | American Falls					PhysicalObject	2015-02-25	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/wfvz/bird?id=55012	urn:lsid:biocol.org:col:34967			WFVZ	Bird			PreservedSpecimen			"{""fat"":""Not recorded"", ""gonads"":""Left testis: 6x4"", ""molt"":""Not recorded"", ""stomach contents"":""Not recorded"", ""weight"":""4150g"" }"									Branta canadensis							Anseriformes | Anatidae | Branta	Animalia	Chordata	Aves	Anseriformes	Anatidae	Branta		canadensis		species				ICZN			
WFVZ	WFVZ Bird Collections	Western Foundation of Vertebrate Zoology (WFVZ)	René Corado	http://ipt.vertnet.org:8080/ipt/archive.do?r=wfvz_birds	rene@wfvz.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=wfvz_birds	http://creativecommons.org/publicdomain/zero/1.0	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	80960f60-ad5e-11da-9c37-b8a03c50a862		CC0	2015-02-25	ORNIS,VertNet	United States	Western Foundation of Vertebrate Zoology	California	Fri Oct 03 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	urn:catalog:WFVZ:Bird:33103									33103	North America			Mexico	MX			22	16.3174854	-97.1002618							142	native	1965-05-22										WGS84		Museo de Zoología de la Facultad de Ciencias (MZFC)	2003-03-02	Mexican Bird Atlas, Navarro-Sigüenza et al. - 2003		INEGI 1:250k topographic map series (1988) and/or Paynter's Gazetteer (1955)	verified by curator			North America | Mexico | Oaxaca |  |  |  |  |																	Skull ossified		Puerto Escondido, Km 153 on Puerto Escondido Hwy													5		urn:catalog:WFVZ:Bird:33103	7400 ft; Not recorded	present							study skin		Rook, W.					female	142	Oaxaca						22 May 1965		North America | Mexico | Oaxaca | Puerto Escondido, Km 153 on Puerto Escondido Hwy				1965	PhysicalObject	2015-02-25	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/wfvz/bird?id=33103	urn:lsid:biocol.org:col:34967			WFVZ	Bird			PreservedSpecimen			"{""fat"":""No fat"", ""gonads"":""Brood patch"", ""molt"":""Not recorded"", ""stomach contents"":""Not recorded"", ""weight"":""33.3 g"" }"									Vireolanius melitophrys							Passeriformes | Vireonidae | Vireolanius	Animalia	Chordata	Aves	Passeriformes	Vireonidae	Vireolanius		melitophrys		species				ICZN			
WFVZ	WFVZ Bird Collections	Western Foundation of Vertebrate Zoology (WFVZ)	René Corado	http://ipt.vertnet.org:8080/ipt/archive.do?r=wfvz_birds	rene@wfvz.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=wfvz_birds	http://creativecommons.org/publicdomain/zero/1.0	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	80960f60-ad5e-11da-9c37-b8a03c50a862		CC0	2015-02-25	ORNIS,VertNet	United States	Western Foundation of Vertebrate Zoology	California	Fri Oct 03 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	urn:catalog:WFVZ:Bird:19947									19947	North America			United States	US	Delaware		8									159	native	1941-06-08																				North America | USA | Pennsylvania | Delaware |  |  |  |																	chick		Secane													6		urn:catalog:WFVZ:Bird:19947		present							study skin		Hoy, Nelson D.					unknown	159	Pennsylvania						08 Jun 1941		North America | USA | Pennsylvania | Delaware | Secane				1941	PhysicalObject	2015-02-25	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/wfvz/bird?id=19947	urn:lsid:biocol.org:col:34967			WFVZ	Bird			PreservedSpecimen												Aix sponsa							Anseriformes | Anatidae | Aix	Animalia	Chordata	Aves	Anseriformes	Anatidae	Aix		sponsa		species				ICZN			
WFVZ	WFVZ Bird Collections	Western Foundation of Vertebrate Zoology (WFVZ)	René Corado	http://ipt.vertnet.org:8080/ipt/archive.do?r=wfvz_birds	rene@wfvz.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=wfvz_birds	http://creativecommons.org/publicdomain/zero/1.0	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	80960f60-ad5e-11da-9c37-b8a03c50a862		CC0	2015-02-25	ORNIS,VertNet	United States	Western Foundation of Vertebrate Zoology	California	Fri Oct 03 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	urn:catalog:WFVZ:Bird:22278									22278	North America		336	Canada	CA			24	52.5833282	-112.6583328							297	native	1921-10-24										WGS84		Sunny Shah (MVZ)	2003-07-22	VertNet Georeferencing Guidelines	Measured from center of town	Energy, Mine and Natural Resources Canada 1:50,000	verified by curator			North America | Canada | Alberta |  |  |  |  |																	Not recorded		Donalda													10		urn:catalog:WFVZ:Bird:22278	Not recorded	present							study skin		Hine, A.					male	297	Alberta			decimal degrees			24 Oct 1921		North America | Canada | Alberta | Donalda				1921	PhysicalObject	2015-02-25	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/wfvz/bird?id=22278	urn:lsid:biocol.org:col:34967			WFVZ	Bird			PreservedSpecimen			"{""fat"":""Not recorded"", ""gonads"":""Not recorded"", ""molt"":""Not recorded"", ""stomach contents"":""Not recorded"", ""weight"":""Not recorded"" }"									Perdix perdix n/a							Galliformes | Phasianidae | Perdix	Animalia	Chordata	Aves	Galliformes	Phasianidae	Perdix		perdix		subspecies				ICZN			
WFVZ	WFVZ Bird Collections	Western Foundation of Vertebrate Zoology (WFVZ)	René Corado	http://ipt.vertnet.org:8080/ipt/archive.do?r=wfvz_birds	rene@wfvz.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=wfvz_birds	http://creativecommons.org/publicdomain/zero/1.0	8be43f9b-52e7-47d4-be3e-dbcc066d70ab	80960f60-ad5e-11da-9c37-b8a03c50a862		CC0	2015-02-25	ORNIS,VertNet	United States	Western Foundation of Vertebrate Zoology	California	Fri Oct 03 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds	urn:catalog:WFVZ:Bird:22309									22309	North America		7282	United States	US	Collier		23	26.1420355	-81.7656561							174	native	1955-06-23										WGS84		Wyatt Lundy (UMMZ)	2008-12-04	VertNet Georeferencing Guidelines		BioGeomancer	verified by curator			North America | USA | Florida | Collier |  |  |  |																	Not recorded		Naples, 1 mi E													6		urn:catalog:WFVZ:Bird:22309	Not recorded	present							study skin		Nicholson, W.H.					male	174	Florida			decimal degrees			23 Jun 1955		North America | USA | Florida | Collier | Naples, 1 mi E				1955	PhysicalObject	2015-02-25	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/wfvz/bird?id=22309	urn:lsid:biocol.org:col:34967			WFVZ	Bird			PreservedSpecimen			"{""fat"":""Not recorded"", ""gonads"":""Not recorded"", ""molt"":""Not recorded"", ""stomach contents"":""Not recorded"", ""weight"":""Not recorded"" }"									Rallus elegans elegans							Galliformes | Rallidae | Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		elegans	elegans	subspecies				ICZN			
