UCLA	UCLA Donald R. Dickey Bird and Mammal Collection	UCLA Donald R. Dickey Bird and Mammal Collection	Kathy Molina	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucla_birds_mammals	kmolina@obee.ucla.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucla_birds_mammals	https://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	8631295a-f762-11e1-a439-00145eb45e9a	c0dc3c80-23f9-11dc-98d1-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,VertNet	United States	University of California, Los Angeles	California	Fri Feb 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	urn:catalog:UCLA:Birds:49									49	North America			United States	US	Ventura		13	34.45	-119.25							103	native	1913-04-13										not recorded (forced WGS84)							requires verification			NA | USA | CA | VENTURA CO. |  |  |  |																	adult		OJAI VALLEY													4		urn:catalog:UCLA:Birds:49	DESTROYED	present							skin in alcohol		VAN ROSSEM, A. J.	17				female	103	California		34 27N, 119 15W				13 APR 1913		NA | USA | CA | VENTURA CO. | OJAI VALLEY				1913	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ucla/birds?id=49	urn:lsid:biocol.org:col:34960			UCLA	Birds			PreservedSpecimen												Aphelocoma coerulescens californica							PASS | Corvidae | Aphelocoma	Animalia	Chordata	Aves	Passeriformes	Corvidae	Aphelocoma		coerulescens	californica	subspecies				ICZN			
UCLA	UCLA Donald R. Dickey Bird and Mammal Collection	UCLA Donald R. Dickey Bird and Mammal Collection	Kathy Molina	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucla_birds_mammals	kmolina@obee.ucla.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucla_birds_mammals	https://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	8631295a-f762-11e1-a439-00145eb45e9a	c0dc3c80-23f9-11dc-98d1-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,VertNet	United States	University of California, Los Angeles	California	Fri Feb 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	urn:catalog:UCLA:Birds:50									50	North America			United States	US	Ventura		14	34.45	-119.25							104	native	1913-04-14										not recorded (forced WGS84)							requires verification			NA | USA | CA | VENTURA CO. |  |  |  |																	adult		OJAI VALLEY													4		urn:catalog:UCLA:Birds:50		present							skin in alcohol		VAN ROSSEM, A. J.	18				female	104	California		34 27N, 119 15W				14 APR 1913		NA | USA | CA | VENTURA CO. | OJAI VALLEY				1913	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ucla/birds?id=50	urn:lsid:biocol.org:col:34960			UCLA	Birds			PreservedSpecimen												Pipilo fuscus crissalis							PASS | Emberizidae | Pipilo	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Pipilo		fuscus	crissalis	subspecies				ICZN			
UCLA	UCLA Donald R. Dickey Bird and Mammal Collection	UCLA Donald R. Dickey Bird and Mammal Collection	Kathy Molina	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucla_birds_mammals	kmolina@obee.ucla.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucla_birds_mammals	https://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	8631295a-f762-11e1-a439-00145eb45e9a	c0dc3c80-23f9-11dc-98d1-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,VertNet	United States	University of California, Los Angeles	California	Fri Feb 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	urn:catalog:UCLA:Birds:51									51	North America			United States	US	Ventura		14	34.45	-119.25							104	native	1913-04-14										not recorded (forced WGS84)							requires verification			NA | USA | CA | VENTURA CO. |  |  |  |																	adult		OJAI VALLEY													4		urn:catalog:UCLA:Birds:51		present							skin in alcohol		VAN ROSSEM, A. J.	19				male	104	California		34 27N, 119 15W				14 APR 1913		NA | USA | CA | VENTURA CO. | OJAI VALLEY				1913	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ucla/birds?id=51	urn:lsid:biocol.org:col:34960			UCLA	Birds			PreservedSpecimen												Chamaea fasciata henshawi							PASS | Muscicapidae | Chamaea	Animalia	Chordata	Aves	Passeriformes	Sylviidae	Chamaea		fasciata	henshawi	subspecies				ICZN			
UCLA	UCLA Donald R. Dickey Bird and Mammal Collection	UCLA Donald R. Dickey Bird and Mammal Collection	Kathy Molina	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucla_birds_mammals	kmolina@obee.ucla.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucla_birds_mammals	https://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	8631295a-f762-11e1-a439-00145eb45e9a	c0dc3c80-23f9-11dc-98d1-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,VertNet	United States	University of California, Los Angeles	California	Fri Feb 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	urn:catalog:UCLA:Birds:52									52	North America			United States	US	Ventura		14	34.45	-119.25							104	native	1913-04-14										not recorded (forced WGS84)							requires verification			NA | USA | CA | VENTURA CO. |  |  |  |																	adult		OJAI VALLEY													4		urn:catalog:UCLA:Birds:52		present							skin in alcohol		VAN ROSSEM, A. J.	20				male	104	California		34 27N, 119 15W				14 APR 1913		NA | USA | CA | VENTURA CO. | OJAI VALLEY				1913	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ucla/birds?id=52	urn:lsid:biocol.org:col:34960			UCLA	Birds			PreservedSpecimen												Zonotrichia atricapilla							PASS | Emberizidae | Zonotrichia	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Zonotrichia		atricapilla		species				ICZN			
UCLA	UCLA Donald R. Dickey Bird and Mammal Collection	UCLA Donald R. Dickey Bird and Mammal Collection	Kathy Molina	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucla_birds_mammals	kmolina@obee.ucla.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucla_birds_mammals	https://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	8631295a-f762-11e1-a439-00145eb45e9a	c0dc3c80-23f9-11dc-98d1-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,VertNet	United States	University of California, Los Angeles	California	Fri Feb 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	urn:catalog:UCLA:Birds:1									1	North America			United States	US	Humboldt		4	40.7833333	-124.15							35	native	1909-02-04										not recorded (forced WGS84)							requires verification			NA | USA | CA | HUMBOLDT CO. |  |  |  |																	adult		EUREKA													2		urn:catalog:UCLA:Birds:1		present					Dickey No.: 1		skin in alcohol		SMITH, F. J.	13				male	35	California		40 47N, 124 09W				04 FEB 1909		NA | USA | CA | HUMBOLDT CO. | EUREKA				1909	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ucla/birds?id=1	urn:lsid:biocol.org:col:34960			UCLA	Birds			PreservedSpecimen												Regulus satrapa olivaceus							PASS | Muscicapidae | Regulus	Animalia	Chordata	Aves	Passeriformes	Regulidae	Regulus		satrapa	olivaceus	subspecies				ICZN			
UCLA	UCLA Donald R. Dickey Bird and Mammal Collection	UCLA Donald R. Dickey Bird and Mammal Collection	Kathy Molina	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucla_birds_mammals	kmolina@obee.ucla.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucla_birds_mammals	https://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	8631295a-f762-11e1-a439-00145eb45e9a	c0dc3c80-23f9-11dc-98d1-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,VertNet	United States	University of California, Los Angeles	California	Fri Feb 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	urn:catalog:UCLA:Birds:2									2	North America			United States	US	Humboldt		13	40.7833333	-124.15							44	native	1909-02-13										not recorded (forced WGS84)							requires verification			NA | USA | CA | HUMBOLDT CO. |  |  |  |																	adult		EUREKA													2		urn:catalog:UCLA:Birds:2		present					Dickey No.: 2		skin in alcohol		CLAY, C. I.	FJS-16				female	44	California		40 47N, 124 09W				13 FEB 1909		NA | USA | CA | HUMBOLDT CO. | EUREKA				1909	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ucla/birds?id=2	urn:lsid:biocol.org:col:34960			UCLA	Birds			PreservedSpecimen												Falco columbarius bendirei							FALC | Falconidae | Falco	Animalia	Chordata	Aves	Falconiformes	Falconidae	Falco		columbarius	bendirei	subspecies				ICZN			
UCLA	UCLA Donald R. Dickey Bird and Mammal Collection	UCLA Donald R. Dickey Bird and Mammal Collection	Kathy Molina	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucla_birds_mammals	kmolina@obee.ucla.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucla_birds_mammals	https://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	8631295a-f762-11e1-a439-00145eb45e9a	c0dc3c80-23f9-11dc-98d1-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,VertNet	United States	University of California, Los Angeles	California	Fri Feb 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	urn:catalog:UCLA:Birds:3									3	North America			United States	US	Humboldt		19	40.7833333	-124.15							78	native	1910-03-19										not recorded (forced WGS84)							requires verification			NA | USA | CA | HUMBOLDT CO. |  |  |  |																	adult		EUREKA													3		urn:catalog:UCLA:Birds:3		present					Dickey No.: 3		skin in alcohol		SMITH. F. J.	71				female	78	California		40 47N, 124 09W				19 MAR 1910		NA | USA | CA | HUMBOLDT CO. | EUREKA				1910	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ucla/birds?id=3	urn:lsid:biocol.org:col:34960			UCLA	Birds			PreservedSpecimen												Melospiza melodia cleonensis							PASS | Emberizidae | Melospiza	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Melospiza		melodia	cleonensis	subspecies				ICZN			
UCLA	UCLA Donald R. Dickey Bird and Mammal Collection	UCLA Donald R. Dickey Bird and Mammal Collection	Kathy Molina	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucla_birds_mammals	kmolina@obee.ucla.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucla_birds_mammals	https://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	8631295a-f762-11e1-a439-00145eb45e9a	c0dc3c80-23f9-11dc-98d1-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,VertNet	United States	University of California, Los Angeles	California	Fri Feb 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	urn:catalog:UCLA:Birds:4									4	North America			United States	US	Humboldt		25	40.7833333	-124.15							84	native	1910-03-25										not recorded (forced WGS84)							requires verification			NA | USA | CA | HUMBOLDT CO. |  |  |  |																	immature		EUREKA													3		urn:catalog:UCLA:Birds:4		present					Dickey No.: 4		skin in alcohol		SMITH, F. J.	75				male	84	California		40 47N, 124 09W				25 MAR 1910		NA | USA | CA | HUMBOLDT CO. | EUREKA				1910	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ucla/birds?id=4	urn:lsid:biocol.org:col:34960			UCLA	Birds			PreservedSpecimen												Zonotrichia leucophrys pugetensis							PASS | Emberizidae | Zonotrichia	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Zonotrichia		leucophrys	pugetensis	subspecies				ICZN			
UCLA	UCLA Donald R. Dickey Bird and Mammal Collection	UCLA Donald R. Dickey Bird and Mammal Collection	Kathy Molina	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucla_birds_mammals	kmolina@obee.ucla.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucla_birds_mammals	https://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	8631295a-f762-11e1-a439-00145eb45e9a	c0dc3c80-23f9-11dc-98d1-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,VertNet	United States	University of California, Los Angeles	California	Fri Feb 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	urn:catalog:UCLA:Birds:5									5	North America			United States	US	Humboldt		5	40.7833333	-124.15							95	native	1910-04-05										not recorded (forced WGS84)							requires verification			NA | USA | CA | HUMBOLDT CO. |  |  |  |																	adult		EUREKA													4		urn:catalog:UCLA:Birds:5	DONATED TO FULLER 30 NOV 1921	present					Dickey No.: 5		skin in alcohol		SMITH, F. J.	83				male	95	California		40 47N, 124 09W				05 APR 1910		NA | USA | CA | HUMBOLDT CO. | EUREKA				1910	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ucla/birds?id=5	urn:lsid:biocol.org:col:34960			UCLA	Birds			PreservedSpecimen												Carpodacus purpureus californicus							PASS | Fringillidae | Carpodacus	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carpodacus		purpureus	californicus	subspecies				ICZN			
UCLA	UCLA Donald R. Dickey Bird and Mammal Collection	UCLA Donald R. Dickey Bird and Mammal Collection	Kathy Molina	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucla_birds_mammals	kmolina@obee.ucla.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucla_birds_mammals	https://creativecommons.org/publicdomain/zero/1.0/ and http://vertnet.org/resources/norms.html	8631295a-f762-11e1-a439-00145eb45e9a	c0dc3c80-23f9-11dc-98d1-b8a03c50a862		CC0	2015-01-27	MaNIS,ORNIS,VertNet	United States	University of California, Los Angeles	California	Fri Feb 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucla_birds_mammals	urn:catalog:UCLA:Birds:6									6	North America			United States	US	Humboldt		6	40.7833333	-124.15							96	native	1910-04-06										not recorded (forced WGS84)							requires verification			NA | USA | CA | HUMBOLDT CO. |  |  |  |																	adult		EUREKA													4		urn:catalog:UCLA:Birds:6		present					Dickey No.: 6		skin in alcohol		SMITH, F. J.	86				female	96	California		40 47N, 124 09W				06 APR 1910		NA | USA | CA | HUMBOLDT CO. | EUREKA				1910	PhysicalObject	2015-02-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ucla/birds?id=6	urn:lsid:biocol.org:col:34960			UCLA	Birds			PreservedSpecimen												Falco sparverius sparverius							FALC | Falconidae | Falco	Animalia	Chordata	Aves	Falconiformes	Falconidae	Falco		sparverius	sparverius	subspecies				ICZN			
