UWYMV	UWYMV Bird Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_bird	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	abcaccad-9e01-4b2a-b493-32531cbed32a	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	ORNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	urn:occurrence:Arctos:UWYMV:Bird:2568:1902041									2568	North America		8268	United States		Sweetwater County	2012-12-03	30	41.60199	-109.20222							364	wild caught	1979-12-30										World Geodetic System 1984		James M. Maley	2012-12-18 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Wyoming, Sweetwater County				A			expert	James M. Maley	1										1 mile N Rock Springs	James M. Maley												12		urn:occurrence:Arctos:UWYMV:Bird:2568:1902041			http://arctos.database.museum/guid/UWYMV:Bird:2568						skin		Collector(s): G. Menkens; Preparator(s): D. Belitsky					unknown		Wyoming		41.60199/-109.20222	decimal degrees			1979-12-30		1 mile N Rock Springs				1979	PhysicalObject	2012-12-18 10:30:56.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Bird:2568				UWYMV	Bird specimens			PreservedSpecimen			sex: unknown; weight: 1417.9g									Bubo virginianus							Animalia Chordata Aves Strigiformes Strigidae		Chordata	Aves	Strigiformes	Strigidae	Bubo		virginianus						ICZN			
UWYMV	UWYMV Bird Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_bird	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	abcaccad-9e01-4b2a-b493-32531cbed32a	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	ORNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	urn:occurrence:Arctos:UWYMV:Bird:2553:1899977									2553	North America		3036	United States		Iberia Parish	2012-11-28	11	29.90333	-91.91028							163	wild caught	1896-06-11												James M. Maley	2012-11-28 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Louisiana, Iberia Parish, Avery Island				A			expert	James M. Maley	1	Avery Island									Avery Island	James M. Maley												06		urn:occurrence:Arctos:UWYMV:Bird:2553:1899977			http://arctos.database.museum/guid/UWYMV:Bird:2553						skin	<i>Sterna forsteri</i> (accepted ID) identified by James M. Maley on 2012-11-28; method: expert	Collector(s): E. A. McIlhenny					male		Louisiana						1896-06-11		Avery Island				1896	PhysicalObject	2014-06-25 18:54:46.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Bird:2553				UWYMV	Bird specimens			PreservedSpecimen			sex=male									Sterna forsteri							Animalia Chordata Aves Charadriiformes Laridae Sterninae	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		forsteri						ICZN			
UWYMV	UWYMV Bird Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_bird	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	abcaccad-9e01-4b2a-b493-32531cbed32a	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	ORNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	urn:occurrence:Arctos:UWYMV:Bird:332:1900065									332	North America		3036	United States		Iberia Parish	2012-11-28	09	29.90333	-91.91028							161	wild caught	1896-06-09										World Geodetic System 1984		James M. Maley	2012-11-28 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Louisiana, Iberia Parish, Avery Island				A			expert	James M. Maley	1	Avery Island									Avery Island	James M. Maley												06		urn:occurrence:Arctos:UWYMV:Bird:332:1900065			http://arctos.database.museum/guid/UWYMV:Bird:332						skin	<i>Leucophaeus atricilla</i> (accepted ID) identified by James M. Maley on 2012-11-28; method: expert	Collector(s): E. A. McIlhenny					female		Louisiana		29.90333/-91.91028	decimal degrees			1896-06-09		Avery Island				1896	PhysicalObject	2014-06-25 18:54:46.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Bird:332				UWYMV	Bird specimens			PreservedSpecimen			sex=female ; age=adult									Leucophaeus atricilla							Animalia Chordata Aves Laridae	Animalia	Chordata	Aves		Laridae	Leucophaeus		atricilla						ICZN			
UWYMV	UWYMV Bird Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_bird	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	abcaccad-9e01-4b2a-b493-32531cbed32a	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	ORNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	urn:occurrence:Arctos:UWYMV:Bird:340:1900067									340	North America		3036	United States		Iberia Parish	2012-11-28	19	29.90333	-91.91028							171	wild caught	1896-06-19										World Geodetic System 1984		James M. Maley	2012-11-28 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Louisiana, Iberia Parish, Avery Island				A			expert	James M. Maley	1	Avery Island									Avery Island	James M. Maley												06		urn:occurrence:Arctos:UWYMV:Bird:340:1900067			http://arctos.database.museum/guid/UWYMV:Bird:340						skin	<i>Thalasseus maximus</i> (accepted ID) identified by James M. Maley on 2012-11-28; method: expert	Collector(s): E. A. McIlhenny					female		Louisiana		29.90333/-91.91028	decimal degrees			1896-06-19		Avery Island				1896	PhysicalObject	2014-06-25 18:54:46.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Bird:340				UWYMV	Bird specimens			PreservedSpecimen			sex=female									Thalasseus maximus							Animalia Chordata Aves Charadriiformes Laridae	Animalia	Chordata	Aves	Charadriiformes	Laridae	Thalasseus		maximus						ICZN			
UWYMV	UWYMV Bird Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_bird	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	abcaccad-9e01-4b2a-b493-32531cbed32a	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	ORNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	urn:occurrence:Arctos:UWYMV:Bird:341:1900068									341	North America		3036	United States		Iberia Parish	2012-11-28	19	29.90333	-91.91028							171	wild caught	1896-06-19										World Geodetic System 1984		James M. Maley	2012-11-28 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Louisiana, Iberia Parish, Avery Island				A			expert	James M. Maley	1	Avery Island									Avery Island	James M. Maley												06		urn:occurrence:Arctos:UWYMV:Bird:341:1900068			http://arctos.database.museum/guid/UWYMV:Bird:341						skin	<i>Thalasseus maximus</i> (accepted ID) identified by James M. Maley on 2012-11-28; method: expert	Collector(s): E. A. McIlhenny					male		Louisiana		29.90333/-91.91028	decimal degrees			1896-06-19		Avery Island				1896	PhysicalObject	2014-06-25 18:54:46.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Bird:341				UWYMV	Bird specimens			PreservedSpecimen			sex=male									Thalasseus maximus							Animalia Chordata Aves Charadriiformes Laridae	Animalia	Chordata	Aves	Charadriiformes	Laridae	Thalasseus		maximus						ICZN			
UWYMV	UWYMV Bird Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_bird	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	abcaccad-9e01-4b2a-b493-32531cbed32a	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	ORNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	urn:occurrence:Arctos:UWYMV:Bird:25:1901621									25	North America		3036	United States		Iberia Parish	2012-12-10	18	29.90333	-91.91028							170	wild caught	1896-06-18												James M. Maley	2012-12-10 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Louisiana, Iberia Parish, Avery Island				A			expert	James M. Maley	1	Avery Island									Avery Island	James M. Maley												06		urn:occurrence:Arctos:UWYMV:Bird:25:1901621			http://arctos.database.museum/guid/UWYMV:Bird:25						skin	<i>Egretta tricolor ruficollis</i> (accepted ID) identified by James M. Maley on 2012-12-10; method: expert	Collector(s): E. A. McIlhenny					female		Louisiana						1896-06-18		Avery Island				1896	PhysicalObject	2014-06-25 18:54:46.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Bird:25				UWYMV	Bird specimens			PreservedSpecimen			sex=female									Egretta tricolor ruficollis							Animalia Chordata Aves Ciconiiformes Ardeidae	Animalia	Chordata	Aves	Ciconiiformes	Ardeidae	Egretta		tricolor	ruficollis					ICZN			
UWYMV	UWYMV Bird Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_bird	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	abcaccad-9e01-4b2a-b493-32531cbed32a	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	ORNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	urn:occurrence:Arctos:UWYMV:Bird:1639:1901616									1639	North America		13346	United States		Natrona County	2012-12-10	03	42.815431	-106.382381							94	wild caught	1964-04-03												James M. Maley	2012-12-10 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Wyoming, Natrona County				A			expert	James M. Maley	1										5 miles SW Casper	James M. Maley												04		urn:occurrence:Arctos:UWYMV:Bird:1639:1901616			http://arctos.database.museum/guid/UWYMV:Bird:1639						skin		Collector(s): Rod J. Green					male		Wyoming						1964-04-03		1 mile W Casper				1964	PhysicalObject	2012-12-17 12:30:47.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Bird:1639				UWYMV	Bird specimens			PreservedSpecimen			sex: male									Colaptes auratus collaris							Animalia Chordata Aves Piciformes Picidae		Chordata	Aves	Piciformes	Picidae	Colaptes		auratus	collaris					ICZN			
UWYMV	UWYMV Bird Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_bird	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	abcaccad-9e01-4b2a-b493-32531cbed32a	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	ORNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	urn:occurrence:Arctos:UWYMV:Bird:1187:1907897									1187	North America		13346	United States		Natrona County	2013-01-10	15	42.815431	-106.382381							75	wild caught	1964-03-15												James M. Maley	2013-01-10 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Wyoming, Natrona County				A			expert	James M. Maley	1										5 miles SW Casper	James M. Maley												03		urn:occurrence:Arctos:UWYMV:Bird:1187:1907897			http://arctos.database.museum/guid/UWYMV:Bird:1187						skin		Collector(s): A. J. Welch					male		Wyoming						1964-03-15		5 miles SW Casper				1964	PhysicalObject	2013-01-11 11:40:54.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Bird:1187				UWYMV	Bird specimens			PreservedSpecimen			sex: male; weight: 33g									Eremophila alpestris							Animalia Chordata Aves Passeriformes Alaudidae		Chordata	Aves	Passeriformes	Alaudidae	Eremophila		alpestris						ICZN			
UWYMV	UWYMV Bird Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_bird	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	abcaccad-9e01-4b2a-b493-32531cbed32a	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	ORNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	urn:occurrence:Arctos:UWYMV:Bird:2517:1847461									2517	North America		3036	United States		Laramie County	2012-11-19	18	41.16972	-104.25639							18	wild caught	2011-01-18										World Geodetic System 1984		James M. Maley	2012-07-04 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Wyoming, Laramie County				A			expert	James M. Maley	1								after first year		Egbert	James M. Maley							1615				1615	01		urn:occurrence:Arctos:UWYMV:Bird:2517:1847461	worms in abdomen (not saved)		http://arctos.database.museum/guid/UWYMV:Bird:2517				preparator number=MDC315		skin; tissue (frozen)		Collector(s): unknown; Preparator(s): Matthew D. Carling					female		Wyoming		4557862N 562337E ZONE 13T	UTM			2011-01-18		Egbert				2011	PhysicalObject	2012-11-26 12:40:02.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Bird:2517				UWYMV	Bird specimens			PreservedSpecimen			age class: after first year; bursa: none; fat deposition: none; molt condition: none; reproductive data: ovary 3 x 2 mm; sex: female; skull ossification: 100%; weight: 207.9g									Falco columbarius richardsoni							Animalia Chordata Aves Falconiformes Falconidae		Chordata	Aves	Falconiformes	Falconidae	Falco		columbarius	richardsoni					ICZN			
UWYMV	UWYMV Bird Collection (Arctos)	University of Wyoming Museum of Vertebrates	Matthew Carling	http://ipt.vertnet.org:8080/ipt/archive.do?r=uwymv_bird	mcarling@uwyo.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uwymv_bird	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	abcaccad-9e01-4b2a-b493-32531cbed32a	50576fe5-7883-495d-9089-b5dcf5e56098			no migrator	ORNIS,VertNet,Arctos	United States	University of Wyoming Museum of Vertebrates	Wyoming	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	http://ipt.vertnet.org:8080/ipt/resource.do?r=uwymv_bird	urn:occurrence:Arctos:UWYMV:Bird:1100:1943623									1100	North America		562	United States		Albany County	2013-04-02	15	41.232704	-105.822279							135	wild caught	1961-05-15												James M. Maley	2013-04-02 00:00:00.0	GeoLocate		GeoLocate	unverified			North America, United States, Wyoming, Albany County				A			expert	James M. Maley	1										Blake's Pond	James M. Maley												05		urn:occurrence:Arctos:UWYMV:Bird:1100:1943623			http://arctos.database.museum/guid/UWYMV:Bird:1100						skin		Collector(s): J. Finzel					male		Wyoming						1961-05-15		Blake's Pond				1961	PhysicalObject	2013-04-02 16:50:51.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UWYMV:Bird:1100				UWYMV	Bird specimens			PreservedSpecimen			sex: male									Xanthocephalus xanthocephalus							Animalia Chordata Aves Passeriformes Icteridae		Chordata	Aves	Passeriformes	Icteridae	Xanthocephalus		xanthocephalus						ICZN			
