UAFMC	UAFMC Mammals		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_mammals	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	acede617-a095-4caa-a93e-4a77f5f77935	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	MaNIS,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	urn:catalog:UAFMC:Mammals:0077-0183-0002									0077-0183-0002	North America			United States	US													native	1976-02																				| USA | ARKANSAS | UNKNOWN |  |  |  |								BARNETT J A	1										UNKNOWN													2		urn:catalog:UAFMC:Mammals:0077-0183-0002	BUGS, NH3, H2O2, RINSE DRY;  77-183-1 AND 77-183-2  BONES MIXED WHEN BEING CLEANED.  MIXED BONES NUMBERED 77-183-3. PHOTO NO. 801170, 930020, 930021.	present							partial skeleton		BARNETT A J					female		Arkansas						XX FEB 1976		USA | ARKANSAS | UNKNOWN | UNKNOWN				1976	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/mammals?id=0077-0183-0002				UAFMC	Mammals			PreservedSpecimen			"{""measurements"":""702-284-57-X"" }"									Didelphis virginiana							DIDELPHIMORPHA | DIDELPHIDAE | DIDELPHUS	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis		virginiana		species			VIRGINIA OPOSSUM	ICZN			
UAFMC	UAFMC Mammals		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_mammals	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	acede617-a095-4caa-a93e-4a77f5f77935	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	MaNIS,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	urn:catalog:UAFMC:Mammals:0078-0103-0001									0078-0103-0001	North America			United States	US	Madison												native																					| USA | ARKANSAS | MADISON |  |  |  |								BARNETT J A	1										OLD ALABAM															urn:catalog:UAFMC:Mammals:0078-0103-0001	BUGS, NH3, H202, RINSE, DRY; NO MEASUREMENTS; LOAN TO AAS, JUNE 83; JAN 07=SKULL PRESENT; PARTIALLY ARTICULATED FEET	present							skeleton		BARNETT J A					unknown		Arkansas						UNKNOWN		USA | ARKANSAS | MADISON | OLD ALABAM					PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/mammals?id=0078-0103-0001				UAFMC	Mammals			PreservedSpecimen												Didelphis virginiana							DIDELPHIMORPHA | DIDELPHIDAE | DIDELPHUS	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis		virginiana		species			VIRGINIA OPOSSUM	ICZN			
UAFMC	UAFMC Mammals		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_mammals	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	acede617-a095-4caa-a93e-4a77f5f77935	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	MaNIS,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	urn:catalog:UAFMC:Mammals:0079-0009-0001									0079-0009-0001	North America			United States	US	Madison		4									35	native	1976-02-04																				| USA | ARKANSAS | MADISON |  |  |  |								BARNETT J A	1										OLD ALABAM													2		urn:catalog:UAFMC:Mammals:0079-0009-0001	PARTIALLY ARTICULATED; SKULL DAMAGED; PETRI DISH	present							skeleton		BARNETT J A					unknown	35	Arkansas						04 FEB 1976		USA | ARKANSAS | MADISON | OLD ALABAM				1976	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/mammals?id=0079-0009-0001				UAFMC	Mammals			PreservedSpecimen												Didelphis virginiana							DIDELPHIMORPHA | DIDELPHIDAE | DIDELPHUS	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis		virginiana		species			VIRGINIA OPOSSUM	ICZN			
UAFMC	UAFMC Mammals		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_mammals	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	acede617-a095-4caa-a93e-4a77f5f77935	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	MaNIS,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	urn:catalog:UAFMC:Mammals:0087-0144-0001									0087-0144-0001	North America			United States	US	Washington												native																					| USA | Arkansas | Washington |  |  |  |									1										PRARIE GROVE															urn:catalog:UAFMC:Mammals:0087-0144-0001	NONE	present					#1		skin in alcohol							male		Arkansas						UNKNOWN		USA | ARKANSAS | WASHINGTON | PRARIE GROVE					PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/mammals?id=0087-0144-0001				UAFMC	Mammals			PreservedSpecimen												Didelphis virginiana							DIDELPHIMORPHA | DIDELPHIDAE | DIDELPHUS	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis		virginiana		species			VIRGINIA OPOSSUM	ICZN			
UAFMC	UAFMC Mammals		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_mammals	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	acede617-a095-4caa-a93e-4a77f5f77935	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	MaNIS,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	urn:catalog:UAFMC:Mammals:0087-0144-0002									0087-0144-0002	North America			United States	US	Washington												native																					| USA | Arkansas | Washington |  |  |  |									1										PRARIE GROVE															urn:catalog:UAFMC:Mammals:0087-0144-0002	NONE	present					#2		skin in alcohol							male		Arkansas						UNKNOWN		USA | ARKANSAS | WASHINGTON | PRARIE GROVE					PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/mammals?id=0087-0144-0002				UAFMC	Mammals			PreservedSpecimen												Didelphis virginiana							DIDELPHIMORPHA | DIDELPHIDAE | DIDELPHUS	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis		virginiana		species			VIRGINIA OPOSSUM	ICZN			
UAFMC	UAFMC Mammals		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_mammals	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	acede617-a095-4caa-a93e-4a77f5f77935	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	MaNIS,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	urn:catalog:UAFMC:Mammals:0087-0144-0003									0087-0144-0003	North America			United States	US	Washington												native																					| USA | Arkansas | Washington |  |  |  |									1										FAYETTEVILLE															urn:catalog:UAFMC:Mammals:0087-0144-0003	NONE	present					#3		skin in alcohol							female		Arkansas						UNKNOWN		USA | ARKANSAS | WASHINGTON | FAYETTEVILLE					PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/mammals?id=0087-0144-0003				UAFMC	Mammals			PreservedSpecimen												Didelphis virginiana							DIDELPHIMORPHA | DIDELPHIDAE | DIDELPHUS	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis		virginiana		species			VIRGINIA OPOSSUM	ICZN			
UAFMC	UAFMC Mammals		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_mammals	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	acede617-a095-4caa-a93e-4a77f5f77935	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	MaNIS,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	urn:catalog:UAFMC:Mammals:0000-0442-0012									0000-0442-0012																		native																					| UNKNOWN | UNKNOWN | UNKNOWN |  |  |  |								JAMES DOUG	1										UNKNOWN															urn:catalog:UAFMC:Mammals:0000-0442-0012	TEACHING COLLECTION; ACCESSIONED IN 2002-3 INVENTORY; NO DATA;	present							skull							unknown								UNKNOWN		UNKNOWN | UNKNOWN | UNKNOWN | UNKNOWN					PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/mammals?id=0000-0442-0012				UAFMC	Mammals			PreservedSpecimen												Blarina brevicauda							SORICOMORPHA | SORICIDAE | BLARINA	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		brevicauda		species			NORTHERN SHORT-TAILED SHREW	ICZN			
UAFMC	UAFMC Mammals		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_mammals	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	acede617-a095-4caa-a93e-4a77f5f77935	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	MaNIS,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	urn:catalog:UAFMC:Mammals:0067-0285-0001									0067-0285-0001	North America			United States	US	Washington		30									303	native	1967-10-30																				| USA | Arkansas | Washington |  |  |  |									1										LAKE WEDINGTON, 12 MI WEST FAYETTEVILLE													10		urn:catalog:UAFMC:Mammals:0067-0285-0001	LIVE TRAPPED IN HARDWOOD FOREST HABITAT.  IMPREGNATED WITH POLYVINYL ACETATE (GELVA V-7) IN ETHANOL, 06 JAN 1976; PREP BARRY GOLDEN 03 NOV 1967; (88-50-567 SEE 67-285-1); MAY 2012=WAS PREVIOUSLY NUMBERED 88-50-567 FOR REASONS UNKNOWN AT THIS POINT, BUT IS	present					M #26; 88-50-567		skin | skull		BEUMER RON					male	303	Arkansas						30 OCT 1967		USA | ARKANSAS | WASHINGTON | LAKE WEDINGTON, 12 MI WEST FAYETTEVILLE				1967	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/mammals?id=0067-0285-0001				UAFMC	Mammals			PreservedSpecimen			"{""measurements"":""95-17-14 = 11.1 G"" }"									Blarina brevicauda							SORICOMORPHA | SORICIDAE | BLARINA	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		brevicauda		species			NORTHERN SHORT-TAILED SHREW	ICZN			
UAFMC	UAFMC Mammals		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_mammals	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	acede617-a095-4caa-a93e-4a77f5f77935	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	MaNIS,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	urn:catalog:UAFMC:Mammals:0067-0297-0001									0067-0297-0001	North America			United States	US	Washington		31									304	native	1967-10-31																				| USA | Arkansas | Washington |  |  |  |									1										LAKE WEDINGTON, 12 MI WEST FAYETTEVILLE													10		urn:catalog:UAFMC:Mammals:0067-0297-0001	SKIN DEACCESSIONED 21 JAN 1986 DUE TO DETERIORATION.  PINE AND SCRUB OAK HABITAT.  PERMANENT LOAN TO LITTLE ROCK MUSEUM OF SCIENCE AND HISTORY, 21 JAN 1986	present					M #34		skull							female	304	Arkansas						31 OCT 1967		USA | ARKANSAS | WASHINGTON | LAKE WEDINGTON, 12 MI WEST FAYETTEVILLE				1967	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/mammals?id=0067-0297-0001				UAFMC	Mammals			PreservedSpecimen			"{""measurements"":""95-22-15-?=12.5 G"" }"									Blarina brevicauda							SORICOMORPHA | SORICIDAE | BLARINA	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		brevicauda		species			NORTHERN SHORT-TAILED SHREW	ICZN			
UAFMC	UAFMC Mammals		Nancy McCartney	http://ipt.vertnet.org:8080/ipt/archive.do?r=uafmc_mammals	nmccartn@uark.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=uafmc_mammals	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	acede617-a095-4caa-a93e-4a77f5f77935	9a367b8c-22dd-402d-9161-d3c64c6d6a94		CC0	2015-04-08	MaNIS,VertNet	United States	University of Arkansas Collections Facility	Arkansas	Thu Jul 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=uafmc_mammals	urn:catalog:UAFMC:Mammals:0067-0299-0001									0067-0299-0001	North America			United States	US	Washington		14									257	native	1967-09-14																				| USA | Arkansas | Washington |  |  |  |									1										CITY LAKE ROAD, 5 MI SOUTH OF FAYETTEVILLE													9		urn:catalog:UAFMC:Mammals:0067-0299-0001	PREP BARRY GOLDEN 16 NOV 1967	present					M #38		skin | skull		BEUMER R					female	257	Arkansas						14 SEPT 1967		USA | ARKANSAS | WASHINGTON | CITY LAKE ROAD, 5 MI SOUTH OF FAYETTEVILLE				1967	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uafmc/mammals?id=0067-0299-0001				UAFMC	Mammals			PreservedSpecimen			"{""measurements"":""84-17-20-? = 12.8 G"" }"									Blarina brevicauda							SORICOMORPHA | SORICIDAE | BLARINA	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		brevicauda		species			NORTHERN SHORT-TAILED SHREW	ICZN			
