QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	03269b87-ecd7-4fb1-94bc-9d6b06049be7									QVM:1947:3:0002	Australasia			Australia	AU				-41.0333333	147.1666667								native											not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			Launceston, N. Tasmania															03269b87-ecd7-4fb1-94bc-9d6b06049be7		present																Tasmania								Australia | Tasmania | Launceston, N. Tasmania					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1947:3:0002				QVMAG	Herpetology															Tiliqua nigrolutea							|  |  | Squamata | Scincidae | Tiliqua	Animalia	Chordata	Reptilia	Squamata	Scincidae	Tiliqua		nigrolutea		species				ICZN			
QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	3cc38ffc-9a5f-43ce-83ba-892ed74e762b									QVM:1947:3:0003	Australasia			Australia	AU				-41.0333333	147.1666667								native											not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			Launceston, N. Tasmania															3cc38ffc-9a5f-43ce-83ba-892ed74e762b		present																Tasmania								Australia | Tasmania | Launceston, N. Tasmania					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1947:3:0003				QVMAG	Herpetology															Tiliqua nigrolutea							|  |  | Squamata | Scincidae | Tiliqua	Animalia	Chordata	Reptilia	Squamata	Scincidae	Tiliqua		nigrolutea		species				ICZN			
QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	b38bb690-2fa9-4f55-af39-72fad4570c34									QVM:1947:3:0004	Australasia			Australia	AU			1	-41.0333333	147.6666667							1	native	1947-01-01										not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			Ben Lomond, N.E. Tasmania													1		b38bb690-2fa9-4f55-af39-72fad4570c34		present															1	Tasmania								Australia | Tasmania | Ben Lomond, N.E. Tasmania				1947	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1947:3:0004				QVMAG	Herpetology															Pseudemoia greeni							|  |  | Squamata | Scincidae | Pseudemoia	Animalia	Chordata	Reptilia	Squamata	Scincidae	Pseudemoia		greeni		species				ICZN			
QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	4c88a32e-2167-4152-a95a-05221c5482eb									QVM:1947:3:0005	Australasia			Australia	AU				-41.0333333	147.1666667								native											not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			Launceston, N. Tasmania															4c88a32e-2167-4152-a95a-05221c5482eb		present																Tasmania								Australia | Tasmania | Launceston, N. Tasmania					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1947:3:0005				QVMAG	Herpetology															Tiliqua nigrolutea							|  |  | Squamata | Scincidae | Tiliqua	Animalia	Chordata	Reptilia	Squamata	Scincidae	Tiliqua		nigrolutea		species				ICZN			
QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	52c5892a-02d7-4a60-8e20-17a85bfefc8b									QVM:1950:3:0002	Australasia			Australia	AU				-41.0333333	147.1666667								native											not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			Launceston, N. Tasmania															52c5892a-02d7-4a60-8e20-17a85bfefc8b		present																Tasmania								Australia | Tasmania | Launceston, N. Tasmania					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1950:3:0002				QVMAG	Herpetology															Egernia whitii							|  |  | Squamata | Scincidae | Egernia	Animalia	Chordata	Reptilia	Squamata	Scincidae	Egernia		whitii		species				ICZN			
QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	18ec45e6-dac9-489f-9c24-0d7eb2771785									QVM:1951:4:0010	Australasia			Australia	AU				-41.3333333	148.2333333								native											not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			St Helens, E. Tasmania															18ec45e6-dac9-489f-9c24-0d7eb2771785		present																Tasmania								Australia | Tasmania | St Helens, E. Tasmania				1951	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1951:4:0010				QVMAG	Herpetology															Limnodynastes tasmaniensis							|  |  | Salientia | Myobatrachidae | Limnodynastes	Animalia	Chordata	Amphibia	Anura	Myobatrachidae	Limnodynastes		tasmaniensis		species				ICZN			
QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	cf62bc4d-83cb-4460-bc2d-6258b9df90c4									QVM:1953:3:0001	Australasia			Australia	AU				-32.0333333	151.7666667								native											not recorded (forced WGS84)							requires verification			| Australia | New South Wales |  |  |  |  |																			Newcastle, New South Wales															cf62bc4d-83cb-4460-bc2d-6258b9df90c4		present																New South Wales								Australia | New South Wales | Newcastle, New South Wales					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1953:3:0001				QVMAG	Herpetology															Lialis burtonis							|  |  | Squamata | Pygopodidae | Lialis	Animalia	Chordata	Reptilia	Squamata	Pygopodidae	Lialis		burtonis		species				ICZN			
QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	1ad4b3eb-9044-4479-8e03-20babdea5725									QVM:1956:3:0001	Australasia			Australia	AU				-41.0333333	147.4								native											not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			Bridport, N. Tasmania															1ad4b3eb-9044-4479-8e03-20babdea5725		present																Tasmania								Australia | Tasmania | Bridport, N. Tasmania					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1956:3:0001				QVMAG	Herpetology															Tiliqua nigrolutea							|  |  | Squamata | Scincidae | Tiliqua	Animalia	Chordata	Reptilia	Squamata	Scincidae	Tiliqua		nigrolutea		species				ICZN			
QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	88f50687-34bc-412b-b99c-4e5a1e2d70cc									QVM:1956:3:0002	Australasia			Australia	AU				-41.0333333	146.7166667								native											not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			Miena, Central Plateau, Tasmania															88f50687-34bc-412b-b99c-4e5a1e2d70cc		present																Tasmania								Australia | Tasmania | Miena, Central Plateau, Tasmania					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1956:3:0002				QVMAG	Herpetology															Egernia whitii							|  |  | Squamata | Scincidae | Egernia	Animalia	Chordata	Reptilia	Squamata	Scincidae	Egernia		whitii		species				ICZN			
QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	bbae903e-4404-4e9b-8c58-5677b41c48b3									QVM:1956:3:0005	Australasia			Australia	AU				-41.0333333	147.5166667								native											not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			Diddleum Plains, N.E. Tasmania															bbae903e-4404-4e9b-8c58-5677b41c48b3		present																Tasmania								Australia | Tasmania | Diddleum Plains, N.E. Tasmania					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1956:3:0005				QVMAG	Herpetology															Notechis ater							|  |  | Squamata | Elapidae | Notechis	Animalia	Chordata	Reptilia	Squamata	Elapidae	Notechis		ater		species				ICZN			
