WNMU	WNMU Mammal Collection (Arctos)	Western New Mexico University Mammal Collection	Randy Jennings	http://ipt.vertnet.org:8080/ipt/archive.do?r=wnmu_mamm	jenningsr@wnmu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=wnmu_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	8855595b-a836-4557-b17b-794aadda747a	4f1bbd8f-a4ad-40dd-b098-283792d3679b			no migrator	MaNIS,VertNet,Arctos	United States	Western New Mexico University	New Mexico	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	urn:occurrence:Arctos:WNMU:Mamm:4543:488629									4543	North America			United States		Wasatch County	2007-03-01	25									176	wild caught	1982-06-25												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, Utah, Wasatch County				A			legacy	unknown	1										2 mi E Soldier Summit, White River	unknown												06		urn:occurrence:Arctos:WNMU:Mamm:4543:488629			http://arctos.database.museum/guid/WNMU:Mamm:4543				original identifier=BJH 7723		skin; skull		Collector(s): Bruce J. Hayward					male		Utah						25-Jun-1982		2 mi E Soldier Summit, White River				1982	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/WNMU:Mamm:4543	urn:lsid:biocol.org:col:34890			WNMU	Mammal specimens			PreservedSpecimen			reproductive data: Testes descended - 10x6 mm; sex: male; unformatted measurements: 157-70-20-19									Peromyscus maniculatus							Animalia Chordata Mammalia Rodentia Cricetidae		Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		maniculatus						ICZN			
WNMU	WNMU Mammal Collection (Arctos)	Western New Mexico University Mammal Collection	Randy Jennings	http://ipt.vertnet.org:8080/ipt/archive.do?r=wnmu_mamm	jenningsr@wnmu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=wnmu_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	8855595b-a836-4557-b17b-794aadda747a	4f1bbd8f-a4ad-40dd-b098-283792d3679b			no migrator	MaNIS,VertNet,Arctos	United States	Western New Mexico University	New Mexico	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	urn:occurrence:Arctos:WNMU:Mamm:3721:1294689									3721	North America			United States		Siskiyou County	2007-03-01	30									211	wild caught	1981-07-30												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, California, Siskiyou County				A			legacy	unknown	1										1.5 mi NW Lava Beds Nat'l Monument Headquarters	unknown												07		urn:occurrence:Arctos:WNMU:Mamm:3721:1294689			http://arctos.database.museum/guid/WNMU:Mamm:3721				original identifier=BJH 7462		skin; skull	<i>Peromyscus maniculatus gambelii</i> (accepted ID) identified by unknown on 2007-03-01; method: legacy	Collector(s): Bruce J. Hayward					female		California						30-Jul-1981		1.5 mi NW Lava Beds Nat'l Monument Headquarters				1981	PhysicalObject	2014-06-16 12:26:06.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/WNMU:Mamm:3721	urn:lsid:biocol.org:col:34890			WNMU	Mammal specimens			PreservedSpecimen			unformatted measurements=160-74-20-16=17 g ; sex=female ; reproductive data=No embryos									Peromyscus maniculatus gambelii							Animalia Chordata Mammalia Rodentia Cricetidae Neotominae	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		maniculatus	gambelii					ICZN			
WNMU	WNMU Mammal Collection (Arctos)	Western New Mexico University Mammal Collection	Randy Jennings	http://ipt.vertnet.org:8080/ipt/archive.do?r=wnmu_mamm	jenningsr@wnmu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=wnmu_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	8855595b-a836-4557-b17b-794aadda747a	4f1bbd8f-a4ad-40dd-b098-283792d3679b			no migrator	MaNIS,VertNet,Arctos	United States	Western New Mexico University	New Mexico	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	urn:occurrence:Arctos:WNMU:Mamm:6454:274990									6454	North America			Mexico			2007-03-01	21									111	wild caught	1962-04-21												unknown	2012-07-08 00:00:00.0				unverified			North America, Mexico, Sonora				A			legacy	unknown	1										0.5 mi N La Aduana	unknown												04		urn:occurrence:Arctos:WNMU:Mamm:6454:274990			http://arctos.database.museum/guid/WNMU:Mamm:6454				original identifier=BJH 1718		skull; postcranial skeleton		Collector(s): Bruce J. Hayward					male		Sonora						21-Apr-1962		0.5 mi N La Aduana				1962	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/WNMU:Mamm:6454	urn:lsid:biocol.org:col:34890			WNMU	Mammal specimens			PreservedSpecimen			sex: male; unformatted measurements: 70-9-9-12									Glossophaga soricina							Animalia Chordata Mammalia Chiroptera Phyllostomidae		Chordata	Mammalia	Chiroptera	Phyllostomidae	Glossophaga		soricina						ICZN			
WNMU	WNMU Mammal Collection (Arctos)	Western New Mexico University Mammal Collection	Randy Jennings	http://ipt.vertnet.org:8080/ipt/archive.do?r=wnmu_mamm	jenningsr@wnmu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=wnmu_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	8855595b-a836-4557-b17b-794aadda747a	4f1bbd8f-a4ad-40dd-b098-283792d3679b			no migrator	MaNIS,VertNet,Arctos	United States	Western New Mexico University	New Mexico	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	urn:occurrence:Arctos:WNMU:Mamm:4548:289672									4548	North America			United States		Siskiyou County	2007-03-01	11									162	wild caught	1982-06-11												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, California, Siskiyou County				A			legacy	unknown	1										LAVA BEDS NAT'L MONUMENT, BLACK CRATER; Township 45N, Range 4E, Section 6 (SE/4)	unknown							1341.12				1341.12	06		urn:occurrence:Arctos:WNMU:Mamm:4548:289672			http://arctos.database.museum/guid/WNMU:Mamm:4548				original identifier=BJH 7696		skin; skull	<i>Peromyscus crinitus</i> (accepted ID) identified by unknown on 2007-03-01; method: legacy	Collector(s): Bruce J. Hayward					male		California						11-Jun-1982		LAVA BEDS NAT'L MONUMENT, BLACK CRATER; Township 45N, Range 4E, Section 6 (SE/4)				1982	PhysicalObject	2014-06-16 12:26:06.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/WNMU:Mamm:4548	urn:lsid:biocol.org:col:34890			WNMU	Mammal specimens			PreservedSpecimen			sex=male ; reproductive data=TESTES DESCENDED - 9X5 MM									Peromyscus crinitus							Animalia Chordata Mammalia Rodentia Cricetidae Neotominae	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		crinitus						ICZN			
WNMU	WNMU Mammal Collection (Arctos)	Western New Mexico University Mammal Collection	Randy Jennings	http://ipt.vertnet.org:8080/ipt/archive.do?r=wnmu_mamm	jenningsr@wnmu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=wnmu_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	8855595b-a836-4557-b17b-794aadda747a	4f1bbd8f-a4ad-40dd-b098-283792d3679b			no migrator	MaNIS,VertNet,Arctos	United States	Western New Mexico University	New Mexico	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	urn:occurrence:Arctos:WNMU:Mamm:3876:282345									3876	North America			United States		Grant County	2007-03-01	16									289	wild caught	1979-10-16												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, New Mexico, Grant County				A			legacy	unknown	1										Fort Bayard, IBP Grid; Township 17S, Range 13W, Section 27	unknown							1905				1905	10		urn:occurrence:Arctos:WNMU:Mamm:3876:282345			http://arctos.database.museum/guid/WNMU:Mamm:3876				original identifier=BJB 12		skin		Collector(s): Brian J. Bruessel					female		New Mexico						16-Oct-1979		Fort Bayard, IBP Grid; Township 17S, Range 13W, Section 27				1979	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/WNMU:Mamm:3876	urn:lsid:biocol.org:col:34890			WNMU	Mammal specimens			PreservedSpecimen			reproductive data: 2 embryos - 20x13 mm; sex: female; unformatted measurements: 196-96-22-23									Peromyscus truei							Animalia Chordata Mammalia Rodentia Cricetidae		Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		truei						ICZN			
WNMU	WNMU Mammal Collection (Arctos)	Western New Mexico University Mammal Collection	Randy Jennings	http://ipt.vertnet.org:8080/ipt/archive.do?r=wnmu_mamm	jenningsr@wnmu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=wnmu_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	8855595b-a836-4557-b17b-794aadda747a	4f1bbd8f-a4ad-40dd-b098-283792d3679b			no migrator	MaNIS,VertNet,Arctos	United States	Western New Mexico University	New Mexico	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	urn:occurrence:Arctos:WNMU:Mamm:2324:297233									2324	North America			United States		Catron County	2007-03-01	14									196	wild caught	1972-07-14												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, New Mexico, Catron County				A			legacy	unknown	1										Halfmoon Park; Township 12S, Range 17W, Section 1	unknown												07		urn:occurrence:Arctos:WNMU:Mamm:2324:297233			http://arctos.database.museum/guid/WNMU:Mamm:2324				original identifier=BJH 6272		skin; skull	<i>Sorex monticolus</i> (accepted ID) identified by unknown on 2007-03-01; method: legacy	Collector(s): Bruce J. Hayward					female		New Mexico						14-Jul-1972		Halfmoon Park; Township 12S, Range 17W, Section 1				1972	PhysicalObject	2014-06-16 18:15:23.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/WNMU:Mamm:2324	urn:lsid:biocol.org:col:34890			WNMU	Mammal specimens			PreservedSpecimen			sex=female									Sorex monticolus							Animalia Chordata Mammalia Soricomorpha Soricidae Soricinae Soricini  Merriam, 1890	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Sorex		monticolus						ICZN			
WNMU	WNMU Mammal Collection (Arctos)	Western New Mexico University Mammal Collection	Randy Jennings	http://ipt.vertnet.org:8080/ipt/archive.do?r=wnmu_mamm	jenningsr@wnmu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=wnmu_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	8855595b-a836-4557-b17b-794aadda747a	4f1bbd8f-a4ad-40dd-b098-283792d3679b			no migrator	MaNIS,VertNet,Arctos	United States	Western New Mexico University	New Mexico	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	urn:occurrence:Arctos:WNMU:Mamm:6341:24908									6341	North America			United States			2007-03-01	03									215	wild caught	1977-08-03												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, Alaska				A			legacy	unknown	1								subadult		Eagle River (near Anchorage), Pierce Creek	unknown												08		urn:occurrence:Arctos:WNMU:Mamm:6341:24908			http://arctos.database.museum/guid/WNMU:Mamm:6341				original identifier=BJH 6901		skin; skull		Collector(s): Bruce J. Hayward					female		Alaska						03-Aug-1977		Eagle River (near Anchorage), Pierce Creek				1977	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/WNMU:Mamm:6341	urn:lsid:biocol.org:col:34890			WNMU	Mammal specimens			PreservedSpecimen			age class: subadult; reproductive data: No embryos; sex: female; unformatted measurements: 131-32-19-12=20 g									Microtus pennsylvanicus							Animalia Chordata Mammalia Rodentia Cricetidae  (Ord, 1815)		Chordata	Mammalia	Rodentia	Cricetidae	Microtus		pennsylvanicus						ICZN			
WNMU	WNMU Mammal Collection (Arctos)	Western New Mexico University Mammal Collection	Randy Jennings	http://ipt.vertnet.org:8080/ipt/archive.do?r=wnmu_mamm	jenningsr@wnmu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=wnmu_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	8855595b-a836-4557-b17b-794aadda747a	4f1bbd8f-a4ad-40dd-b098-283792d3679b			no migrator	MaNIS,VertNet,Arctos	United States	Western New Mexico University	New Mexico	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	urn:occurrence:Arctos:WNMU:Mamm:4031:1024662									4031	North America			United States		Grant County	2007-03-01	06									157	wild caught	1979-06-06												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, New Mexico, Grant County				A			legacy	unknown	1								subadult		4 mi N Pinos Altos, McMillan Forest Camp; Township 16S, Range 13W, Section 17	unknown							2148.84				2148.84	06		urn:occurrence:Arctos:WNMU:Mamm:4031:1024662			http://arctos.database.museum/guid/WNMU:Mamm:4031				original identifier=KES 1		skin; skull		Collector(s): Kate E. Skaggs					male		New Mexico						06-Jun-1979		4 mi N Pinos Altos, McMillan Forest Camp; Township 16S, Range 13W, Section 17				1979	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/WNMU:Mamm:4031	urn:lsid:biocol.org:col:34890			WNMU	Mammal specimens			PreservedSpecimen			age class: subadult; reproductive data: Testes 11x5 mm; sex: male; unformatted measurements: 135-64-18-13=18.7 g									Microtus mexicanus							Animalia Chordata Mammalia Rodentia Cricetidae  (Saussure, 1861)		Chordata	Mammalia	Rodentia	Cricetidae	Microtus		mexicanus						ICZN			
WNMU	WNMU Mammal Collection (Arctos)	Western New Mexico University Mammal Collection	Randy Jennings	http://ipt.vertnet.org:8080/ipt/archive.do?r=wnmu_mamm	jenningsr@wnmu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=wnmu_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	8855595b-a836-4557-b17b-794aadda747a	4f1bbd8f-a4ad-40dd-b098-283792d3679b			no migrator	MaNIS,VertNet,Arctos	United States	Western New Mexico University	New Mexico	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	urn:occurrence:Arctos:WNMU:Mamm:5799:1589032									5799	North America			United States		Hidalgo County	2007-03-01	23									54	wild caught	1991-02-23												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, New Mexico, Hidalgo County				A			legacy	unknown	1								subadult		GRANITE GAP, 9 MI S ROAD FORKS	unknown												02		urn:occurrence:Arctos:WNMU:Mamm:5799:1589032			http://arctos.database.museum/guid/WNMU:Mamm:5799				original identifier=FXS 25		skin; skull		Collector(s): Felicia X. Smith					female		New Mexico						23-Feb-1991		GRANITE GAP, 9 MI S ROAD FORKS				1991	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/WNMU:Mamm:5799	urn:lsid:biocol.org:col:34890			WNMU	Mammal specimens			PreservedSpecimen			age class: subadult; reproductive data: NO EMBRYOS; sex: female									Dipodomys merriami							Animalia Chordata Mammalia Rodentia Heteromyidae		Chordata	Mammalia	Rodentia	Heteromyidae	Dipodomys		merriami						ICZN			
WNMU	WNMU Mammal Collection (Arctos)	Western New Mexico University Mammal Collection	Randy Jennings	http://ipt.vertnet.org:8080/ipt/archive.do?r=wnmu_mamm	jenningsr@wnmu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=wnmu_mamm	The data and media available through Arctos are the property of the originating institution, with all rights reserved. These records are intended for use in education and research and may not be repackaged, redistributed, or sold in any form without prior written consent from the collection(s) holding such data. Users wishing to include Arctos data or media in publications, reports, websites, or other means of dissemination must acknowledge the provenance of the original data, cite the institutional catalog number(s), and notify the appropriate curator. The date that information was accessed should be cited when downloaded data are used in published analyses. These are secondary data and their accuracy is not guaranteed. Citation of Arctos is no substitute for examination of specimens. The data providers are not responsible for loss or damages due to use of these data. http://arctosdb.org/home/data/	8855595b-a836-4557-b17b-794aadda747a	4f1bbd8f-a4ad-40dd-b098-283792d3679b			no migrator	MaNIS,VertNet,Arctos	United States	Western New Mexico University	New Mexico	Thu Dec 18 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	http://ipt.vertnet.org:8080/ipt/resource.do?r=wnmu_mamm	urn:occurrence:Arctos:WNMU:Mamm:4026:1731806									4026	North America			United States		Hidalgo County	2007-03-01	09									69	wild caught	1980-03-09												unknown	2012-07-08 00:00:00.0				unverified			North America, United States, New Mexico, Hidalgo County				A			legacy	unknown	1										1 MI E SYCAMORE WELLS	unknown												03		urn:occurrence:Arctos:WNMU:Mamm:4026:1731806			http://arctos.database.museum/guid/WNMU:Mamm:4026						skin; skull		Collector(s): unknown					female		New Mexico						09-Mar-1980		1 MI E SYCAMORE WELLS				1980	PhysicalObject		en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/WNMU:Mamm:4026	urn:lsid:biocol.org:col:34890			WNMU	Mammal specimens			PreservedSpecimen			reproductive data: 2 EMBRYOS - 4X5, RH/LH; sex: female; unformatted measurements: 209-108-22-19=22.5 g									Peromyscus boylii							Animalia Chordata Mammalia Rodentia Cricetidae		Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		boylii						ICZN			
