TMAG	Tasmanian Museum and Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=tmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=tmag_all	http://creativecommons.org/licenses/by/3.0/au/	4ffe66a0-6c8b-11de-8226-b8a03c50a862	8a226609-56b9-4b87-a0a2-767c38edd572		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Tasmanian Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr347	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=tmag_all	33267d62-6651-45ac-a521-821cc00619a9									C1058	Australasia		10000	Australia	AU				-43.02	147.49								native											AGD66							requires verification			| Australia | Tasmania |  |  |  |  |																			Calverts Lagoon															33267d62-6651-45ac-a521-821cc00619a9		present									Alan Dartnall							Tasmania								Australia | Tasmania | Calverts Lagoon				1971	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/tmag/herpetology?id=c1058				TMAG	Herpetology			PreservedSpecimen												Limnodynastes tasmaniensis							Animalia | Chordata |  | Anura | Myobatrachidae | Limnodynastes	Animalia	Chordata	Amphibia	Anura	Myobatrachidae	Limnodynastes		tasmaniensis		species			spotted grass frog	ICZN			
TMAG	Tasmanian Museum and Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=tmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=tmag_all	http://creativecommons.org/licenses/by/3.0/au/	4ffe66a0-6c8b-11de-8226-b8a03c50a862	8a226609-56b9-4b87-a0a2-767c38edd572		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Tasmanian Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr347	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=tmag_all	efd42fdc-4a0c-4675-b39f-c5cdefd5389c									C106	Australasia		10000	Australia	AU		1974		-43.86	146.97								native											AGD66							requires verification			| Australia | Tasmania |  |  |  |  |								P.A Rawlinson											Pedra Branca															efd42fdc-4a0c-4675-b39f-c5cdefd5389c		present									A.E. Palfreyman							Tasmania								Australia | Tasmania | Pedra Branca				1957	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/tmag/herpetology?id=c106				TMAG	Herpetology			PreservedSpecimen												Pseudemoia palfreymani							Animalia | Chordata |  | Squamata | Scincidae | Pseudemoia	Animalia	Chordata	Reptilia	Squamata	Scincidae	Pseudemoia		palfreymani		species			Pedra Branca cool-skink	ICZN			
TMAG	Tasmanian Museum and Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=tmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=tmag_all	http://creativecommons.org/licenses/by/3.0/au/	4ffe66a0-6c8b-11de-8226-b8a03c50a862	8a226609-56b9-4b87-a0a2-767c38edd572		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Tasmanian Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr347	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=tmag_all	2ef6c756-37a3-4ea4-a23d-2ee1328af3ce									C1060	Australasia		10000	Australia	AU				-41.09	146.81								native											AGD66							requires verification			| Australia | Tasmania |  |  |  |  |																			Coxs Bight															2ef6c756-37a3-4ea4-a23d-2ee1328af3ce		present																Tasmania								Australia | Tasmania | Coxs Bight				1938	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/tmag/herpetology?id=c1060				TMAG	Herpetology			PreservedSpecimen												Litoria burrowsae							Animalia | Chordata |  | Anura | Hylidae | Litoria	Animalia	Chordata	Amphibia	Anura	Hylidae	Litoria		burrowsae		species			Tasmanian tree frog	ICZN			
TMAG	Tasmanian Museum and Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=tmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=tmag_all	http://creativecommons.org/licenses/by/3.0/au/	4ffe66a0-6c8b-11de-8226-b8a03c50a862	8a226609-56b9-4b87-a0a2-767c38edd572		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Tasmanian Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr347	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=tmag_all	a2fe18cd-1c0a-4984-8007-f232ac5126ae									C1013	Australasia		10000	Australia	AU				-42.79	145.96								native											AGD66							requires verification			| Australia | Tasmania |  |  |  |  |																			Mount Sprent															a2fe18cd-1c0a-4984-8007-f232ac5126ae		present									D Ziegler							Tasmania								Australia | Tasmania | Mount Sprent				1993	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/tmag/herpetology?id=c1013				TMAG	Herpetology			PreservedSpecimen												Crinia nimbus							Animalia | Chordata |  | Anura | Myobatrachidae | Crinia	Animalia	Chordata	Amphibia	Anura	Myobatrachidae	Crinia		nimbus		species			moss froglet	ICZN			
TMAG	Tasmanian Museum and Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=tmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=tmag_all	http://creativecommons.org/licenses/by/3.0/au/	4ffe66a0-6c8b-11de-8226-b8a03c50a862	8a226609-56b9-4b87-a0a2-767c38edd572		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Tasmanian Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr347	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=tmag_all	bd5319c3-05ae-427f-b52c-3928ffccce5b									C102	Australasia		10000	Australia	AU				-42.63	147.22								native											AGD66							requires verification			| Australia | Tasmania |  |  |  |  |																			Bagdad															bd5319c3-05ae-427f-b52c-3928ffccce5b		present																Tasmania								Australia | Tasmania | Bagdad				1937	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/tmag/herpetology?id=c102				TMAG	Herpetology			PreservedSpecimen												Pseudemoia entrecasteauxii							Animalia | Chordata |  | Squamata | Scincidae | Pseudemoia	Animalia	Chordata	Reptilia	Squamata	Scincidae	Pseudemoia		entrecasteauxii		species			Tussock cool-skink	ICZN			
TMAG	Tasmanian Museum and Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=tmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=tmag_all	http://creativecommons.org/licenses/by/3.0/au/	4ffe66a0-6c8b-11de-8226-b8a03c50a862	8a226609-56b9-4b87-a0a2-767c38edd572		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Tasmanian Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr347	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=tmag_all	c7140e8b-3db7-43d9-8c1b-dc7cee5bb739									C1022	Australasia	1000	10000	Australia	AU				-43.28	147.34								native											AGD66							requires verification			| Australia | Tasmania |  |  |  |  |								Kathryn Medlock											The Neck, Bruny Island															c7140e8b-3db7-43d9-8c1b-dc7cee5bb739		present									Patricia Sabine							Tasmania								Australia | Tasmania | The Neck, Bruny Island				1993	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/tmag/herpetology?id=c1022				TMAG	Herpetology			PreservedSpecimen												Tympanocryptis diemensis							Animalia | Chordata |  | Squamata | Agamidae | Tympanocryptis	Animalia	Chordata	Reptilia	Squamata	Agamidae	Tympanocryptis		diemensis		species			Mountain dragon	ICZN			
TMAG	Tasmanian Museum and Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=tmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=tmag_all	http://creativecommons.org/licenses/by/3.0/au/	4ffe66a0-6c8b-11de-8226-b8a03c50a862	8a226609-56b9-4b87-a0a2-767c38edd572		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Tasmanian Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr347	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=tmag_all	91195798-0e18-4ced-b6e2-83a10c6a2fe2									C1023	Australasia	10000	10000	Australia	AU				-42.95	146.17								native											AGD66							requires verification			| Australia | Tasmania |  |  |  |  |								Dr David Rounsevell											Lake Pedder															91195798-0e18-4ced-b6e2-83a10c6a2fe2		present									(Tasmanian Museum and Art Gallery)							Tasmania								Australia | Tasmania | Lake Pedder				1967	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/tmag/herpetology?id=c1023				TMAG	Herpetology			PreservedSpecimen												Litoria burrowsae							Animalia | Chordata |  | Anura | Hylidae | Litoria	Animalia	Chordata	Amphibia	Anura	Hylidae	Litoria		burrowsae		species			Tasmanian tree frog	ICZN			
TMAG	Tasmanian Museum and Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=tmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=tmag_all	http://creativecommons.org/licenses/by/3.0/au/	4ffe66a0-6c8b-11de-8226-b8a03c50a862	8a226609-56b9-4b87-a0a2-767c38edd572		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Tasmanian Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr347	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=tmag_all	16e3ec29-ce5d-4895-8b7e-b987098a317a									C1024	Australasia		10000	Australia	AU				-43.27	147.03								native											AGD66							requires verification			| Australia | Tasmania |  |  |  |  |																			Mount Esperance															16e3ec29-ce5d-4895-8b7e-b987098a317a		present									D. Rounsevel, D. Ziegler							Tasmania								Australia | Tasmania | Mount Esperance				1993	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/tmag/herpetology?id=c1024				TMAG	Herpetology			PreservedSpecimen												Crinia nimbus							Animalia | Chordata |  | Anura | Myobatrachidae | Crinia	Animalia	Chordata	Amphibia	Anura	Myobatrachidae	Crinia		nimbus		species			moss froglet	ICZN			
TMAG	Tasmanian Museum and Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=tmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=tmag_all	http://creativecommons.org/licenses/by/3.0/au/	4ffe66a0-6c8b-11de-8226-b8a03c50a862	8a226609-56b9-4b87-a0a2-767c38edd572		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Tasmanian Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr347	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=tmag_all	be3cfd83-030d-4d2b-91ee-81040f0a291f									C1025	Australasia		10000	Australia	AU				-43.27	147.03								native											AGD66							requires verification			| Australia | Tasmania |  |  |  |  |																			Mount Esperance															be3cfd83-030d-4d2b-91ee-81040f0a291f		present									D. Rounsevel, D. Ziegler (Tasmanian Parks and Wildlife Service)							Tasmania								Australia | Tasmania | Mount Esperance				1993	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/tmag/herpetology?id=c1025				TMAG	Herpetology			PreservedSpecimen												Crinia nimbus							Animalia | Chordata |  | Anura | Myobatrachidae | Crinia	Animalia	Chordata	Amphibia	Anura	Myobatrachidae	Crinia		nimbus		species			moss froglet	ICZN			
TMAG	Tasmanian Museum and Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=tmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=tmag_all	http://creativecommons.org/licenses/by/3.0/au/	4ffe66a0-6c8b-11de-8226-b8a03c50a862	8a226609-56b9-4b87-a0a2-767c38edd572		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Tasmanian Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr347	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=tmag_all	d4f61501-8013-47ae-b73c-533c3700e11c									C1026	Australasia		10000	Australia	AU				-43.25	146.77								native											AGD66							requires verification			| Australia | Tasmania |  |  |  |  |																			Hartz Mountains															d4f61501-8013-47ae-b73c-533c3700e11c		present									P. Brown							Tasmania								Australia | Tasmania | Hartz Mountains				1993	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/tmag/herpetology?id=c1026				TMAG	Herpetology			PreservedSpecimen												Crinia nimbus							Animalia | Chordata |  | Anura | Myobatrachidae | Crinia	Animalia	Chordata	Amphibia	Anura	Myobatrachidae	Crinia		nimbus		species			moss froglet	ICZN			
